"guide_donor","guide_identity","donor","Gene_Targeted","crispr","n_cells","total_counts"
"LDLRAD3_CRISPRa_sgRNA_1||D2","LDLRAD3_CRISPRa_sgRNA_1","D2","LDLRAD3","Perturbed",8,65005
"LDLRAD3_CRISPRa_sgRNA_2||D1","LDLRAD3_CRISPRa_sgRNA_2","D1","LDLRAD3","Perturbed",4,40167
"LDLRAD3_CRISPRa_sgRNA_2||D2","LDLRAD3_CRISPRa_sgRNA_2","D2","LDLRAD3","Perturbed",2,19144
"LDLRAD3_CRISPRa_sgRNA_3||D1","LDLRAD3_CRISPRa_sgRNA_3","D1","LDLRAD3","Perturbed",12,118292
"LDLRAD3_CRISPRa_sgRNA_4||D1","LDLRAD3_CRISPRa_sgRNA_4","D1","LDLRAD3","Perturbed",7,62664
"LDLRAD3_CRISPRa_sgRNA_4||D2","LDLRAD3_CRISPRa_sgRNA_4","D2","LDLRAD3","Perturbed",4,32339
"LILRA5_CRISPRa_sgRNA_1||D1","LILRA5_CRISPRa_sgRNA_1","D1","LILRA5","Perturbed",14,145936
"LILRA5_CRISPRa_sgRNA_1||D2","LILRA5_CRISPRa_sgRNA_1","D2","LILRA5","Perturbed",4,33849
"LILRA5_CRISPRa_sgRNA_2||D1","LILRA5_CRISPRa_sgRNA_2","D1","LILRA5","Perturbed",15,140398
"LILRA5_CRISPRa_sgRNA_2||D2","LILRA5_CRISPRa_sgRNA_2","D2","LILRA5","Perturbed",7,56344
"LILRA5_CRISPRa_sgRNA_3||D1","LILRA5_CRISPRa_sgRNA_3","D1","LILRA5","Perturbed",18,140729
"LILRA5_CRISPRa_sgRNA_3||D2","LILRA5_CRISPRa_sgRNA_3","D2","LILRA5","Perturbed",11,106348
"LILRA5_CRISPRa_sgRNA_4||D1","LILRA5_CRISPRa_sgRNA_4","D1","LILRA5","Perturbed",16,169265
"LILRA5_CRISPRa_sgRNA_4||D2","LILRA5_CRISPRa_sgRNA_4","D2","LILRA5","Perturbed",3,22599
"LILRA5_CRISPRa_sgRNA_5||D1","LILRA5_CRISPRa_sgRNA_5","D1","LILRA5","Perturbed",8,84786
"LILRA5_CRISPRa_sgRNA_5||D2","LILRA5_CRISPRa_sgRNA_5","D2","LILRA5","Perturbed",5,39585
"LILRB4_CRISPRa_sgRNA_1||D1","LILRB4_CRISPRa_sgRNA_1","D1","LILRB4","Perturbed",6,52762
"LILRB4_CRISPRa_sgRNA_1||D2","LILRB4_CRISPRa_sgRNA_1","D2","LILRB4","Perturbed",3,34600
"LILRB4_CRISPRa_sgRNA_2||D1","LILRB4_CRISPRa_sgRNA_2","D1","LILRB4","Perturbed",9,75424
"LILRB4_CRISPRa_sgRNA_2||D2","LILRB4_CRISPRa_sgRNA_2","D2","LILRB4","Perturbed",4,32696
"LILRB4_CRISPRa_sgRNA_3||D1","LILRB4_CRISPRa_sgRNA_3","D1","LILRB4","Perturbed",17,163283
"LILRB4_CRISPRa_sgRNA_3||D2","LILRB4_CRISPRa_sgRNA_3","D2","LILRB4","Perturbed",5,41409
"LILRB4_CRISPRa_sgRNA_4||D1","LILRB4_CRISPRa_sgRNA_4","D1","LILRB4","Perturbed",14,139077
"LILRB4_CRISPRa_sgRNA_4||D2","LILRB4_CRISPRa_sgRNA_4","D2","LILRB4","Perturbed",7,63138
"LILRB4_CRISPRa_sgRNA_5||D1","LILRB4_CRISPRa_sgRNA_5","D1","LILRB4","Perturbed",19,195870
"LILRB4_CRISPRa_sgRNA_5||D2","LILRB4_CRISPRa_sgRNA_5","D2","LILRB4","Perturbed",12,89553
"LPAR2_CRISPRa_sgRNA_1||D1","LPAR2_CRISPRa_sgRNA_1","D1","LPAR2","Perturbed",11,116860
"LPAR2_CRISPRa_sgRNA_1||D2","LPAR2_CRISPRa_sgRNA_1","D2","LPAR2","Perturbed",5,47362
"LPAR2_CRISPRa_sgRNA_2||D1","LPAR2_CRISPRa_sgRNA_2","D1","LPAR2","Perturbed",9,59020
"LPAR2_CRISPRa_sgRNA_2||D2","LPAR2_CRISPRa_sgRNA_2","D2","LPAR2","Perturbed",5,44369
"LPAR2_CRISPRa_sgRNA_3||D1","LPAR2_CRISPRa_sgRNA_3","D1","LPAR2","Perturbed",20,206690
"LPAR2_CRISPRa_sgRNA_3||D2","LPAR2_CRISPRa_sgRNA_3","D2","LPAR2","Perturbed",8,76481
"LPAR2_CRISPRa_sgRNA_4||D1","LPAR2_CRISPRa_sgRNA_4","D1","LPAR2","Perturbed",28,238689
"LPAR2_CRISPRa_sgRNA_4||D2","LPAR2_CRISPRa_sgRNA_4","D2","LPAR2","Perturbed",7,67810
"LPAR2_CRISPRa_sgRNA_5||D1","LPAR2_CRISPRa_sgRNA_5","D1","LPAR2","Perturbed",15,123303
"LPAR2_CRISPRa_sgRNA_5||D2","LPAR2_CRISPRa_sgRNA_5","D2","LPAR2","Perturbed",4,31578
"LPL_CRISPRa_sgRNA_1||D1","LPL_CRISPRa_sgRNA_1","D1","LPL","Perturbed",5,36805
"LPL_CRISPRa_sgRNA_1||D2","LPL_CRISPRa_sgRNA_1","D2","LPL","Perturbed",2,25657
"LPL_CRISPRa_sgRNA_2||D1","LPL_CRISPRa_sgRNA_2","D1","LPL","Perturbed",14,122630
"LPL_CRISPRa_sgRNA_2||D2","LPL_CRISPRa_sgRNA_2","D2","LPL","Perturbed",6,43743
"LPL_CRISPRa_sgRNA_3||D1","LPL_CRISPRa_sgRNA_3","D1","LPL","Perturbed",20,186024
"LPL_CRISPRa_sgRNA_3||D2","LPL_CRISPRa_sgRNA_3","D2","LPL","Perturbed",6,47691
"LPL_CRISPRa_sgRNA_5||D1","LPL_CRISPRa_sgRNA_5","D1","LPL","Perturbed",14,112911
"LPL_CRISPRa_sgRNA_5||D2","LPL_CRISPRa_sgRNA_5","D2","LPL","Perturbed",12,88690
"LRP1_CRISPRa_sgRNA_2||D1","LRP1_CRISPRa_sgRNA_2","D1","LRP1","Perturbed",15,130251
"LRP1_CRISPRa_sgRNA_2||D2","LRP1_CRISPRa_sgRNA_2","D2","LRP1","Perturbed",13,112304
"LRP1_CRISPRa_sgRNA_3||D1","LRP1_CRISPRa_sgRNA_3","D1","LRP1","Perturbed",4,33212
"LRP1_CRISPRa_sgRNA_3||D2","LRP1_CRISPRa_sgRNA_3","D2","LRP1","Perturbed",4,48361
"LRP1_CRISPRa_sgRNA_4||D1","LRP1_CRISPRa_sgRNA_4","D1","LRP1","Perturbed",8,77646
"LRP1_CRISPRa_sgRNA_4||D2","LRP1_CRISPRa_sgRNA_4","D2","LRP1","Perturbed",1,5499
"LRP1_CRISPRa_sgRNA_5||D1","LRP1_CRISPRa_sgRNA_5","D1","LRP1","Perturbed",12,105317
"LRP1_CRISPRa_sgRNA_5||D2","LRP1_CRISPRa_sgRNA_5","D2","LRP1","Perturbed",2,12708
"LRP1B_CRISPRa_sgRNA_1||D1","LRP1B_CRISPRa_sgRNA_1","D1","LRP1B","Perturbed",10,95759
"LRP1B_CRISPRa_sgRNA_1||D2","LRP1B_CRISPRa_sgRNA_1","D2","LRP1B","Perturbed",3,31828
"LRP1B_CRISPRa_sgRNA_2||D1","LRP1B_CRISPRa_sgRNA_2","D1","LRP1B","Perturbed",8,57824
"LRP1B_CRISPRa_sgRNA_2||D2","LRP1B_CRISPRa_sgRNA_2","D2","LRP1B","Perturbed",1,5631
"LRP1B_CRISPRa_sgRNA_3||D1","LRP1B_CRISPRa_sgRNA_3","D1","LRP1B","Perturbed",16,133282
"LRP1B_CRISPRa_sgRNA_3||D2","LRP1B_CRISPRa_sgRNA_3","D2","LRP1B","Perturbed",6,47903
"LRP1B_CRISPRa_sgRNA_4||D1","LRP1B_CRISPRa_sgRNA_4","D1","LRP1B","Perturbed",19,162501
"LRP1B_CRISPRa_sgRNA_4||D2","LRP1B_CRISPRa_sgRNA_4","D2","LRP1B","Perturbed",6,40318
"LRP1B_CRISPRa_sgRNA_5||D1","LRP1B_CRISPRa_sgRNA_5","D1","LRP1B","Perturbed",19,144169
"LRP1B_CRISPRa_sgRNA_5||D2","LRP1B_CRISPRa_sgRNA_5","D2","LRP1B","Perturbed",7,65799
"LRP6_CRISPRa_sgRNA_1||D1","LRP6_CRISPRa_sgRNA_1","D1","LRP6","Perturbed",15,122652
"LRP6_CRISPRa_sgRNA_1||D2","LRP6_CRISPRa_sgRNA_1","D2","LRP6","Perturbed",2,14856
"LRP6_CRISPRa_sgRNA_2||D1","LRP6_CRISPRa_sgRNA_2","D1","LRP6","Perturbed",6,44848
"LRP6_CRISPRa_sgRNA_2||D2","LRP6_CRISPRa_sgRNA_2","D2","LRP6","Perturbed",3,40200
"LRP6_CRISPRa_sgRNA_3||D1","LRP6_CRISPRa_sgRNA_3","D1","LRP6","Perturbed",30,323212
"LRP6_CRISPRa_sgRNA_3||D2","LRP6_CRISPRa_sgRNA_3","D2","LRP6","Perturbed",11,103888
"LRP6_CRISPRa_sgRNA_4||D1","LRP6_CRISPRa_sgRNA_4","D1","LRP6","Perturbed",13,110620
"LRP6_CRISPRa_sgRNA_4||D2","LRP6_CRISPRa_sgRNA_4","D2","LRP6","Perturbed",12,115926
"LRP6_CRISPRa_sgRNA_5||D1","LRP6_CRISPRa_sgRNA_5","D1","LRP6","Perturbed",15,117987
"LRP6_CRISPRa_sgRNA_5||D2","LRP6_CRISPRa_sgRNA_5","D2","LRP6","Perturbed",6,49259
"LRP8_CRISPRa_sgRNA_1||D1","LRP8_CRISPRa_sgRNA_1","D1","LRP8","Perturbed",7,54973
"LRP8_CRISPRa_sgRNA_1||D2","LRP8_CRISPRa_sgRNA_1","D2","LRP8","Perturbed",5,41979
"LRP8_CRISPRa_sgRNA_2||D1","LRP8_CRISPRa_sgRNA_2","D1","LRP8","Perturbed",11,105316
"LRP8_CRISPRa_sgRNA_2||D2","LRP8_CRISPRa_sgRNA_2","D2","LRP8","Perturbed",5,30018
"LRP8_CRISPRa_sgRNA_3||D1","LRP8_CRISPRa_sgRNA_3","D1","LRP8","Perturbed",9,60716
"LRP8_CRISPRa_sgRNA_3||D2","LRP8_CRISPRa_sgRNA_3","D2","LRP8","Perturbed",3,23327
"LRP8_CRISPRa_sgRNA_4||D1","LRP8_CRISPRa_sgRNA_4","D1","LRP8","Perturbed",4,32648
"LRP8_CRISPRa_sgRNA_4||D2","LRP8_CRISPRa_sgRNA_4","D2","LRP8","Perturbed",3,12320
"LRP8_CRISPRa_sgRNA_5||D1","LRP8_CRISPRa_sgRNA_5","D1","LRP8","Perturbed",11,82378
"LRP8_CRISPRa_sgRNA_5||D2","LRP8_CRISPRa_sgRNA_5","D2","LRP8","Perturbed",4,43214
"LRRK2_CRISPRa_sgRNA_1||D1","LRRK2_CRISPRa_sgRNA_1","D1","LRRK2","Perturbed",27,212698
"LRRK2_CRISPRa_sgRNA_1||D2","LRRK2_CRISPRa_sgRNA_1","D2","LRRK2","Perturbed",8,81479
"LRRK2_CRISPRa_sgRNA_2||D1","LRRK2_CRISPRa_sgRNA_2","D1","LRRK2","Perturbed",15,120111
"LRRK2_CRISPRa_sgRNA_2||D2","LRRK2_CRISPRa_sgRNA_2","D2","LRRK2","Perturbed",17,179127
"LRRK2_CRISPRa_sgRNA_3||D1","LRRK2_CRISPRa_sgRNA_3","D1","LRRK2","Perturbed",4,43823
"LRRK2_CRISPRa_sgRNA_4||D1","LRRK2_CRISPRa_sgRNA_4","D1","LRRK2","Perturbed",14,133515
"LRRK2_CRISPRa_sgRNA_4||D2","LRRK2_CRISPRa_sgRNA_4","D2","LRRK2","Perturbed",8,72202
"LRRK2_CRISPRa_sgRNA_5||D1","LRRK2_CRISPRa_sgRNA_5","D1","LRRK2","Perturbed",25,215629
"LRRK2_CRISPRa_sgRNA_5||D2","LRRK2_CRISPRa_sgRNA_5","D2","LRRK2","Perturbed",11,90889
"LSR_CRISPRa_sgRNA_1||D1","LSR_CRISPRa_sgRNA_1","D1","LSR","Perturbed",4,43897
"LSR_CRISPRa_sgRNA_1||D2","LSR_CRISPRa_sgRNA_1","D2","LSR","Perturbed",2,12791
"LSR_CRISPRa_sgRNA_3||D1","LSR_CRISPRa_sgRNA_3","D1","LSR","Perturbed",6,50992
"LSR_CRISPRa_sgRNA_3||D2","LSR_CRISPRa_sgRNA_3","D2","LSR","Perturbed",4,34220
"LSR_CRISPRa_sgRNA_4||D1","LSR_CRISPRa_sgRNA_4","D1","LSR","Perturbed",13,114690
"LSR_CRISPRa_sgRNA_4||D2","LSR_CRISPRa_sgRNA_4","D2","LSR","Perturbed",7,53985
"LSR_CRISPRa_sgRNA_5||D1","LSR_CRISPRa_sgRNA_5","D1","LSR","Perturbed",10,85035
"LSR_CRISPRa_sgRNA_5||D2","LSR_CRISPRa_sgRNA_5","D2","LSR","Perturbed",2,16358
"LTBR_CRISPRa_sgRNA_2||D1","LTBR_CRISPRa_sgRNA_2","D1","LTBR","Perturbed",22,205741
"LTBR_CRISPRa_sgRNA_2||D2","LTBR_CRISPRa_sgRNA_2","D2","LTBR","Perturbed",12,90706
"LTBR_CRISPRa_sgRNA_3||D1","LTBR_CRISPRa_sgRNA_3","D1","LTBR","Perturbed",10,97558
"LTBR_CRISPRa_sgRNA_3||D2","LTBR_CRISPRa_sgRNA_3","D2","LTBR","Perturbed",3,20689
"LTBR_CRISPRa_sgRNA_4||D1","LTBR_CRISPRa_sgRNA_4","D1","LTBR","Perturbed",21,199257
"LTBR_CRISPRa_sgRNA_4||D2","LTBR_CRISPRa_sgRNA_4","D2","LTBR","Perturbed",17,190665
"LTBR_CRISPRa_sgRNA_5||D1","LTBR_CRISPRa_sgRNA_5","D1","LTBR","Perturbed",13,95455
"LTBR_CRISPRa_sgRNA_5||D2","LTBR_CRISPRa_sgRNA_5","D2","LTBR","Perturbed",8,75913
"LYVE1_CRISPRa_sgRNA_1||D1","LYVE1_CRISPRa_sgRNA_1","D1","LYVE1","Perturbed",22,206401
"LYVE1_CRISPRa_sgRNA_1||D2","LYVE1_CRISPRa_sgRNA_1","D2","LYVE1","Perturbed",6,46077
"LYVE1_CRISPRa_sgRNA_2||D1","LYVE1_CRISPRa_sgRNA_2","D1","LYVE1","Perturbed",13,93044
"LYVE1_CRISPRa_sgRNA_2||D2","LYVE1_CRISPRa_sgRNA_2","D2","LYVE1","Perturbed",5,42159
"LYVE1_CRISPRa_sgRNA_3||D1","LYVE1_CRISPRa_sgRNA_3","D1","LYVE1","Perturbed",21,193294
"LYVE1_CRISPRa_sgRNA_3||D2","LYVE1_CRISPRa_sgRNA_3","D2","LYVE1","Perturbed",12,116559
"LYVE1_CRISPRa_sgRNA_4||D1","LYVE1_CRISPRa_sgRNA_4","D1","LYVE1","Perturbed",15,106315
"LYVE1_CRISPRa_sgRNA_4||D2","LYVE1_CRISPRa_sgRNA_4","D2","LYVE1","Perturbed",11,74844
"LYVE1_CRISPRa_sgRNA_5||D1","LYVE1_CRISPRa_sgRNA_5","D1","LYVE1","Perturbed",6,64259
"LYVE1_CRISPRa_sgRNA_5||D2","LYVE1_CRISPRa_sgRNA_5","D2","LYVE1","Perturbed",1,7936
"LYZ_CRISPRa_sgRNA_1||D2","LYZ_CRISPRa_sgRNA_1","D2","LYZ","Perturbed",1,6181
"LYZ_CRISPRa_sgRNA_2||D1","LYZ_CRISPRa_sgRNA_2","D1","LYZ","Perturbed",23,248091
"LYZ_CRISPRa_sgRNA_2||D2","LYZ_CRISPRa_sgRNA_2","D2","LYZ","Perturbed",4,41918
"LYZ_CRISPRa_sgRNA_3||D1","LYZ_CRISPRa_sgRNA_3","D1","LYZ","Perturbed",11,105406
"LYZ_CRISPRa_sgRNA_3||D2","LYZ_CRISPRa_sgRNA_3","D2","LYZ","Perturbed",2,27933
"LYZ_CRISPRa_sgRNA_4||D1","LYZ_CRISPRa_sgRNA_4","D1","LYZ","Perturbed",2,26485
"LYZ_CRISPRa_sgRNA_5||D1","LYZ_CRISPRa_sgRNA_5","D1","LYZ","Perturbed",23,237748
"LYZ_CRISPRa_sgRNA_5||D2","LYZ_CRISPRa_sgRNA_5","D2","LYZ","Perturbed",11,121322
"MERTK_CRISPRa_sgRNA_1||D1","MERTK_CRISPRa_sgRNA_1","D1","MERTK","Perturbed",27,284519
"MERTK_CRISPRa_sgRNA_1||D2","MERTK_CRISPRa_sgRNA_1","D2","MERTK","Perturbed",15,145466
"MERTK_CRISPRa_sgRNA_2||D1","MERTK_CRISPRa_sgRNA_2","D1","MERTK","Perturbed",16,120347
"MERTK_CRISPRa_sgRNA_2||D2","MERTK_CRISPRa_sgRNA_2","D2","MERTK","Perturbed",11,99411
"MERTK_CRISPRa_sgRNA_3||D1","MERTK_CRISPRa_sgRNA_3","D1","MERTK","Perturbed",2,17650
"MERTK_CRISPRa_sgRNA_3||D2","MERTK_CRISPRa_sgRNA_3","D2","MERTK","Perturbed",1,9354
"MERTK_CRISPRa_sgRNA_5||D1","MERTK_CRISPRa_sgRNA_5","D1","MERTK","Perturbed",4,31770
"MERTK_CRISPRa_sgRNA_5||D2","MERTK_CRISPRa_sgRNA_5","D2","MERTK","Perturbed",1,6247
"MMP9_CRISPRa_sgRNA_1||D1","MMP9_CRISPRa_sgRNA_1","D1","MMP9","Perturbed",8,72701
"MMP9_CRISPRa_sgRNA_1||D2","MMP9_CRISPRa_sgRNA_1","D2","MMP9","Perturbed",5,32345
"MMP9_CRISPRa_sgRNA_4||D1","MMP9_CRISPRa_sgRNA_4","D1","MMP9","Perturbed",41,430975
"MMP9_CRISPRa_sgRNA_4||D2","MMP9_CRISPRa_sgRNA_4","D2","MMP9","Perturbed",15,114883
"MMP9_CRISPRa_sgRNA_5||D1","MMP9_CRISPRa_sgRNA_5","D1","MMP9","Perturbed",18,170608
"MMP9_CRISPRa_sgRNA_5||D2","MMP9_CRISPRa_sgRNA_5","D2","MMP9","Perturbed",11,114487
"MRC1_CRISPRa_sgRNA_1||D1","MRC1_CRISPRa_sgRNA_1","D1","MRC1","Perturbed",16,150779
"MRC1_CRISPRa_sgRNA_1||D2","MRC1_CRISPRa_sgRNA_1","D2","MRC1","Perturbed",2,12074
"MRC1_CRISPRa_sgRNA_2||D1","MRC1_CRISPRa_sgRNA_2","D1","MRC1","Perturbed",6,68208
"MRC1_CRISPRa_sgRNA_2||D2","MRC1_CRISPRa_sgRNA_2","D2","MRC1","Perturbed",2,17597
"MRC1_CRISPRa_sgRNA_3||D1","MRC1_CRISPRa_sgRNA_3","D1","MRC1","Perturbed",4,35932
"MRC1_CRISPRa_sgRNA_4||D1","MRC1_CRISPRa_sgRNA_4","D1","MRC1","Perturbed",29,276395
"MRC1_CRISPRa_sgRNA_4||D2","MRC1_CRISPRa_sgRNA_4","D2","MRC1","Perturbed",19,167595
"MRC1_CRISPRa_sgRNA_5||D1","MRC1_CRISPRa_sgRNA_5","D1","MRC1","Perturbed",3,25605
"MRC1_CRISPRa_sgRNA_5||D2","MRC1_CRISPRa_sgRNA_5","D2","MRC1","Perturbed",1,6646
"MRC2_CRISPRa_sgRNA_1||D1","MRC2_CRISPRa_sgRNA_1","D1","MRC2","Perturbed",4,46316
"MRC2_CRISPRa_sgRNA_1||D2","MRC2_CRISPRa_sgRNA_1","D2","MRC2","Perturbed",4,27284
"MRC2_CRISPRa_sgRNA_2||D1","MRC2_CRISPRa_sgRNA_2","D1","MRC2","Perturbed",5,53684
"MRC2_CRISPRa_sgRNA_2||D2","MRC2_CRISPRa_sgRNA_2","D2","MRC2","Perturbed",1,9105
"MRC2_CRISPRa_sgRNA_3||D1","MRC2_CRISPRa_sgRNA_3","D1","MRC2","Perturbed",5,46434
"MRC2_CRISPRa_sgRNA_3||D2","MRC2_CRISPRa_sgRNA_3","D2","MRC2","Perturbed",4,24165
"MRC2_CRISPRa_sgRNA_4||D1","MRC2_CRISPRa_sgRNA_4","D1","MRC2","Perturbed",5,63631
"MRC2_CRISPRa_sgRNA_4||D2","MRC2_CRISPRa_sgRNA_4","D2","MRC2","Perturbed",1,6449
"MRC2_CRISPRa_sgRNA_5||D1","MRC2_CRISPRa_sgRNA_5","D1","MRC2","Perturbed",3,21121
"MRC2_CRISPRa_sgRNA_5||D2","MRC2_CRISPRa_sgRNA_5","D2","MRC2","Perturbed",3,42405
"MS4A4A_CRISPRa_sgRNA_1||D1","MS4A4A_CRISPRa_sgRNA_1","D1","MS4A4A","Perturbed",13,129450
"MS4A4A_CRISPRa_sgRNA_1||D2","MS4A4A_CRISPRa_sgRNA_1","D2","MS4A4A","Perturbed",9,80799
"MS4A4A_CRISPRa_sgRNA_2||D1","MS4A4A_CRISPRa_sgRNA_2","D1","MS4A4A","Perturbed",10,97316
"MS4A4A_CRISPRa_sgRNA_2||D2","MS4A4A_CRISPRa_sgRNA_2","D2","MS4A4A","Perturbed",2,15658
"MS4A4A_CRISPRa_sgRNA_3||D1","MS4A4A_CRISPRa_sgRNA_3","D1","MS4A4A","Perturbed",18,157453
"MS4A4A_CRISPRa_sgRNA_3||D2","MS4A4A_CRISPRa_sgRNA_3","D2","MS4A4A","Perturbed",11,96952
"MS4A4A_CRISPRa_sgRNA_4||D1","MS4A4A_CRISPRa_sgRNA_4","D1","MS4A4A","Perturbed",4,36056
"MS4A4A_CRISPRa_sgRNA_4||D2","MS4A4A_CRISPRa_sgRNA_4","D2","MS4A4A","Perturbed",9,95076
"MS4A4A_CRISPRa_sgRNA_5||D1","MS4A4A_CRISPRa_sgRNA_5","D1","MS4A4A","Perturbed",9,107710
"MS4A4A_CRISPRa_sgRNA_5||D2","MS4A4A_CRISPRa_sgRNA_5","D2","MS4A4A","Perturbed",3,25824
"MS4A6A_CRISPRa_sgRNA_1||D1","MS4A6A_CRISPRa_sgRNA_1","D1","MS4A6A","Perturbed",8,88268
"MS4A6A_CRISPRa_sgRNA_1||D2","MS4A6A_CRISPRa_sgRNA_1","D2","MS4A6A","Perturbed",3,28323
"MS4A6A_CRISPRa_sgRNA_2||D1","MS4A6A_CRISPRa_sgRNA_2","D1","MS4A6A","Perturbed",4,38379
"MS4A6A_CRISPRa_sgRNA_2||D2","MS4A6A_CRISPRa_sgRNA_2","D2","MS4A6A","Perturbed",2,9325
"MS4A6A_CRISPRa_sgRNA_3||D1","MS4A6A_CRISPRa_sgRNA_3","D1","MS4A6A","Perturbed",6,43067
"MS4A6A_CRISPRa_sgRNA_3||D2","MS4A6A_CRISPRa_sgRNA_3","D2","MS4A6A","Perturbed",3,26097
"MS4A6A_CRISPRa_sgRNA_4||D1","MS4A6A_CRISPRa_sgRNA_4","D1","MS4A6A","Perturbed",7,38357
"MS4A6A_CRISPRa_sgRNA_4||D2","MS4A6A_CRISPRa_sgRNA_4","D2","MS4A6A","Perturbed",4,30831
"MS4A6A_CRISPRa_sgRNA_5||D1","MS4A6A_CRISPRa_sgRNA_5","D1","MS4A6A","Perturbed",16,120325
"MS4A6A_CRISPRa_sgRNA_5||D2","MS4A6A_CRISPRa_sgRNA_5","D2","MS4A6A","Perturbed",1,5436
"NFATC1_CRISPRa_sgRNA_1||D1","NFATC1_CRISPRa_sgRNA_1","D1","NFATC1","Perturbed",10,61812
"NFATC1_CRISPRa_sgRNA_2||D1","NFATC1_CRISPRa_sgRNA_2","D1","NFATC1","Perturbed",16,198680
"NFATC1_CRISPRa_sgRNA_2||D2","NFATC1_CRISPRa_sgRNA_2","D2","NFATC1","Perturbed",2,15221
"NFATC1_CRISPRa_sgRNA_3||D1","NFATC1_CRISPRa_sgRNA_3","D1","NFATC1","Perturbed",7,83454
"NFATC1_CRISPRa_sgRNA_3||D2","NFATC1_CRISPRa_sgRNA_3","D2","NFATC1","Perturbed",2,24018
"NFATC1_CRISPRa_sgRNA_5||D1","NFATC1_CRISPRa_sgRNA_5","D1","NFATC1","Perturbed",9,108719
"NFATC1_CRISPRa_sgRNA_5||D2","NFATC1_CRISPRa_sgRNA_5","D2","NFATC1","Perturbed",2,19538
"NFATC2_CRISPRa_sgRNA_1||D1","NFATC2_CRISPRa_sgRNA_1","D1","NFATC2","Perturbed",2,16903
"NFATC2_CRISPRa_sgRNA_1||D2","NFATC2_CRISPRa_sgRNA_1","D2","NFATC2","Perturbed",1,16517
"NFATC2_CRISPRa_sgRNA_2||D1","NFATC2_CRISPRa_sgRNA_2","D1","NFATC2","Perturbed",19,148011
"NFATC2_CRISPRa_sgRNA_2||D2","NFATC2_CRISPRa_sgRNA_2","D2","NFATC2","Perturbed",7,59496
"NFATC2_CRISPRa_sgRNA_3||D1","NFATC2_CRISPRa_sgRNA_3","D1","NFATC2","Perturbed",2,18722
"NFATC2_CRISPRa_sgRNA_4||D1","NFATC2_CRISPRa_sgRNA_4","D1","NFATC2","Perturbed",22,208939
"NFATC2_CRISPRa_sgRNA_4||D2","NFATC2_CRISPRa_sgRNA_4","D2","NFATC2","Perturbed",1,12925
"NLRC4_CRISPRa_sgRNA_1||D1","NLRC4_CRISPRa_sgRNA_1","D1","NLRC4","Perturbed",20,210574
"NLRC4_CRISPRa_sgRNA_1||D2","NLRC4_CRISPRa_sgRNA_1","D2","NLRC4","Perturbed",11,92713
"NLRC4_CRISPRa_sgRNA_2||D1","NLRC4_CRISPRa_sgRNA_2","D1","NLRC4","Perturbed",7,76174
"NLRC4_CRISPRa_sgRNA_2||D2","NLRC4_CRISPRa_sgRNA_2","D2","NLRC4","Perturbed",1,13702
"NLRC4_CRISPRa_sgRNA_3||D1","NLRC4_CRISPRa_sgRNA_3","D1","NLRC4","Perturbed",17,160238
"NLRC4_CRISPRa_sgRNA_3||D2","NLRC4_CRISPRa_sgRNA_3","D2","NLRC4","Perturbed",7,65146
"NLRC4_CRISPRa_sgRNA_4||D1","NLRC4_CRISPRa_sgRNA_4","D1","NLRC4","Perturbed",6,53545
"NLRC4_CRISPRa_sgRNA_4||D2","NLRC4_CRISPRa_sgRNA_4","D2","NLRC4","Perturbed",1,8187
"NLRC4_CRISPRa_sgRNA_5||D1","NLRC4_CRISPRa_sgRNA_5","D1","NLRC4","Perturbed",22,188255
"NLRC4_CRISPRa_sgRNA_5||D2","NLRC4_CRISPRa_sgRNA_5","D2","NLRC4","Perturbed",5,27423
"NLRP3_CRISPRa_sgRNA_1||D1","NLRP3_CRISPRa_sgRNA_1","D1","NLRP3","Perturbed",2,28098
"NLRP3_CRISPRa_sgRNA_1||D2","NLRP3_CRISPRa_sgRNA_1","D2","NLRP3","Perturbed",2,12013
"NLRP3_CRISPRa_sgRNA_2||D1","NLRP3_CRISPRa_sgRNA_2","D1","NLRP3","Perturbed",11,100118
"NLRP3_CRISPRa_sgRNA_2||D2","NLRP3_CRISPRa_sgRNA_2","D2","NLRP3","Perturbed",4,32467
"NLRP3_CRISPRa_sgRNA_3||D1","NLRP3_CRISPRa_sgRNA_3","D1","NLRP3","Perturbed",9,79373
"NLRP3_CRISPRa_sgRNA_3||D2","NLRP3_CRISPRa_sgRNA_3","D2","NLRP3","Perturbed",3,33078
"NLRP3_CRISPRa_sgRNA_4||D1","NLRP3_CRISPRa_sgRNA_4","D1","NLRP3","Perturbed",11,98971
"NLRP3_CRISPRa_sgRNA_4||D2","NLRP3_CRISPRa_sgRNA_4","D2","NLRP3","Perturbed",8,72950
"NLRP3_CRISPRa_sgRNA_5||D1","NLRP3_CRISPRa_sgRNA_5","D1","NLRP3","Perturbed",20,239414
"NLRP3_CRISPRa_sgRNA_5||D2","NLRP3_CRISPRa_sgRNA_5","D2","NLRP3","Perturbed",7,57208
"Non-Targeting_001||D1","Non-Targeting_001","D1","NT","NT",70,653880
"Non-Targeting_001||D2","Non-Targeting_001","D2","NT","NT",45,456926
"Non-Targeting_002||D1","Non-Targeting_002","D1","NT","NT",5,57750
"Non-Targeting_002||D2","Non-Targeting_002","D2","NT","NT",4,39147
"Non-Targeting_003||D1","Non-Targeting_003","D1","NT","NT",13,104826
