gene,scope,AT8_delta,A_beta_6e10_delta,GFAP_delta,Iba1_delta,NeuN_delta,manifold_safety_status,prediction_safety_status,perturbation_success,failure_reason,mean_latent_shift,median_latent_shift,mean_nearest_real_cell_distance,p95_nearest_real_cell_distance,baseline_nn_p95_threshold,manifold_violation_fraction
RAP1A,graph_connected,-0.0351511053740978,-0.0398418791592121,-0.0607094019651412,0.037628848105669,-0.0063646868802607,not_computed,not_separately_audited,True,,0.0002783491509035,0.0001998196239583,,,,
CTTNBP2NL,graph_connected,0.0017518729437142,-0.0171972177922725,0.0318252146244049,-0.0094823259860277,0.0045563168823719,not_computed,not_separately_audited,True,,0.0002227881777798,0.000277451443253,,,,
WNT2B,graph_connected,-0.0026962556876242,0.0198446251451969,-0.0078592002391815,-0.0132647361606359,0.0024442377034574,not_computed,not_separately_audited,True,,0.0001729996147332,0.0001276495313504,,,,
CAPZA1,graph_connected,-0.0078608505427837,0.0478853806853294,0.0307709388434886,-0.0068828403018414,-0.0005112256621941,not_computed,not_separately_audited,True,,0.000344401836628,0.0004105574043933,,,,
SLC16A1-AS1,graph_connected,0.0056702238507568,0.0030226386152207,0.0009212627774104,-0.0061710602603852,0.0013390820240601,not_computed,not_separately_audited,True,,0.0001280118303839,9.25366985029541e-05,,,,
MAGI3,graph_connected,0.0115314964205026,0.0281018335372209,-0.0071496535092592,-0.0024979396257549,0.0095302667468786,not_computed,not_separately_audited,True,,0.0001927269186126,0.0001458861515857,,,,
OLFML3,graph_connected,0.0008193140383809,0.0013801287859678,0.000849962234497,-0.0020550074987113,-0.0001592421758687,not_computed,not_separately_audited,True,,3.3752188755897805e-05,1.80609458766412e-05,,,,
TRIM33,graph_connected,-0.0542932264506816,-0.0494087450206279,0.0329010188579559,0.0827796831727027,-0.0168798193335533,not_computed,not_separately_audited,True,,0.0006826269673183,0.0007188087329268,,,,
CSDE1,graph_connected,-0.0359303019940853,-0.131428062915802,-0.0473805107176303,-0.0073206154629588,0.007089274469763,not_computed,not_separately_audited,True,,0.0005849268636666,0.0005038221133872,,,,
CD58,graph_connected,-0.0107268514111638,-0.002535882871598,-0.0183421019464731,-0.0274993572384119,0.0238684639334678,not_computed,not_separately_audited,True,,0.0002192935353377,0.0001952854654518,,,,
MAN1A2,graph_connected,-0.0109577262774109,0.0110120102763175,0.0134862884879112,0.0212619751691818,0.0209167953580617,not_computed,not_separately_audited,True,,0.0003556673764251,0.0003356227825861,,,,
GDAP2,graph_connected,-0.007993665523827,-0.0304257851094007,-0.0373150296509265,-0.0203302018344402,0.0040677236393094,not_computed,not_separately_audited,True,,0.0001776200078893,0.0001367764489259,,,,
NOTCH2,graph_connected,0.0023095218930393,0.0100525831803679,-0.0050140577368438,-0.0149691831320524,-0.0068015274591743,not_computed,not_separately_audited,True,,0.0002017042133957,0.0001843094505602,,,,
LINC02798,graph_connected,-0.0052645653486251,-0.0136237200349569,-0.021343795582652,-0.0189416352659463,-0.0017010951414704,not_computed,not_separately_audited,True,,0.0001617021480342,0.0001557241484988,,,,
SRGAP2B,graph_connected,0.0067416951060295,0.0109714539721608,0.0062864953652024,-0.0222660414874553,0.0228460058569908,not_computed,not_separately_audited,True,,0.0001327261561527,8.866649295669049e-05,,,,
RNF115,graph_connected,0.0020361114293336,-0.0185126233845949,0.0111411875113844,-0.0025393213145434,-0.0109789492562413,not_computed,not_separately_audited,True,,0.0001957855420187,0.0001739678700687,,,,
TXNIP,graph_connected,0.0244004223495721,0.0165438968688249,0.0156754534691572,-0.0196955204010009,0.0137840267270803,not_computed,not_separately_audited,True,,0.0001751044765114,0.0001705891336314,,,,
AC245297.3,graph_connected,0.0050121764652431,-0.0103748785331845,-0.0230510663241148,-0.01193936355412,-0.0059353499673306,not_computed,not_separately_audited,True,,0.0002199577720602,0.0001639448746573,,,,
FCGR1A,graph_connected,-0.0020167713519185,0.0053671798668801,0.001594390720129,-0.0016211338806897,-0.002936442149803,not_computed,not_separately_audited,True,,0.0001692669902695,0.0001210252012242,,,,
VPS45,graph_connected,0.0292328558862209,-0.0056606838479638,0.0128735452890396,-0.0001064284442691,-0.0052088648080825,not_computed,not_separately_audited,True,,0.0002672162372618,0.0002453433990012,,,,
PLEKHO1,graph_connected,0.0019427819643169,0.0110018337145447,0.0152383679524064,-0.0055678761564195,0.0058633317239582,not_computed,not_separately_audited,True,,0.0002023710258072,0.0001698234846116,,,,
RPRD2,graph_connected,0.0026286023203283,-0.0071707963943481,-0.0288935787975788,-0.010306722484529,-0.001051420578733,not_computed,not_separately_audited,True,,0.0002183517062803,0.0002159327705157,,,,
ENSA,graph_connected,0.0238178186118602,0.0100864293053746,0.0689515545964241,0.0073793632909655,-0.0004996758070774,not_computed,not_separately_audited,True,,0.0002256525913253,0.0001872653811005,,,,
CTSS,graph_connected,0.0218868795782327,0.0149614252150058,0.0168439056724309,0.0054921018891036,0.0082293665036559,not_computed,not_separately_audited,True,,0.0002019456442212,0.0002034940407611,,,,
ARNT,graph_connected,-0.0084167933091521,-0.041594099253416,0.029661625623703,-0.0112218130379915,0.0060344426892697,not_computed,not_separately_audited,True,,0.000233611674048,0.0001865929807536,,,,
CDC42SE1,graph_connected,-0.0018455801764503,-0.0185829903930425,-0.0043709762394428,-0.012635126709938,0.0282618384808301,not_computed,not_separately_audited,True,,0.0002451703767292,0.0001961488596862,,,,
PIP5K1A,graph_connected,-0.0092050163075327,-0.0318028330802917,0.0094171771779656,0.0082259504124522,0.0020180859137326,not_computed,not_separately_audited,True,,0.0001793357369024,0.0001765022461768,,,,
POGZ,graph_connected,-0.0064593227580189,-0.0138949155807495,-0.0012913874816149,-0.0111589320003986,0.006358235143125,not_computed,not_separately_audited,True,,0.0002230726822745,0.0002524056180845,,,,
SNX27,graph_connected,-0.0083655174821615,-0.0197687614709138,-0.013091524131596,-0.0089085474610328,0.0078145852312445,not_computed,not_separately_audited,True,,0.000197974499315,0.0002010960160987,,,,
S100A4,graph_connected,0.00240437570028,0.0052367420867085,-0.0031719957478344,-0.0057378043420612,-0.0001022293290589,not_computed,not_separately_audited,True,,3.652590748970397e-05,1.995085222006309e-05,,,,
GATAD2B,graph_connected,0.0027088944334536,0.0651284679770469,-0.1129868999123573,0.013454564847052,-0.0296432618051767,not_computed,not_separately_audited,True,,0.0002585113106761,0.0003214337921235,,,,
RPS27,graph_connected,-0.004561498761177,0.0025148002896457,0.0114580756053328,0.0078509487211704,0.0137158669531345,not_computed,not_separately_audited,True,,0.0001954107865458,0.0001547766587464,,,,
TPM3,graph_connected,-0.0022584185935556,-0.0012283526593819,0.0039767734706401,-0.0111098373308777,0.0007546510314568,not_computed,not_separately_audited,True,,0.0002829182776622,0.0002458601084072,,,,
IL6R,graph_connected,-0.0051195044070482,0.0149442655965685,-0.0045290798880159,-0.0123508628457784,0.0028234103228896,not_computed,not_separately_audited,True,,0.000290657102596,0.0002789651916828,,,,
ADAR,graph_connected,-0.0038007658440619,-0.0030503461603075,-0.0395021960139274,0.0004902622895315,0.0068779676221311,not_computed,not_separately_audited,True,,0.0001772315736161,0.0001484063977841,,,,
ASH1L,graph_connected,-0.001118162414059,-0.0387109331786632,-0.0128825651481747,-0.0126277208328247,0.0064868563786149,not_computed,not_separately_audited,True,,0.0001269139902433,8.781442738836631e-05,,,,
YY1AP1,graph_connected,0.0082166912034153,0.0022016803268343,0.0526686236262321,-0.0013424386270344,-0.0031641803216189,not_computed,not_separately_audited,True,,0.0001814879797166,0.0001425775553798,,,,
DAP3,graph_connected,0.0128986248746514,0.0364310592412948,0.0069949571043252,0.0078021972440183,-0.0071760909631848,not_computed,not_separately_audited,True,,0.000192935927771,0.000168450482306,,,,
GON4L,graph_connected,-0.0035238554701209,-0.0098165851086378,-0.0132003175094723,0.041638858616352,-0.0082741361111402,not_computed,not_separately_audited,True,,0.0002814004255924,0.0002346030232729,,,,
ARHGEF2,graph_connected,0.0051400274969637,-0.0061343130655586,0.0085192853584885,-0.004982984624803,-0.0303513277322053,not_computed,not_separately_audited,True,,0.0002841958194039,0.0002186235797125,,,,
ARHGEF11,graph_connected,-0.0074080810882151,-0.0163637418299913,-0.0117453457787632,0.0014026875142008,-0.0072056096978485,not_computed,not_separately_audited,True,,0.0002390348090557,0.0002182059542974,,,,
IFI16,graph_connected,0.0080593451857566,0.0268491115421056,-0.0057345242239534,-0.0034308084286749,-0.00738943554461,not_computed,not_separately_audited,True,,0.0001706167531665,0.0001458121259929,,,,
DCAF8,graph_connected,0.0032274809200316,-0.0052524791099131,0.0004303910827729,-0.0085736121982336,-0.0025514659937471,not_computed,not_separately_audited,True,,0.0001526392879895,0.0001142189212259,,,,
COPA,graph_connected,-0.0153084453195333,-0.007297690026462,-0.0128066083416342,-0.0332661569118499,0.0036906378809362,not_computed,not_separately_audited,True,,0.0002063298743451,0.0002094559749821,,,,
FCGR2A,graph_connected,-0.0060128052718937,0.0143025312572717,0.0017137634567916,-0.0031618911307305,0.0114557733759284,not_computed,not_separately_audited,True,,0.0002410518936812,0.0002308327821083,,,,
FCGR3A,graph_connected,0.0149001516401767,0.0720055252313613,-0.0392299108207225,0.0155605869367718,-0.0044200364500284,not_computed,not_separately_audited,True,,0.0002591227239463,0.0002304445515619,,,,
ATF6,graph_connected,0.0159434378147125,0.0081460895016789,-0.0005902520497329,-0.0018808065215125,-0.012646909803152,not_computed,not_separately_audited,True,,0.0001369488163618,0.0001108578508137,,,,
POU2F1,graph_connected,0.0052396925166249,0.0060808779671788,0.0251776296645402,-0.0054309396073222,0.0056135118938982,not_computed,not_separately_audited,True,,0.0001607933954801,0.0001739460567478,,,,
CREG1,graph_connected,0.0098390849307179,0.0093568507581949,0.0183102842420339,-0.0302644819021224,-0.0053254994563758,not_computed,not_separately_audited,True,,0.0001477599580539,0.0001139926971518,,,,
RCSD1,graph_connected,-0.0019619069062173,0.0069878851063549,0.0392746925354003,-0.0034436925780028,-0.0094532165676355,not_computed,not_separately_audited,True,,0.0001924835232784,0.0001720246364129,,,,
MPZL1,graph_connected,0.0010830251267179,-0.0076079326681792,0.0125729525461792,-0.0076676099561154,0.0124031575396656,not_computed,not_separately_audited,True,,0.0001498681231169,0.0001667120668571,,,,
DCAF6,graph_connected,-0.0148657159879803,0.0264228787273168,0.0298398770391941,0.0060071810148656,-0.00351871130988,not_computed,not_separately_audited,True,,0.0002291569981025,0.0002295843587489,,,,
SFT2D2,graph_connected,-0.000850893149618,0.0045395782217383,-0.0089168706908822,-0.0061013204976916,0.0130474055185914,not_computed,not_separately_audited,True,,0.000184806267498,0.0001528520224383,,,,
PRRC2C,graph_connected,0.0254339519888162,0.0685111135244369,0.0520426072180271,0.0028510843403637,-0.01312698982656,not_computed,not_separately_audited,True,,0.0001873221772257,0.0001665501768002,,,,
DNM3,graph_connected,-0.001746988040395,0.0103781530633568,-0.0211281515657901,-0.0101390006020665,-0.0087361466139554,not_computed,not_separately_audited,True,,0.0001524589897599,0.0001310864754486,,,,
SUCO,graph_connected,0.0053687128238379,0.0156390909105539,0.0270400531589984,0.0013433789135888,-0.0002393709146417,not_computed,not_separately_audited,True,,0.0001646420132601,0.0001215911106555,,,,
RC3H1,graph_connected,-0.6189649105072021,-1.034375786781311,-0.3985159397125244,1.0465936660766602,0.3557822108268738,not_computed,not_separately_audited,True,,0.0037312351632863,0.0043086330406367,,,,
COP1,graph_connected,-0.0235443413257598,-0.0174841377884149,0.0233218725770711,-0.0206745266914367,-0.0012735517229884,not_computed,not_separately_audited,True,,0.0002084839215967,0.0001507546403445,,,,
RALGPS2,graph_connected,0.0085453782230615,0.0162603966891765,-0.017404805868864,0.0110057555139064,-0.0259982123970985,not_computed,not_separately_audited,True,,0.0002335609897272,0.0002026846632361,,,,
ABL2,graph_connected,-0.0051336367614567,0.007638924755156,-0.0233738552778959,-0.0032679485157132,0.0050399638712406,not_computed,not_separately_audited,True,,0.0002001528773689,0.0002010527823586,,,,
SOAT1,graph_connected,-6.572048005182296e-05,0.0146155171096324,0.0023281439207494,-0.0126463938504457,-0.0154960583895444,not_computed,not_separately_audited,True,,0.0002037480735452,0.0002094320661853,,,,
CEP350,graph_connected,0.0151966586709022,0.0083737382665276,0.0397227220237255,0.0191791225224733,0.0039839101955294,not_computed,not_separately_audited,True,,0.0001580444222781,0.0001469825656386,,,,
ACBD6,graph_connected,0.04795728251338,0.0174942146986722,0.0299761984497308,-0.0032708430662751,-0.0211527179926633,not_computed,not_separately_audited,True,,0.0002688732638489,0.000280619948171,,,,
XPR1,graph_connected,0.0097613474354147,0.0219742488116025,-0.0106147564947605,-0.0043486435897648,-0.020240006968379,not_computed,not_separately_audited,True,,0.000198923778953,0.0002378408680669,,,,
STX6,graph_connected,-0.0094310231506824,-0.0231421161442995,-0.0302119124680757,0.0060126837342977,-0.0085279392078518,not_computed,not_separately_audited,True,,0.0002141583972843,0.0001893912121886,,,,
GLUL,graph_connected,0.0062765572220087,0.042939506471157,0.0649889409542083,0.0251167174428701,-0.0037775561213493,not_computed,not_separately_audited,True,,0.0002312586293555,0.0001992482284549,,,,
DHX9,graph_connected,-0.0190096013247966,-0.0370269492268562,-0.0691901743412017,0.0123672420158982,-0.0010702650761231,not_computed,not_separately_audited,True,,0.0002480507828295,0.0002094992232741,,,,
SMG7,graph_connected,0.0219704024493694,0.0408838838338851,0.0297258198261261,-0.0083729298785328,0.0284180343151092,not_computed,not_separately_audited,True,,0.0002577419218141,0.0002174178953282,,,,
RGL1,graph_connected,-0.0034625122789293,-0.007010031491518,0.030079485848546,-0.0246013663709163,0.0141765372827649,not_computed,not_separately_audited,True,,0.0002272136916872,0.0002225161151727,,,,
EDEM3,graph_connected,0.0105193676427006,0.0220517516136169,0.0345204584300518,0.0139805907383561,0.0114404736086726,not_computed,not_separately_audited,True,,0.0004179999232292,0.000355441996362,,,,
IVNS1ABP,graph_connected,-0.0037783237639814,-0.0185813270509243,-0.0152221526950597,6.010291326674633e-05,0.0051343590021133,not_computed,not_separately_audited,True,,0.000145759244333,0.0001073290841304,,,,
TPR,graph_connected,0.0002006285649258,-0.0060415118932724,-0.0179869290441274,-0.0221706517040729,0.0022505936212837,not_computed,not_separately_audited,True,,0.0001650214253459,0.000123503326904,,,,
PLA2G4A,graph_connected,-0.0147506976500153,0.0176022108644247,-0.0038200335111469,0.004457117523998,-0.0317222401499748,not_computed,not_separately_audited,True,,0.0003174985467921,0.000375865434762,,,,
RGS1,graph_connected,0.0040780366398394,-0.0107176741585135,-0.0110432701185345,-0.0053251618519425,-0.0062188110314309,not_computed,not_separately_audited,True,,0.0002145869657397,0.0001834180729929,,,,
CDC73,graph_connected,-0.0155921811237931,-0.0024024341255426,0.0119665442034602,0.0316789112985134,-0.0045044035650789,not_computed,not_separately_audited,True,,0.0002505446900613,0.0002448115556035,,,,
CFH,graph_connected,9.585431689629333e-05,0.0008221623720601,-0.0003511852119117,-0.0009149661054834,-0.0001857347670011,not_computed,not_separately_audited,True,,7.650198313058354e-06,4.150796030444326e-06,,,,
DENND1B,graph_connected,0.0148879969492554,0.0061728633008897,0.0038799650501459,-0.0012682421365752,-0.0164760090410709,not_computed,not_separately_audited,True,,0.0001729472132865,0.0001202772909891,,,,
NEK7,graph_connected,-0.0257163401693105,0.0414276719093322,-0.0179490745067596,-0.037339337170124,-0.0165417846292257,not_computed,not_separately_audited,True,,0.0003239975485485,0.0003703452821355,,,,
MIR181A1HG,graph_connected,0.0032494335900992,0.0189104974269866,0.0268325265496969,-0.0091887675225734,0.0015537269646301,not_computed,not_separately_audited,True,,0.0001786661305231,0.0001530036533949,,,,
