path,anchor_class,last_commit,last_short_commit,last_commit_date,last_commit_subject,github_blob_url,path_move_policy
configs/agent/stage75b_scenicplus_resource_acquisition_v1.yaml,tracked_project_file,b4b21ae7a9d60c3a68b651def2738847e17b6c6d,b4b21ae,2026-07-10,Run Stage 75B SCENIC resource acquisition scaffold,https://github.com/dushyant-mishra/sea-ad-jepa-agent/blob/b4b21ae7a9d60c3a68b651def2738847e17b6c6d/configs/agent/stage75b_scenicplus_resource_acquisition_v1.yaml,preserve_path_unless_reference_audited
configs/agent/stage75c_peak_gene_preflight_annotation_v1.yaml,tracked_project_file,ff4485ae615010f80bf4754a8dba36cf2bf46137,ff4485a,2026-07-10,Run Stage 75C peak gene preflight annotation,https://github.com/dushyant-mishra/sea-ad-jepa-agent/blob/ff4485ae615010f80bf4754a8dba36cf2bf46137/configs/agent/stage75c_peak_gene_preflight_annotation_v1.yaml,preserve_path_unless_reference_audited
configs/agent/stage75d_scenicplus_wsl_execution_handoff_v1.yaml,tracked_project_file,8059734958a849916ab335afbc4660e78d40fc50,8059734,2026-07-10,Fix Stage 75D SCENIC Python 3.10 compatibility,https://github.com/dushyant-mishra/sea-ad-jepa-agent/blob/8059734958a849916ab335afbc4660e78d40fc50/configs/agent/stage75d_scenicplus_wsl_execution_handoff_v1.yaml,preserve_path_unless_reference_audited
configs/data/stage32_external_pretraining_matrix_v1.yaml,tracked_project_file,6912cdbf749b2ad52d2e41d5441322ed5a8bef3a,6912cdb,2026-06-25,Build Stage 32 approved external pretraining matrix,https://github.com/dushyant-mishra/sea-ad-jepa-agent/blob/6912cdbf749b2ad52d2e41d5441322ed5a8bef3a/configs/data/stage32_external_pretraining_matrix_v1.yaml,preserve_path_unless_reference_audited
configs/data/stage32b_approved_external_pretraining_acquisition_v1.yaml,tracked_project_file,d3069f88235c3a8d3e79579fec1b8f0884c99b1c,d3069f8,2026-06-25,Build Stage 32B matrix and run Stage 33A external-pretrained benchmark,https://github.com/dushyant-mishra/sea-ad-jepa-agent/blob/d3069f88235c3a8d3e79579fec1b8f0884c99b1c/configs/data/stage32b_approved_external_pretraining_acquisition_v1.yaml,preserve_path_unless_reference_audited
configs/data/stage32c_bulk_approved_external_acquisition_v1.yaml,tracked_project_file,10d66821169f3e9f9b1941b729fd0a25766d5f63,10d6682,2026-06-25,Build Stage 32C approved human pretraining matrix,https://github.com/dushyant-mishra/sea-ad-jepa-agent/blob/10d66821169f3e9f9b1941b729fd0a25766d5f63/configs/data/stage32c_bulk_approved_external_acquisition_v1.yaml,preserve_path_unless_reference_audited
configs/stage75e_scenicplus_preflight_v1.yaml,tracked_project_file,a1efe417098272cc083977a0de67cd24db084dd3,a1efe41,2026-07-12,Add Stage75E pycisTarget mechanics smoke test,https://github.com/dushyant-mishra/sea-ad-jepa-agent/blob/a1efe417098272cc083977a0de67cd24db084dd3/configs/stage75e_scenicplus_preflight_v1.yaml,preserve_path_unless_reference_audited
configs/stage75f_out_of_core_v1.yaml,tracked_project_file,d8e7162046c36f44ddde9d1156983b6d69789b22,d8e7162,2026-07-16,Add Stage79 control interpretation explorer,https://github.com/dushyant-mishra/sea-ad-jepa-agent/blob/d8e7162046c36f44ddde9d1156983b6d69789b22/configs/stage75f_out_of_core_v1.yaml,preserve_path_unless_reference_audited
configs/train/fast_stage_c_supcon.yaml,tracked_project_file,0b490cff7a7b523c081f7dac7b9bb8ee29e6adaf,0b490cf,2026-06-14,Add regression-head Stage C diagnostic,https://github.com/dushyant-mishra/sea-ad-jepa-agent/blob/0b490cff7a7b523c081f7dac7b9bb8ee29e6adaf/configs/train/fast_stage_c_supcon.yaml,preserve_path_unless_reference_audited
configs/train/graph_jepa_stage_a_fast.yaml,tracked_project_file,e71ed64307ec439e99d2e7596aa868eed0cc6df1,e71ed64,2026-06-13,Add fast Hydra Graph-JEPA Stage A trainer,https://github.com/dushyant-mishra/sea-ad-jepa-agent/blob/e71ed64307ec439e99d2e7596aa868eed0cc6df1/configs/train/graph_jepa_stage_a_fast.yaml,preserve_path_unless_reference_audited
configs/train/stage27_non_graph_v3.yaml,tracked_project_file,c5be6f93daa0507141306a8c8774ebe039c0b543,c5be6f9,2026-06-20,Run Stage 27 non-graph v3 training regimes,https://github.com/dushyant-mishra/sea-ad-jepa-agent/blob/c5be6f93daa0507141306a8c8774ebe039c0b543/configs/train/stage27_non_graph_v3.yaml,preserve_path_unless_reference_audited
configs/train/stage27c_non_graph_rescue_v1.yaml,tracked_project_file,5e7f9a7da9a0e04946aea056f9337fc3b372a373,5e7f9a7,2026-06-22,Stage 27C diagnose and rescue non-graph v3 benchmark,https://github.com/dushyant-mishra/sea-ad-jepa-agent/blob/5e7f9a7da9a0e04946aea056f9337fc3b372a373/configs/train/stage27c_non_graph_rescue_v1.yaml,preserve_path_unless_reference_audited
configs/train/stage30_graph_controls_v3.yaml,tracked_project_file,7cfef92cc259a76390d0a37070c0eef7864c306a,7cfef92,2026-06-22,Run Stage 30 graph controls against Stage 27C baseline,https://github.com/dushyant-mishra/sea-ad-jepa-agent/blob/7cfef92cc259a76390d0a37070c0eef7864c306a/configs/train/stage30_graph_controls_v3.yaml,preserve_path_unless_reference_audited
configs/train/stage31_residual_graph_controls_v3.yaml,tracked_project_file,30ff99f853847f47eb095e97ed00e0263ac73b16,30ff99f,2026-06-24,Run Stage 31 residual graph controls,https://github.com/dushyant-mishra/sea-ad-jepa-agent/blob/30ff99f853847f47eb095e97ed00e0263ac73b16/configs/train/stage31_residual_graph_controls_v3.yaml,preserve_path_unless_reference_audited
configs/train/stage33a_external_pretrained_jepa_v1.yaml,tracked_project_file,d3069f88235c3a8d3e79579fec1b8f0884c99b1c,d3069f8,2026-06-25,Build Stage 32B matrix and run Stage 33A external-pretrained benchmark,https://github.com/dushyant-mishra/sea-ad-jepa-agent/blob/d3069f88235c3a8d3e79579fec1b8f0884c99b1c/configs/train/stage33a_external_pretrained_jepa_v1.yaml,preserve_path_unless_reference_audited
configs/train/stage33b_external_pretrained_jepa_v1.yaml,tracked_project_file,2184138de5804c7ed8e22ea6f46246e92b03f27f,2184138,2026-06-25,Run Stage 33B external-pretrained benchmark,https://github.com/dushyant-mishra/sea-ad-jepa-agent/blob/2184138de5804c7ed8e22ea6f46246e92b03f27f/configs/train/stage33b_external_pretrained_jepa_v1.yaml,preserve_path_unless_reference_audited
configs/train/stage33c_external_pretrained_diagnostic_rescue_v1.yaml,tracked_project_file,dfd4c707e1abec3e30cd1517c411277e2db4c7b6,dfd4c70,2026-06-25,Diagnose Stage 33B external-pretraining deficit,https://github.com/dushyant-mishra/sea-ad-jepa-agent/blob/dfd4c707e1abec3e30cd1517c411277e2db4c7b6/configs/train/stage33c_external_pretrained_diagnostic_rescue_v1.yaml,preserve_path_unless_reference_audited
configs/train/stage34a_hbca_microglia_filtered_external_pretraining_v1.yaml,tracked_project_file,f2cd3e4a52ba93b41df82ef686b6e119abed548f,f2cd3e4,2026-06-29,Run Stage 34A microglia-filtered external pretraining,https://github.com/dushyant-mishra/sea-ad-jepa-agent/blob/f2cd3e4a52ba93b41df82ef686b6e119abed548f/configs/train/stage34a_hbca_microglia_filtered_external_pretraining_v1.yaml,preserve_path_unless_reference_audited
configs/train/stage34b_hbcc_external_pretraining_v1.yaml,tracked_project_file,b46295386f3f38b41d322e05cbfa7003860abb61,b462953,2026-06-29,Run Stage 34B HBCC external pretraining,https://github.com/dushyant-mishra/sea-ad-jepa-agent/blob/b46295386f3f38b41d322e05cbfa7003860abb61/configs/train/stage34b_hbcc_external_pretraining_v1.yaml,preserve_path_unless_reference_audited
configs/train/stage35a_target_aware_weak_graph_rescue_v1.yaml,tracked_project_file,89c82dac59023971db76b57a0ea680ad3dda972b,89c82da,2026-06-29,Run Stage 35A target-aware weak graph rescue,https://github.com/dushyant-mishra/sea-ad-jepa-agent/blob/89c82dac59023971db76b57a0ea680ad3dda972b/configs/train/stage35a_target_aware_weak_graph_rescue_v1.yaml,preserve_path_unless_reference_audited
configs/train/stage35b_graph_laplacian_regularized_ridge_v1.yaml,tracked_project_file,ad644a7c85c9a77b9b90cf6e08697bf6929a8375,ad644a7,2026-06-30,Run Stage 35B-35D graph diagnostics,https://github.com/dushyant-mishra/sea-ad-jepa-agent/blob/ad644a7c85c9a77b9b90cf6e08697bf6929a8375/configs/train/stage35b_graph_laplacian_regularized_ridge_v1.yaml,preserve_path_unless_reference_audited
configs/train/stage35c_latent_module_graph_v1.yaml,tracked_project_file,ad644a7c85c9a77b9b90cf6e08697bf6929a8375,ad644a7,2026-06-30,Run Stage 35B-35D graph diagnostics,https://github.com/dushyant-mishra/sea-ad-jepa-agent/blob/ad644a7c85c9a77b9b90cf6e08697bf6929a8375/configs/train/stage35c_latent_module_graph_v1.yaml,preserve_path_unless_reference_audited
configs/train/stage35d_perturbation_graph_diagnostic_v1.yaml,tracked_project_file,ad644a7c85c9a77b9b90cf6e08697bf6929a8375,ad644a7,2026-06-30,Run Stage 35B-35D graph diagnostics,https://github.com/dushyant-mishra/sea-ad-jepa-agent/blob/ad644a7c85c9a77b9b90cf6e08697bf6929a8375/configs/train/stage35d_perturbation_graph_diagnostic_v1.yaml,preserve_path_unless_reference_audited
configs/train/stage35e_graph_diagnostics_synthesis_v1.yaml,tracked_project_file,11b1e2eff1f19d7332e8230634a1b3e7270ae13b,11b1e2e,2026-06-30,Synthesize Stage 35 graph diagnostics,https://github.com/dushyant-mishra/sea-ad-jepa-agent/blob/11b1e2eff1f19d7332e8230634a1b3e7270ae13b/configs/train/stage35e_graph_diagnostics_synthesis_v1.yaml,preserve_path_unless_reference_audited
configs/train/stage_b_adversarial.yaml,tracked_project_file,26fbdf17b15f39e2c778da33952eb35f5759c29a,26fbdf1,2026-06-14,Evaluate Stage B adversarial escalation,https://github.com/dushyant-mishra/sea-ad-jepa-agent/blob/26fbdf17b15f39e2c778da33952eb35f5759c29a/configs/train/stage_b_adversarial.yaml,preserve_path_unless_reference_audited
configs/v4/README.md,v4_launchpad,68ec0fd4d301ed5080763f23e2fcc7ae9fa53fcc,68ec0fd,2026-08-05,Organize v4 JEPA launchpad,https://github.com/dushyant-mishra/sea-ad-jepa-agent/blob/68ec0fd4d301ed5080763f23e2fcc7ae9fa53fcc/configs/v4/README.md,preserve_path_unless_reference_audited
configs/v4/stage80_v4_launchpad.yaml,v4_launchpad,68ec0fd4d301ed5080763f23e2fcc7ae9fa53fcc,68ec0fd,2026-08-05,Organize v4 JEPA launchpad,https://github.com/dushyant-mishra/sea-ad-jepa-agent/blob/68ec0fd4d301ed5080763f23e2fcc7ae9fa53fcc/configs/v4/stage80_v4_launchpad.yaml,preserve_path_unless_reference_audited
discovery_atlas/README.md,tracked_project_file,3be258f0a3d32782580b94bffa9e5135b1fbc566,3be258f,2026-06-16,Harden feature-wide counterfactual runs,https://github.com/dushyant-mishra/sea-ad-jepa-agent/blob/3be258f0a3d32782580b94bffa9e5135b1fbc566/discovery_atlas/README.md,preserve_path_unless_reference_audited
discovery_atlas/ablation_artifact_readiness_v1.py,tracked_project_file,eaf56f74977de15d228e7b86beacf37e03e740ab,eaf56f7,2026-06-19,Inventory ablation artifact readiness,https://github.com/dushyant-mishra/sea-ad-jepa-agent/blob/eaf56f74977de15d228e7b86beacf37e03e740ab/discovery_atlas/ablation_artifact_readiness_v1.py,preserve_path_unless_reference_audited
discovery_atlas/annotate_internal_evidence_with_gliosis_diagnostics_v1.py,tracked_project_file,d89f2075c4aaf509e66d617463c662d93132dcde,d89f207,2026-06-19,Annotate evidence scorecard with gliosis diagnostics,https://github.com/dushyant-mishra/sea-ad-jepa-agent/blob/d89f2075c4aaf509e66d617463c662d93132dcde/discovery_atlas/annotate_internal_evidence_with_gliosis_diagnostics_v1.py,preserve_path_unless_reference_audited
discovery_atlas/audit_discovery_atlas_final_state.py,tracked_project_file,121bb534f314b8cb322ff0098071aa8ce8fda2bf,121bb53,2026-06-19,Audit final discovery atlas state,https://github.com/dushyant-mishra/sea-ad-jepa-agent/blob/121bb534f314b8cb322ff0098071aa8ce8fda2bf/discovery_atlas/audit_discovery_atlas_final_state.py,preserve_path_unless_reference_audited
discovery_atlas/audit_existing_graph_jepa_envs_v1.py,tracked_project_file,15a2653051b288170cc1ac388e7b6a9be33e9241,15a2653,2026-06-19,Complete Graph-JEPA v3 environment setup,https://github.com/dushyant-mishra/sea-ad-jepa-agent/blob/15a2653051b288170cc1ac388e7b6a9be33e9241/discovery_atlas/audit_existing_graph_jepa_envs_v1.py,preserve_path_unless_reference_audited
discovery_atlas/audit_existing_v1_against_no_graph_ablation_v1.py,tracked_project_file,d327a0be8d6c4ed921759c1cd8b5e8abc70c1fef,d327a0b,2026-06-19,Audit existing v1 against no-graph ablation,https://github.com/dushyant-mishra/sea-ad-jepa-agent/blob/d327a0be8d6c4ed921759c1cd8b5e8abc70c1fef/discovery_atlas/audit_existing_v1_against_no_graph_ablation_v1.py,preserve_path_unless_reference_audited
discovery_atlas/audit_public_external_dataset_schemas_for_v3_v1.py,tracked_project_file,3040913e9089fa88ef5d1c1db31ab8a557aee9f9,3040913,2026-06-20,Audit public external dataset schemas for Graph-JEPA v3,https://github.com/dushyant-mishra/sea-ad-jepa-agent/blob/3040913e9089fa88ef5d1c1db31ab8a557aee9f9/discovery_atlas/audit_public_external_dataset_schemas_for_v3_v1.py,preserve_path_unless_reference_audited
discovery_atlas/audit_v3_primary_baseline_protocol_v1.py,tracked_project_file,1744069ddd0c9d4945aeb9079d25590f6e5136ec,1744069,2026-06-19,Audit v3 primary baseline benchmark protocol,https://github.com/dushyant-mishra/sea-ad-jepa-agent/blob/1744069ddd0c9d4945aeb9079d25590f6e5136ec/discovery_atlas/audit_v3_primary_baseline_protocol_v1.py,preserve_path_unless_reference_audited
discovery_atlas/baseline_comparison_gate.py,tracked_project_file,84d09b59126b5d8ef04408564deb521c06c181af,84d09b5,2026-06-19,Add baseline comparison gate for Graph-JEPA atlas,https://github.com/dushyant-mishra/sea-ad-jepa-agent/blob/84d09b59126b5d8ef04408564deb521c06c181af/discovery_atlas/baseline_comparison_gate.py,preserve_path_unless_reference_audited
discovery_atlas/build_final_candidate_shortlist_v1.py,tracked_project_file,b92e91583e50284068d9b1fec79db7c6ab519ac0,b92e915,2026-06-19,Add tests for discovery atlas decision logic,https://github.com/dushyant-mishra/sea-ad-jepa-agent/blob/b92e91583e50284068d9b1fec79db7c6ab519ac0/discovery_atlas/build_final_candidate_shortlist_v1.py,preserve_path_unless_reference_audited
discovery_atlas/build_final_candidate_shortlist_v2.py,tracked_project_file,b92e91583e50284068d9b1fec79db7c6ab519ac0,b92e915,2026-06-19,Add tests for discovery atlas decision logic,https://github.com/dushyant-mishra/sea-ad-jepa-agent/blob/b92e91583e50284068d9b1fec79db7c6ab519ac0/discovery_atlas/build_final_candidate_shortlist_v2.py,preserve_path_unless_reference_audited
discovery_atlas/build_final_candidate_shortlist_v3.py,tracked_project_file,7dafc4e0da20c4713b3d7ccad863bd21917d8bb3,7dafc4e,2026-06-19,Resolve Tier-1 manifold QC in final shortlist v3,https://github.com/dushyant-mishra/sea-ad-jepa-agent/blob/7dafc4e0da20c4713b3d7ccad863bd21917d8bb3/discovery_atlas/build_final_candidate_shortlist_v3.py,preserve_path_unless_reference_audited
discovery_atlas/build_graph_connected_scorecard_v2.py,tracked_project_file,7e8abd689f659668957d4c400872b3fc419cf3d0,7e8abd6,2026-06-17,Add graph-connected scorecard v2,https://github.com/dushyant-mishra/sea-ad-jepa-agent/blob/7e8abd689f659668957d4c400872b3fc419cf3d0/discovery_atlas/build_graph_connected_scorecard_v2.py,preserve_path_unless_reference_audited
discovery_atlas/build_internal_evidence_scorecard_v1.py,tracked_project_file,ec008a863c5fda18bee024b32088cbf6dc8530c1,ec008a8,2026-06-19,Build internal evidence scorecard,https://github.com/dushyant-mishra/sea-ad-jepa-agent/blob/ec008a863c5fda18bee024b32088cbf6dc8530c1/discovery_atlas/build_internal_evidence_scorecard_v1.py,preserve_path_unless_reference_audited
discovery_atlas/check_targeted_manifold_audit_raw_distances.py,tracked_project_file,b4c0ebe76c31495507ce02ffff77e8c28d33ab7d,b4c0ebe,2026-06-19,Check targeted manifold audit raw distances,https://github.com/dushyant-mishra/sea-ad-jepa-agent/blob/b4c0ebe76c31495507ce02ffff77e8c28d33ab7d/discovery_atlas/check_targeted_manifold_audit_raw_distances.py,preserve_path_unless_reference_audited
discovery_atlas/diagnose_level2_gliosis_failure_v1.py,tracked_project_file,0e0e2ec50b0bdfd64dd1a7a0bc32ae83b2296450,0e0e2ec,2026-06-19,Diagnose Level-2 gliosis robustness failures,https://github.com/dushyant-mishra/sea-ad-jepa-agent/blob/0e0e2ec50b0bdfd64dd1a7a0bc32ae83b2296450/discovery_atlas/diagnose_level2_gliosis_failure_v1.py,preserve_path_unless_reference_audited
discovery_atlas/discovery_logic.py,tracked_project_file,b92e91583e50284068d9b1fec79db7c6ab519ac0,b92e915,2026-06-19,Add tests for discovery atlas decision logic,https://github.com/dushyant-mishra/sea-ad-jepa-agent/blob/b92e91583e50284068d9b1fec79db7c6ab519ac0/discovery_atlas/discovery_logic.py,preserve_path_unless_reference_audited
discovery_atlas/establish_v3_generalization_stability_gates_v1.py,tracked_project_file,380605015cb7a2e163ca727eee7915d132c125ac,3806050,2026-06-19,Establish v3 generalization stability gates,https://github.com/dushyant-mishra/sea-ad-jepa-agent/blob/380605015cb7a2e163ca727eee7915d132c125ac/discovery_atlas/establish_v3_generalization_stability_gates_v1.py,preserve_path_unless_reference_audited
discovery_atlas/evaluate_no_graph_ablation_v1.py,tracked_project_file,4674299b1169a401067e3653cfbd7c48afa22a21,4674299,2026-06-19,Evaluate no-graph ablation baseline,https://github.com/dushyant-mishra/sea-ad-jepa-agent/blob/4674299b1169a401067e3653cfbd7c48afa22a21/discovery_atlas/evaluate_no_graph_ablation_v1.py,preserve_path_unless_reference_audited
discovery_atlas/evaluate_strict_shuffled_graph_ablation_v1.py,tracked_project_file,57373fed8480323d42107aba5a8ca5cd32f92a65,57373fe,2026-06-19,Evaluate strict-shuffled graph ablation,https://github.com/dushyant-mishra/sea-ad-jepa-agent/blob/57373fed8480323d42107aba5a8ca5cd32f92a65/discovery_atlas/evaluate_strict_shuffled_graph_ablation_v1.py,preserve_path_unless_reference_audited
discovery_atlas/feature_wide_counterfactuals.py,tracked_project_file,ac40df3362a5e4591206a8c40c0e4c483f8cd2f0,ac40df3,2026-06-19,Add torch manifold audit backend and targeted results,https://github.com/dushyant-mishra/sea-ad-jepa-agent/blob/ac40df3362a5e4591206a8c40c0e4c483f8cd2f0/discovery_atlas/feature_wide_counterfactuals.py,preserve_path_unless_reference_audited
discovery_atlas/freeze_no_graph_training_run_manifest_v1.py,tracked_project_file,d0ea4d4cb24b558a4d0404ed4821135aa9857cac,d0ea4d4,2026-06-19,Freeze no-graph ablation training manifest,https://github.com/dushyant-mishra/sea-ad-jepa-agent/blob/d0ea4d4cb24b558a4d0404ed4821135aa9857cac/discovery_atlas/freeze_no_graph_training_run_manifest_v1.py,preserve_path_unless_reference_audited
discovery_atlas/freeze_strict_shuffled_graph_training_run_manifest_v1.py,tracked_project_file,3463a11697450db4f300e5494088039a16c41f76,3463a11,2026-06-19,Train strict-shuffled Graph-JEPA ablation,https://github.com/dushyant-mishra/sea-ad-jepa-agent/blob/3463a11697450db4f300e5494088039a16c41f76/discovery_atlas/freeze_strict_shuffled_graph_training_run_manifest_v1.py,preserve_path_unless_reference_audited
