path,version_bucket,stage_hint,role,archive_status,byte_size,physical_move_recommended_now,move_risk,notes
results/figures/stage_c_epoch_005_latent_space_pca_vs_jepa_umap_at8_neun.svg,v3,stagec,result_figure,frozen_or_current_provenance,60247,false,high,mapped_only_paths_preserved
results/figures/stage_c_epoch_010_latent_space_pca_vs_jepa_umap_at8_neun.html,v3,stagec,result_figure,frozen_or_current_provenance,25488,false,high,mapped_only_paths_preserved
results/figures/stage_c_epoch_010_latent_space_pca_vs_jepa_umap_at8_neun.svg,v3,stagec,result_figure,frozen_or_current_provenance,60255,false,high,mapped_only_paths_preserved
results/figures/stage_c_epoch_015_latent_space_pca_vs_jepa_umap_at8_neun.html,v3,stagec,result_figure,frozen_or_current_provenance,25398,false,high,mapped_only_paths_preserved
results/figures/stage_c_epoch_015_latent_space_pca_vs_jepa_umap_at8_neun.svg,v3,stagec,result_figure,frozen_or_current_provenance,60305,false,high,mapped_only_paths_preserved
results/figures/stage_c_fine_01_r007_cov0005_epoch_005_umap.html,v3,stagec,result_figure,frozen_or_current_provenance,25458,false,high,mapped_only_paths_preserved
results/figures/stage_c_fine_01_r007_cov0005_epoch_005_umap.svg,v3,stagec,result_figure,frozen_or_current_provenance,60287,false,high,mapped_only_paths_preserved
results/figures/stage_c_fine_02_r007_cov001_epoch_005_umap.html,v3,stagec,result_figure,frozen_or_current_provenance,25348,false,high,mapped_only_paths_preserved
results/figures/stage_c_fine_02_r007_cov001_epoch_005_umap.svg,v3,stagec,result_figure,frozen_or_current_provenance,60311,false,high,mapped_only_paths_preserved
results/figures/stage_c_fine_03_r010_cov0005_epoch_005_umap.html,v3,stagec,result_figure,frozen_or_current_provenance,25368,false,high,mapped_only_paths_preserved
results/figures/stage_c_fine_03_r010_cov0005_epoch_005_umap.svg,v3,stagec,result_figure,frozen_or_current_provenance,60239,false,high,mapped_only_paths_preserved
results/figures/stage_c_fine_04_r010_cov002_epoch_005_umap.html,v3,stagec,result_figure,frozen_or_current_provenance,25448,false,high,mapped_only_paths_preserved
results/figures/stage_c_fine_04_r010_cov002_epoch_005_umap.svg,v3,stagec,result_figure,frozen_or_current_provenance,60287,false,high,mapped_only_paths_preserved
results/figures/stage_c_fine_05_r012_cov001_epoch_005_umap.html,v3,stagec,result_figure,frozen_or_current_provenance,25438,false,high,mapped_only_paths_preserved
results/figures/stage_c_fine_05_r012_cov001_epoch_005_umap.svg,v3,stagec,result_figure,frozen_or_current_provenance,60255,false,high,mapped_only_paths_preserved
results/figures/stage_c_fine_06_r015_cov001_epoch_005_umap.html,v3,stagec,result_figure,frozen_or_current_provenance,25688,false,high,mapped_only_paths_preserved
results/figures/stage_c_fine_06_r015_cov001_epoch_005_umap.svg,v3,stagec,result_figure,frozen_or_current_provenance,60239,false,high,mapped_only_paths_preserved
results/figures/stage_c_fine_loose_01_r005_cov0005_epoch_005_umap.html,v3,stagec,result_figure,frozen_or_current_provenance,25388,false,high,mapped_only_paths_preserved
results/figures/stage_c_fine_loose_01_r005_cov0005_epoch_005_umap.svg,v3,stagec,result_figure,frozen_or_current_provenance,60265,false,high,mapped_only_paths_preserved
results/figures/stage_c_fine_loose_02_r005_cov001_epoch_005_umap.html,v3,stagec,result_figure,frozen_or_current_provenance,25508,false,high,mapped_only_paths_preserved
results/figures/stage_c_fine_loose_02_r005_cov001_epoch_005_umap.svg,v3,stagec,result_figure,frozen_or_current_provenance,60255,false,high,mapped_only_paths_preserved
results/figures/stage_c_fine_loose_03_r010_cov0005_epoch_005_umap.html,v3,stagec,result_figure,frozen_or_current_provenance,25368,false,high,mapped_only_paths_preserved
results/figures/stage_c_fine_loose_03_r010_cov0005_epoch_005_umap.svg,v3,stagec,result_figure,frozen_or_current_provenance,60239,false,high,mapped_only_paths_preserved
results/figures/stage_c_fine_loose_04_r010_cov002_epoch_005_umap.html,v3,stagec,result_figure,frozen_or_current_provenance,25528,false,high,mapped_only_paths_preserved
results/figures/stage_c_fine_loose_04_r010_cov002_epoch_005_umap.svg,v3,stagec,result_figure,frozen_or_current_provenance,60277,false,high,mapped_only_paths_preserved
results/figures/stage_c_fine_loose_05_r020_cov001_epoch_005_umap.html,v3,stagec,result_figure,frozen_or_current_provenance,25608,false,high,mapped_only_paths_preserved
results/figures/stage_c_fine_loose_05_r020_cov001_epoch_005_umap.svg,v3,stagec,result_figure,frozen_or_current_provenance,60273,false,high,mapped_only_paths_preserved
results/figures/stage_c_latent_space_pca_vs_jepa_umap_at8_neun.html,v3,stagec,result_figure,frozen_or_current_provenance,25448,false,high,mapped_only_paths_preserved
results/figures/stage_c_latent_space_pca_vs_jepa_umap_at8_neun.svg,v3,stagec,result_figure,frozen_or_current_provenance,60285,false,high,mapped_only_paths_preserved
results/figures/stage_c_sweep_01_base_elastic_epoch_005_umap.html,v3,stagec,result_figure,frozen_or_current_provenance,25408,false,high,mapped_only_paths_preserved
results/figures/stage_c_sweep_01_base_elastic_epoch_005_umap.svg,v3,stagec,result_figure,frozen_or_current_provenance,60283,false,high,mapped_only_paths_preserved
results/figures/stage_c_sweep_01_base_elastic_epoch_010_umap.html,v3,stagec,result_figure,frozen_or_current_provenance,25408,false,high,mapped_only_paths_preserved
results/figures/stage_c_sweep_01_base_elastic_epoch_010_umap.svg,v3,stagec,result_figure,frozen_or_current_provenance,60305,false,high,mapped_only_paths_preserved
results/figures/stage_c_sweep_02_goldilocks_epoch_005_umap.html,v3,stagec,result_figure,frozen_or_current_provenance,25428,false,high,mapped_only_paths_preserved
results/figures/stage_c_sweep_02_goldilocks_epoch_005_umap.svg,v3,stagec,result_figure,frozen_or_current_provenance,60281,false,high,mapped_only_paths_preserved
results/figures/stage_c_sweep_02_goldilocks_epoch_010_umap.html,v3,stagec,result_figure,frozen_or_current_provenance,25428,false,high,mapped_only_paths_preserved
results/figures/stage_c_sweep_02_goldilocks_epoch_010_umap.svg,v3,stagec,result_figure,frozen_or_current_provenance,60305,false,high,mapped_only_paths_preserved
results/figures/stage_c_sweep_03_mod_cov_epoch_005_umap.html,v3,stagec,result_figure,frozen_or_current_provenance,25428,false,high,mapped_only_paths_preserved
results/figures/stage_c_sweep_03_mod_cov_epoch_005_umap.svg,v3,stagec,result_figure,frozen_or_current_provenance,60255,false,high,mapped_only_paths_preserved
results/figures/stage_c_sweep_03_mod_cov_epoch_010_umap.html,v3,stagec,result_figure,frozen_or_current_provenance,25428,false,high,mapped_only_paths_preserved
results/figures/stage_c_sweep_03_mod_cov_epoch_010_umap.svg,v3,stagec,result_figure,frozen_or_current_provenance,60255,false,high,mapped_only_paths_preserved
results/figures/stage_c_sweep_04_loose_anchor_epoch_005_umap.html,v3,stagec,result_figure,frozen_or_current_provenance,25528,false,high,mapped_only_paths_preserved
results/figures/stage_c_sweep_04_loose_anchor_epoch_005_umap.svg,v3,stagec,result_figure,frozen_or_current_provenance,60255,false,high,mapped_only_paths_preserved
results/figures/stage_c_sweep_04_loose_anchor_epoch_010_umap.html,v3,stagec,result_figure,frozen_or_current_provenance,25498,false,high,mapped_only_paths_preserved
results/figures/stage_c_sweep_04_loose_anchor_epoch_010_umap.svg,v3,stagec,result_figure,frozen_or_current_provenance,60255,false,high,mapped_only_paths_preserved
results/figures/stage_c_sweep_05_tight_anchor_epoch_005_umap.html,v3,stagec,result_figure,frozen_or_current_provenance,25378,false,high,mapped_only_paths_preserved
results/figures/stage_c_sweep_05_tight_anchor_epoch_005_umap.svg,v3,stagec,result_figure,frozen_or_current_provenance,60305,false,high,mapped_only_paths_preserved
results/figures/stage_c_sweep_05_tight_anchor_epoch_010_umap.html,v3,stagec,result_figure,frozen_or_current_provenance,25488,false,high,mapped_only_paths_preserved
results/figures/stage_c_sweep_05_tight_anchor_epoch_010_umap.svg,v3,stagec,result_figure,frozen_or_current_provenance,60305,false,high,mapped_only_paths_preserved
results/figures/stage_c_upgrade_fine_08_r0045_cov0005_pc0075_epoch_005_umap.html,v3,stagec,result_figure,frozen_or_current_provenance,25488,false,high,mapped_only_paths_preserved
results/figures/stage_c_upgrade_fine_08_r0045_cov0005_pc0075_epoch_005_umap.svg,v3,stagec,result_figure,frozen_or_current_provenance,60285,false,high,mapped_only_paths_preserved
results/figures/v2_1_gse174367_at8_trajectory_by_tangle.svg,v2,v2,result_figure,legacy_reference,77553,false,low,mapped_only_paths_preserved
results/logs/ablation_no_graph_stage_a_v1.log,v1,,project_file,legacy_reference,9907,false,low,mapped_only_paths_preserved
results/logs/ablation_no_graph_stage_b_v1.log,v1,,project_file,legacy_reference,4517,false,low,mapped_only_paths_preserved
results/logs/ablation_strict_shuffled_graph_stage_a_v1.log,v1,,project_file,legacy_reference,10011,false,low,mapped_only_paths_preserved
results/logs/ablation_strict_shuffled_graph_stage_b_v1.log,v1,,project_file,legacy_reference,4606,false,low,mapped_only_paths_preserved
results/models/stage27_non_graph_v3/stage27_non_graph_v3_config_used.json,v3,stage27,project_file,frozen_or_current_provenance,1519,false,high,mapped_only_paths_preserved
results/models/stage27_non_graph_v3/stage27_non_graph_v3_fold_training_audit_v1.csv,v3,stage27,project_file,frozen_or_current_provenance,15427,false,high,mapped_only_paths_preserved
results/reports/all_jepa_umap_variance_rankings.md,unclassified,,result_report,needs_review,3637,false,low,mapped_only_paths_preserved
results/reports/discovery_ablation_artifact_readiness_v1.md,v1,,result_report,legacy_reference,2875,false,low,mapped_only_paths_preserved
results/reports/discovery_ablation_training_decision_packet_v1.md,v1,,result_report,legacy_reference,3825,false,low,mapped_only_paths_preserved
results/reports/discovery_ablation_training_protocol_v1.md,v1,,result_report,legacy_reference,4517,false,low,mapped_only_paths_preserved
results/reports/discovery_atlas_final_state_audit.md,unclassified,,result_report,needs_review,480,false,low,mapped_only_paths_preserved
results/reports/discovery_atlas_input_availability.md,unclassified,,result_report,needs_review,10426,false,low,mapped_only_paths_preserved
results/reports/discovery_atlas_lightweight_checks.md,unclassified,,result_report,needs_review,3599,false,low,mapped_only_paths_preserved
results/reports/discovery_baseline_comparison_gate.md,unclassified,,result_report,needs_review,5192,false,low,mapped_only_paths_preserved
results/reports/discovery_feature_wide_counterfactual_feasibility.md,unclassified,,result_report,needs_review,1648,false,low,mapped_only_paths_preserved
results/reports/discovery_feature_wide_run_manifest.md,unclassified,,result_report,needs_review,10760,false,low,mapped_only_paths_preserved
results/reports/discovery_final_candidate_shortlist_v1.md,v1,,result_report,legacy_reference,51189,false,low,mapped_only_paths_preserved
results/reports/discovery_final_candidate_shortlist_v2.md,v2,,result_report,legacy_reference,16071,false,low,mapped_only_paths_preserved
results/reports/discovery_final_candidate_shortlist_v3.md,v3,,result_report,frozen_or_current_provenance,15316,false,high,mapped_only_paths_preserved
results/reports/discovery_graph_connected_feature_wide_pathology_axis_fingerprints.md,unclassified,,result_report,needs_review,1915,false,low,mapped_only_paths_preserved
results/reports/discovery_graph_connected_feature_wide_postrun_qc.md,unclassified,,result_report,needs_review,1353,false,low,mapped_only_paths_preserved
results/reports/discovery_graph_neighborhood_coherence.md,unclassified,,result_report,needs_review,3861,false,low,mapped_only_paths_preserved
results/reports/discovery_internal_evidence_scorecard_v1.md,v1,,result_report,legacy_reference,11622,false,low,mapped_only_paths_preserved
results/reports/discovery_internal_evidence_scorecard_v1_annotated.md,v1,,result_report,legacy_reference,868,false,low,mapped_only_paths_preserved
results/reports/discovery_internal_robustness_stability_v1.md,v1,,result_report,legacy_reference,6997,false,low,mapped_only_paths_preserved
results/reports/discovery_level2_gliosis_failure_diagnostics_v1.md,v1,,result_report,legacy_reference,1817,false,low,mapped_only_paths_preserved
results/reports/discovery_negative_controls.md,unclassified,,result_report,needs_review,20177,false,low,mapped_only_paths_preserved
results/reports/discovery_pathology_axis_fingerprints.md,unclassified,,result_report,needs_review,6854,false,low,mapped_only_paths_preserved
results/reports/discovery_pilot_feature_wide_counterfactual_validation.md,unclassified,,result_report,needs_review,1559,false,low,mapped_only_paths_preserved
results/reports/discovery_scorecard_v2_graph_connected_feature_wide.md,v2,,result_report,legacy_reference,8534,false,low,mapped_only_paths_preserved
results/reports/discovery_scorecard_v2_graph_neighborhood_coherence.md,v2,,result_report,legacy_reference,9852,false,low,mapped_only_paths_preserved
results/reports/discovery_scorecard_v2_negative_controls.md,v2,,result_report,legacy_reference,14725,false,low,mapped_only_paths_preserved
results/reports/discovery_targeted_manifold_audit_distance_sanity_check.md,unclassified,,result_report,needs_review,1155,false,low,mapped_only_paths_preserved
results/reports/discovery_targeted_manifold_audit_gene_list_v1.md,v1,,result_report,legacy_reference,11050,false,low,mapped_only_paths_preserved
results/reports/discovery_targeted_manifold_audit_smoke_v1_feasibility.md,v1,,result_report,legacy_reference,1614,false,low,mapped_only_paths_preserved
results/reports/discovery_targeted_manifold_audit_smoke_v1_manifest.md,v1,,result_report,legacy_reference,1342,false,low,mapped_only_paths_preserved
results/reports/discovery_targeted_manifold_audit_v1.md,v1,,result_report,legacy_reference,4228,false,low,mapped_only_paths_preserved
results/reports/discovery_targeted_manifold_audit_v1_feasibility.md,v1,,result_report,legacy_reference,1610,false,low,mapped_only_paths_preserved
results/reports/discovery_targeted_manifold_audit_v1_run_manifest.md,v1,,result_report,legacy_reference,1333,false,low,mapped_only_paths_preserved
results/reports/discovery_tier1_pending_manifold_audit_v1.md,v1,,result_report,legacy_reference,2315,false,low,mapped_only_paths_preserved
results/reports/discovery_tier1_pending_manifold_audit_v1_feasibility.md,v1,,result_report,legacy_reference,1623,false,low,mapped_only_paths_preserved
results/reports/discovery_tier1_pending_manifold_audit_v1_run_manifest.md,v1,,result_report,legacy_reference,1371,false,low,mapped_only_paths_preserved
results/reports/existing_graph_jepa_env_package_audit_v1.md,v1,,result_report,legacy_reference,3535,false,low,mapped_only_paths_preserved
results/reports/existing_graph_jepa_env_selection_recommendation_v1.md,v1,,result_report,legacy_reference,1270,false,low,mapped_only_paths_preserved
results/reports/existing_v1_no_graph_ablation_compatibility_v1.md,v1,,result_report,legacy_reference,19832,false,low,mapped_only_paths_preserved
results/reports/external_validation_gse174367.md,unclassified,,result_report,needs_review,4589,false,low,mapped_only_paths_preserved
results/reports/graph_ablation_edge_set_manifest_v1.md,v1,,result_report,legacy_reference,2426,false,low,mapped_only_paths_preserved
results/reports/graph_jepa_v3_benchmark_discovery_design_spec_v1.md,v3,,result_report,frozen_or_current_provenance,8917,false,high,mapped_only_paths_preserved
