dataset,regulator,control,dose,module,mean_module_delta,abs_mean_module_delta
DLPFC,MAFB,directed_stage72b,0.5,lysosomal_endolysosomal,-0.14570678770542145,0.14570678770542145
DLPFC,MAFB,directed_stage72b,0.5,complement_phagocytosis,-0.12845422327518463,0.12845422327518463
DLPFC,MAFB,directed_stage72b,0.5,antigen_presentation,-0.043882209807634354,0.043882209807634354
DLPFC,MAFB,directed_stage72b,0.5,interferon_inflammatory,-0.02313602901995182,0.02313602901995182
DLPFC,MAFB,directed_stage72b,0.5,oxidative_stress_gene_preserved,-0.03667174279689789,0.03667174279689789
DLPFC,MAFB,directed_stage72b,0.75,dam_lipid_trem2_apoe,-0.07614869624376297,0.07614869624376297
DLPFC,MAFB,directed_stage72b,0.75,lysosomal_endolysosomal,-0.21856015920639038,0.21856015920639038
DLPFC,MAFB,directed_stage72b,0.75,complement_phagocytosis,-0.19268135726451874,0.19268135726451874
DLPFC,MAFB,directed_stage72b,0.75,antigen_presentation,-0.06582330912351608,0.06582330912351608
DLPFC,MAFB,directed_stage72b,0.75,interferon_inflammatory,-0.034704048186540604,0.034704048186540604
DLPFC,MAFB,directed_stage72b,0.75,oxidative_stress_gene_preserved,-0.055007606744766235,0.055007606744766235
DLPFC,MAFB,directed_stage72b,1.0,dam_lipid_trem2_apoe,-0.10153159499168396,0.10153159499168396
DLPFC,MAFB,directed_stage72b,1.0,lysosomal_endolysosomal,-0.2914135754108429,0.2914135754108429
DLPFC,MAFB,directed_stage72b,1.0,complement_phagocytosis,-0.25690844655036926,0.25690844655036926
DLPFC,MAFB,directed_stage72b,1.0,antigen_presentation,-0.08776441216468811,0.08776441216468811
DLPFC,MAFB,directed_stage72b,1.0,interferon_inflammatory,-0.04627205803990364,0.04627205803990364
DLPFC,MAFB,directed_stage72b,1.0,oxidative_stress_gene_preserved,-0.07334347814321518,0.07334347814321518
DLPFC,MITF,directed_stage72b,0.25,dam_lipid_trem2_apoe,-0.027406087145209312,0.027406087145209312
DLPFC,MITF,directed_stage72b,0.25,lysosomal_endolysosomal,-0.049597661942243576,0.049597661942243576
DLPFC,MITF,directed_stage72b,0.25,complement_phagocytosis,-0.04451315104961395,0.04451315104961395
DLPFC,MITF,directed_stage72b,0.25,antigen_presentation,-0.052605316042900085,0.052605316042900085
DLPFC,MITF,directed_stage72b,0.25,interferon_inflammatory,-0.006518540438264608,0.006518540438264608
DLPFC,MITF,directed_stage72b,0.25,oxidative_stress_gene_preserved,-0.015033300966024399,0.015033300966024399
DLPFC,MITF,directed_stage72b,0.5,dam_lipid_trem2_apoe,-0.05481217801570892,0.05481217801570892
DLPFC,MITF,directed_stage72b,0.5,lysosomal_endolysosomal,-0.09919533878564835,0.09919533878564835
DLPFC,MITF,directed_stage72b,0.5,complement_phagocytosis,-0.08902629464864731,0.08902629464864731
DLPFC,MITF,directed_stage72b,0.5,antigen_presentation,-0.10521062463521957,0.10521062463521957
DLPFC,MITF,directed_stage72b,0.5,interferon_inflammatory,-0.013037082739174366,0.013037082739174366
DLPFC,MITF,directed_stage72b,0.5,oxidative_stress_gene_preserved,-0.03006659634411335,0.03006659634411335
DLPFC,MITF,directed_stage72b,0.75,dam_lipid_trem2_apoe,-0.08221825957298279,0.08221825957298279
DLPFC,MITF,directed_stage72b,0.75,lysosomal_endolysosomal,-0.14879298210144043,0.14879298210144043
DLPFC,MITF,directed_stage72b,0.75,complement_phagocytosis,-0.13353946805000305,0.13353946805000305
DLPFC,MITF,directed_stage72b,0.75,antigen_presentation,-0.15781596302986145,0.15781596302986145
DLPFC,MITF,directed_stage72b,0.75,interferon_inflammatory,-0.019555620849132538,0.019555620849132538
DLPFC,MITF,directed_stage72b,0.75,oxidative_stress_gene_preserved,-0.0450998991727829,0.0450998991727829
DLPFC,MITF,directed_stage72b,1.0,dam_lipid_trem2_apoe,-0.10962435603141785,0.10962435603141785
DLPFC,MITF,directed_stage72b,1.0,lysosomal_endolysosomal,-0.1983906775712967,0.1983906775712967
DLPFC,MITF,directed_stage72b,1.0,complement_phagocytosis,-0.17805258929729462,0.17805258929729462
DLPFC,MITF,directed_stage72b,1.0,antigen_presentation,-0.21042124927043915,0.21042124927043915
DLPFC,MITF,directed_stage72b,1.0,interferon_inflammatory,-0.026074165478348732,0.026074165478348732
DLPFC,MITF,directed_stage72b,1.0,oxidative_stress_gene_preserved,-0.0601331926882267,0.0601331926882267
DLPFC,NFE2L2,directed_stage72b,0.25,dam_lipid_trem2_apoe,-0.045411668717861176,0.045411668717861176
DLPFC,NFE2L2,directed_stage72b,0.25,lysosomal_endolysosomal,-0.11225879937410355,0.11225879937410355
DLPFC,NFE2L2,directed_stage72b,0.25,complement_phagocytosis,-0.09973457455635071,0.09973457455635071
DLPFC,NFE2L2,directed_stage72b,0.25,antigen_presentation,-0.07980604469776154,0.07980604469776154
DLPFC,NFE2L2,directed_stage72b,0.25,interferon_inflammatory,-0.019514352083206177,0.019514352083206177
DLPFC,NFE2L2,directed_stage72b,0.25,oxidative_stress_gene_preserved,-0.015793485566973686,0.015793485566973686
DLPFC,NFE2L2,directed_stage72b,0.5,dam_lipid_trem2_apoe,-0.09082332253456116,0.09082332253456116
DLPFC,NFE2L2,directed_stage72b,0.5,lysosomal_endolysosomal,-0.2245175987482071,0.2245175987482071
DLPFC,NFE2L2,directed_stage72b,0.5,complement_phagocytosis,-0.19946914911270142,0.19946914911270142
DLPFC,NFE2L2,directed_stage72b,0.5,antigen_presentation,-0.15961211919784546,0.15961211919784546
DLPFC,NFE2L2,directed_stage72b,0.5,interferon_inflammatory,-0.039028700441122055,0.039028700441122055
DLPFC,NFE2L2,directed_stage72b,0.5,oxidative_stress_gene_preserved,-0.03158697113394737,0.03158697113394737
DLPFC,NFE2L2,directed_stage72b,0.75,dam_lipid_trem2_apoe,-0.13623498380184174,0.13623498380184174
DLPFC,NFE2L2,directed_stage72b,0.75,lysosomal_endolysosomal,-0.33677640557289124,0.33677640557289124
DLPFC,NFE2L2,directed_stage72b,0.75,complement_phagocytosis,-0.29920369386672974,0.29920369386672974
DLPFC,NFE2L2,directed_stage72b,0.75,antigen_presentation,-0.239418163895607,0.239418163895607
DLPFC,NFE2L2,directed_stage72b,0.75,interferon_inflammatory,-0.05854304879903793,0.05854304879903793
DLPFC,NFE2L2,directed_stage72b,0.75,oxidative_stress_gene_preserved,-0.04738045111298561,0.04738045111298561
DLPFC,NFE2L2,directed_stage72b,1.0,dam_lipid_trem2_apoe,-0.1816466599702835,0.1816466599702835
DLPFC,NFE2L2,directed_stage72b,1.0,lysosomal_endolysosomal,-0.4490351974964142,0.4490351974964142
DLPFC,NFE2L2,directed_stage72b,1.0,complement_phagocytosis,-0.39893829822540283,0.39893829822540283
DLPFC,NFE2L2,directed_stage72b,1.0,antigen_presentation,-0.3192242383956909,0.3192242383956909
DLPFC,NFE2L2,directed_stage72b,1.0,interferon_inflammatory,-0.07805740833282471,0.07805740833282471
DLPFC,NFE2L2,directed_stage72b,1.0,oxidative_stress_gene_preserved,-0.06317394226789474,0.06317394226789474
DLPFC,NFKB1,directed_stage72b,0.25,dam_lipid_trem2_apoe,-0.047762610018253326,0.047762610018253326
DLPFC,NFKB1,directed_stage72b,0.25,lysosomal_endolysosomal,-0.11971233040094376,0.11971233040094376
DLPFC,NFKB1,directed_stage72b,0.25,complement_phagocytosis,-0.11241322755813599,0.11241322755813599
DLPFC,NFKB1,directed_stage72b,0.25,antigen_presentation,-0.07558427006006241,0.07558427006006241
DLPFC,NFKB1,directed_stage72b,0.25,interferon_inflammatory,-0.018296979367733,0.018296979367733
DLPFC,NFKB1,directed_stage72b,0.25,oxidative_stress_gene_preserved,-0.02084057778120041,0.02084057778120041
DLPFC,NFKB1,directed_stage72b,0.5,dam_lipid_trem2_apoe,-0.09552522003650665,0.09552522003650665
DLPFC,NFKB1,directed_stage72b,0.5,lysosomal_endolysosomal,-0.2394246608018875,0.2394246608018875
DLPFC,NFKB1,directed_stage72b,0.5,complement_phagocytosis,-0.22482647001743317,0.22482647001743317
DLPFC,NFKB1,directed_stage72b,0.5,antigen_presentation,-0.15116854012012482,0.15116854012012482
DLPFC,NFKB1,directed_stage72b,0.5,interferon_inflammatory,-0.0365939661860466,0.0365939661860466
DLPFC,NFKB1,directed_stage72b,0.5,oxidative_stress_gene_preserved,-0.04168115183711052,0.04168115183711052
DLPFC,NFKB1,directed_stage72b,0.75,dam_lipid_trem2_apoe,-0.14328782260417938,0.14328782260417938
DLPFC,NFKB1,directed_stage72b,0.75,lysosomal_endolysosomal,-0.35913699865341187,0.35913699865341187
DLPFC,NFKB1,directed_stage72b,0.75,complement_phagocytosis,-0.33723971247673035,0.33723971247673035
DLPFC,NFKB1,directed_stage72b,0.75,antigen_presentation,-0.22675281763076782,0.22675281763076782
DLPFC,NFKB1,directed_stage72b,0.75,interferon_inflammatory,-0.0548909455537796,0.0548909455537796
DLPFC,NFKB1,directed_stage72b,0.75,oxidative_stress_gene_preserved,-0.06252173334360123,0.06252173334360123
DLPFC,NFKB1,directed_stage72b,1.0,dam_lipid_trem2_apoe,-0.1910504400730133,0.1910504400730133
DLPFC,NFKB1,directed_stage72b,1.0,lysosomal_endolysosomal,-0.478849321603775,0.478849321603775
DLPFC,NFKB1,directed_stage72b,1.0,complement_phagocytosis,-0.44965294003486633,0.44965294003486633
DLPFC,NFKB1,directed_stage72b,1.0,antigen_presentation,-0.30233708024024963,0.30233708024024963
DLPFC,NFKB1,directed_stage72b,1.0,interferon_inflammatory,-0.0731879323720932,0.0731879323720932
DLPFC,NFKB1,directed_stage72b,1.0,oxidative_stress_gene_preserved,-0.08336230367422104,0.08336230367422104
DLPFC,NRF1,directed_stage72b,0.25,dam_lipid_trem2_apoe,-0.04551629722118378,0.04551629722118378
DLPFC,NRF1,directed_stage72b,0.25,lysosomal_endolysosomal,-0.13138245046138763,0.13138245046138763
DLPFC,NRF1,directed_stage72b,0.25,complement_phagocytosis,-0.10833634436130524,0.10833634436130524
DLPFC,NRF1,directed_stage72b,0.25,antigen_presentation,-0.09462887048721313,0.09462887048721313
DLPFC,NRF1,directed_stage72b,0.25,interferon_inflammatory,-0.024216048419475555,0.024216048419475555
DLPFC,NRF1,directed_stage72b,0.25,oxidative_stress_gene_preserved,-0.01737242564558983,0.01737242564558983
DLPFC,NRF1,directed_stage72b,0.5,dam_lipid_trem2_apoe,-0.09103259444236755,0.09103259444236755
DLPFC,NRF1,directed_stage72b,0.5,lysosomal_endolysosomal,-0.2627648711204529,0.2627648711204529
DLPFC,NRF1,directed_stage72b,0.5,complement_phagocytosis,-0.21667265892028809,0.21667265892028809
DLPFC,NRF1,directed_stage72b,0.5,antigen_presentation,-0.18925772607326508,0.18925772607326508
DLPFC,NRF1,directed_stage72b,0.5,interferon_inflammatory,-0.04843209683895111,0.04843209683895111
DLPFC,NRF1,directed_stage72b,0.5,oxidative_stress_gene_preserved,-0.034744855016469955,0.034744855016469955
DLPFC,NRF1,directed_stage72b,0.75,dam_lipid_trem2_apoe,-0.13654889166355133,0.13654889166355133
DLPFC,NRF1,directed_stage72b,0.75,lysosomal_endolysosomal,-0.3941473364830017,0.3941473364830017
DLPFC,NRF1,directed_stage72b,0.75,complement_phagocytosis,-0.3250090181827545,0.3250090181827545
DLPFC,NRF1,directed_stage72b,0.75,antigen_presentation,-0.2838866412639618,0.2838866412639618
DLPFC,NRF1,directed_stage72b,0.75,interferon_inflammatory,-0.07264814525842667,0.07264814525842667
DLPFC,NRF1,directed_stage72b,0.75,oxidative_stress_gene_preserved,-0.052117276936769485,0.052117276936769485
DLPFC,NRF1,directed_stage72b,1.0,dam_lipid_trem2_apoe,-0.1820651888847351,0.1820651888847351
DLPFC,NRF1,directed_stage72b,1.0,lysosomal_endolysosomal,-0.5255297422409058,0.5255297422409058
DLPFC,NRF1,directed_stage72b,1.0,complement_phagocytosis,-0.43334537744522095,0.43334537744522095
DLPFC,NRF1,directed_stage72b,1.0,antigen_presentation,-0.37851548194885254,0.37851548194885254
DLPFC,NRF1,directed_stage72b,1.0,interferon_inflammatory,-0.09686419367790222,0.09686419367790222
DLPFC,NRF1,directed_stage72b,1.0,oxidative_stress_gene_preserved,-0.06948969513177872,0.06948969513177872
DLPFC,PPARG,directed_stage72b,0.25,dam_lipid_trem2_apoe,-0.04096776992082596,0.04096776992082596
DLPFC,PPARG,directed_stage72b,0.25,lysosomal_endolysosomal,-0.09677834063768387,0.09677834063768387
DLPFC,PPARG,directed_stage72b,0.25,complement_phagocytosis,-0.10141876339912415,0.10141876339912415
DLPFC,PPARG,directed_stage72b,0.25,antigen_presentation,-0.07014516741037369,0.07014516741037369
DLPFC,PPARG,directed_stage72b,0.25,interferon_inflammatory,-0.015889108180999756,0.015889108180999756
DLPFC,PPARG,directed_stage72b,0.25,oxidative_stress_gene_preserved,-0.016515567898750305,0.016515567898750305
DLPFC,PPARG,directed_stage72b,0.5,dam_lipid_trem2_apoe,-0.08193554729223251,0.08193554729223251
DLPFC,PPARG,directed_stage72b,0.5,lysosomal_endolysosomal,-0.19355668127536774,0.19355668127536774
DLPFC,PPARG,directed_stage72b,0.5,complement_phagocytosis,-0.2028375267982483,0.2028375267982483
DLPFC,PPARG,directed_stage72b,0.5,antigen_presentation,-0.14029033482074738,0.14029033482074738
DLPFC,PPARG,directed_stage72b,0.5,interferon_inflammatory,-0.03177821263670921,0.03177821263670921
DLPFC,PPARG,directed_stage72b,0.5,oxidative_stress_gene_preserved,-0.03303113579750061,0.03303113579750061
DLPFC,PPARG,directed_stage72b,0.75,dam_lipid_trem2_apoe,-0.12290330976247787,0.12290330976247787
DLPFC,PPARG,directed_stage72b,0.75,lysosomal_endolysosomal,-0.2903350591659546,0.2903350591659546
DLPFC,PPARG,directed_stage72b,0.75,complement_phagocytosis,-0.3042563199996948,0.3042563199996948
DLPFC,PPARG,directed_stage72b,0.75,antigen_presentation,-0.21043549478054047,0.21043549478054047
DLPFC,PPARG,directed_stage72b,0.75,interferon_inflammatory,-0.04766731709241867,0.04766731709241867
DLPFC,PPARG,directed_stage72b,0.75,oxidative_stress_gene_preserved,-0.049546703696250916,0.049546703696250916
DLPFC,PPARG,directed_stage72b,1.0,dam_lipid_trem2_apoe,-0.16387107968330383,0.16387107968330383
DLPFC,PPARG,directed_stage72b,1.0,lysosomal_endolysosomal,-0.3871133625507355,0.3871133625507355
DLPFC,PPARG,directed_stage72b,1.0,complement_phagocytosis,-0.4056750535964966,0.4056750535964966
DLPFC,PPARG,directed_stage72b,1.0,antigen_presentation,-0.28058066964149475,0.28058066964149475
DLPFC,PPARG,directed_stage72b,1.0,interferon_inflammatory,-0.06355643272399902,0.06355643272399902
DLPFC,PPARG,directed_stage72b,1.0,oxidative_stress_gene_preserved,-0.06606227159500122,0.06606227159500122
DLPFC,RELA,directed_stage72b,0.25,dam_lipid_trem2_apoe,-0.04324689880013466,0.04324689880013466
DLPFC,RELA,directed_stage72b,0.25,lysosomal_endolysosomal,-0.08877360075712204,0.08877360075712204
DLPFC,RELA,directed_stage72b,0.25,complement_phagocytosis,-0.08701472729444504,0.08701472729444504
DLPFC,RELA,directed_stage72b,0.25,antigen_presentation,-0.053545136004686356,0.053545136004686356
DLPFC,RELA,directed_stage72b,0.25,interferon_inflammatory,-0.005239168647676706,0.005239168647676706
DLPFC,RELA,directed_stage72b,0.25,oxidative_stress_gene_preserved,-0.02110879495739937,0.02110879495739937
DLPFC,RELA,directed_stage72b,0.5,dam_lipid_trem2_apoe,-0.08649381250143051,0.08649381250143051
DLPFC,RELA,directed_stage72b,0.5,lysosomal_endolysosomal,-0.17754723131656647,0.17754723131656647
DLPFC,RELA,directed_stage72b,0.5,complement_phagocytosis,-0.17402945458889008,0.17402945458889008
DLPFC,RELA,directed_stage72b,0.5,antigen_presentation,-0.1070902943611145,0.1070902943611145
DLPFC,RELA,directed_stage72b,0.5,interferon_inflammatory,-0.010478336364030838,0.010478336364030838
DLPFC,RELA,directed_stage72b,0.5,oxidative_stress_gene_preserved,-0.04221758246421814,0.04221758246421814
DLPFC,RELA,directed_stage72b,0.75,dam_lipid_trem2_apoe,-0.12974071502685547,0.12974071502685547
DLPFC,RELA,directed_stage72b,0.75,lysosomal_endolysosomal,-0.2663208246231079,0.2663208246231079
DLPFC,RELA,directed_stage72b,0.75,complement_phagocytosis,-0.26104414463043213,0.26104414463043213
DLPFC,RELA,directed_stage72b,0.75,antigen_presentation,-0.16063544154167175,0.16063544154167175
DLPFC,RELA,directed_stage72b,0.75,interferon_inflammatory,-0.015717506408691406,0.015717506408691406
DLPFC,RELA,directed_stage72b,0.75,oxidative_stress_gene_preserved,-0.06332637369632721,0.06332637369632721
DLPFC,RELA,directed_stage72b,1.0,dam_lipid_trem2_apoe,-0.17298762500286102,0.17298762500286102
DLPFC,RELA,directed_stage72b,1.0,lysosomal_endolysosomal,-0.35509443283081055,0.35509443283081055
DLPFC,RELA,directed_stage72b,1.0,complement_phagocytosis,-0.34805890917778015,0.34805890917778015
DLPFC,RELA,directed_stage72b,1.0,antigen_presentation,-0.214180588722229,0.214180588722229
DLPFC,RELA,directed_stage72b,1.0,interferon_inflammatory,-0.020956672728061676,0.020956672728061676
DLPFC,RELA,directed_stage72b,1.0,oxidative_stress_gene_preserved,-0.08443517982959747,0.08443517982959747
DLPFC,RUNX1,directed_stage72b,0.25,dam_lipid_trem2_apoe,-0.03846559673547745,0.03846559673547745
DLPFC,RUNX1,directed_stage72b,0.25,lysosomal_endolysosomal,-0.10457541793584824,0.10457541793584824
DLPFC,RUNX1,directed_stage72b,0.25,complement_phagocytosis,-0.08612286299467087,0.08612286299467087
DLPFC,RUNX1,directed_stage72b,0.25,antigen_presentation,-0.03622490540146828,0.03622490540146828
DLPFC,RUNX1,directed_stage72b,0.25,interferon_inflammatory,-0.01616423763334751,0.01616423763334751
DLPFC,RUNX1,directed_stage72b,0.25,oxidative_stress_gene_preserved,-0.021777141839265823,0.021777141839265823
DLPFC,RUNX1,directed_stage72b,0.5,dam_lipid_trem2_apoe,-0.0769311860203743,0.0769311860203743
DLPFC,RUNX1,directed_stage72b,0.5,lysosomal_endolysosomal,-0.20915088057518005,0.20915088057518005
DLPFC,RUNX1,directed_stage72b,0.5,complement_phagocytosis,-0.17224572598934174,0.17224572598934174
DLPFC,RUNX1,directed_stage72b,0.5,antigen_presentation,-0.07244980335235596,0.07244980335235596
DLPFC,RUNX1,directed_stage72b,0.5,interferon_inflammatory,-0.03232847526669502,0.03232847526669502
DLPFC,RUNX1,directed_stage72b,0.5,oxidative_stress_gene_preserved,-0.043554287403821945,0.043554287403821945
DLPFC,RUNX1,directed_stage72b,0.75,dam_lipid_trem2_apoe,-0.11539678275585175,0.11539678275585175
DLPFC,RUNX1,directed_stage72b,0.75,lysosomal_endolysosomal,-0.3137263059616089,0.3137263059616089
DLPFC,RUNX1,directed_stage72b,0.75,complement_phagocytosis,-0.2583686113357544,0.2583686113357544
DLPFC,RUNX1,directed_stage72b,0.75,antigen_presentation,-0.10867469757795334,0.10867469757795334
DLPFC,RUNX1,directed_stage72b,0.75,interferon_inflammatory,-0.048492707312107086,0.048492707312107086
DLPFC,RUNX1,directed_stage72b,0.75,oxidative_stress_gene_preserved,-0.06533143669366837,0.06533143669366837
DLPFC,RUNX1,directed_stage72b,1.0,dam_lipid_trem2_apoe,-0.1538623720407486,0.1538623720407486
DLPFC,RUNX1,directed_stage72b,1.0,lysosomal_endolysosomal,-0.4183017611503601,0.4183017611503601
DLPFC,RUNX1,directed_stage72b,1.0,complement_phagocytosis,-0.34449145197868347,0.34449145197868347
DLPFC,RUNX1,directed_stage72b,1.0,antigen_presentation,-0.14489960670471191,0.14489960670471191
DLPFC,RUNX1,directed_stage72b,1.0,interferon_inflammatory,-0.06465695053339005,0.06465695053339005
DLPFC,RUNX1,directed_stage72b,1.0,oxidative_stress_gene_preserved,-0.08710857480764389,0.08710857480764389
DLPFC,SPI1,directed_stage72b,0.25,dam_lipid_trem2_apoe,-0.05454513430595398,0.05454513430595398
DLPFC,SPI1,directed_stage72b,0.25,lysosomal_endolysosomal,-0.1275886446237564,0.1275886446237564
DLPFC,SPI1,directed_stage72b,0.25,complement_phagocytosis,-0.11459439247846603,0.11459439247846603
DLPFC,SPI1,directed_stage72b,0.25,antigen_presentation,-0.09412866085767746,0.09412866085767746
DLPFC,SPI1,directed_stage72b,0.25,interferon_inflammatory,-0.01683514006435871,0.01683514006435871
DLPFC,SPI1,directed_stage72b,0.25,oxidative_stress_gene_preserved,-0.02262117899954319,0.02262117899954319
DLPFC,SPI1,directed_stage72b,0.5,dam_lipid_trem2_apoe,-0.10909026861190796,0.10909026861190796
DLPFC,SPI1,directed_stage72b,0.5,lysosomal_endolysosomal,-0.2551772892475128,0.2551772892475128
DLPFC,SPI1,directed_stage72b,0.5,complement_phagocytosis,-0.22918875515460968,0.22918875515460968
DLPFC,SPI1,directed_stage72b,0.5,antigen_presentation,-0.1882573664188385,0.1882573664188385
DLPFC,SPI1,directed_stage72b,0.5,interferon_inflammatory,-0.033670276403427124,0.033670276403427124
DLPFC,SPI1,directed_stage72b,0.5,oxidative_stress_gene_preserved,-0.045242346823215485,0.045242346823215485
