gene,final_tier,promotion_reason,deprioritization_reason,scorecard_interpretation,graph_interpretation,next_validation_priority,targeted_manifold_audit_recommended,pathology_axis_class,therapeutic_like_score_percentile,tau_lowering_score_percentile,neuron_preservation_score_percentile,gliosis_penalty_percentile,broad_shift_score_percentile,negative_control_interpretation,graph_neighborhood_label,prior_candidate_flag,known_biology_note,caution_note,recommended_next_validation,claim_boundary,manifold_violation_fraction,mean_nearest_real_cell_distance,p95_nearest_real_cell_distance,baseline_nn_p95_threshold,mean_latent_shift,median_latent_shift,manifold_nn_backend,targeted_manifold_audited,manifold_qc_status,manifold_qc_interpretation,promotion_or_demotion_after_manifold,final_evidence_tier_v2,final_candidate_status_v2
PTPN18,unsupported_or_deprioritized,not_promoted,gliosis_penalty,high_score_or_partial_signal_with_gliosis_penalty,isolated_high_score_no_fdr_supported_neighborhood,priority_2_special_review,True,dual_pathology_lowering_neuron_preserving,98.80418535127056,99.2899850523169,83.37070254110613,66.03139013452915,88.37817638266068,class_calibration=enriched_vs_degree_matched_null; singleton_context=too_few_genes; cleaner_vs_broad=cleaner_than_broad_reference,isolated_high_score_gene,False,Protein tyrosine phosphatase candidate requiring pathway-specific validation.,Does not currently satisfy balanced scorecard or prior-anchor criteria. High focal score is graph-isolated. Full-run manifold nearest-neighbor safety was not computed.,Deprioritize unless independent external evidence motivates a targeted re-audit.,"Model-implied hypothesis only. The full feature-wide run lacked nearest-neighbor manifold checking, no candidate has FDR-supported cleaner 1-hop graph coherence, and no causal or experimental validation is claimed.",0.0,0.0027479196432977,0.0095683196559548,0.0174692813307046,0.0002757973852567,0.0002548205084167,torch,True,manifold_safe,targeted_perturbation_remained_within_sampled_latent_support,manifold_qc_pass_but_not_promoted,manifold_safe_but_not_scorecard_promoted,not_promoted_despite_manifold_qc_pass
BDP1,unsupported_or_deprioritized,not_promoted,high_score_but_broad_shift_penalized,high_score_confounded_by_broad_shift,isolated_high_score_no_fdr_supported_neighborhood,not_selected_for_targeted_audit_v1,False,tau_lowering_neuron_preserving,98.76681614349776,98.69207772795215,58.29596412556054,14.8355754857997,91.74140508221224,class_calibration=enriched_vs_degree_matched_null; cleaner_vs_broad=cleaner_than_broad_reference,isolated_high_score_gene,False,No project-curated biology note yet; literature review is required before promotion.,Does not currently satisfy balanced scorecard or prior-anchor criteria. High focal score is graph-isolated. Full-run manifold nearest-neighbor safety was not computed.,Deprioritize unless independent external evidence motivates a targeted re-audit.,"Model-implied hypothesis only. The full feature-wide run lacked nearest-neighbor manifold checking, no candidate has FDR-supported cleaner 1-hop graph coherence, and no causal or experimental validation is claimed.",,,,,,,,False,not_audited,not_selected_for_targeted_manifold_audit_v1,not_audited_no_change,unsupported_or_deprioritized_not_targeted_audited,not_promoted_under_conservative_rules
SGMS1,unsupported_or_deprioritized,not_promoted,gliosis_penalty,high_score_or_partial_signal_with_gliosis_penalty,isolated_high_score_no_fdr_supported_neighborhood,not_selected_for_targeted_audit_v1,False,dual_pathology_lowering_neuron_preserving,98.5052316890882,96.30044843049326,97.79521674140508,64.27503736920778,88.82660687593423,class_calibration=enriched_vs_degree_matched_null; cleaner_vs_broad=cleaner_than_broad_reference,isolated_high_score_gene,False,No project-curated biology note yet; literature review is required before promotion.,Does not currently satisfy balanced scorecard or prior-anchor criteria. High focal score is graph-isolated. Full-run manifold nearest-neighbor safety was not computed.,Deprioritize unless independent external evidence motivates a targeted re-audit.,"Model-implied hypothesis only. The full feature-wide run lacked nearest-neighbor manifold checking, no candidate has FDR-supported cleaner 1-hop graph coherence, and no causal or experimental validation is claimed.",,,,,,,,False,not_audited,not_selected_for_targeted_manifold_audit_v1,not_audited_no_change,unsupported_or_deprioritized_not_targeted_audited,not_promoted_under_conservative_rules
ITFG1,unsupported_or_deprioritized,not_promoted,gliosis_penalty,high_score_or_partial_signal_with_gliosis_penalty,isolated_high_score_no_fdr_supported_neighborhood,not_selected_for_targeted_audit_v1,False,dual_pathology_lowering_neuron_preserving,98.31838565022422,96.33781763826606,97.49626307922271,65.80717488789237,88.78923766816143,class_calibration=enriched_vs_degree_matched_null; cleaner_vs_broad=cleaner_than_broad_reference,isolated_high_score_gene,False,No project-curated biology note yet; literature review is required before promotion.,Does not currently satisfy balanced scorecard or prior-anchor criteria. High focal score is graph-isolated. Full-run manifold nearest-neighbor safety was not computed.,Deprioritize unless independent external evidence motivates a targeted re-audit.,"Model-implied hypothesis only. The full feature-wide run lacked nearest-neighbor manifold checking, no candidate has FDR-supported cleaner 1-hop graph coherence, and no causal or experimental validation is claimed.",,,,,,,,False,not_audited,not_selected_for_targeted_manifold_audit_v1,not_audited_no_change,unsupported_or_deprioritized_not_targeted_audited,not_promoted_under_conservative_rules
ADCY7,unsupported_or_deprioritized,not_promoted,high_score_but_broad_shift_penalized,high_score_confounded_by_broad_shift,isolated_high_score_no_fdr_supported_neighborhood,not_selected_for_targeted_audit_v1,False,dual_pathology_lowering_neuron_preserving,98.09417040358744,97.79521674140508,69.80568011958147,14.8355754857997,94.20777279521674,class_calibration=enriched_vs_degree_matched_null; cleaner_vs_broad=cleaner_than_broad_reference,isolated_high_score_gene,False,No project-curated biology note yet; literature review is required before promotion.,Does not currently satisfy balanced scorecard or prior-anchor criteria. High focal score is graph-isolated. Full-run manifold nearest-neighbor safety was not computed.,Deprioritize unless independent external evidence motivates a targeted re-audit.,"Model-implied hypothesis only. The full feature-wide run lacked nearest-neighbor manifold checking, no candidate has FDR-supported cleaner 1-hop graph coherence, and no causal or experimental validation is claimed.",,,,,,,,False,not_audited,not_selected_for_targeted_manifold_audit_v1,not_audited_no_change,unsupported_or_deprioritized_not_targeted_audited,not_promoted_under_conservative_rules
MAP4K3,unsupported_or_deprioritized,not_promoted,high_score_but_broad_shift_penalized,high_score_confounded_by_broad_shift,isolated_high_score_no_fdr_supported_neighborhood,not_selected_for_targeted_audit_v1,False,tau_lowering_neuron_preserving,97.75784753363229,92.82511210762333,90.35874439461884,14.8355754857997,94.17040358744396,class_calibration=enriched_vs_degree_matched_null; cleaner_vs_broad=cleaner_than_broad_reference,isolated_high_score_gene,False,No project-curated biology note yet; literature review is required before promotion.,Does not currently satisfy balanced scorecard or prior-anchor criteria. High focal score is graph-isolated. Full-run manifold nearest-neighbor safety was not computed.,Deprioritize unless independent external evidence motivates a targeted re-audit.,"Model-implied hypothesis only. The full feature-wide run lacked nearest-neighbor manifold checking, no candidate has FDR-supported cleaner 1-hop graph coherence, and no causal or experimental validation is claimed.",,,,,,,,False,not_audited,not_selected_for_targeted_manifold_audit_v1,not_audited_no_change,unsupported_or_deprioritized_not_targeted_audited,not_promoted_under_conservative_rules
WDR37,unsupported_or_deprioritized,not_promoted,high_score_but_broad_shift_penalized,high_score_confounded_by_broad_shift,isolated_high_score_no_fdr_supported_neighborhood,not_selected_for_targeted_audit_v1,False,dual_pathology_lowering_neuron_preserving,97.57100149476832,91.96562032884904,98.20627802690582,65.5829596412556,91.59192825112108,class_calibration=enriched_vs_degree_matched_null; cleaner_vs_broad=cleaner_than_broad_reference,isolated_high_score_gene,False,No project-curated biology note yet; literature review is required before promotion.,Does not currently satisfy balanced scorecard or prior-anchor criteria. High focal score is graph-isolated. Full-run manifold nearest-neighbor safety was not computed.,Deprioritize unless independent external evidence motivates a targeted re-audit.,"Model-implied hypothesis only. The full feature-wide run lacked nearest-neighbor manifold checking, no candidate has FDR-supported cleaner 1-hop graph coherence, and no causal or experimental validation is claimed.",,,,,,,,False,not_audited,not_selected_for_targeted_manifold_audit_v1,not_audited_no_change,unsupported_or_deprioritized_not_targeted_audited,not_promoted_under_conservative_rules
TOP1,unsupported_or_deprioritized,not_promoted,high_score_but_broad_shift_penalized,high_score_confounded_by_broad_shift,isolated_high_score_no_fdr_supported_neighborhood,not_selected_for_targeted_audit_v1,False,dual_pathology_lowering_neuron_preserving,97.42152466367712,96.8609865470852,69.05829596412556,14.8355754857997,91.4798206278027,class_calibration=enriched_vs_degree_matched_null; cleaner_vs_broad=cleaner_than_broad_reference,isolated_high_score_gene,False,No project-curated biology note yet; literature review is required before promotion.,Does not currently satisfy balanced scorecard or prior-anchor criteria. High focal score is graph-isolated. Full-run manifold nearest-neighbor safety was not computed.,Deprioritize unless independent external evidence motivates a targeted re-audit.,"Model-implied hypothesis only. The full feature-wide run lacked nearest-neighbor manifold checking, no candidate has FDR-supported cleaner 1-hop graph coherence, and no causal or experimental validation is claimed.",,,,,,,,False,not_audited,not_selected_for_targeted_manifold_audit_v1,not_audited_no_change,unsupported_or_deprioritized_not_targeted_audited,not_promoted_under_conservative_rules
USP22,unsupported_or_deprioritized,not_promoted,high_score_but_broad_shift_penalized,high_score_confounded_by_broad_shift,isolated_high_score_no_fdr_supported_neighborhood,not_selected_for_targeted_audit_v1,False,dual_pathology_lowering_neuron_preserving,97.23467862481316,94.5440956651719,81.76382660687594,14.8355754857997,94.5814648729447,class_calibration=enriched_vs_degree_matched_null; cleaner_vs_broad=cleaner_than_broad_reference,isolated_high_score_gene,False,No project-curated biology note yet; literature review is required before promotion.,Does not currently satisfy balanced scorecard or prior-anchor criteria. High focal score is graph-isolated. Full-run manifold nearest-neighbor safety was not computed.,Deprioritize unless independent external evidence motivates a targeted re-audit.,"Model-implied hypothesis only. The full feature-wide run lacked nearest-neighbor manifold checking, no candidate has FDR-supported cleaner 1-hop graph coherence, and no causal or experimental validation is claimed.",,,,,,,,False,not_audited,not_selected_for_targeted_manifold_audit_v1,not_audited_no_change,unsupported_or_deprioritized_not_targeted_audited,not_promoted_under_conservative_rules
ADK,unsupported_or_deprioritized,not_promoted,high_score_but_broad_shift_penalized,high_score_confounded_by_broad_shift,isolated_high_score_no_fdr_supported_neighborhood,not_selected_for_targeted_audit_v1,False,dual_pathology_lowering_neuron_preserving,96.7488789237668,98.542600896861,57.17488789237668,52.20478325859492,90.80717488789236,class_calibration=enriched_vs_degree_matched_null; cleaner_vs_broad=cleaner_than_broad_reference,isolated_high_score_gene,False,No project-curated biology note yet; literature review is required before promotion.,Does not currently satisfy balanced scorecard or prior-anchor criteria. High focal score is graph-isolated. Full-run manifold nearest-neighbor safety was not computed.,Deprioritize unless independent external evidence motivates a targeted re-audit.,"Model-implied hypothesis only. The full feature-wide run lacked nearest-neighbor manifold checking, no candidate has FDR-supported cleaner 1-hop graph coherence, and no causal or experimental validation is claimed.",,,,,,,,False,not_audited,not_selected_for_targeted_manifold_audit_v1,not_audited_no_change,unsupported_or_deprioritized_not_targeted_audited,not_promoted_under_conservative_rules
