source_idx,target_idx,weight
975,2435,0.38333935
971,1747,0.3833389
1156,2339,0.38333791
992,2399,0.38333747
1482,2191,0.38333738
391,1753,0.38333654
275,2767,0.38333273
1691,2498,0.3833314
611,2261,0.3833294
1299,2729,0.3833263
1552,2257,0.38332608
1158,2280,0.38332576
1217,2293,0.3833238
1454,1713,0.3833225
800,2257,0.38332224
316,2540,0.3833189
2128,2148,0.38331723
1280,1789,0.3833171
438,2304,0.38331679
123,1360,0.38331333
1639,2203,0.38331324
161,1189,0.38331273
386,598,0.3833114
654,2566,0.38331103
863,2752,0.38331032
1506,1788,0.38330925
2262,2263,0.38330874
2026,2831,0.3833074
318,1615,0.3833067
2219,2237,0.38330638
1224,2929,0.38330394
1185,2718,0.38330364
105,1582,0.38330317
185,338,0.38330272
1454,2775,0.38330263
0,2073,0.38330007
2191,2299,0.38329855
418,1219,0.38329852
990,1093,0.38329726
1607,2293,0.3832966
1862,2361,0.38329527
603,1780,0.38329503
141,958,0.38329273
345,2000,0.38329193
1180,2680,0.38328913
1582,2466,0.38328505
1034,2399,0.38328227
2263,2758,0.38327932
1002,1454,0.3832779
1789,2376,0.38327274
912,2822,0.38327223
1302,2929,0.38327196
93,2042,0.3832716
2539,2761,0.38327146
1081,1953,0.38327017
1610,1715,0.38326997
227,1914,0.38326895
45,384,0.38326797
1862,2275,0.38326725
233,616,0.38326648
64,2444,0.38326484
654,1608,0.38326383
357,1943,0.3832638
1083,1231,0.3832637
707,1861,0.38326237
1053,2831,0.38326207
1506,2805,0.3832596
498,2444,0.3832583
237,2339,0.38325757
1825,2681,0.38325748
2365,2549,0.38325307
498,2468,0.38325214
2365,2430,0.38325188
1479,2761,0.38325173
303,2553,0.38324797
2280,2614,0.38324687
1192,1254,0.38324466
265,1809,0.38324353
650,662,0.38324237
863,1735,0.38324213
773,2128,0.3832373
2054,2435,0.38323635
1360,2641,0.38323605
67,2133,0.38323408
245,316,0.38323408
8,2534,0.38323405
821,1738,0.38322666
611,1257,0.38322634
1396,2399,0.3832245
759,2444,0.38322312
130,790,0.3832222
1140,2717,0.38321862
863,2737,0.3832185
611,2890,0.38321778
303,2209,0.38321728
345,2498,0.3832165
238,1936,0.38321638
1986,2031,0.38321632
2000,2755,0.3832135
494,2667,0.3832113
1048,2183,0.38320786
0,186,0.38320696
387,2500,0.3832059
477,1571,0.38320574
85,1978,0.3832054
96,1865,0.38320485
1000,1622,0.38320455
114,174,0.38320404
2035,2907,0.38320324
818,2073,0.38320282
2419,2822,0.38320264
68,355,0.38320217
863,1748,0.3832016
253,1478,0.3832013
509,937,0.38320035
1173,1614,0.3831994
1399,2927,0.38319874
345,894,0.38319802
160,1938,0.38319722
38,2000,0.38319564
1713,2753,0.38319525
96,2095,0.38319376
385,585,0.38318956
684,1173,0.3831879
865,1780,0.38318723
1850,2212,0.38318357
37,243,0.3831832
269,1600,0.38318282
2034,2516,0.3831826
411,1914,0.38318217
55,2077,0.38318112
1138,2435,0.38318035
1716,2234,0.38317725
562,709,0.3831754
2256,2540,0.383174
1081,2050,0.38317388
193,2794,0.3831728
1326,2379,0.38317192
457,1998,0.38317072
413,1190,0.38316953
1780,2613,0.3831684
2115,2331,0.3831674
130,708,0.3831646
0,1557,0.3831637
427,1454,0.383158
1254,2423,0.383157
238,2831,0.38315585
753,2304,0.38315544
806,1305,0.38315374
380,1542,0.38315344
806,1372,0.38315248
1053,2046,0.38315207
114,2540,0.38314605
1663,1702,0.3831458
992,1034,0.38314444
528,1954,0.38314405
383,2831,0.38314375
2263,2518,0.3831425
761,1308,0.3831407
539,2077,0.38313738
865,2805,0.38313603
297,775,0.38313568
2191,2839,0.3831355
2050,2758,0.38313454
347,411,0.38313186
2370,2545,0.38313097
862,2414,0.38312873
509,2805,0.38312423
1271,2379,0.383124
1396,2901,0.38312367
818,1454,0.38312313
933,1192,0.3831212
179,380,0.38312057
233,2268,0.38311914
1083,2808,0.38311848
1295,1735,0.38311797
94,1217,0.3831178
1713,2350,0.3831165
290,598,0.38311464
685,1219,0.38311452
37,1158,0.38311425
186,2682,0.38311386
821,2333,0.38311255
2680,2935,0.38311222
264,2737,0.38311198
872,2613,0.3831113
1299,2168,0.3831091
297,1517,0.3831091
1382,1595,0.38310862
975,2068,0.38310784
227,2729,0.38310564
1214,2568,0.38310438
96,840,0.3831041
94,2264,0.3831035
60,140,0.3831022
576,1955,0.3830996
1812,2256,0.38309887
71,2068,0.3830988
1552,1830,0.38309824
2280,2350,0.38309756
1622,2306,0.38309735
35,2503,0.38309717
524,1861,0.38309646
460,1001,0.3830945
1091,1780,0.3830936
654,975,0.3830922
1924,2901,0.38309163
85,2739,0.38309067
1330,2468,0.38308975
958,1789,0.38308692
2004,2451,0.38308665
2333,2801,0.3830848
303,494,0.38308203
1953,2091,0.3830809
1691,2331,0.3830804
1011,1615,0.3830796
1729,1953,0.38307768
321,2917,0.38307634
891,2673,0.38307485
967,1172,0.38307452
1331,2500,0.38307285
1053,1113,0.38307092
569,1601,0.38307077
2280,2755,0.38307
660,2718,0.38306826
821,2455,0.38306794
275,2761,0.38306758
413,1919,0.38306716
1764,2373,0.3830646
639,1357,0.38306412
1219,1789,0.3830641
650,2091,0.38306335
1639,2737,0.3830626
290,1140,0.3830626
36,2306,0.38306236
40,2331,0.38306212
326,2540,0.38305885
818,1762,0.38305768
1644,2566,0.38305765
239,1624,0.38305542
1482,2073,0.3830535
1089,2805,0.38305315
1571,2585,0.38304332
2504,2836,0.3830414
418,2861,0.38304096
1608,2524,0.38304004
71,598,0.38303962
84,852,0.38303894
2652,2929,0.38303652
239,1065,0.38303512
763,1106,0.38303506
671,673,0.38303152
114,158,0.38302648
832,1850,0.38302615
19,2293,0.38302597
145,821,0.3830254
1557,1639,0.38302535
239,2794,0.38302484
357,2200,0.38302037
303,1105,0.3830202
2328,2416,0.38301924
1000,2712,0.38301754
338,2493,0.38301715
114,1961,0.38301405
1492,2801,0.3830139
444,2500,0.38301384
130,2140,0.38301155
316,390,0.3830105
256,1235,0.38300872
1964,2423,0.38300815
2027,2097,0.38300678
265,1771,0.3830056
1557,2839,0.3830048
130,1271,0.38300025
2503,2685,0.38299933
264,2268,0.38299862
114,2677,0.38299793
515,2440,0.38299778
1789,2608,0.38299567
798,1302,0.3829945
316,2348,0.3829925
403,1480,0.38299188
2379,2518,0.38299188
384,1727,0.3829911
385,2175,0.38299084
1517,1809,0.38299075
616,1835,0.38298973
158,971,0.38298845
2376,2603,0.38298842
341,2901,0.3829869
753,821,0.38298464
489,2442,0.382984
123,2004,0.38298377
1299,2325,0.38298354
2483,2687,0.3829832
1012,1837,0.38298035
872,2302,0.38297993
2174,2306,0.38297892
897,1542,0.38297448
158,2050,0.38297427
85,590,0.38297343
100,662,0.3829734
798,1386,0.38297176
326,2168,0.38296896
1552,2160,0.38296753
571,2912,0.38296705
2677,2680,0.38296703
894,1254,0.3829633
55,403,0.38296172
186,2430,0.38296127
773,2097,0.3829606
2466,2912,0.38295782
1280,2362,0.38295752
791,1691,0.38295302
1254,1748,0.3829529
183,345,0.3829513
611,660,0.38295063
872,1141,0.38294947
1639,2831,0.38294938
1158,1581,0.38294905
1715,2613,0.3829483
171,1954,0.38294604
1357,2652,0.38294595
1542,1610,0.3829458
57,1189,0.38294235
1995,2468,0.38294172
420,967,0.38294157
2483,2935,0.3829361
970,1557,0.3829335
254,2050,0.3829332
403,673,0.38293216
390,489,0.38293108
2365,2493,0.38293037
2191,2821,0.3829294
673,1491,0.382928
384,2165,0.38292754
279,2568,0.38292754
251,2128,0.38292435
1173,2348,0.3829239
317,1954,0.38292032
1201,1595,0.38291836
390,2128,0.3829183
528,2073,0.38291538
347,978,0.3829145
1360,2175,0.3829135
2043,2568,0.38291335
347,2148,0.38290966
806,1729,0.38290924
1011,1925,0.38290828
654,1491,0.38290793
1751,1926,0.38289693
990,2140,0.38289487
171,685,0.38289452
1083,2471,0.38289344
2375,2685,0.382889
1396,1631,0.38288817
1140,2302,0.38288793
1529,1713,0.38288727
963,1715,0.38288662
1209,2642,0.3828865
1396,2379,0.38288254
1110,1780,0.38288236
2115,2385,0.3828811
707,975,0.38287956
44,1552,0.38287905
1954,2858,0.38287827
1557,1709,0.38287717
1304,1478,0.3828768
912,2373,0.38287437
265,598,0.38287392
805,1022,0.382872
140,582,0.3828703
1644,1835,0.38286495
1753,2027,0.38286427
1182,1326,0.3828628
616,1437,0.3828616
338,1830,0.38286158
1182,1825,0.3828603
650,2808,0.3828585
1968,2275,0.3828578
781,2193,0.38284928
1008,1702,0.38284713
1214,1789,0.38284546
158,1173,0.3828441
1709,2073,0.3828422
1360,2744,0.3828422
186,2642,0.38284212
862,2399,0.38284162
2000,2752,0.38284153
380,1762,0.3828408
1140,2160,0.38283998
1172,2917,0.38283986
1217,1480,0.3828388
1371,2768,0.3828387
1872,2929,0.3828372
418,975,0.38283575
579,2483,0.38283563
338,1763,0.3828347
238,1007,0.38283408
411,1492,0.38283393
1954,2643,0.3828318
264,863,0.38283083
1011,1396,0.38282993
2031,2483,0.38282853
1209,2773,0.38282737
1954,2046,0.38282606
1396,1925,0.38282564
101,650,0.38282526
1012,1047,0.38282463
2507,2603,0.38282436
94,865,0.38282415
1624,1784,0.38282284
141,1154,0.38282272
1954,2582,0.3828225
2269,2362,0.38281846
1735,1862,0.38281593
238,2299,0.38281554
316,372,0.38281533
747,1219,0.38281497
161,1975,0.3828148
863,1968,0.38281345
805,1791,0.38281244
1083,2395,0.38281146
94,1219,0.3828113
2516,2775,0.38281098
800,2826,0.3828085
489,2348,0.38280743
1012,2841,0.38280615
524,1437,0.38280344
650,2031,0.3828022
937,2641,0.38280022
444,1995,0.38279957
890,2031,0.38279825
1684,1850,0.3827967
1748,2831,0.38279322
244,1595,0.3827932
775,2356,0.38279295
2150,2500,0.3827925
1751,1763,0.38279033
1735,2775,0.38278636
176,497,0.38278612
2163,2354,0.38278198
55,2435,0.38278058
1008,1012,0.38277882
1053,2839,0.38277826
1835,2667,0.38277754
1954,2567,0.38277557
791,1140,0.38277414
179,331,0.38277307
1254,1964,0.38277248
1083,1738,0.3827714
1034,1738,0.38277066
458,1680,0.38276762
383,685,0.38276613
347,773,0.3827661
944,2927,0.3827656
2350,2568,0.38276488
1110,2073,0.38276434
891,2047,0.38276264
94,569,0.3827608
1789,2453,0.3827605
186,2641,0.3827593
2361,2385,0.38275927
264,970,0.38275784
297,1145,0.3827545
2201,2836,0.38275406
1254,2826,0.38275284
174,2718,0.38275197
1315,2280,0.38275138
390,992,0.3827501
2677,2912,0.3827498
665,2518,0.38274807
316,2708,0.3827456
539,1897,0.38274536
123,305,0.38274494
498,2500,0.38274455
2146,2398,0.38274267
37,265,0.38274205
992,2455,0.38274205
391,1299,0.38274196
331,2115,0.38274023
470,2516,0.38273966
1747,1955,0.38273776
117,2761,0.3827376
660,2373,0.38273534
1254,2026,0.38273498
316,2047,0.38273445
1160,1771,0.3827335
227,2708,0.38273218
2268,2927,0.38273194
975,1784,0.38272923
470,1691,0.38272816
707,970,0.38272783
1789,2861,0.38272753
1639,2361,0.3827231
2494,2744,0.38272044
2534,2890,0.382719
1160,2362,0.38271776
1762,2713,0.38271716
82,1809,0.3827105
1315,1789,0.38270742
1446,2685,0.38270736
1680,1805,0.38270354
458,2770,0.3827011
321,1171,0.38270095
238,1179,0.38270056
1954,2516,0.38269913
802,1371,0.38269702
1796,2000,0.3826949
2203,2826,0.38269058
1164,2839,0.3826901
2831,2907,0.38268828
341,806,0.38268805
219,316,0.38268796
791,1954,0.38268733
255,673,0.38268608
347,1466,0.38268587
474,654,0.3826844
763,1491,0.3826838
1832,2927,0.382683
509,2068,0.38267976
1002,2201,0.38267958
806,2051,0.38267645
141,2498,0.38267523
44,2836,0.38267183
52,1097,0.38266823
467,2875,0.38266805
2073,2374,0.3826671
133,1192,0.3826669
975,1209,0.38266677
305,2043,0.3826667
975,1762,0.38266352
338,2553,0.38266283
1181,2822,0.38266242
338,2613,0.38266212
673,1301,0.38266206
163,2029,0.38266185
334,1179,0.38265678
1067,1796,0.38265657
2046,2257,0.38265547
347,973,0.3826546
192,411,0.3826544
891,1185,0.3826537
2191,2642,0.38265222
539,1399,0.3826502
256,2653,0.3826494
1748,2516,0.3826494
524,1735,0.3826488
2165,2234,0.38264802
790,2097,0.38264668
413,862,0.38264623
2203,2907,0.38264596
1093,2680,0.38264573
1405,1986,0.38264555
160,2401,0.38264504
665,1925,0.38264498
1581,2755,0.38264334
2038,2302,0.38264266
413,1372,0.382642
800,2035,0.38264015
993,1266,0.38263953
707,758,0.38263944
255,2034,0.38263875
539,2516,0.38263828
2201,2768,0.38263735
219,2256,0.3826371
1209,2430,0.38263503
2279,2370,0.3826303
1557,2507,0.38262948
264,975,0.38262862
56,2917,0.382628
2419,2483,0.3826279
1396,2917,0.38262546
2399,2518,0.38262534
1097,1171,0.38262522
338,1718,0.38262495
992,2685,0.3826241
55,2473,0.38262403
2385,2821,0.38262397
418,1301,0.38262227
863,933,0.3826217
192,1852,0.38262042
524,1832,0.38261864
1326,1738,0.38261566
650,2890,0.382615
338,692,0.3826145
253,1832,0.38261318
140,1924,0.38261226
1201,1278,0.38261178
96,2466,0.3826101
264,894,0.38261008
55,2682,0.38260913
2534,2585,0.38260895
897,2293,0.38260636
2191,2775,0.38260585
1209,1735,0.38260388
276,2304,0.38260365
1171,1615,0.38260314
40,2737,0.382603
1479,2362,0.38260135
2238,2616,0.38259992
1271,1372,0.3825995
2051,2128,0.3825995
355,1171,0.38259724
781,1192,0.38259718
2293,2376,0.38259426
176,318,0.38259417
524,2315,0.38259414
100,2673,0.3825926
2354,2677,0.38258955
2211,2768,0.3825862
707,1911,0.38258547
971,2708,0.382583
2241,2768,0.3825813
1551,1762,0.38258016
269,438,0.38257915
176,1631,0.3825783
1304,1964,0.3825767
186,2350,0.3825756
707,2145,0.3825717
1488,2277,0.38257095
2912,2928,0.38256884
1488,2191,0.38256797
773,967,0.38256645
975,1954,0.38256532
967,1684,0.38256478
673,1106,0.3825639
2753,2821,0.382563
265,2280,0.38256162
1832,2821,0.38256052
114,1738,0.38255933
386,1480,0.3825576
192,1738,0.3825566
1763,2836,0.3825565
2183,2250,0.3825562
253,1954,0.38255602
256,2029,0.3825559
1217,2435,0.38255414
179,863,0.3825511
1217,2038,0.38254943
179,238,0.38254923
100,2091,0.3825486
179,2773,0.3825479
460,1120,0.3825478
123,2234,0.3825461
1360,2523,0.38254377
2257,2752,0.38254339
1254,1551,0.3825407
1749,2435,0.38253707
331,1954,0.38253465
2054,2203,0.3825346
781,2035,0.38253075
1482,2293,0.3825287
55,183,0.38252816
1916,2616,0.3825264
1446,2033,0.38252562
185,2219,0.38252547
1299,2242,0.38252515
326,1575,0.3825247
650,1919,0.38252455
1771,2755,0.38252366
806,1514,0.38252363
1454,2054,0.38252282
316,1919,0.3825213
2758,2801,0.3825186
1497,2416,0.38251844
863,1179,0.38251776
967,1034,0.38251683
944,1788,0.38251677
84,2713,0.3825164
1749,2115,0.38251358
914,1751,0.3825117
798,1716,0.3825081
334,2836,0.38250786
990,2732,0.38250777
239,1716,0.3825071
326,372,0.38250703
781,2642,0.3825063
524,818,0.38250458
19,872,0.38250187
2073,2175,0.3825008
1762,2682,0.3824999
2293,2511,0.3824995
582,2680,0.38249072
1998,2333,0.38249025
100,2935,0.38249022
611,924,0.38248998
55,2567,0.38248846
2338,2917,0.38248798
2275,2493,0.3824869
1423,2768,0.38248628
176,1182,0.38248584
418,2077,0.38248396
497,1825,0.3824838
1340,2191,0.38248363
477,2354,0.38248318
611,1823,0.38248193
1458,2568,0.3824786
40,331,0.38247815
1691,1735,0.38247678
2191,2203,0.38247648
316,1812,0.38247544
673,1551,0.38247523
227,1738,0.38247472
1140,1796,0.38247412
1936,2805,0.38247067
2439,2440,0.3824706
1011,2168,0.38247052
183,2643,0.38246968
753,1446,0.3824679
1106,1480,0.38246763
821,832,0.3824675
752,2183,0.3824662
1366,1821,0.38246602
562,1254,0.38246477
122,489,0.382464
1771,1835,0.38246354
474,707,0.3824628
1738,1953,0.3824626
2414,2808,0.38246077
1340,1454,0.38245767
1067,1748,0.38245732
438,1446,0.38245368
321,2518,0.3824533
2293,2566,0.38244852
2145,2275,0.38244703
13,2293,0.38244516
79,2440,0.38244334
1111,2038,0.38244286
84,2737,0.38244206
1138,2034,0.38244176
305,2320,0.38244152
1482,2516,0.38243946
427,2821,0.38243747
1173,2758,0.38243473
133,2737,0.38243455
2451,2768,0.38243428
1145,2068,0.38243377
2262,2885,0.38243333
685,1329,0.3824295
2193,2907,0.38242945
2687,2822,0.38242912
2268,2667,0.38242808
598,1110,0.38242504
251,967,0.3824233
331,2927,0.38242236
79,2183,0.3824209
68,1615,0.38242042
993,1261,0.38241994
1145,2280,0.38241926
862,2263,0.3824191
101,1171,0.3824187
1214,1644,0.38241857
1053,1140,0.38241717
372,2304,0.38241547
1506,2038,0.38241383
2051,2375,0.3824136
141,2854,0.38241065
19,2073,0.3824079
2046,2423,0.38239944
467,1481,0.3823942
290,2494,0.3823935
1805,2539,0.38239017
1544,1704,0.38238895
239,2735,0.38238862
1192,1542,0.38238811
990,2399,0.38238704
1835,2603,0.382387
357,946,0.38238627
595,2483,0.38238496
1198,2534,0.3823839
145,1955,0.38238308
96,604,0.3823825
297,1680,0.38238177
1544,1738,0.38238138
186,2861,0.38238096
1582,2419,0.38237897
48,1454,0.3823766
709,1551,0.38237497
119,639,0.38237482
1360,1696,0.38237295
1138,1762,0.38237113
393,2370,0.38237095
616,2643,0.38237035
2717,2831,0.38236982
326,1704,0.3823698
562,2203,0.3823683
1140,2277,0.38236794
1809,2028,0.38236606
2473,2642,0.38236555
1791,2306,0.38236535
1181,2680,0.3823633
1179,1624,0.3823629
1735,2268,0.38236228
2115,2302,0.38236195
96,2677,0.38236156
1995,2150,0.38236126
179,334,0.38236058
1396,2168,0.38236043
844,2534,0.38236037
317,2299,0.38235977
125,2568,0.38235542
673,1696,0.38235503
1954,2713,0.3823548
227,2886,0.38235474
93,1266,0.38235134
1666,2278,0.3823497
55,2035,0.38234967
264,331,0.3823493
685,1740,0.3823482
100,1614,0.38234818
2034,2201,0.3823464
2168,2395,0.38234538
1299,2379,0.38234237
539,852,0.38234112
1506,2073,0.38233903
0,2717,0.38233832
1154,2524,0.38233644
654,2504,0.38233492
1881,2362,0.38233042
775,2767,0.38233027
467,1405,0.3823296
275,428,0.3823288
891,2758,0.38232717
846,2929,0.38232505
562,654,0.38232478
2029,2306,0.3823209
52,663,0.38231882
2051,2901,0.38231882
56,2399,0.38231835
411,1514,0.38231772
1735,2115,0.382316
1919,2256,0.38231587
254,467,0.38231504
497,2379,0.3823144
654,1154,0.38231358
1160,2280,0.3823107
1299,2609,0.3823105
1718,2361,0.38231036
428,1881,0.3823102
2276,2912,0.38230807
773,2375,0.38230804
702,1702,0.38230643
872,1610,0.38230446
1158,1771,0.3823022
2183,2370,0.38230133
338,1138,0.38229913
2304,2673,0.38229743
1601,2165,0.38229677
791,1762,0.3822958
1753,2379,0.382294
62,2917,0.3822931
673,2191,0.3822927
238,1862,0.3822912
763,2794,0.38229117
183,1709,0.38228893
186,645,0.3822868
84,1762,0.38228595
420,2917,0.38228256
330,2494,0.38228196
1551,2034,0.38228124
1850,2886,0.38228092
143,2004,0.3822788
975,2275,0.38227674
1158,1788,0.38227388
1825,2379,0.38227335
1457,1622,0.38226926
944,1771,0.38226902
2073,2302,0.3822687
1488,2504,0.38226828
975,1809,0.38226667
347,2395,0.38226628
155,160,0.38226575
1740,2191,0.38226405
616,2717,0.38226378
227,2491,0.38226303
1986,2401,0.3822626
663,2263,0.3822621
747,2320,0.38226113
2256,2425,0.38226092
1480,2028,0.38225943
1615,1631,0.3822584
1821,2489,0.3822581
1780,2614,0.38225758
685,1529,0.38225728
1012,2390,0.38225716
1608,2831,0.3822543
684,2354,0.38225403
2091,2128,0.38225275
685,2376,0.38225192
1357,2160,0.38225073
1088,1571,0.38225064
94,509,0.38224986
1478,1897,0.38224974
897,2191,0.38224843
60,1544,0.3822466
0,562,0.38224375
973,1299,0.38224295
318,1825,0.38224244
2504,2775,0.38224125
2091,2262,0.38224116
1735,2927,0.3822409
2268,2752,0.3822397
2304,2442,0.38223705
174,2822,0.38223678
1007,2805,0.38223633
2046,2516,0.38223624
467,2443,0.38223225
123,2278,0.38223046
671,1715,0.38223046
2518,2609,0.38222995
192,582,0.38222873
1998,2758,0.3822286
347,2379,0.38222608
639,2356,0.3822255
933,975,0.38222447
1861,2034,0.38222396
1330,2150,0.382223
1007,1209,0.38222218
130,341,0.38221917
38,2667,0.38221914
321,1446,0.38221887
2095,2912,0.3822186
467,1865,0.38221857
707,1007,0.38221765
2498,2831,0.3822138
35,269,0.3822137
2268,2516,0.38221365
55,2642,0.3822127
1862,2398,0.3822107
663,2168,0.38220924
2330,2444,0.3822088
1340,1751,0.38220856
1571,2200,0.38220713
355,457,0.38220677
251,2917,0.3822055
1776,2534,0.3822054
253,2365,0.38220513
347,1914,0.3822036
890,2037,0.3822034
1219,2667,0.3822026
707,2268,0.38220185
802,951,0.38220003
1454,2268,0.38219938
1106,1581,0.3821985
963,2000,0.38219845
990,1747,0.3821982
1304,2927,0.3821982
57,117,0.38219792
413,2886,0.38219646
2116,2203,0.38219562
357,2813,0.38219517
2493,2836,0.3821938
2516,2907,0.3821935
64,805,0.3821933
40,1295,0.38219133
2115,2493,0.3821913
269,1738,0.3821907
55,2268,0.3821878
1954,2826,0.38218758
805,1201,0.38218617
1557,2567,0.3821855
183,186,0.38218498
19,2805,0.382184
992,1852,0.3821831
256,1791,0.38218093
45,1360,0.38218
1540,2929,0.3821793
894,2473,0.3821766
1581,1731,0.38217536
598,975,0.38217324
347,2455,0.38217127
341,990,0.3821707
84,707,0.3821694
1861,2435,0.38216844
761,1601,0.38216698
2097,2333,0.38216662
832,1173,0.38216653
55,654,0.38216645
317,1542,0.3821652
330,685,0.3821645
40,474,0.38216376
239,1479,0.3821634
1796,2068,0.3821628
2373,2915,0.38216007
231,2534,0.38215885
427,2191,0.38215727
1321,1372,0.38215342
383,2293,0.3821532
1295,1454,0.3821532
205,937,0.38215238
94,171,0.3821517
1110,2603,0.38214976
779,2073,0.38214844
990,1657,0.38214722
805,2288,0.38214698
395,1173,0.38214666
303,1442,0.38214573
650,1764,0.38214532
2291,2299,0.3821416
243,305,0.38214073
1608,1954,0.38213977
671,2821,0.38213837
264,758,0.3821383
2398,2435,0.38213673
2473,2516,0.38213637
1809,2614,0.38213608
1145,2927,0.3821351
958,2293,0.38213256
2068,2549,0.38212863
781,1763,0.382128
385,2209,0.3821257
692,2566,0.38212496
2511,2524,0.382124
1340,1478,0.38212103
1308,1696,0.38212052
2729,2901,0.3821197
1691,2423,0.38211948
781,2072,0.38211837
993,1257,0.38211694
1995,2131,0.38211685
810,2050,0.3821135
1185,2680,0.38211274
1368,2440,0.3821122
