source_idx,target_idx,support,string_score,wgcna_tom
147,1,string_only,999.0,
2784,1,string_only,999.0,
1,2165,string_only,999.0,
1,2644,string_only,999.0,
722,2165,string_only,999.0,
722,2644,string_only,999.0,
2479,2141,string_only,999.0,
2550,2124,string_only,999.0,
2550,1037,string_only,999.0,
2550,1512,string_only,999.0,
2550,322,string_only,999.0,
2550,2161,string_only,999.0,
2550,2650,string_only,999.0,
2550,1357,string_only,999.0,
882,1859,string_only,999.0,
1032,2471,string_only,999.0,
536,2461,string_only,999.0,
536,2041,string_only,999.0,
2181,2235,string_only,999.0,
1091,1096,string_only,999.0,
1091,2716,string_only,999.0,
1110,1109,string_only,999.0,
1110,1111,string_only,999.0,
1110,1103,string_only,999.0,
1110,1104,string_only,999.0,
1109,1103,string_only,999.0,
1111,1112,string_only,999.0,
1111,1103,string_only,999.0,
1105,1106,string_only,999.0,
1103,1104,string_only,999.0,
2060,1594,string_only,999.0,
1269,2136,string_only,999.0,
2235,1016,string_only,999.0,
2235,1959,string_only,999.0,
1133,1959,string_only,999.0,
122,121,string_only,999.0,
1711,1710,string_only,999.0,
1709,1710,string_only,999.0,
2805,2803,string_only,999.0,
2805,107,string_only,999.0,
2803,107,string_only,999.0,
1207,2806,string_only,999.0,
1207,107,string_only,999.0,
1207,1520,string_only,999.0,
1207,481,string_only,999.0,
2806,1520,string_only,999.0,
1436,846,string_only,999.0,
1436,2152,string_only,999.0,
1436,1098,string_only,999.0,
1436,1897,string_only,999.0,
1873,2804,string_only,999.0,
1873,107,string_only,999.0,
2925,2383,string_only,999.0,
407,742,string_only,999.0,
2663,932,string_only,999.0,
2383,107,string_only,999.0,
2383,1961,string_only,999.0,
1264,187,string_only,999.0,
1264,932,string_only,999.0,
187,932,string_only,999.0,
2651,2124,string_only,999.0,
2651,2779,string_only,999.0,
1411,2095,string_only,999.0,
2095,1002,string_only,999.0,
2426,1809,string_only,999.0,
2414,310,string_only,999.0,
2387,2826,string_only,999.0,
477,1660,string_only,999.0,
477,665,string_only,999.0,
477,830,string_only,999.0,
2388,2826,string_only,999.0,
2808,1357,string_only,999.0,
107,1520,string_only,999.0,
107,2670,string_only,999.0,
107,481,string_only,999.0,
107,2505,string_only,999.0,
107,2504,string_only,999.0,
1520,481,string_only,999.0,
1520,2505,string_only,999.0,
1520,2504,string_only,999.0,
1077,59,string_only,999.0,
1077,2483,string_only,999.0,
101,1668,string_only,999.0,
558,1134,string_only,999.0,
558,1327,string_only,999.0,
1354,1038,string_only,999.0,
2035,631,string_only,999.0,
2896,1385,string_only,999.0,
2896,2758,string_only,999.0,
2658,470,string_only,999.0,
2658,1054,string_only,999.0,
1657,2241,string_only,999.0,
1385,2758,string_only,999.0,
658,2519,string_only,999.0,
658,481,string_only,999.0,
1314,153,string_only,999.0,
2470,552,string_only,999.0,
2132,2927,string_only,999.0,
1221,378,string_only,999.0,
1221,812,string_only,999.0,
1037,683,string_only,999.0,
1037,1564,string_only,999.0,
1037,2650,string_only,999.0,
402,400,string_only,999.0,
402,2861,string_only,999.0,
402,2862,string_only,999.0,
402,1643,string_only,999.0,
1797,88,string_only,999.0,
2522,1167,string_only,999.0,
1465,1594,string_only,999.0,
1448,1564,string_only,999.0,
2309,2835,string_only,999.0,
2309,552,string_only,999.0,
2457,1668,string_only,999.0,
2311,417,string_only,999.0,
2311,2537,string_only,999.0,
1206,1583,string_only,999.0,
1165,1220,string_only,999.0,
1165,1098,string_only,999.0,
1165,1897,string_only,999.0,
2835,87,string_only,999.0,
2835,44,string_only,999.0,
1610,920,string_only,999.0,
2725,1970,string_only,999.0,
2725,2238,string_only,999.0,
1688,1687,string_only,999.0,
1688,2052,string_only,999.0,
1976,244,string_only,999.0,
1976,2084,string_only,999.0,
1976,38,string_only,999.0,
1976,132,string_only,999.0,
1976,1010,string_only,999.0,
1976,2356,string_only,999.0,
2533,2891,string_only,999.0,
2891,2833,string_only,999.0,
2891,1622,string_only,999.0,
2833,1622,string_only,999.0,
1687,2052,string_only,999.0,
1255,2417,string_only,999.0,
378,1926,string_only,999.0,
378,2772,string_only,999.0,
960,478,string_only,999.0,
2902,1865,string_only,999.0,
2951,2950,string_only,999.0,
2951,2952,string_only,999.0,
2951,2956,string_only,999.0,
2951,2947,string_only,999.0,
2951,2948,string_only,999.0,
2951,2954,string_only,999.0,
2951,2955,string_only,999.0,
2949,2950,string_only,999.0,
2949,2952,string_only,999.0,
2949,2956,string_only,999.0,
2949,2947,string_only,999.0,
2949,2948,string_only,999.0,
2949,2954,string_only,999.0,
2949,2955,string_only,999.0,
2950,2952,string_only,999.0,
2950,2956,string_only,999.0,
2950,2947,string_only,999.0,
2950,2948,string_only,999.0,
2950,2954,string_only,999.0,
2950,2955,string_only,999.0,
2952,2956,string_only,999.0,
2952,2947,string_only,999.0,
2952,2948,string_only,999.0,
2952,2953,string_only,999.0,
2952,2954,string_only,999.0,
2952,2955,string_only,999.0,
2956,2947,string_only,999.0,
2956,2948,string_only,999.0,
2956,2953,string_only,999.0,
2956,2954,string_only,999.0,
2956,2955,string_only,999.0,
2947,2948,string_only,999.0,
2947,2953,string_only,999.0,
2947,2954,string_only,999.0,
2947,2955,string_only,999.0,
2947,499,string_only,999.0,
2947,926,string_only,999.0,
2948,2953,string_only,999.0,
2948,2954,string_only,999.0,
2948,2955,string_only,999.0,
2948,537,string_only,999.0,
2948,499,string_only,999.0,
2948,926,string_only,999.0,
2953,2954,string_only,999.0,
2953,2955,string_only,999.0,
2953,537,string_only,999.0,
2953,499,string_only,999.0,
2953,926,string_only,999.0,
2954,2955,string_only,999.0,
2954,537,string_only,999.0,
2954,499,string_only,999.0,
2954,926,string_only,999.0,
2955,499,string_only,999.0,
2955,926,string_only,999.0,
1475,1359,string_only,999.0,
134,2483,string_only,999.0,
929,902,string_only,999.0,
683,1357,string_only,999.0,
683,466,string_only,999.0,
1956,46,string_only,999.0,
300,551,string_only,999.0,
2461,551,string_only,999.0,
2461,1220,string_only,999.0,
2461,2875,string_only,999.0,
2461,717,string_only,999.0,
2041,551,string_only,999.0,
537,499,string_only,999.0,
537,926,string_only,999.0,
499,926,string_only,999.0,
2620,1203,string_only,999.0,
2620,2310,string_only,999.0,
2620,1010,string_only,999.0,
846,2152,string_only,999.0,
846,350,string_only,999.0,
846,1098,string_only,999.0,
2152,350,string_only,999.0,
715,340,string_only,999.0,
2593,2199,string_only,999.0,
2568,749,string_only,999.0,
1500,1552,string_only,999.0,
1080,1770,string_only,999.0,
1080,230,string_only,999.0,
1812,1770,string_only,999.0,
1619,1770,string_only,999.0,
1619,403,string_only,999.0,
1619,352,string_only,999.0,
1770,403,string_only,999.0,
1844,1252,string_only,999.0,
608,1516,string_only,999.0,
608,2660,string_only,999.0,
608,596,string_only,999.0,
793,2930,string_only,999.0,
793,1702,string_only,999.0,
1804,2237,string_only,999.0,
2312,481,string_only,999.0,
2605,557,string_only,999.0,
2605,1841,string_only,999.0,
721,941,string_only,999.0,
721,2454,string_only,999.0,
685,941,string_only,999.0,
685,2454,string_only,999.0,
6,941,string_only,999.0,
6,2454,string_only,999.0,
2421,1564,string_only,999.0,
2886,1141,string_only,999.0,
1937,616,string_only,999.0,
308,1989,string_only,999.0,
1002,1421,string_only,999.0,
1002,2233,string_only,999.0,
1002,2183,string_only,999.0,
1002,619,string_only,999.0,
1002,316,string_only,999.0,
1002,2142,string_only,999.0,
845,366,string_only,999.0,
1690,366,string_only,999.0,
1415,366,string_only,999.0,
632,2219,string_only,999.0,
632,347,string_only,999.0,
1442,964,string_only,999.0,
1442,508,string_only,999.0,
1238,836,string_only,999.0,
1238,2043,string_only,999.0,
208,2196,string_only,999.0,
208,2807,string_only,999.0,
1785,527,string_only,999.0,
1785,453,string_only,999.0,
1785,342,string_only,999.0,
527,453,string_only,999.0,
2048,63,string_only,999.0,
1512,322,string_only,999.0,
1512,2298,string_only,999.0,
2308,1746,string_only,999.0,
426,256,string_only,999.0,
557,2448,string_only,999.0,
557,1295,string_only,999.0,
2448,1295,string_only,999.0,
552,153,string_only,999.0,
552,1480,string_only,999.0,
1445,2465,string_only,999.0,
59,2483,string_only,999.0,
2196,40,string_only,999.0,
2762,2807,string_only,999.0,
395,1184,string_only,999.0,
1382,2566,string_only,999.0,
601,2589,string_only,999.0,
2484,585,string_only,999.0,
920,2566,string_only,999.0,
2941,38,string_only,999.0,
2941,2431,string_only,999.0,
2941,2708,string_only,999.0,
2941,560,string_only,999.0,
2941,2705,string_only,999.0,
2941,2498,string_only,999.0,
2941,2057,string_only,999.0,
2941,2854,string_only,999.0,
2941,396,string_only,999.0,
2941,553,string_only,999.0,
2941,1607,string_only,999.0,
2941,509,string_only,999.0,
2941,132,string_only,999.0,
2941,2026,string_only,999.0,
2941,1624,string_only,999.0,
2941,791,string_only,999.0,
2941,2315,string_only,999.0,
2941,2709,string_only,999.0,
2941,1202,string_only,999.0,
2941,1027,string_only,999.0,
2941,2641,string_only,999.0,
2941,1113,string_only,999.0,
2941,2696,string_only,999.0,
2941,2350,string_only,999.0,
2941,963,string_only,999.0,
2941,1876,string_only,999.0,
2941,185,string_only,999.0,
2941,1840,string_only,999.0,
2941,1531,string_only,999.0,
2941,82,string_only,999.0,
2941,2713,string_only,999.0,
2941,581,string_only,999.0,
38,2431,string_only,999.0,
38,2708,string_only,999.0,
38,560,string_only,999.0,
38,2613,string_only,999.0,
38,2705,string_only,999.0,
38,2057,string_only,999.0,
38,2453,string_only,999.0,
38,396,string_only,999.0,
38,553,string_only,999.0,
38,852,string_only,999.0,
38,1607,string_only,999.0,
38,921,string_only,999.0,
38,509,string_only,999.0,
38,132,string_only,999.0,
38,1624,string_only,999.0,
38,2315,string_only,999.0,
38,1763,string_only,999.0,
38,2709,string_only,999.0,
38,1202,string_only,999.0,
38,1027,string_only,999.0,
38,2641,string_only,999.0,
38,2696,string_only,999.0,
38,2350,string_only,999.0,
38,1696,string_only,999.0,
38,1876,string_only,999.0,
38,185,string_only,999.0,
38,345,string_only,999.0,
38,2652,string_only,999.0,
38,2159,string_only,999.0,
38,1840,string_only,999.0,
38,1531,string_only,999.0,
38,82,string_only,999.0,
38,581,string_only,999.0,
2431,2708,string_only,999.0,
2431,560,string_only,999.0,
2431,2613,string_only,999.0,
2431,2705,string_only,999.0,
2431,2498,string_only,999.0,
2431,2057,string_only,999.0,
2431,2453,string_only,999.0,
2431,2717,string_only,999.0,
2431,2854,string_only,999.0,
2431,396,string_only,999.0,
2431,553,string_only,999.0,
2431,852,string_only,999.0,
2431,1607,string_only,999.0,
2431,921,string_only,999.0,
2431,509,string_only,999.0,
2431,132,string_only,999.0,
2431,2026,string_only,999.0,
2431,1624,string_only,999.0,
2431,791,string_only,999.0,
2431,2315,string_only,999.0,
2431,1763,string_only,999.0,
2431,2709,string_only,999.0,
2431,1202,string_only,999.0,
2431,1027,string_only,999.0,
2431,2641,string_only,999.0,
2431,1113,string_only,999.0,
2431,2696,string_only,999.0,
2431,2350,string_only,999.0,
2431,963,string_only,999.0,
2431,1696,string_only,999.0,
2431,1876,string_only,999.0,
2431,185,string_only,999.0,
2431,345,string_only,999.0,
2431,2652,string_only,999.0,
2431,2159,string_only,999.0,
2431,1840,string_only,999.0,
2431,1531,string_only,999.0,
2431,82,string_only,999.0,
2431,2713,string_only,999.0,
2431,581,string_only,999.0,
2708,560,string_only,999.0,
2708,2613,string_only,999.0,
2708,2705,string_only,999.0,
2708,2498,string_only,999.0,
2708,2057,string_only,999.0,
2708,2453,string_only,999.0,
2708,2717,string_only,999.0,
2708,2854,string_only,999.0,
2708,396,string_only,999.0,
2708,553,string_only,999.0,
2708,852,string_only,999.0,
2708,1607,string_only,999.0,
2708,921,string_only,999.0,
2708,509,string_only,999.0,
2708,132,string_only,999.0,
2708,2026,string_only,999.0,
2708,1624,string_only,999.0,
2708,791,string_only,999.0,
2708,2315,string_only,999.0,
2708,1763,string_only,999.0,
2708,2709,string_only,999.0,
2708,1202,string_only,999.0,
2708,1027,string_only,999.0,
2708,2641,string_only,999.0,
2708,1113,string_only,999.0,
2708,2696,string_only,999.0,
2708,2350,string_only,999.0,
2708,963,string_only,999.0,
2708,1696,string_only,999.0,
2708,1876,string_only,999.0,
2708,185,string_only,999.0,
2708,345,string_only,999.0,
2708,2652,string_only,999.0,
2708,2159,string_only,999.0,
2708,1840,string_only,999.0,
2708,1531,string_only,999.0,
2708,82,string_only,999.0,
2708,2713,string_only,999.0,
2708,581,string_only,999.0,
2708,2077,string_only,999.0,
560,2613,string_only,999.0,
560,2705,string_only,999.0,
560,2498,string_only,999.0,
560,2057,string_only,999.0,
560,2453,string_only,999.0,
560,2717,string_only,999.0,
560,2854,string_only,999.0,
560,396,string_only,999.0,
560,553,string_only,999.0,
560,852,string_only,999.0,
560,1607,string_only,999.0,
560,921,string_only,999.0,
560,509,string_only,999.0,
560,132,string_only,999.0,
560,2026,string_only,999.0,
560,1624,string_only,999.0,
560,791,string_only,999.0,
560,2315,string_only,999.0,
560,1763,string_only,999.0,
560,2709,string_only,999.0,
560,1202,string_only,999.0,
560,1027,string_only,999.0,
560,2641,string_only,999.0,
560,1113,string_only,999.0,
560,2696,string_only,999.0,
560,2350,string_only,999.0,
560,963,string_only,999.0,
560,1696,string_only,999.0,
560,1876,string_only,999.0,
560,185,string_only,999.0,
560,345,string_only,999.0,
560,2652,string_only,999.0,
560,2159,string_only,999.0,
560,1840,string_only,999.0,
560,1531,string_only,999.0,
560,82,string_only,999.0,
560,2713,string_only,999.0,
560,581,string_only,999.0,
2613,2705,string_only,999.0,
2613,2057,string_only,999.0,
2613,2453,string_only,999.0,
2613,396,string_only,999.0,
2613,553,string_only,999.0,
2613,852,string_only,999.0,
2613,1607,string_only,999.0,
2613,132,string_only,999.0,
2613,2026,string_only,999.0,
2613,1624,string_only,999.0,
2613,2709,string_only,999.0,
2613,1202,string_only,999.0,
2613,2641,string_only,999.0,
2613,2696,string_only,999.0,
2613,2350,string_only,999.0,
2613,963,string_only,999.0,
2613,1696,string_only,999.0,
2613,1876,string_only,999.0,
2613,345,string_only,999.0,
2613,2652,string_only,999.0,
2613,1840,string_only,999.0,
2613,1531,string_only,999.0,
2613,82,string_only,999.0,
2613,581,string_only,999.0,
2705,2057,string_only,999.0,
2705,2453,string_only,999.0,
2705,396,string_only,999.0,
2705,553,string_only,999.0,
2705,852,string_only,999.0,
2705,1607,string_only,999.0,
2705,921,string_only,999.0,
2705,509,string_only,999.0,
2705,132,string_only,999.0,
2705,1624,string_only,999.0,
2705,2315,string_only,999.0,
2705,1763,string_only,999.0,
2705,2709,string_only,999.0,
2705,1202,string_only,999.0,
2705,1027,string_only,999.0,
2705,2641,string_only,999.0,
2705,2696,string_only,999.0,
2705,2350,string_only,999.0,
2705,963,string_only,999.0,
2705,1696,string_only,999.0,
2705,1876,string_only,999.0,
2705,185,string_only,999.0,
2705,345,string_only,999.0,
2705,2652,string_only,999.0,
2705,2159,string_only,999.0,
2705,1840,string_only,999.0,
2705,1531,string_only,999.0,
2705,82,string_only,999.0,
2705,581,string_only,999.0,
2498,396,string_only,999.0,
2498,553,string_only,999.0,
2498,921,string_only,999.0,
2498,509,string_only,999.0,
2498,132,string_only,999.0,
2498,2709,string_only,999.0,
2498,1202,string_only,999.0,
2498,2696,string_only,999.0,
2498,1696,string_only,999.0,
2498,2652,string_only,999.0,
2498,2159,string_only,999.0,
2498,1840,string_only,999.0,
2498,1531,string_only,999.0,
2498,82,string_only,999.0,
2498,581,string_only,999.0,
2057,2453,string_only,999.0,
2057,396,string_only,999.0,
2057,553,string_only,999.0,
2057,852,string_only,999.0,
2057,1607,string_only,999.0,
2057,921,string_only,999.0,
2057,509,string_only,999.0,
2057,132,string_only,999.0,
2057,2026,string_only,999.0,
2057,1624,string_only,999.0,
2057,2315,string_only,999.0,
2057,1763,string_only,999.0,
2057,2709,string_only,999.0,
2057,1202,string_only,999.0,
2057,1027,string_only,999.0,
2057,2641,string_only,999.0,
2057,2696,string_only,999.0,
2057,2350,string_only,999.0,
2057,963,string_only,999.0,
2057,1696,string_only,999.0,
2057,1876,string_only,999.0,
2057,185,string_only,999.0,
2057,345,string_only,999.0,
2057,2652,string_only,999.0,
2057,2159,string_only,999.0,
2057,1840,string_only,999.0,
2057,1531,string_only,999.0,
2057,82,string_only,999.0,
2057,581,string_only,999.0,
2453,396,string_only,999.0,
2453,553,string_only,999.0,
2453,852,string_only,999.0,
2453,1607,string_only,999.0,
2453,921,string_only,999.0,
2453,509,string_only,999.0,
2453,132,string_only,999.0,
2453,1624,string_only,999.0,
2453,1763,string_only,999.0,
2453,2709,string_only,999.0,
2453,1202,string_only,999.0,
2453,1027,string_only,999.0,
2453,2641,string_only,999.0,
2453,2696,string_only,999.0,
2453,2350,string_only,999.0,
2453,1696,string_only,999.0,
2453,1876,string_only,999.0,
2453,345,string_only,999.0,
2453,2652,string_only,999.0,
2453,2159,string_only,999.0,
2453,1840,string_only,999.0,
2453,1531,string_only,999.0,
2453,82,string_only,999.0,
2453,581,string_only,999.0,
2717,396,string_only,999.0,
2717,553,string_only,999.0,
2717,921,string_only,999.0,
2717,509,string_only,999.0,
2717,132,string_only,999.0,
2717,1763,string_only,999.0,
2717,2709,string_only,999.0,
2717,1202,string_only,999.0,
2717,2696,string_only,999.0,
2717,2350,string_only,999.0,
2717,1696,string_only,999.0,
2717,2652,string_only,999.0,
2717,2159,string_only,999.0,
2717,1840,string_only,999.0,
2717,1531,string_only,999.0,
2717,82,string_only,999.0,
2717,581,string_only,999.0,
2854,396,string_only,999.0,
2854,553,string_only,999.0,
2854,1607,string_only,999.0,
2854,509,string_only,999.0,
2854,132,string_only,999.0,
2854,2315,string_only,999.0,
2854,1763,string_only,999.0,
2854,2709,string_only,999.0,
2854,1202,string_only,999.0,
2854,2696,string_only,999.0,
2854,2350,string_only,999.0,
2854,1696,string_only,999.0,
2854,2652,string_only,999.0,
2854,1840,string_only,999.0,
2854,1531,string_only,999.0,
2854,82,string_only,999.0,
2854,581,string_only,999.0,
396,553,string_only,999.0,
396,852,string_only,999.0,
396,1607,string_only,999.0,
396,921,string_only,999.0,
396,509,string_only,999.0,
396,132,string_only,999.0,
396,2026,string_only,999.0,
396,1624,string_only,999.0,
396,791,string_only,999.0,
396,2315,string_only,999.0,
396,1763,string_only,999.0,
396,2709,string_only,999.0,
396,1202,string_only,999.0,
396,1027,string_only,999.0,
396,2641,string_only,999.0,
396,1113,string_only,999.0,
396,2696,string_only,999.0,
396,2350,string_only,999.0,
396,963,string_only,999.0,
396,1696,string_only,999.0,
396,1876,string_only,999.0,
396,185,string_only,999.0,
396,345,string_only,999.0,
396,2652,string_only,999.0,
396,2159,string_only,999.0,
396,1840,string_only,999.0,
396,1531,string_only,999.0,
396,82,string_only,999.0,
396,2713,string_only,999.0,
396,581,string_only,999.0,
553,852,string_only,999.0,
553,1607,string_only,999.0,
553,921,string_only,999.0,
553,509,string_only,999.0,
553,132,string_only,999.0,
553,2026,string_only,999.0,
553,1624,string_only,999.0,
553,791,string_only,999.0,
553,2315,string_only,999.0,
553,1763,string_only,999.0,
553,2709,string_only,999.0,
553,1202,string_only,999.0,
553,1027,string_only,999.0,
553,2641,string_only,999.0,
553,1113,string_only,999.0,
553,2696,string_only,999.0,
553,2350,string_only,999.0,
553,963,string_only,999.0,
553,1696,string_only,999.0,
553,1876,string_only,999.0,
553,185,string_only,999.0,
553,345,string_only,999.0,
553,2652,string_only,999.0,
553,2159,string_only,999.0,
553,1840,string_only,999.0,
553,1531,string_only,999.0,
553,82,string_only,999.0,
553,2713,string_only,999.0,
