source,target,source_idx,target_idx,in_string,in_wgcna,string_score,wgcna_tom,support
ANKRD36C,ZYG11B,391,96,False,True,,0.4242738,wgcna_only
PARP4,PCGF5,2054,1713,False,True,,0.4242649,wgcna_only
ARHGAP5,TLK1,2146,460,False,True,,0.42426416,wgcna_only
CNBP,STAM,673,1644,False,True,,0.42426297,wgcna_only
ABHD2,ZDHHC17,2338,1986,False,True,,0.42426285,wgcna_only
AATF,LAMP2,2494,2927,False,True,,0.4242614,wgcna_only
DNAJC10,HADHB,474,305,False,True,,0.42426077,wgcna_only
PPP2CA,RNF19A,1002,1478,False,True,,0.42425814,wgcna_only
KDM2B,RAD23B,2035,1581,False,True,,0.42425466,wgcna_only
FAM222B,USP47,2473,1780,False,True,,0.4242532,wgcna_only
ADD1,MICAL3,763,2831,False,True,,0.4242516,wgcna_only
PPP2CA,SP140L,1002,524,False,True,,0.42424977,wgcna_only
HNRNPR,RNF19A,37,1478,False,True,,0.42424795,wgcna_only
REPS1,STIM1,1209,1771,False,True,,0.42424196,wgcna_only
SPCS3,TGOLN2,894,385,False,True,,0.42423293,wgcna_only
PRKAR2A,SEC62,598,709,False,True,,0.42422897,wgcna_only
CASD1,TTC37,1321,971,False,True,,0.42422554,wgcna_only
ANAPC10,NPLOC4,872,2568,False,True,,0.42422548,wgcna_only
GPI,MBD2,2682,2616,False,True,,0.42422488,wgcna_only
SPG7,ZC3H7A,2430,2362,False,True,,0.42421994,wgcna_only
CLYBL,NPLOC4,2116,2568,False,True,,0.42421955,wgcna_only
ATP6V1H,VPS54,1446,357,False,True,,0.4242178,wgcna_only
STRN,TRIM33,316,160,False,True,,0.4242151,wgcna_only
ARHGEF2,RABGEF1,193,1295,False,True,,0.42421377,wgcna_only
ASXL2,YWHAG,303,1304,False,True,,0.42421174,wgcna_only
MDN1,TGOLN2,1164,385,False,True,,0.4242061,wgcna_only
HNRNPR,SLC30A7,37,141,False,True,,0.4242048,wgcna_only
DCP1A,ITGB5,611,665,False,True,,0.4242043,wgcna_only
YWHAE,ZC3H7A,2435,2362,False,True,,0.42420036,wgcna_only
GSK3B,TRIM33,650,160,False,True,,0.42418846,wgcna_only
IQCB1,USP8,654,2278,False,True,,0.42418593,wgcna_only
GPBP1L1,TUBGCP3,85,2128,False,True,,0.42418268,wgcna_only
HMGN3,YWHAZ,1154,1480,False,True,,0.4241817,wgcna_only
EIF4B,MOSMO,1953,2375,False,True,,0.4241815,wgcna_only
CASD1,SRSF4,1321,52,False,True,,0.42417955,wgcna_only
MCM3AP,SUZ12,2827,2483,False,True,,0.42417893,wgcna_only
RABGEF1,UQCC1,1295,2761,False,True,,0.42417845,wgcna_only
R3HDM1,TLK1,427,460,False,True,,0.42417732,wgcna_only
AATF,ARHGEF2,2494,193,False,True,,0.42417595,wgcna_only
GANC,IPO9,2264,239,False,True,,0.42417344,wgcna_only
CCL3,TRIP4,2491,2304,False,True,,0.4241669,wgcna_only
LAMP2,SECISBP2L,2927,2275,False,True,,0.42416334,wgcna_only
TLK2,TMEM245,2534,1582,False,True,,0.42416137,wgcna_only
HIPK3,TNPO3,1796,1360,False,True,,0.42415234,wgcna_only
TGOLN2,TTLL5,385,2203,False,True,,0.42415008,wgcna_only
CD164,RPL9,1179,791,False,True,,0.42414922,wgcna_only
GPBP1L1,TMEM161B-AS1,85,967,False,True,,0.42414877,wgcna_only
DCP1A,HIBADH,611,1271,False,True,,0.42414734,wgcna_only
ATAD2B,ZC3H7A,297,2362,False,True,,0.42414132,wgcna_only
ADD1,GRK5,763,1749,False,True,,0.42414066,wgcna_only
RABGEF1,ZC3H7A,1295,2362,False,True,,0.4241343,wgcna_only
CD164,TLK1,1179,460,False,True,,0.42413065,wgcna_only
SERINC1,SPPL2A,1192,2280,False,True,,0.42412248,wgcna_only
CNBP,RPS23,673,963,False,True,,0.424121,wgcna_only
UST,WASL,1219,1357,False,True,,0.4241188,wgcna_only
MICAL3,TGOLN2,2831,385,False,True,,0.42411438,wgcna_only
PPIG,RPRD2,458,175,False,True,,0.42410856,wgcna_only
PPP4R3A,TPM3,2219,186,False,True,,0.42410383,wgcna_only
CASD1,S100PBP,1321,60,False,True,,0.42410314,wgcna_only
HIPK3,XIAP,1796,2929,False,True,,0.4241024,wgcna_only
OAZ1,RALGAPB,2643,2768,False,True,,0.42409837,wgcna_only
AATF,TM9SF4,2494,2752,False,True,,0.42409775,wgcna_only
PTAR1,XIAP,1551,2929,False,True,,0.424095,wgcna_only
DCP1A,FBXO34,611,2168,False,True,,0.42409402,wgcna_only
PPP4R1,UBXN4,2582,428,False,True,,0.42409152,wgcna_only
RBBP6,VPS54,2379,357,False,True,,0.42408773,wgcna_only
ATAD2B,TAF1,297,2907,False,True,,0.4240853,wgcna_only
ACAP2,OCIAD1,747,800,False,True,,0.42407888,wgcna_only
ACAP2,CUL5,747,1862,False,True,,0.42407855,wgcna_only
ASXL2,CLYBL,303,2116,False,True,,0.42407522,wgcna_only
GLG1,SUFU,2416,1735,False,True,,0.42407492,wgcna_only
MARS,TLK1,1964,460,False,True,,0.42407438,wgcna_only
IFNAR1,TGOLN2,2805,385,False,True,,0.42406723,wgcna_only
SPI1,SREBF2,1809,2858,False,True,,0.42406562,wgcna_only
EIF3A,WASL,1748,1357,False,True,,0.4240592,wgcna_only
CSDE1,SLC20A2,161,1437,False,True,,0.42405844,wgcna_only
AMD1,ATF7,1182,1955,False,True,,0.42405584,wgcna_only
RPL28,YWHAZ,2717,1480,False,True,,0.42405298,wgcna_only
AMBRA1,RPL35,1805,1607,False,True,,0.42405286,wgcna_only
MARK2,TAPT1,1821,776,False,True,,0.42405236,wgcna_only
OCIAD1,TIAL1,800,1751,False,True,,0.42405078,wgcna_only
ELOVL5,KCMF1,1138,384,False,True,,0.42404833,wgcna_only
SP140L,YWHAZ,524,1480,False,True,,0.42403966,wgcna_only
ATAD2B,TIAL1,297,1751,False,True,,0.42403716,wgcna_only
DNAJC7,TTC37,2503,971,False,True,,0.42403665,wgcna_only
ABCB7,TTC37,2912,971,False,True,,0.4240363,wgcna_only
ATF7,ATG5,1955,1173,False,True,,0.42403352,wgcna_only
LYPLAL1,MARK2,255,1821,False,True,,0.42402956,wgcna_only
CHFR,UBXN4,2046,428,False,True,,0.4240272,wgcna_only
MIGA1,RAB39A,119,1861,False,True,,0.42402577,wgcna_only
DYNC1H1,SPCS3,2234,894,False,True,,0.4240241,wgcna_only
VPS35L,ZRANB2,2373,114,False,True,,0.4240222,wgcna_only
ENSA,SUZ12,176,2483,False,True,,0.4240168,wgcna_only
CPPED1,USP8,2365,2278,False,True,,0.42401585,wgcna_only
RPLP1,XIAP,2315,2929,False,True,,0.42401052,wgcna_only
SRSF5,YWHAZ,2193,1480,False,True,,0.4240084,wgcna_only
AC245297.3,KPNA6,171,57,False,True,,0.42400834,wgcna_only
SLAIN2,UBAP1,798,1542,False,True,,0.42400813,wgcna_only
CD164,SEC62,1179,709,False,True,,0.4239956,wgcna_only
ATR,SPI1,692,1809,False,True,,0.42399424,wgcna_only
ITGB5,VPS35L,665,2373,False,True,,0.42399094,wgcna_only
CPPED1,TGOLN2,2365,385,False,True,,0.42398298,wgcna_only
MOB3A,RNF138,2642,2597,False,True,,0.42398137,wgcna_only
GDAP1,VPS54,1466,357,False,True,,0.42398134,wgcna_only
CCDC93,ERCC6L2,411,1571,False,True,,0.4239803,wgcna_only
HNRNPR,NUBPL,37,2145,False,True,,0.42397782,wgcna_only
TLK2,YTHDC1,2534,810,False,True,,0.4239778,wgcna_only
TIAL1,TNKS2,1751,1715,False,True,,0.423977,wgcna_only
IRF2,XIAP,897,2929,False,True,,0.4239754,wgcna_only
GON4L,GPBP1L1,192,85,False,True,,0.4239725,wgcna_only
FAM126B,KLF6,489,1631,False,True,,0.42397055,wgcna_only
FIP1L1,TAPT1,802,776,False,True,,0.4239693,wgcna_only
PPP4R1,RALGAPB,2582,2768,False,True,,0.42396346,wgcna_only
OSBPL9,STRN,93,316,False,True,,0.42396283,wgcna_only
RPL3,SUPT20H,2854,2068,False,True,,0.42396152,wgcna_only
GDAP1,TRIM33,1466,160,False,True,,0.42396054,wgcna_only
GRK5,TLK1,1749,460,False,True,,0.42395929,wgcna_only
LAMP2,SERINC1,2927,1192,False,True,,0.42395815,wgcna_only
RC3H2,SPCS3,1601,894,False,True,,0.42395806,wgcna_only
ASXL1,MARK2,2753,1821,False,True,,0.42395705,wgcna_only
KIF2A,SERINC1,937,1192,False,True,,0.4239561,wgcna_only
AP3S2,RHOQ,2339,334,False,True,,0.42395258,wgcna_only
GOLPH3,MIGA1,914,119,False,True,,0.4239518,wgcna_only
RAD23B,TM9SF4,1581,2752,False,True,,0.42394847,wgcna_only
ANKRD36C,DCP1A,391,611,False,True,,0.42394114,wgcna_only
CORO1A,UBXN4,2385,428,False,True,,0.42394084,wgcna_only
RABGEF1,UBXN4,1295,428,False,True,,0.42393687,wgcna_only
SCLT1,SPI1,863,1809,False,True,,0.42393398,wgcna_only
GLUD1,NEK1,1704,890,False,True,,0.42393205,wgcna_only
HNRNPR,RPL35,37,1607,False,True,,0.42393115,wgcna_only
ATR,DYNC1H1,692,2234,False,True,,0.42393026,wgcna_only
YWHAG,ZC3H7A,1304,2362,False,True,,0.42392853,wgcna_only
AP3S2,ATR,2339,692,False,True,,0.42392835,wgcna_only
COPB1,TOP2B,1784,562,False,True,,0.4239173,wgcna_only
NFE2L2,TGOLN2,470,385,False,True,,0.4239167,wgcna_only
PARP4,USP47,2054,1780,False,True,,0.4239111,wgcna_only
GPI,MIGA1,2682,119,False,True,,0.42390788,wgcna_only
CD164,COPB1,1179,1784,False,True,,0.42390138,wgcna_only
DHX15,TLK1,781,460,False,True,,0.4238992,wgcna_only
GPBP1L1,VEZT,85,1998,False,True,,0.42389855,wgcna_only
CLCN3,TRAPPC10,891,2822,False,True,,0.42389834,wgcna_only
MARK2,RAB2A,1821,1454,False,True,,0.42389643,wgcna_only
TGOLN2,UPF2,385,1639,False,True,,0.42389628,wgcna_only
AP3S2,CHFR,2339,2046,False,True,,0.42389014,wgcna_only
BRI3,EIF4B,1326,1953,False,True,,0.42388847,wgcna_only
SLC30A7,UBXN4,141,428,False,True,,0.42388546,wgcna_only
PPP4R3A,SPI1,2219,1809,False,True,,0.4238845,wgcna_only
IFIT2,RC3H2,1709,1601,False,True,,0.4238844,wgcna_only
AC104123.1,VPS54,973,357,False,True,,0.42388293,wgcna_only
MARK2,PTAR1,1821,1551,False,True,,0.423881,wgcna_only
ATF2,RPAP2,467,130,False,True,,0.42387867,wgcna_only
ELP2,YWHAZ,2603,1480,False,True,,0.42387712,wgcna_only
SLTM,USP47,2293,1780,False,True,,0.42387366,wgcna_only
PDE7A,XIAP,1458,2929,False,True,,0.4238722,wgcna_only
IPO9,IWS1,239,418,False,True,,0.42386374,wgcna_only
HLA-DQB1,XIAP,1106,2929,False,True,,0.42386347,wgcna_only
MX1,TRAPPC10,2818,2822,False,True,,0.4238629,wgcna_only
PCF11,TMEM245,1850,1582,False,True,,0.42386055,wgcna_only
FGFR1OP2,GPBP1L1,1924,85,False,True,,0.42385608,wgcna_only
EXOC1,TTC37,806,971,False,True,,0.42385346,wgcna_only
ASB3,TLK2,341,2534,False,True,,0.4238532,wgcna_only
NPLOC4,RPS23,2568,963,False,True,,0.42384806,wgcna_only
ELOVL5,TNPO3,1138,1360,False,True,,0.4238452,wgcna_only
ARFGEF2,KIF2A,2775,937,False,True,,0.42384315,wgcna_only
CD47,PCGF5,645,1713,False,True,,0.42384088,wgcna_only
AGPAT3,CTNNBL1,2821,2767,False,True,,0.42382672,wgcna_only
PTPN4,SUZ12,413,2483,False,True,,0.42382413,wgcna_only
IFNAR1,OCIAD1,2805,800,False,True,,0.42382324,wgcna_only
TPT1,ZC3H7A,2077,2362,False,True,,0.4238223,wgcna_only
ATF2,FBXO34,467,2168,False,True,,0.42381415,wgcna_only
ATAD2B,TNKS2,297,1715,False,True,,0.42380914,wgcna_only
GGNBP2,TNPO3,2493,1360,False,True,,0.42380896,wgcna_only
ATF2,MTA3,467,326,False,True,,0.4238086,wgcna_only
MBD2,PTAR1,2616,1551,False,True,,0.4238075,wgcna_only
POLA1,ZDHHC17,2886,1986,False,True,,0.42380348,wgcna_only
PCBP2,RSBN1L,1954,1308,False,True,,0.42380223,wgcna_only
ATG5,HACE1,1173,1171,False,True,,0.4237974,wgcna_only
KIF5B,STRN3,1657,2142,False,True,,0.42379737,wgcna_only
CDC27,MARK2,2516,1821,False,True,,0.42379522,wgcna_only
MAP3K1,UQCC1,933,2761,False,True,,0.42379293,wgcna_only
CDR2,KPNA6,2376,57,False,True,,0.42379144,wgcna_only
PRKAR2A,STIM1,598,1771,False,True,,0.42378953,wgcna_only
KIF2A,YWHAE,937,2435,False,True,,0.4237886,wgcna_only
CLTA,MYSM1,1544,100,False,True,,0.42378828,wgcna_only
MINDY2,UBXN4,2291,428,False,True,,0.4237838,wgcna_only
UQCC1,ZMYND8,2761,2773,False,True,,0.42377597,wgcna_only
LAMP2,RBL2,2927,2398,False,True,,0.42377478,wgcna_only
SERINC1,TGOLN2,1192,385,False,True,,0.4237745,wgcna_only
PURA,SUZ12,1011,2483,False,True,,0.42377433,wgcna_only
PPIG,RPL34,458,852,False,True,,0.42377195,wgcna_only
GLYR1,TULP4,2354,1231,False,True,,0.42377043,wgcna_only
ATF2,RBM4,467,1825,False,True,,0.4237694,wgcna_only
PRDX1,UBXN4,84,428,False,True,,0.42376432,wgcna_only
ABHD18,TRIM33,862,160,False,True,,0.42376152,wgcna_only
AP3S2,RPS9,2339,2713,False,True,,0.42375687,wgcna_only
CLCN3,VPS35L,891,2373,False,True,,0.42375672,wgcna_only
SPI1,TMSB10,1809,383,False,True,,0.42375433,wgcna_only
NPLOC4,TAF1,2568,2907,False,True,,0.42375258,wgcna_only
EIF4A2,MOSMO,738,2375,False,True,,0.42374805,wgcna_only
CASD1,EIF2AK2,1321,318,False,True,,0.42374638,wgcna_only
AGO3,MACF1,67,71,False,True,,0.42374417,wgcna_only
PCGF5,SRSF5,1713,2193,False,True,,0.42374372,wgcna_only
STIM1,TTLL5,1771,2203,False,True,,0.4237424,wgcna_only
ATAD2B,TPM3,297,186,False,True,,0.42374152,wgcna_only
GPBP1L1,PURA,85,1011,False,True,,0.4237354,wgcna_only
ASXL2,TAF1,303,2907,False,True,,0.42373335,wgcna_only
RAD23B,TOP2B,1581,562,False,True,,0.42373165,wgcna_only
RPL28,USP8,2717,2278,False,True,,0.4237296,wgcna_only
EIF4B,STRN3,1953,2142,False,True,,0.4237293,wgcna_only
RALGAPB,SLC20A2,2768,1437,False,True,,0.42372864,wgcna_only
NPLOC4,RAB8B,2568,2299,False,True,,0.4237262,wgcna_only
HK2,MARK2,380,1821,False,True,,0.42372575,wgcna_only
HNRNPR,SLTM,37,2293,False,True,,0.42372555,wgcna_only
PARP4,RNF138,2054,2597,False,True,,0.42372507,wgcna_only
CPPED1,SEC62,2365,709,False,True,,0.42372334,wgcna_only
PPIG,SNX1,458,2302,False,True,,0.4237198,wgcna_only
NPLOC4,TIAL1,2568,1751,False,True,,0.42371503,wgcna_only
EIF3A,TGOLN2,1748,385,False,True,,0.42371085,wgcna_only
NUBPL,RAD23B,2145,1581,False,True,,0.42370877,wgcna_only
COTL1,USP8,2423,2278,False,True,,0.42370027,wgcna_only
HADHB,MBTD1,305,2524,False,True,,0.42369878,wgcna_only
MBTD1,TLK1,2524,460,False,True,,0.42369643,wgcna_only
RAD23B,SLTM,1581,2293,False,True,,0.4236907,wgcna_only
STRN3,VPS39,2142,2262,False,True,,0.42368782,wgcna_only
EPHB2,TLK2,35,2534,False,True,,0.42368665,wgcna_only
CTSH,DYNC1H1,2331,2234,False,True,,0.423683,wgcna_only
HSD17B4,SUZ12,990,2483,False,True,,0.4236792,wgcna_only
EIF4B,WDR11,1953,1753,False,True,,0.42367026,wgcna_only
CANX,HADHB,1053,305,False,True,,0.4236694,wgcna_only
PLCB2,RSRC2,2257,2038,False,True,,0.42366865,wgcna_only
EYA3,TNPO3,48,1360,False,True,,0.42366776,wgcna_only
GAK,IPO9,758,239,False,True,,0.42366767,wgcna_only
HLA-DMA,RSBN1L,1110,1308,False,True,,0.42366663,wgcna_only
CCNI,XIAP,818,2929,False,True,,0.4236652,wgcna_only
NPLOC4,S100A4,2568,183,False,True,,0.42366374,wgcna_only
AC245297.3,HADHB,171,305,False,True,,0.42366305,wgcna_only
CSNK2A1,SRSF7,2718,321,False,True,,0.42365927,wgcna_only
CAMK2G,USP47,1691,1780,False,True,,0.42365646,wgcna_only
DDX39B,ZYG11B,1097,96,False,True,,0.42365596,wgcna_only
CABIN1,USP47,2836,1780,False,True,,0.42365527,wgcna_only
CTNNBL1,PPP4R1,2767,2582,False,True,,0.4236552,wgcna_only
CABIN1,YWHAZ,2836,1480,False,True,,0.42365485,wgcna_only
ARHGEF2,FOXN2,193,338,False,True,,0.4236454,wgcna_only
MBD2,SEPTIN2,2616,540,False,True,,0.42364424,wgcna_only
CAMKMT,MIGA1,331,119,False,True,,0.42364272,wgcna_only
NCOA7,ZDHHC17,1195,1986,False,True,,0.42364,wgcna_only
ABCB7,MOSMO,2912,2375,False,True,,0.4236332,wgcna_only
DCP1A,S100PBP,611,60,False,True,,0.4236269,wgcna_only
NPLOC4,SERINC5,2568,958,False,True,,0.42362508,wgcna_only
CASD1,GPBP1L1,1321,85,False,True,,0.42362326,wgcna_only
COPB1,SRRM1,1784,40,False,True,,0.42362237,wgcna_only
DHX15,UBXN4,781,428,False,True,,0.42362136,wgcna_only
SECISBP2L,SPI1,2275,1809,False,True,,0.42361784,wgcna_only
AGPAT3,TLK1,2821,460,False,True,,0.42361614,wgcna_only
ASXL2,UBAP1,303,1542,False,True,,0.42361608,wgcna_only
NEK1,ZDHHC20,890,2051,False,True,,0.4236142,wgcna_only
AGO3,IFIT2,67,1709,False,True,,0.4236134,wgcna_only
SRSF7,TRAPPC10,321,2822,False,True,,0.42360425,wgcna_only
DCP1A,PIAS2,611,2609,False,True,,0.4235979,wgcna_only
AC009120.2,OSBPL9,2415,93,False,True,,0.4235959,wgcna_only
SECISBP2L,YWHAZ,2275,1480,False,True,,0.42359555,wgcna_only
AGO3,RASSF4,67,1666,False,True,,0.4235931,wgcna_only
PITPNB,TLK1,2839,460,False,True,,0.42359284,wgcna_only
ATG5,SYNJ1,1173,2801,False,True,,0.42358962,wgcna_only
CTSH,UBXN4,2331,428,False,True,,0.42358866,wgcna_only
KIF2A,RAB8B,937,2299,False,True,,0.4235878,wgcna_only
WDR11,ZRANB2,1753,114,False,True,,0.42358655,wgcna_only
KCMF1,MCTP1,384,970,False,True,,0.4235853,wgcna_only
CLCN3,CSNK2A1,891,2718,False,True,,0.42357996,wgcna_only
SUZ12,VPS36,2483,2097,False,True,,0.4235796,wgcna_only
ABCB7,EXOC1,2912,806,False,True,,0.42357454,wgcna_only
GGNBP2,UQCC1,2493,2761,False,True,,0.4235717,wgcna_only
CDR2,RALGAPB,2376,2768,False,True,,0.42357075,wgcna_only
OCIAD1,RBL2,800,2398,False,True,,0.4235654,wgcna_only
CASD1,JUN,1321,101,False,True,,0.4235583,wgcna_only
PPP2R2D,RNF138,1762,2597,False,True,,0.42354968,wgcna_only
RALGAPB,SHPRH,2768,1217,False,True,,0.42354965,wgcna_only
C1GALT1,PCGF5,1254,1713,False,True,,0.42354408,wgcna_only
PCBP2,UBXN4,1954,428,False,True,,0.42353874,wgcna_only
AMD1,SUZ12,1182,2483,False,True,,0.4235356,wgcna_only
DYNC1H1,RPL3,2234,2854,False,True,,0.423535,wgcna_only
PRKAR2A,RSRC2,598,2038,False,True,,0.4235345,wgcna_only
LAMP2,SRRM1,2927,40,False,True,,0.42353323,wgcna_only
FAM126B,TM7SF3,489,1925,False,True,,0.42353308,wgcna_only
PPP4R3B,VPS54,347,357,False,True,,0.42351553,wgcna_only
HEATR5B,IPO9,317,239,False,True,,0.4235143,wgcna_only
CDC42SE1,RPS18,179,1113,False,True,,0.4235114,wgcna_only
ATF7,STRN3,1955,2142,False,True,,0.42350894,wgcna_only
GLG1,RPL28,2416,2717,False,True,,0.4235089,wgcna_only
LYRM4,UQCC1,1067,2761,False,True,,0.42350805,wgcna_only
PTMA,SPI1,528,1809,False,True,,0.42350596,wgcna_only
HNRNPK,USP47,1557,1780,False,True,,0.42350292,wgcna_only
SLC38A10,STIM1,2567,1771,False,True,,0.42350164,wgcna_only
ETFA,VPS54,2325,357,False,True,,0.42349836,wgcna_only
CASD1,HIBADH,1321,1271,False,True,,0.42349505,wgcna_only
GOLPH3,SCYL2,914,2004,False,True,,0.42348227,wgcna_only
EXOC6,ZC3H7A,1718,2362,False,True,,0.4234801,wgcna_only
FIP1L1,FOS,802,2201,False,True,,0.42346916,wgcna_only
FOXN2,PCGF5,338,1713,False,True,,0.42346507,wgcna_only
EIF3A,KIF2A,1748,937,False,True,,0.42346475,wgcna_only
ITGB5,VPS54,665,357,False,True,,0.42346442,wgcna_only
ATR,SPPL2A,692,2280,False,True,,0.4234631,wgcna_only
MCTP1,SPI1,970,1809,False,True,,0.42346138,wgcna_only
RSBN1L,YWHAE,1308,2435,False,True,,0.4234608,wgcna_only
SUFU,USP7,1735,2356,False,True,,0.42345527,wgcna_only
HIPK3,PPIG,1796,458,False,True,,0.4234531,wgcna_only
EIF2AK2,STRN3,318,2142,False,True,,0.42345214,wgcna_only
HDLBP,PPP2CA,539,1002,False,True,,0.4234515,wgcna_only
TGOLN2,TNKS2,385,1715,False,True,,0.42345113,wgcna_only
FOXN2,SPI1,338,1809,False,True,,0.42344943,wgcna_only
ADD1,ANAPC10,763,872,False,True,,0.42344895,wgcna_only
AGO3,RANBP2,67,403,False,True,,0.42344815,wgcna_only
ARHGAP5,USP7,2146,2356,False,True,,0.423446,wgcna_only
ATAD2B,RAB8B,297,2299,False,True,,0.4234453,wgcna_only
ADD1,HDLBP,763,539,False,True,,0.42344338,wgcna_only
ASXL2,SRRM1,303,40,False,True,,0.42344305,wgcna_only
CSNK2A1,IVNS1ABP,2718,229,False,True,,0.4234408,wgcna_only
SLC38A10,WASL,2567,1357,False,True,,0.4234392,wgcna_only
BAZ1B,OSBPL9,1299,93,False,True,,0.42343888,wgcna_only
EPS15L1,PPP4R3A,2667,2219,False,True,,0.4234331,wgcna_only
ATR,RSBN1L,692,1308,False,True,,0.42342696,wgcna_only
AMD1,FAM126B,1182,489,False,True,,0.4234259,wgcna_only
OAZ1,RBL2,2643,2398,False,True,,0.42342517,wgcna_only
MDN1,TLK1,1164,460,False,True,,0.42342514,wgcna_only
CLCN3,HACE1,891,1171,False,True,,0.4234224,wgcna_only
FBXO28,USP47,264,1780,False,True,,0.4234213,wgcna_only
CPPED1,PCGF5,2365,1713,False,True,,0.4234209,wgcna_only
EIF4B,SUZ12,1953,2483,False,True,,0.4234177,wgcna_only
HADHB,PCBP2,305,1954,False,True,,0.42341423,wgcna_only
GPBP1L1,TTC13,85,269,False,True,,0.4234132,wgcna_only
PTMA,UBXN4,528,428,False,True,,0.42340383,wgcna_only
PURA,ZYG11B,1011,96,False,True,,0.4234033,wgcna_only
MBD2,VWA8,2616,2072,False,True,,0.42339987,wgcna_only
ARHGEF2,PPP2R2D,193,1762,False,True,,0.42339668,wgcna_only
HEATR5B,WASL,317,1357,False,True,,0.42339572,wgcna_only
ATAD2B,DHX15,297,781,False,True,,0.42339435,wgcna_only
CDC42SE1,STIM1,179,1771,False,True,,0.42339283,wgcna_only
ACAP2,ATAD2B,747,297,False,True,,0.42339125,wgcna_only
HMGN3,RAD23B,1154,1581,False,True,,0.42338982,wgcna_only
COPB1,RPS14,1784,1027,False,True,,0.42338556,wgcna_only
CTNNBL1,GABPB1-AS1,2767,2277,False,True,,0.42338458,wgcna_only
LINC01278,TTC37,2901,971,False,True,,0.4233821,wgcna_only
RNF19A,SUPT20H,1478,2068,False,True,,0.42337888,wgcna_only
PRKAR2A,STAM,598,1644,False,True,,0.42337653,wgcna_only
ASB3,NEK1,341,890,False,True,,0.42337435,wgcna_only
MAP3K1,USP47,933,1780,False,True,,0.42337218,wgcna_only
CSDE1,MON2,161,1968,False,True,,0.42336878,wgcna_only
SLC30A7,TLK1,141,460,False,True,,0.42336679,wgcna_only
PIK3C2A,TGOLN2,1788,385,False,True,,0.42336616,wgcna_only
GLG1,MON2,2416,1968,False,True,,0.42336488,wgcna_only
ATG5,MYSM1,1173,100,False,True,,0.42336425,wgcna_only
SREBF2,SUPT20H,2858,2068,False,True,,0.42336336,wgcna_only
OAS1,TLK2,2027,2534,False,True,,0.4233606,wgcna_only
HDLBP,PRKAR2A,539,598,False,True,,0.42335305,wgcna_only
IPO9,SLC20A2,239,1437,False,True,,0.4233529,wgcna_only
CTSH,RC3H2,2331,1601,False,True,,0.4233509,wgcna_only
MROH1,TRIM33,1514,160,False,True,,0.42334592,wgcna_only
AGO3,TPCN1,67,2028,False,True,,0.42334405,wgcna_only
MROH1,ZDHHC17,1514,1986,False,True,,0.423338,wgcna_only
TASP1,TLK1,2737,460,False,True,,0.42333227,wgcna_only
NEK1,POLA1,890,2886,False,True,,0.42333043,wgcna_only
ATAD2B,C1GALT1,297,1254,False,True,,0.4233303,wgcna_only
B4GALT1,CSNK2A1,1538,2718,False,True,,0.42332926,wgcna_only
CTNNBL1,RPL26,2767,2453,False,True,,0.42332682,wgcna_only
GLUD1,ZDHHC17,1704,1986,False,True,,0.42332584,wgcna_only
PTMA,RALGAPB,528,2768,False,True,,0.42332512,wgcna_only
IVNS1ABP,VPS54,229,357,False,True,,0.42332307,wgcna_only
ANAPC10,YWHAZ,872,1480,False,True,,0.42332247,wgcna_only
CDR2,HADHB,2376,305,False,True,,0.42331356,wgcna_only
MTA3,TRIP4,326,2304,False,True,,0.4233122,wgcna_only
LAMP2,SRSF5,2927,2193,False,True,,0.4233092,wgcna_only
SPI1,YWHAG,1809,1304,False,True,,0.42330894,wgcna_only
ARHGAP4,RSRC2,2939,2038,False,True,,0.4233078,wgcna_only
TAF1,TGOLN2,2907,385,False,True,,0.42330545,wgcna_only
GPBP1L1,STRN,85,316,False,True,,0.42330375,wgcna_only
ZDHHC17,ZDHHC20,1986,2051,False,True,,0.42330363,wgcna_only
PURA,TRAPPC10,1011,2822,False,True,,0.42330346,wgcna_only
B4GALT1,VPS54,1538,357,False,True,,0.4233014,wgcna_only
THRAP3,TTC37,68,971,False,True,,0.42330036,wgcna_only
ACAP2,UQCC1,747,2761,False,True,,0.42329833,wgcna_only
FAM126B,HACE1,489,1171,False,True,,0.42329216,wgcna_only
ATAD2B,TM9SF2,297,2115,False,True,,0.4232901,wgcna_only
CASD1,SRSF7,1321,321,False,True,,0.42328995,wgcna_only
ATF2,IVNS1ABP,467,229,False,True,,0.42328864,wgcna_only
ANAPC10,TGOLN2,872,385,False,True,,0.4232876,wgcna_only
HDLBP,SEC62,539,709,False,True,,0.4232866,wgcna_only
NEK1,RPAP2,890,130,False,True,,0.42328653,wgcna_only
KIF5B,TLK2,1657,2534,False,True,,0.42328176,wgcna_only
AP3S2,SLTM,2339,2293,False,True,,0.4232738,wgcna_only
HNRNPK,PRKAR2A,1557,598,False,True,,0.4232731,wgcna_only
TPT1-AS1,VPS54,2078,357,False,True,,0.42326787,wgcna_only
GAK,USP8,758,2278,False,True,,0.42326504,wgcna_only
SLAIN2,YWHAG,798,1304,False,True,,0.42326415,wgcna_only
SLAIN2,TRIM38,798,1089,False,True,,0.42326137,wgcna_only
TMEM245,XPO4,1582,2050,False,True,,0.4232592,wgcna_only
FASTKD1,MOSMO,457,2375,False,True,,0.42325643,wgcna_only
MCTP1,TNPO3,970,1360,False,True,,0.42325172,wgcna_only
