gene,scope,AT8_delta,A_beta_6e10_delta,GFAP_delta,Iba1_delta,NeuN_delta,manifold_safety_status,prediction_safety_status,perturbation_success,failure_reason,mean_latent_shift,median_latent_shift,mean_nearest_real_cell_distance,p95_nearest_real_cell_distance,baseline_nn_p95_threshold,manifold_violation_fraction,tau_lowering_score,amyloid_lowering_score,neuron_preservation_score,gliosis_penalty,therapeutic_like_score,dual_pathology_lowering_score,broad_shift_score,tau_lowering_score_percentile,amyloid_lowering_score_percentile,neuron_preservation_score_percentile,gliosis_penalty_percentile,therapeutic_like_score_percentile,dual_pathology_lowering_score_percentile,broad_shift_score_percentile
HSPH1,graph_connected,0.0079285548999905,-0.0061434679664671,0.013363741338253,-0.0128131741657853,0.0047268196940422,not_computed,not_separately_audited,True,,0.0001428266841685,0.0001155544523498,,,,,-0.0079285548999905,0.0061434679664671,0.0047268196940422,0.013363741338253,-0.0165654765442013,-0.0017850869335234,0.00899515161290762,28.84902840059791,64.20029895366218,60.0896860986547,57.0627802690583,42.78774289985052,51.90582959641256,27.242152466367713
KDM2B,graph_connected,-0.0065551474690437,-0.0052530700340867,0.0168274845927953,0.0149524062871932,0.0086542982608079,not_computed,not_separately_audited,True,,0.0002198028232669,0.0002006243885261,,,,,0.0065551474690437,0.0052530700340867,0.0086542982608079,0.0317798908799885,-0.016570445150136896,0.0118082175031304,0.010448481328785359,77.09267563527654,62.89237668161435,73.61733931240659,80.68011958146487,42.75037369207772,70.17937219730942,37.4813153961136
INO80,graph_connected,0.0128127373754978,0.0157472174614667,0.0075045973062515,-0.0260793548077344,0.0037391856312751,not_computed,not_separately_audited,True,,0.0001679265697021,0.0001441595668438,,,,,-0.0128127373754978,-0.0157472174614667,0.0037391856312751,0.0075045973062515,-0.0165781490504742,-0.0285599548369645,0.0131766185164451,18.236173393124066,24.962630792227205,56.502242152466366,46.337817638266074,42.71300448430493,19.581464872944693,54.37219730941704
CCNI,graph_connected,0.0053382460027933,0.0075759794563055,0.023252785205841,-0.0088076293468475,0.0119999395683407,not_computed,not_separately_audited,True,,0.0001750463707139,0.0001579398376634,,,,,-0.0053382460027933,-0.0075759794563055,0.0119999395683407,0.023252785205841,-0.016591091640293598,-0.0129142254590988,0.0113949159160256,37.294469357249625,38.37817638266069,82.13751868460389,72.08520179372198,42.675635276532134,36.47234678624813,42.75037369207772
LYST,graph_connected,-0.0083853062242269,0.0182570200413465,0.033924713730812,0.0017809318378567,0.010728245601058,not_computed,not_separately_audited,True,,0.0001851060223998,0.0001624465803615,,,,,0.0083853062242269,-0.0182570200413465,0.010728245601058,0.035705645568668704,-0.016592093743383805,-0.009871713817119602,0.01461524348706002,81.27802690582959,20.665171898355755,79.745889387145,83.81913303437966,42.63826606875934,40.657698056801195,61.95814648729447
WDR26,graph_connected,0.0166614633053541,0.0273682698607444,-0.0158707238733768,-0.0018958763685077,6.108203524490818e-05,not_computed,not_separately_audited,True,,0.0001487900008214,0.0001540319790365,,,,,-0.0166614633053541,-0.0273682698607444,6.108203524490818e-05,0.0,-0.016600381270109193,-0.0440297331660985,0.012371483088645583,11.584454409566519,10.799701046337818,42.115097159940206,14.835575485799701,42.600896860986545,9.417040358744394,49.327354260089685
FAM168A,graph_connected,-0.0072136628441512,0.002029275521636,-0.0147565398365259,0.0288495030254125,0.0050220638513565,not_computed,not_separately_audited,True,,0.0002117353287758,0.0001895433379104,,,,,0.0072136628441512,-0.002029275521636,0.0050220638513565,0.0288495030254125,-0.0166137763299048,0.005184387322515201,0.011574209015816421,79.03587443946188,48.804185351270554,61.210762331838566,77.65321375186845,42.563527653213754,61.65919282511211,43.946188340807176
CNNM2,graph_connected,0.0056323669850826,0.0042335838079452,0.0175479333847761,-0.0052679805085062,0.0065247099846601,not_computed,not_separately_audited,True,,0.0001646851451369,0.0001180557010229,,,,,-0.0056323669850826,-0.0042335838079452,0.0065247099846601,0.0175479333847761,-0.0166555903851986,-0.009865950793027801,0.00784131493419404,36.285500747384155,44.506726457399104,66.77877428998505,64.34977578475336,42.526158445440956,40.69506726457399,19.581464872944693
TENT4B,graph_connected,-0.0027242035139352,-0.0171566382050514,0.0449846237897872,-0.0076170009560883,0.0255868509411811,not_computed,not_separately_audited,True,,0.0002073453360935,0.0001575397327542,,,,,0.0027242035139352,0.0171566382050514,0.0255868509411811,0.0449846237897872,-0.0166735693346709,0.019880841718986603,0.019613863481208645,65.95665171898357,80.23168908819133,95.77727952167415,88.19133034379672,42.488789237668165,78.69955156950674,79.6711509715994
SLC25A36,graph_connected,-0.0096143465489149,0.0018564944621175,0.003377110697329,0.0094545716419816,-0.0134820947423577,not_computed,not_separately_audited,True,,0.0001699970162007,0.0001270801440114,,,,,0.0096143465489149,-0.0018564944621175,-0.0134820947423577,0.012831682339310601,-0.016699430532753398,0.007757852086797401,0.00755692361854014,83.93124065769805,49.43946188340807,8.258594917787743,55.94170403587444,42.45142002989537,65.05979073243647,17.638266068759343
CREBRF,graph_connected,0.0021112828981131,-0.0087635489180684,0.0014113255310803,0.0047162999399006,-0.0084959752857685,not_computed,not_separately_audited,True,,0.000151588814333,0.0001384800998494,,,,,-0.0021112828981131,0.0087635489180684,-0.0084959752857685,0.0061276254709809,-0.0167348836548625,0.0066522660199553,0.00509968651458618,48.50523168908819,68.87144992526159,15.956651718983558,43.7219730941704,42.414050822122576,63.52765321375187,6.053811659192825
CHSY1,graph_connected,0.0028929649852216,-0.0335055328905582,0.009494143538177,-0.0115534551441669,-0.0043634455651044,not_computed,not_separately_audited,True,,0.0003311210311949,0.0003950240206904,,,,,-0.0028929649852216,0.0335055328905582,-0.0043634455651044,0.009494143538177,-0.016750554088503,0.0306125679053366,0.012361908424645619,45.73991031390135,92.78774289985053,26.00896860986547,50.37369207772795,42.37668161434978,86.17339312406577,49.252615844544096
TNFSF13B,graph_connected,0.0109031088650226,0.0045304484665393,-0.0167774185538291,-0.0131728425621986,-0.0058562690392136,not_computed,not_separately_audited,True,,0.0001703521847957,0.0001245785533683,,,,,-0.0109031088650226,-0.0045304484665393,-0.0058562690392136,0.0,-0.0167593779042362,-0.0154335573315619,0.01024801749736064,21.37518684603886,43.796711509716,22.309417040358746,14.835575485799701,42.33931240657698,33.07174887892377,36.13602391629298
CAMKMT,graph_connected,0.0221613757312297,0.006861531175673,-0.0895147025585174,-0.0046875476837158,0.0053252931684255,not_computed,not_separately_audited,True,,0.0003611705906223,0.0003641371731646,,,,,-0.0221613757312297,-0.006861531175673,0.0053252931684255,0.0,-0.016836082562804198,-0.0290229069069027,0.02571009006351228,6.539611360239163,39.53662182361734,62.18236173393124,14.835575485799701,42.30194319880419,19.13303437967115,90.47085201793722
MALT1,graph_connected,0.0074218530207872,-0.0017834138125181,0.0051276497542858,0.0013984147226437,-0.0029197367839515,not_computed,not_separately_audited,True,,0.0001743566826917,0.0001373764971503,,,,,-0.0074218530207872,0.0017834138125181,-0.0029197367839515,0.0065260644769295,-0.016867654281668202,-0.0056384392082691,0.00373021361883726,30.119581464872947,56.91330343796711,30.866965620328852,44.469357249626306,42.26457399103139,46.562032884902834,2.8400597907324365
STXBP3,graph_connected,0.00878616143018,0.0071714352816343,0.0139632010832428,0.0004050597781315,0.006260756868869,not_computed,not_separately_audited,True,,0.0001958766224561,0.0001556393981445,,,,,-0.00878616143018,-0.0071714352816343,0.006260756868869,0.014368260861374299,-0.0168936654226853,-0.0159575967118143,0.007317322888411521,26.569506726457398,38.90134529147982,65.73243647234679,58.66965620328849,42.22720478325859,32.511210762331835,15.695067264573993
USP40,graph_connected,0.0022837505675852,0.002227725693956,-0.0121035035699605,-0.0035504209809005,-0.0146099654957652,not_computed,not_separately_audited,True,,0.0001402700436301,0.000105404680653,,,,,-0.0022837505675852,-0.002227725693956,-0.0146099654957652,0.0,-0.0168937160633504,-0.0045114762615412005,0.0069550732616334805,48.13153961136024,48.50523168908819,7.025411061285501,14.835575485799701,42.1898355754858,48.318385650224215,13.75186846038864
SH3BP2,graph_connected,-0.0033804459962993,0.0174780637025833,-0.0022813228424638,-0.0114799495786428,-0.0203614197671413,not_computed,not_separately_audited,True,,0.0002258242748212,0.0001661492278799,,,,,0.0033804459962993,-0.0174780637025833,-0.0203614197671413,0.0,-0.016980973770842,-0.014097617706284,0.0109962403774261,68.16143497757847,21.674140508221225,2.914798206278027,14.835575485799701,42.152466367713004,35.08968609865471,40.88191330343797
GIT2,graph_connected,0.0030967821367084,0.0147623475641012,-0.0169922951608896,0.0161286368966102,0.0022132114972919,not_computed,not_separately_audited,True,,0.0002343508822377,0.0002807489363476,,,,,-0.0030967821367084,-0.0147623475641012,0.0022132114972919,0.0161286368966102,-0.0170122075360267,-0.0178591297008096,0.010638654651120263,45.10463378176382,26.45739910313901,51.30792227204783,62.10762331838565,42.115097159940206,30.829596412556054,38.86397608370702
TMOD3,graph_connected,-0.0025389858055859,0.0259250663220882,0.0013933717273175,0.0162847898900508,-0.0019221104448661,not_computed,not_separately_audited,True,,0.0002619983861222,0.0002252162375953,,,,,0.0025389858055859,-0.0259250663220882,-0.0019221104448661,0.0176781616173683,-0.0170612862566485,-0.0233860805165023,0.0096128648379817,65.24663677130044,11.920777279521674,34.23019431988042,64.68609865470853,42.077727952167415,24.327354260089688,31.2780269058296
NNT,graph_connected,0.0083555234596133,-0.0043537630699574,0.0067554540000855,-0.0172292422503232,-0.001953900558874,not_computed,not_separately_audited,True,,0.0001533081522211,0.0001201027480419,,,,,-0.0083555234596133,0.0043537630699574,-0.001953900558874,0.0067554540000855,-0.0170648780185728,-0.0040017603896559005,0.007729576667770679,27.802690582959645,61.248131539611364,34.15545590433483,44.880418535127056,42.04035874439462,49.10313901345291,18.83408071748879
CEP128,graph_connected,0.0118207512423396,0.0156331546604633,0.0016773095121607,0.0029959264211356,-0.0005900966934859,not_computed,not_separately_audited,True,,0.0001531502930447,0.0001206572851515,,,,,-0.0118207512423396,-0.0156331546604633,-0.0005900966934859,0.0046732359332963,-0.017084083869121802,-0.0274539059028029,0.00654344770591702,20.029895366218238,25.26158445440957,39.46188340807175,41.068759342301945,42.00298953662182,20.553064275037368,12.070254110612854
BROX,graph_connected,-0.0007024956285022,0.0051866048015654,0.0096545061096549,-0.007854126393795,-0.0081397788599133,not_computed,not_separately_audited,True,,0.0001747666392475,0.0001305597688769,,,,,0.0007024956285022,-0.0051866048015654,-0.0081397788599133,0.0096545061096549,-0.017091789341066,-0.0044841091730632,0.006307502358686159,58.66965620328849,42.71300448430493,16.965620328849027,50.93423019431989,41.96562032884903,48.393124065769804,10.911808669656203
ARSB,graph_connected,0.0207119472324848,0.0146144079044461,-0.0209908597171306,-0.0110057750716805,0.0035902757663279,not_computed,not_separately_audited,True,,0.0001685795141384,0.0001485889806644,,,,,-0.0207119472324848,-0.0146144079044461,0.0035902757663279,0.0,-0.0171216714661569,-0.0353263551369309,0.014182653138413978,7.73542600896861,26.756352765321374,56.05381165919282,14.835575485799701,41.92825112107623,13.863976083707025,59.4170403587444
ST6GALNAC3,graph_connected,0.0039804093539714,-0.0049012564122676,0.0074898954480886,-0.0009657037444412,-0.0056729800999164,not_computed,not_separately_audited,True,,0.0001753849355736,0.0001415546867065,,,,,-0.0039804093539714,0.0049012564122676,-0.0056729800999164,0.0074898954480886,-0.0171432849019764,0.0009208470582962001,0.004602049011737041,41.77877428998505,62.18236173393124,22.83258594917788,46.300448430493276,41.89088191330344,55.94170403587444,4.708520179372197
YWHAG,graph_connected,0.0090152388438582,0.0148174343630671,-0.0191986858844757,-0.0112522235140204,-0.0082456907257437,not_computed,not_separately_audited,True,,0.0002242173795821,0.0001827661908464,,,,,-0.0090152388438582,-0.0148174343630671,-0.0082456907257437,0.0,-0.0172609295696019,-0.023832673206925302,0.01250585466623302,25.85949177877429,26.38266068759342,16.704035874439462,14.835575485799701,41.85351270553064,23.804185351270554,49.9626307922272
RAB28,graph_connected,-0.00907879229635,0.0187405217438936,-0.0450081713497638,0.0085311476141214,-0.0178256463259458,not_computed,not_separately_audited,True,,0.0002705340448301,0.0002168755891034,,,,,0.00907879229635,-0.0187405217438936,-0.0178256463259458,0.0085311476141214,-0.0172780016437172,-0.009661729447543599,0.01983685586601492,82.95964125560538,20.14200298953662,4.110612855007474,49.14050822122571,41.81614349775785,40.95665171898356,80.4559043348281
RIN2,graph_connected,0.0129851130768656,0.0245583187788724,0.0206134673207998,-0.0072189248166978,0.0163177140057086,not_computed,not_separately_audited,True,,0.0002193273248849,0.0002151812805095,,,,,-0.0129851130768656,-0.0245583187788724,0.0163177140057086,0.0206134673207998,-0.0172808663919568,-0.037543431855737996,0.016338707599788838,17.825112107623315,13.153961136023916,89.050822122571,69.02092675635276,41.77877428998505,12.406576980568012,69.09566517189836
TSPAN14,graph_connected,0.0035499294754117,0.0161617584526538,-0.0366178229451179,0.0095790848135948,-0.0041632624343037,not_computed,not_separately_audited,True,,0.0002223797200713,0.0002192962565459,,,,,-0.0035499294754117,-0.0161617584526538,-0.0041632624343037,0.0095790848135948,-0.0172922767233102,-0.0197116879280655,0.014014371624216381,43.31091180866966,24.06576980568012,26.606875934230196,50.56053811659192,41.74140508221226,28.736920777279522,58.40807174887892
RELCH,graph_connected,0.0099275121465325,0.0236528348177671,0.0061326911672949,-0.0145119223743677,-0.0012602136703208,not_computed,not_separately_audited,True,,0.0001933448947966,0.0002218581939814,,,,,-0.0099275121465325,-0.0236528348177671,-0.0012602136703208,0.0061326911672949,-0.017320416984148202,-0.0335803469642996,0.011097034835256602,23.54260089686099,14.013452914798204,36.80866965620329,43.7593423019432,41.70403587443946,15.246636771300448,41.33034379671151
AKNA,graph_connected,3.6512199585558847e-05,0.008078521117568,-0.0231120903044939,-0.0169170517474412,-0.0172926969826221,not_computed,not_separately_audited,True,,0.0002165640180464,0.000213876410271,,,,,-3.6512199585558847e-05,-0.008078521117568,-0.0172926969826221,0.0,-0.01732920918220766,-0.00811503331715356,0.013087374470342153,55.86696562032885,37.40657698056801,4.44693572496263,14.835575485799701,41.66666666666667,43.086696562032884,53.66218236173393
TFEC,graph_connected,0.007385088596493,0.0133049814030528,0.018228244036436,-0.0089645814150571,0.0081818681210279,not_computed,not_separately_audited,True,,0.0001472903386456,0.0001726428599795,,,,,-0.007385088596493,-0.0133049814030528,0.0081818681210279,0.018228244036436,-0.017431464511901102,-0.0206900699995458,0.011212952714413358,30.23168908819133,28.475336322869953,72.45889387144993,65.54559043348281,41.62929745889387,27.42899850523169,41.92825112107623
MX1,graph_connected,0.0066841333173215,0.0016395710408687,0.0164440553635358,0.0037040135357528,0.0093799186870455,not_computed,not_separately_audited,True,,9.467020572628826e-05,6.054052209947258e-05,,,,,-0.0066841333173215,-0.0016395710408687,0.0093799186870455,0.0201480688992886,-0.0174522835295646,-0.0083237043581902,0.00757033838890486,32.69805680119581,49.850523168908815,75.85949177877428,68.16143497757847,41.591928251121075,42.78774289985052,17.825112107623315
PPP4R3B,graph_connected,0.0029391881544142,0.0272775050252676,-0.032144658267498,0.0211492888629436,0.0066313743591308,not_computed,not_separately_audited,True,,0.0003369925252627,0.0002934389049187,,,,,-0.0029391881544142,-0.0272775050252676,0.0066313743591308,0.0211492888629436,-0.017457102658227,-0.0302166931796818,0.01802840293385084,45.55306427503737,10.911808669656203,67.30194319880418,69.35724962630793,41.554559043348284,18.236173393124066,74.9252615844544
NUFIP2,graph_connected,0.0054587293416261,0.0013125772820785,0.003437470877543,0.0145692834630608,0.0059654205106198,not_computed,not_separately_audited,True,,0.0001717072736937,0.0001925518299685,,,,,-0.0054587293416261,-0.0013125772820785,0.0059654205106198,0.018006754340603802,-0.0175000631716101,-0.0067713066237046,0.0061486962949856405,36.88340807174888,50.48579970104634,64.46188340807176,65.17189835575485,41.517189835575486,44.992526158445436,10.276532137518684
