dataset,cell_index,donor_id,state_label,dominant_module,disease_program_score,dam_lipid_trem2_apoe,lysosomal_endolysosomal,complement_phagocytosis,antigen_presentation,interferon_inflammatory,oxidative_stress_gene_preserved
MTG,24522,H21.33.022,Micro-PVM_2,complement_phagocytosis,0.9297627046328989,0.837259829044342,0.9887455105781555,1.7920511960983276,1.5672186613082886,0.49062222242355347,0.0
MTG,3158,H20.33.027,Micro-PVM_2,antigen_presentation,0.9296997353443406,0.5704954862594604,1.2036585807800293,1.3067994117736816,1.3905905485153198,0.0,0.9663490056991577
MTG,16094,H21.33.046,Micro-PVM_2,antigen_presentation,0.9295070858373629,0.845469057559967,1.1749950647354126,1.4825537204742432,1.605678677558899,0.4706856608390808,0.0
MTG,39287,H21.33.035,Micro-PVM_2,oxidative_stress_gene_preserved,0.929453778461577,0.42505982518196106,0.9307644367218018,1.510002851486206,1.1828454732894897,0.3318500518798828,1.7002393007278442
MTG,16544,H21.33.028,Micro-PVM_2,antigen_presentation,0.9292280381272684,0.5844522714614868,1.2191592454910278,1.3459367752075195,1.3817692995071411,0.291952908039093,0.8758586645126343
MTG,9724,H19.33.004,Micro-PVM_2,complement_phagocytosis,0.9291892672667865,0.7094038724899292,1.093740463256836,1.2807890176773071,1.1568634510040283,0.6590274572372437,1.1483983993530273
MTG,26055,H21.33.033,Micro-PVM_2,antigen_presentation,0.9291888568720298,0.7019884586334229,0.7748426198959351,1.5374701023101807,1.7014062404632568,0.5102811455726624,0.7654216885566711
MTG,9088,H21.33.044,Micro-PVM_2_3-SEAAD,antigen_presentation,0.9290970397354584,0.1993921548128128,0.8819431662559509,1.0627741813659668,2.061100959777832,0.7032431960105896,1.7752540111541748
MTG,37244,H20.33.031,Micro-PVM_2,lysosomal_endolysosomal,0.9290834561170364,0.5660808086395264,1.4105836153030396,1.39301335811615,1.223615050315857,0.2429666966199875,0.7289000749588013
MTG,27414,H21.33.044,Monocyte,antigen_presentation,0.9287440118972136,0.4361642003059387,1.1520248651504517,0.9826878309249878,1.936870813369751,0.23735421895980835,1.0861201286315918
MTG,21908,H21.33.028,Micro-PVM_2,oxidative_stress_gene_preserved,0.9286127888032244,0.3891781270503998,1.15684974193573,1.1683977842330933,1.3586483001708984,0.44300395250320435,1.6084349155426025
MTG,12525,H20.33.016,Micro-PVM_2,antigen_presentation,0.92853166502933,0.7900530099868774,0.7932597398757935,1.3237699270248413,1.7619431018829346,0.5385783910751343,0.7332611680030823
MTG,39687,H20.33.001,Micro-PVM_2_3-SEAAD,antigen_presentation,0.9284685592355764,0.5801343321800232,1.0337492227554321,0.9282150268554688,1.5826663970947266,0.0,1.4402624368667603
MTG,6460,H20.33.004,Micro-PVM_2,oxidative_stress_gene_preserved,0.9283900479859714,0.49577704071998596,1.3380300998687744,1.311789631843567,0.9732226729393005,0.4270975589752197,1.3639025688171387
MTG,20447,H19.30.001,Micro-PVM_2,complement_phagocytosis,0.9283153598615922,0.5088311433792114,0.7982531189918518,1.843115210533142,1.5123603343963623,0.6748769283294678,0.9799835681915283
MTG,18747,H20.33.012,Micro-PVM_3-SEAAD,oxidative_stress_gene_preserved,0.928298856904415,0.3780708909034729,1.6334195137023926,0.6049134731292725,1.128949522972107,0.2264702022075653,1.7784899473190308
MTG,6713,H21.33.044,Micro-PVM_3-SEAAD,antigen_presentation,0.9281855426962343,0.5534575581550598,1.3223814964294434,1.1981637477874756,1.6610655784606934,0.5210527181625366,0.6290729641914368
MTG,29002,H20.33.036,Micro-PVM_2,complement_phagocytosis,0.9281800671774629,0.6940378546714783,1.2634357213974,1.368257999420166,1.2302762269973755,0.44448035955429077,0.720642626285553
MTG,34211,H21.33.008,Micro-PVM_2_3-SEAAD,oxidative_stress_gene_preserved,0.9275426170790396,0.6287251710891724,1.137520670890808,1.2409937381744385,0.7380135655403137,0.4920090436935425,1.7564663887023926
MTG,24721,H20.33.028,Micro-PVM_1,complement_phagocytosis,0.9274794182992974,0.6779377460479736,1.3099541664123535,1.4922633171081543,1.224522590637207,0.3596438765525818,0.5394657850265503
MTG,36593,H20.33.029,Micro-PVM_2,antigen_presentation,0.9272403871592164,0.6684462428092957,1.235962152481079,1.4242274761199951,1.4796142578125,0.36480456590652466,0.4696349799633026
MTG,28643,H20.33.046,Micro-PVM_2,lysosomal_endolysosomal,0.9271851742116551,0.8481765985488892,1.3667786121368408,0.7539960145950317,1.3008331060409546,0.40132272243499756,0.8696740865707397
MTG,14390,H20.33.012,Micro-PVM_2,complement_phagocytosis,0.9269578560469334,0.6984269022941589,1.1589736938476562,1.509538173675537,1.2839661836624146,0.1371341347694397,0.6513960361480713
MTG,31103,H21.33.026,Micro-PVM_2,complement_phagocytosis,0.9268346928919924,0.6357487440109253,1.1420317888259888,1.6583209037780762,1.3052496910095215,0.0,0.6103540062904358
MTG,28227,H21.33.010,Micro-PVM_2,complement_phagocytosis,0.9266203163076611,0.781705379486084,1.1793359518051147,1.2629483938217163,1.1858829259872437,0.5557835102081299,0.8432860374450684
MTG,2002,H21.33.010,Micro-PVM_2,complement_phagocytosis,0.9265825445938504,1.0190478563308716,1.2328875064849854,1.611157774925232,1.0648021697998047,0.5452760457992554,0.0
MTG,4233,H20.33.017,Micro-PVM_2_3-SEAAD,antigen_presentation,0.9265639217896092,0.6432659029960632,0.8907314538955688,1.0970675945281982,1.470699429512024,0.3546082675457001,1.4642215967178345
MTG,2420,H20.33.040,Micro-PVM_3-SEAAD,oxidative_stress_gene_preserved,0.9265256358337227,0.8372907042503357,1.213930368423462,0.7591629028320312,1.163853406906128,0.35127729177474976,1.2835490703582764
MTG,9225,H21.33.007,Micro-PVM_3-SEAAD,lysosomal_endolysosomal,0.9262622626226282,0.634054958820343,1.4155893325805664,0.980655312538147,1.1195112466812134,0.7528454065322876,1.1696134805679321
MTG,24882,H21.33.029,Micro-PVM_2,lysosomal_endolysosomal,0.9256804436465995,0.5017610788345337,1.5248903036117554,1.2212027311325073,1.3589195013046265,0.31413930654525757,0.7161454558372498
MTG,8655,H21.33.005,Micro-PVM_3-SEAAD,complement_phagocytosis,0.9254384005330394,0.4465900957584381,0.9337232112884521,1.9483253955841064,1.274015188217163,0.29772675037384033,1.0281509160995483
MTG,32699,H20.33.040,Micro-PVM_2,complement_phagocytosis,0.9254200824060568,0.5720899105072021,1.1208159923553467,1.3146666288375854,1.2975740432739258,0.4491037130355835,1.1796910762786865
MTG,18494,H21.33.043,Micro-PVM_2,antigen_presentation,0.9253617969591479,0.7929174304008484,0.9676190614700317,1.4136768579483032,1.5065083503723145,0.257569283246994,0.6212045550346375
MTG,14479,H21.33.039,Micro-PVM_2,antigen_presentation,0.9253180774047525,0.7955557107925415,1.042935848236084,1.3120243549346924,1.382429599761963,0.35436075925827026,0.7523213028907776
MTG,33557,H21.33.010,Micro-PVM_2,antigen_presentation,0.9252865831425925,0.6336666941642761,1.1928768157958984,0.9892011880874634,1.6123223304748535,0.6786690354347229,0.9616817235946655
MTG,24775,H21.33.028,Micro-PVM_2,complement_phagocytosis,0.9249921037496543,0.6701477766036987,1.225327968597412,1.4719462394714355,0.7980178594589233,0.18307942152023315,1.187340497970581
MTG,25541,H20.33.028,Micro-PVM_2,antigen_presentation,0.9249024041007747,0.5149760842323303,0.8252798914909363,1.304335594177246,1.608144998550415,0.5712481141090393,1.4333572387695312
MTG,39515,H20.33.028,Micro-PVM_2,oxidative_stress_gene_preserved,0.9248040925076417,0.6765404939651489,1.263695478439331,0.938809335231781,1.14324951171875,0.5848917365074158,1.3440252542495728
MTG,31844,H21.33.028,Micro-PVM_2,complement_phagocytosis,0.9246668588720901,0.5263031721115112,1.3952157497406006,2.05167818069458,1.2748453617095947,0.5659939050674438,0.0
MTG,13211,H20.33.040,Micro-PVM_2,antigen_presentation,0.9244264397912222,0.7609286904335022,0.9392841458320618,1.3152965307235718,1.642864465713501,0.4607587456703186,0.6911380887031555
MTG,21055,H21.33.010,Micro-PVM_2,antigen_presentation,0.9244179690715582,0.6208787560462952,0.9197332859039307,1.266787052154541,1.767722487449646,0.28246867656707764,0.9268233776092529
MTG,29493,H20.33.004,Micro-PVM_2,antigen_presentation,0.924251228657498,0.7246414422988892,1.0944656133651733,0.7438961267471313,1.835007667541504,0.0,0.9646276235580444
MTG,4919,H20.33.045,Micro-PVM_3-SEAAD,oxidative_stress_gene_preserved,0.9238287199226203,1.0541267395019531,1.1675641536712646,0.7912884950637817,0.0,0.0,2.1746222972869873
MTG,20377,H21.33.005,Micro-PVM_2,antigen_presentation,0.9237567344346991,0.7022944688796997,1.4005529880523682,1.1181437969207764,1.4234321117401123,0.18171876668930054,0.5451563000679016
MTG,23966,H21.33.001,Micro-PVM_2_3-SEAAD,antigen_presentation,0.9237310949344535,0.6136910319328308,1.1792118549346924,1.4090056419372559,1.493628740310669,0.22191733121871948,0.6657519936561584
MTG,36748,H21.33.009,Micro-PVM_1,antigen_presentation,0.9235717578669714,0.4232800602912903,1.120471715927124,1.3863606452941895,1.5217819213867188,0.25668859481811523,1.1461544036865234
MTG,34868,H20.33.043,Micro-PVM_2,antigen_presentation,0.92344227053527,0.5525534152984619,1.078031063079834,1.5185282230377197,1.7784335613250732,0.0,0.5059037208557129
MTG,10194,H20.33.039,Micro-PVM_2,antigen_presentation,0.9233950733525879,0.44261059165000916,1.3403286933898926,1.4082541465759277,1.5750067234039307,0.4955436587333679,0.66766756772995
MTG,18732,H21.33.028,Micro-PVM_2,antigen_presentation,0.9232237795421897,0.5774294137954712,0.6252506971359253,1.510446548461914,1.8640947341918945,0.7294591665267944,1.0941886901855469
MTG,27631,H21.33.030,Micro-PVM_2,complement_phagocytosis,0.9231889931584016,0.6758570671081543,1.5375772714614868,1.5508750677108765,1.3121068477630615,0.2765752077102661,0.0
MTG,9218,H21.33.002,Micro-PVM_2,lysosomal_endolysosomal,0.9231723322278851,0.6812067627906799,1.4165133237838745,1.3100756406784058,1.0394701957702637,0.6597319841384888,0.7695695757865906
MTG,14287,H20.33.028,Micro-PVM_2,lysosomal_endolysosomal,0.923081889318581,0.8923267126083374,1.2603988647460938,1.0851014852523804,1.171004295349121,0.18123218417167664,0.6992778778076172
MTG,14133,H21.33.010,Micro-PVM_2_3-SEAAD,complement_phagocytosis,0.92289493822966,0.7692054510116577,1.3825485706329346,1.4009246826171875,0.740905225276947,0.2906894087791443,0.8720681667327881
MTG,14191,H21.33.018,Micro-PVM_3-SEAAD,antigen_presentation,0.9228520523335497,0.6696560978889465,1.2596609592437744,1.449883222579956,1.4512121677398682,0.6108123064041138,0.4191471040248871
MTG,38845,H21.33.010,Micro-PVM_3-SEAAD,antigen_presentation,0.9228196454359356,0.6209843158721924,1.036238670349121,1.2533113956451416,1.6798875331878662,0.20424896478652954,0.8495284914970398
MTG,16877,H20.33.016,Micro-PVM_2,oxidative_stress_gene_preserved,0.9226616336498777,0.479472279548645,1.1584004163742065,1.0954619646072388,1.2970436811447144,0.4261975884437561,1.5578224658966064
MTG,35339,H21.33.040,Micro-PVM_2,complement_phagocytosis,0.9224426133691337,0.6036816239356995,1.233527660369873,1.8938167095184326,1.5220894813537598,0.6988142728805542,0.0
MTG,27266,H20.33.018,Micro-PVM_2_3-SEAAD,lysosomal_endolysosomal,0.9221416679819306,1.0351169109344482,1.325415849685669,1.1672929525375366,0.8593999147415161,0.4377348721027374,0.5530100464820862
MTG,30339,H20.33.004,Micro-PVM_1,oxidative_stress_gene_preserved,0.922065424071407,0.6991344094276428,1.2275030612945557,0.8235647678375244,1.0754107236862183,0.38910675048828125,1.558326005935669
MTG,4003,H21.33.040,Micro-PVM_2,complement_phagocytosis,0.9220338660970148,0.4150403141975403,1.1165564060211182,1.6120572090148926,1.0960417985916138,0.23018446564674377,1.3811067342758179
MTG,29665,H20.33.028,Micro-PVM_2,oxidative_stress_gene_preserved,0.9219656359168529,0.34409475326538086,1.1374790668487549,1.2881455421447754,1.3388631343841553,0.4752081632614136,1.5970919132232666
MTG,38844,H20.33.031,Micro-PVM_2_3-SEAAD,complement_phagocytosis,0.9219313510948061,0.6647689938545227,1.1056021451950073,1.3437538146972656,1.0285162925720215,0.14555802941322327,1.2723009586334229
MTG,32023,H20.33.045,Micro-PVM_2,complement_phagocytosis,0.9217903208868575,0.6831483840942383,1.1631078720092773,1.6391247510910034,0.32065895199775696,0.2277161329984665,1.5936534404754639
MTG,11647,H20.33.044,Micro-PVM_3-SEAAD,oxidative_stress_gene_preserved,0.9217802990494441,0.2861752510070801,0.0,1.5126579999923706,2.1124842166900635,0.848067045211792,2.4117650985717773
MTG,24190,H21.33.025,Micro-PVM_2_3-SEAAD,oxidative_stress_gene_preserved,0.9217568939721558,0.6540212631225586,0.829312801361084,1.4619487524032593,0.6682764291763306,0.0,2.0048294067382812
MTG,33717,H20.33.028,Micro-PVM_2,complement_phagocytosis,0.9217346566044803,0.7579622864723206,1.1788691282272339,1.3338042497634888,1.2536523342132568,0.24032741785049438,0.7209822535514832
MTG,39429,H21.33.015,Micro-PVM_2,oxidative_stress_gene_preserved,0.9216675994555651,0.577360987663269,1.046943187713623,1.152370572090149,1.288480281829834,0.22082160413265228,1.4760555028915405
MTG,1661,H21.33.006,Micro-PVM_3-SEAAD,oxidative_stress_gene_preserved,0.9216535189394677,0.4992062747478485,1.11225426197052,1.3717212677001953,1.1178334951400757,0.8565091490745544,1.4686999320983887
MTG,30337,H21.33.002,Monocyte,oxidative_stress_gene_preserved,0.9216309614832501,0.4094546437263489,1.2816177606582642,1.3426827192306519,1.1763445138931274,0.6765957474708557,1.3494502305984497
MTG,4198,H21.33.029,Micro-PVM_2,oxidative_stress_gene_preserved,0.9215700188296833,0.7000970840454102,0.6487679481506348,1.0846749544143677,1.5110158920288086,0.5210075974464417,1.6911518573760986
MTG,12679,H21.33.027,Micro-PVM_2,antigen_presentation,0.92140040652299,0.4794160723686218,0.7466825842857361,1.2289327383041382,1.6984734535217285,0.0,1.6092948913574219
MTG,25947,H21.33.010,Micro-PVM_2,lysosomal_endolysosomal,0.9212502706119279,0.6796049475669861,1.4045579433441162,1.2816144227981567,1.0865453481674194,0.2858572006225586,0.7669889330863953
MTG,33759,H21.33.010,Micro-PVM_2,complement_phagocytosis,0.921115154406893,0.7526558637619019,1.2176164388656616,1.2565115690231323,0.8370341062545776,0.40864297747612,1.2259289026260376
MTG,11082,H21.33.047,Micro-PVM_2,antigen_presentation,0.9208594852397157,0.6344791054725647,1.1740338802337646,1.345960259437561,1.5045467615127563,0.0,0.6844417452812195
MTG,3805,H21.33.025,Micro-PVM_2_3-SEAAD,oxidative_stress_gene_preserved,0.9208151962956901,0.41300415992736816,1.0616118907928467,1.1883572340011597,1.419713020324707,0.3928403854370117,1.5991116762161255
MTG,3425,H20.33.040,Micro-PVM_2,lysosomal_endolysosomal,0.9208101964582175,0.37299105525016785,1.5346157550811768,1.4675229787826538,1.2192072868347168,0.2230670303106308,0.8227631449699402
MTG,34603,H20.33.020,Micro-PVM_3-SEAAD,oxidative_stress_gene_preserved,0.9207574203576524,0.7348605394363403,1.3255841732025146,1.121543049812317,0.7041698694229126,0.6121199131011963,1.3944177627563477
MTG,35574,H20.33.025,Micro-PVM_3-SEAAD,oxidative_stress_gene_preserved,0.9207562473645299,0.6705608367919922,1.0686308145523071,1.0728973150253296,0.8478391170501709,0.0,1.8344041109085083
MTG,31640,H21.33.031,Micro-PVM_2,complement_phagocytosis,0.9206905193840813,0.8497923016548157,0.8815810084342957,1.7281060218811035,1.1206591129302979,0.0,0.6974354386329651
MTG,7057,H20.33.037,Micro-PVM_2,complement_phagocytosis,0.9206878928963629,0.8007395267486572,1.207327127456665,1.3189513683319092,1.1882741451263428,0.4789755940437317,0.6751151084899902
MTG,14216,H21.33.001,Micro-PVM_2,antigen_presentation,0.9206731215772251,0.7975263595581055,0.887954831123352,1.0996325016021729,1.662722110748291,0.30545347929000854,0.9163603782653809
MTG,33935,H21.33.031,Micro-PVM_2,oxidative_stress_gene_preserved,0.9206060765061451,0.19443532824516296,1.254525899887085,1.4156439304351807,1.2204840183258057,0.2592471241950989,1.6981974840164185
MTG,20585,H21.33.045,Micro-PVM_3-SEAAD,antigen_presentation,0.9205988116660244,0.9377706050872803,0.8686667084693909,1.2318845987319946,1.4723575115203857,0.3771073818206787,0.7186408042907715
MTG,36771,H20.33.015,Micro-PVM_2,antigen_presentation,0.9204548405416269,0.5540159344673157,0.9832066893577576,1.4499199390411377,1.6284606456756592,0.27129337191581726,0.8951978087425232
MTG,6296,H21.33.006,Micro-PVM_3-SEAAD,complement_phagocytosis,0.9203882323890786,0.8154918551445007,1.3018288612365723,1.6042662858963013,1.3311402797698975,0.17204740643501282,0.0
MTG,34172,H20.33.029,Micro-PVM_2,antigen_presentation,0.9203145221920463,0.673667848110199,1.1287425756454468,0.9676852226257324,1.3730406761169434,0.38338160514831543,1.2625446319580078
MTG,8987,H20.33.005,Micro-PVM_2_3-SEAAD,complement_phagocytosis,0.9202995112869287,0.7640931010246277,1.1847070455551147,1.3587161302566528,1.0793581008911133,0.4274538457393646,0.8619160652160645
MTG,10316,H20.33.045,Micro-PVM_2_3-SEAAD,lysosomal_endolysosomal,0.9202653296217089,0.9499910473823547,1.5030038356781006,0.9697669744491577,1.453588604927063,0.0,0.0
MTG,2610,H20.33.030,Micro-PVM_2,complement_phagocytosis,0.9200585759113936,0.5205761194229126,0.9933131337165833,1.613261103630066,1.6107726097106934,0.2310224026441574,0.7766728401184082
MTG,1010,H20.33.031,Micro-PVM_3-SEAAD,complement_phagocytosis,0.9200470074012254,0.6903300881385803,1.3978455066680908,1.8390451669692993,1.1794054508209229,0.0,0.0
MTG,36532,H20.33.001,Micro-PVM_2_3-SEAAD,antigen_presentation,0.920032701234156,0.5640583038330078,1.3680877685546875,1.2939743995666504,1.391615629196167,0.28350311517715454,0.7028619050979614
MTG,14084,H21.33.010,Micro-PVM_2,antigen_presentation,0.9199869055098937,0.4720202684402466,1.3399213552474976,0.7291135787963867,1.5067424774169922,0.0,1.4647160768508911
MTG,8868,H21.33.040,Micro-PVM_2,complement_phagocytosis,0.9199278952061218,0.8446230888366699,0.6434991955757141,1.6516965627670288,1.3039906024932861,0.5488030910491943,0.971071720123291
MTG,14416,H20.33.019,Micro-PVM_2_3-SEAAD,complement_phagocytosis,0.9199268584284253,0.5632947683334351,1.4635272026062012,1.4936290979385376,0.687818169593811,0.0,1.1095211505889893
MTG,23301,H21.33.015,Micro-PVM_2,antigen_presentation,0.9196613465796613,0.2918079197406769,0.7794786691665649,1.27870512008667,2.0134782791137695,0.25436145067214966,1.526168704032898
MTG,21573,H20.33.012,Micro-PVM_2,antigen_presentation,0.9195013354992557,0.8770697116851807,0.7761902809143066,1.168292760848999,1.7926429510116577,0.4687342047691345,0.7031012773513794
MTG,318,H20.33.039,Micro-PVM_3-SEAAD,antigen_presentation,0.9194874869190028,0.6804553270339966,1.2214587926864624,0.3125581443309784,1.6367814540863037,0.0,1.5627907514572144
MTG,38893,H20.33.043,Micro-PVM_2,antigen_presentation,0.9194229304056798,0.5957029461860657,0.9669344425201416,1.2578128576278687,1.3747683763504028,0.0,1.3410742282867432
MTG,38952,H21.33.028,Micro-PVM_2,complement_phagocytosis,0.9194064909011423,0.524839460849762,1.1615073680877686,1.8359352350234985,1.8218998908996582,0.31702467799186707,0.0
MTG,6367,H21.33.046,Micro-PVM_2,oxidative_stress_gene_preserved,0.9192079357285229,0.19406594336032867,0.8082042932510376,1.2385071516036987,1.8071337938308716,0.2587546110153198,1.9585092067718506
MTG,32965,H21.33.026,Micro-PVM_2,complement_phagocytosis,0.9191814971502164,0.5290614366531372,0.7337666749954224,1.5269277095794678,1.461440086364746,0.20134136080741882,1.4416440725326538
MTG,38858,H21.33.038,Micro-PVM_2,complement_phagocytosis,0.9190485507140703,0.5652344822883606,1.3427246809005737,1.4029567241668701,1.2316300868988037,0.0,0.791504442691803
MTG,33696,H20.33.020,Micro-PVM_2_3-SEAAD,oxidative_stress_gene_preserved,0.9189875250012598,0.7002595663070679,1.0332770347595215,1.058990716934204,0.9336795210838318,0.2718103528022766,1.7449231147766113
MTG,34512,H21.33.046,Micro-PVM_2,complement_phagocytosis,0.9189571724730532,0.7784605622291565,0.8422681093215942,1.73001229763031,1.397279143333435,0.24714353680610657,0.5895876288414001
MTG,39922,H21.33.025,Micro-PVM_2,complement_phagocytosis,0.918854616120411,0.8594361543655396,1.2946112155914307,1.6245172023773193,1.2362655401229858,0.19518402218818665,0.0
MTG,17968,H20.33.017,Micro-PVM_2_3-SEAAD,antigen_presentation,0.9188242129500626,0.7509145736694336,1.0058432817459106,0.9066206216812134,1.5014487504959106,0.48642510175704956,1.223531723022461
MTG,31988,H20.33.034,Micro-PVM_3-SEAAD,oxidative_stress_gene_preserved,0.9187506751331597,0.542592465877533,0.9067094326019287,1.2423110008239746,1.0803961753845215,0.0,1.893964171409607
MTG,5800,H21.33.014,Micro-PVM_2,antigen_presentation,0.9184872204739107,0.7616498470306396,0.5110805034637451,0.8676508665084839,1.9111688137054443,0.2237895131111145,1.5798208713531494
MTG,38319,H20.33.015,Micro-PVM_2_3-SEAAD,antigen_presentation,0.9182403624312331,0.39817744493484497,1.196478247642517,1.181024432182312,1.5722577571868896,0.3142309784889221,1.243180274963379
MTG,25991,H20.33.028,Micro-PVM_2,complement_phagocytosis,0.9181097107911448,0.5610164999961853,1.0413711071014404,1.4025797843933105,1.1749156713485718,0.5517866611480713,1.3455779552459717
MTG,21803,H21.33.041,Micro-PVM_2,oxidative_stress_gene_preserved,0.9181053703111568,0.524958074092865,0.842175304889679,1.4463796615600586,1.1772873401641846,0.2692268490791321,1.6859835386276245
MTG,14068,H20.33.014,Micro-PVM_2,antigen_presentation,0.9178645360038324,0.599926233291626,0.6193836331367493,1.3767435550689697,1.6380308866500854,0.0,1.4520435333251953
MTG,31803,H20.33.031,Micro-PVM_3-SEAAD,complement_phagocytosis,0.9178140677455655,0.5641101598739624,1.3722774982452393,1.6442453861236572,1.1634063720703125,0.41125935316085815,0.5391157865524292
MTG,27852,H21.33.028,Micro-PVM_2,antigen_presentation,0.917794490086974,0.6882508993148804,0.7553697824478149,1.4379093647003174,1.7899360656738281,0.0,0.8099948167800903
MTG,30346,H20.33.004,Micro-PVM_2,antigen_presentation,0.9176364656581806,0.4733871519565582,0.9979264736175537,1.2501702308654785,1.7176837921142578,0.2439345121383667,1.1617450714111328
MTG,46,H21.33.012,Micro-PVM_3-SEAAD,antigen_presentation,0.9174441907808288,0.8998007774353027,1.0737965106964111,1.490987777709961,1.6126035451889038,0.0,0.0
MTG,28682,H20.33.038,Micro-PVM_3-SEAAD,lysosomal_endolysosomal,0.9173407543871646,0.8599939346313477,1.2690070867538452,1.062345266342163,1.2688603401184082,0.4351769685745239,0.6527654528617859
MTG,24,H21.33.015,Micro-PVM_2,antigen_presentation,0.9173184295116759,0.7943402528762817,0.9188555479049683,0.8370571136474609,1.9506011009216309,0.2325158566236496,0.8459435701370239
MTG,22864,H20.33.028,Micro-PVM_2,complement_phagocytosis,0.9172802279546517,0.6512104272842407,1.2784837484359741,1.462967872619629,1.1126272678375244,0.0,0.7767974138259888
MTG,39824,H21.33.044,Micro-PVM_2,antigen_presentation,0.9169130851439785,0.757575511932373,0.9096622467041016,0.9421095848083496,1.6490516662597656,0.0,1.1519067287445068
MTG,1744,H21.33.043,Micro-PVM_2,antigen_presentation,0.9167654973901153,0.5382784605026245,0.5858975648880005,1.6940035820007324,1.9376094341278076,0.6607282757759094,0.9242293238639832
MTG,11955,H20.33.040,Micro-PVM_2,lysosomal_endolysosomal,0.9167621910284074,0.808932900428772,1.380605697631836,1.081017017364502,1.0030152797698975,0.20538711547851562,0.8540586233139038
MTG,26571,H20.33.025,Micro-PVM_2,complement_phagocytosis,0.9167079518737646,0.6036665439605713,1.2038694620132446,1.2585724592208862,1.1553267240524292,0.2084341049194336,1.1825127601623535
MTG,18440,H21.33.023,Micro-PVM_2,complement_phagocytosis,0.9167017016197263,0.8742091059684753,1.4362791776657104,1.7745232582092285,0.8462872505187988,0.23504440486431122,0.0
MTG,3127,H21.33.002,Micro-PVM_2,complement_phagocytosis,0.9165765197538713,0.750638484954834,1.3765357732772827,1.4151031970977783,0.9694815874099731,0.2097710371017456,0.6293131113052368
MTG,6083,H20.33.043,Micro-PVM_2,antigen_presentation,0.91652787304909,0.7935707569122314,0.9865942597389221,1.0437726974487305,1.4720704555511475,0.0,1.0339125394821167
MTG,4280,H21.33.008,Micro-PVM_2,antigen_presentation,0.9164258146112981,0.5530699491500854,1.1472195386886597,1.2530176639556885,1.6201380491256714,0.0,0.861048698425293
MTG,32486,H21.33.009,Micro-PVM_2_3-SEAAD,antigen_presentation,0.9163365614529688,0.3424960672855377,1.2332757711410522,1.068313479423523,1.6906721591949463,0.4848107695579529,1.2914650440216064
MTG,34167,H20.33.043,Micro-PVM_2,antigen_presentation,0.9162175218502233,0.5521450042724609,0.28257542848587036,1.62828528881073,2.2890312671661377,0.28195711970329285,1.0627422332763672
MTG,27312,H21.33.010,Micro-PVM_2,oxidative_stress_gene_preserved,0.9161870688534602,0.5045486092567444,1.173293113708496,0.8460121154785156,1.493492841720581,0.511284351348877,1.5338530540466309
MTG,32064,H20.33.019,Monocyte,oxidative_stress_gene_preserved,0.9161836747773494,0.8258795738220215,1.1359500885009766,0.7181047201156616,0.5984206199645996,0.0,2.086867332458496
MTG,12385,H21.33.045,Micro-PVM_2,oxidative_stress_gene_preserved,0.915941027691269,0.5895768404006958,1.1787326335906982,0.5898715853691101,1.516892671585083,0.7861024737358093,1.6209678649902344
MTG,2149,H21.33.016,Micro-PVM_2_3-SEAAD,antigen_presentation,0.9158937137661697,0.6244511604309082,1.024714469909668,1.6169513463974,2.052950382232666,0.23910002410411835,0.0
MTG,39839,H21.33.025,Micro-PVM_2_3-SEAAD,complement_phagocytosis,0.9158230860858747,0.6350084543228149,0.9535660743713379,1.4674954414367676,0.9958479404449463,0.4342079162597656,1.453723430633545
MTG,18866,H21.33.040,Micro-PVM_3-SEAAD,complement_phagocytosis,0.9157860270139262,0.6452585458755493,0.9699589014053345,1.739298701286316,1.241856336593628,0.2712739109992981,0.8138217329978943
MTG,27549,H20.33.028,Micro-PVM_2,antigen_presentation,0.9157206931178201,0.7194358110427856,1.129945993423462,1.1115065813064575,1.4405235052108765,0.46602892875671387,0.9108086824417114
MTG,12648,H20.33.030,Micro-PVM_2,complement_phagocytosis,0.9156986742967685,0.7081187963485718,1.5117437839508057,1.6769994497299194,1.1411362886428833,0.44777965545654297,0.0
MTG,20382,H21.33.028,Micro-PVM_2,antigen_presentation,0.915432575530461,0.581456184387207,0.9922728538513184,1.3773006200790405,1.6016796827316284,0.0,0.9249182343482971
MTG,18168,H20.33.001,Micro-PVM_2,antigen_presentation,0.915407452532661,0.8026421070098877,0.7353915572166443,1.3539175987243652,1.757812261581421,0.48924195766448975,0.7338629364967346
MTG,19536,H20.33.033,Micro-PVM_2,oxidative_stress_gene_preserved,0.9153536045925883,0.5703786611557007,1.303722858428955,0.5986838936805725,1.2594082355499268,0.760504961013794,1.7372373342514038
MTG,39718,H20.33.043,Micro-PVM_2,complement_phagocytosis,0.9153330492154241,0.6922566890716553,1.09490168094635,1.7588417530059814,1.6802639961242676,0.2529987096786499,0.0
MTG,15253,H21.33.002,Micro-PVM_2,complement_phagocytosis,0.9151898231916068,0.48722100257873535,1.1917675733566284,1.371168613433838,1.3362501859664917,0.0,1.1032345294952393
MTG,11581,H21.33.018,Micro-PVM_2,antigen_presentation,0.9151662184655791,0.5944931507110596,0.8635119795799255,1.3605759143829346,2.0014092922210693,0.0,0.6744258403778076
