"guide_donor","guide_identity","donor","Gene_Targeted","crispr","n_cells","total_counts"
"CD1D_CRISPRi_sgRNA_2||D2","CD1D_CRISPRi_sgRNA_2","D2","CD1D","Perturbed",14,131858
"CD1D_CRISPRi_sgRNA_3||D1","CD1D_CRISPRi_sgRNA_3","D1","CD1D","Perturbed",63,604955
"CD1D_CRISPRi_sgRNA_3||D2","CD1D_CRISPRi_sgRNA_3","D2","CD1D","Perturbed",36,313608
"CD1D_CRISPRi_sgRNA_4||D1","CD1D_CRISPRi_sgRNA_4","D1","CD1D","Perturbed",35,351773
"CD1D_CRISPRi_sgRNA_4||D2","CD1D_CRISPRi_sgRNA_4","D2","CD1D","Perturbed",25,166366
"CD1D_CRISPRi_sgRNA_5||D1","CD1D_CRISPRi_sgRNA_5","D1","CD1D","Perturbed",25,216143
"CD1D_CRISPRi_sgRNA_5||D2","CD1D_CRISPRi_sgRNA_5","D2","CD1D","Perturbed",12,88981
"CD200R1_CRISPRi_sgRNA_1||D1","CD200R1_CRISPRi_sgRNA_1","D1","CD200R1","Perturbed",5,62537
"CD200R1_CRISPRi_sgRNA_1||D2","CD200R1_CRISPRi_sgRNA_1","D2","CD200R1","Perturbed",1,7054
"CD200R1_CRISPRi_sgRNA_2||D1","CD200R1_CRISPRi_sgRNA_2","D1","CD200R1","Perturbed",2,10174
"CD200R1_CRISPRi_sgRNA_2||D2","CD200R1_CRISPRi_sgRNA_2","D2","CD200R1","Perturbed",1,5767
"CD200R1_CRISPRi_sgRNA_3||D1","CD200R1_CRISPRi_sgRNA_3","D1","CD200R1","Perturbed",5,53744
"CD200R1_CRISPRi_sgRNA_3||D2","CD200R1_CRISPRi_sgRNA_3","D2","CD200R1","Perturbed",2,13225
"CD200R1_CRISPRi_sgRNA_4||D1","CD200R1_CRISPRi_sgRNA_4","D1","CD200R1","Perturbed",15,129255
"CD200R1_CRISPRi_sgRNA_4||D2","CD200R1_CRISPRi_sgRNA_4","D2","CD200R1","Perturbed",4,26912
"CD200R1_CRISPRi_sgRNA_5||D1","CD200R1_CRISPRi_sgRNA_5","D1","CD200R1","Perturbed",18,141073
"CD200R1_CRISPRi_sgRNA_5||D2","CD200R1_CRISPRi_sgRNA_5","D2","CD200R1","Perturbed",7,87134
"CD226_CRISPRi_sgRNA_2||D2","CD226_CRISPRi_sgRNA_2","D2","CD226","Perturbed",1,11764
"CD226_CRISPRi_sgRNA_3||D1","CD226_CRISPRi_sgRNA_3","D1","CD226","Perturbed",6,54706
"CD226_CRISPRi_sgRNA_3||D2","CD226_CRISPRi_sgRNA_3","D2","CD226","Perturbed",8,72939
"CD226_CRISPRi_sgRNA_4||D1","CD226_CRISPRi_sgRNA_4","D1","CD226","Perturbed",5,29905
"CD226_CRISPRi_sgRNA_4||D2","CD226_CRISPRi_sgRNA_4","D2","CD226","Perturbed",1,9379
"CD226_CRISPRi_sgRNA_5||D1","CD226_CRISPRi_sgRNA_5","D1","CD226","Perturbed",16,138122
"CD226_CRISPRi_sgRNA_5||D2","CD226_CRISPRi_sgRNA_5","D2","CD226","Perturbed",18,110931
"CD300A_CRISPRi_sgRNA_1||D1","CD300A_CRISPRi_sgRNA_1","D1","CD300A","Perturbed",17,145147
"CD300A_CRISPRi_sgRNA_1||D2","CD300A_CRISPRi_sgRNA_1","D2","CD300A","Perturbed",8,59075
"CD300A_CRISPRi_sgRNA_2||D1","CD300A_CRISPRi_sgRNA_2","D1","CD300A","Perturbed",66,602861
"CD300A_CRISPRi_sgRNA_2||D2","CD300A_CRISPRi_sgRNA_2","D2","CD300A","Perturbed",38,298177
"CD300A_CRISPRi_sgRNA_3||D1","CD300A_CRISPRi_sgRNA_3","D1","CD300A","Perturbed",1,12101
"CD300A_CRISPRi_sgRNA_3||D2","CD300A_CRISPRi_sgRNA_3","D2","CD300A","Perturbed",6,38001
"CD300A_CRISPRi_sgRNA_4||D1","CD300A_CRISPRi_sgRNA_4","D1","CD300A","Perturbed",29,279074
"CD300A_CRISPRi_sgRNA_4||D2","CD300A_CRISPRi_sgRNA_4","D2","CD300A","Perturbed",6,95348
"CD300A_CRISPRi_sgRNA_5||D1","CD300A_CRISPRi_sgRNA_5","D1","CD300A","Perturbed",12,126586
"CD300A_CRISPRi_sgRNA_5||D2","CD300A_CRISPRi_sgRNA_5","D2","CD300A","Perturbed",9,63208
"CD300C_CRISPRi_sgRNA_1||D1","CD300C_CRISPRi_sgRNA_1","D1","CD300C","Perturbed",22,219875
"CD300C_CRISPRi_sgRNA_1||D2","CD300C_CRISPRi_sgRNA_1","D2","CD300C","Perturbed",17,115452
"CD300C_CRISPRi_sgRNA_2||D1","CD300C_CRISPRi_sgRNA_2","D1","CD300C","Perturbed",25,212141
"CD300C_CRISPRi_sgRNA_2||D2","CD300C_CRISPRi_sgRNA_2","D2","CD300C","Perturbed",11,89973
"CD300C_CRISPRi_sgRNA_3||D1","CD300C_CRISPRi_sgRNA_3","D1","CD300C","Perturbed",5,49371
"CD300C_CRISPRi_sgRNA_3||D2","CD300C_CRISPRi_sgRNA_3","D2","CD300C","Perturbed",2,17683
"CD300C_CRISPRi_sgRNA_4||D1","CD300C_CRISPRi_sgRNA_4","D1","CD300C","Perturbed",13,123130
"CD300C_CRISPRi_sgRNA_4||D2","CD300C_CRISPRi_sgRNA_4","D2","CD300C","Perturbed",11,71689
"CD300C_CRISPRi_sgRNA_5||D1","CD300C_CRISPRi_sgRNA_5","D1","CD300C","Perturbed",33,303579
"CD300C_CRISPRi_sgRNA_5||D2","CD300C_CRISPRi_sgRNA_5","D2","CD300C","Perturbed",20,162023
"CD300LB_CRISPRi_sgRNA_1||D1","CD300LB_CRISPRi_sgRNA_1","D1","CD300LB","Perturbed",19,167335
"CD300LB_CRISPRi_sgRNA_1||D2","CD300LB_CRISPRi_sgRNA_1","D2","CD300LB","Perturbed",7,48397
"CD300LB_CRISPRi_sgRNA_2||D1","CD300LB_CRISPRi_sgRNA_2","D1","CD300LB","Perturbed",17,115160
"CD300LB_CRISPRi_sgRNA_2||D2","CD300LB_CRISPRi_sgRNA_2","D2","CD300LB","Perturbed",7,56184
"CD300LB_CRISPRi_sgRNA_3||D1","CD300LB_CRISPRi_sgRNA_3","D1","CD300LB","Perturbed",15,119342
"CD300LB_CRISPRi_sgRNA_3||D2","CD300LB_CRISPRi_sgRNA_3","D2","CD300LB","Perturbed",9,53436
"CD300LB_CRISPRi_sgRNA_4||D1","CD300LB_CRISPRi_sgRNA_4","D1","CD300LB","Perturbed",21,197046
"CD300LB_CRISPRi_sgRNA_4||D2","CD300LB_CRISPRi_sgRNA_4","D2","CD300LB","Perturbed",19,131684
"CD300LB_CRISPRi_sgRNA_5||D1","CD300LB_CRISPRi_sgRNA_5","D1","CD300LB","Perturbed",11,74481
"CD300LB_CRISPRi_sgRNA_5||D2","CD300LB_CRISPRi_sgRNA_5","D2","CD300LB","Perturbed",8,70110
"CD300LF_CRISPRi_sgRNA_1||D1","CD300LF_CRISPRi_sgRNA_1","D1","CD300LF","Perturbed",20,166739
"CD300LF_CRISPRi_sgRNA_1||D2","CD300LF_CRISPRi_sgRNA_1","D2","CD300LF","Perturbed",4,33733
"CD300LF_CRISPRi_sgRNA_2||D1","CD300LF_CRISPRi_sgRNA_2","D1","CD300LF","Perturbed",2,16798
"CD300LF_CRISPRi_sgRNA_2||D2","CD300LF_CRISPRi_sgRNA_2","D2","CD300LF","Perturbed",1,6089
"CD300LF_CRISPRi_sgRNA_3||D1","CD300LF_CRISPRi_sgRNA_3","D1","CD300LF","Perturbed",12,119895
"CD300LF_CRISPRi_sgRNA_3||D2","CD300LF_CRISPRi_sgRNA_3","D2","CD300LF","Perturbed",7,50126
"CD300LF_CRISPRi_sgRNA_4||D1","CD300LF_CRISPRi_sgRNA_4","D1","CD300LF","Perturbed",15,108622
"CD300LF_CRISPRi_sgRNA_4||D2","CD300LF_CRISPRi_sgRNA_4","D2","CD300LF","Perturbed",9,70802
"CD300LF_CRISPRi_sgRNA_5||D1","CD300LF_CRISPRi_sgRNA_5","D1","CD300LF","Perturbed",6,42071
"CD300LF_CRISPRi_sgRNA_5||D2","CD300LF_CRISPRi_sgRNA_5","D2","CD300LF","Perturbed",5,34152
"CD33_CRISPRi_sgRNA_1||D1","CD33_CRISPRi_sgRNA_1","D1","CD33","Perturbed",16,169589
"CD33_CRISPRi_sgRNA_1||D2","CD33_CRISPRi_sgRNA_1","D2","CD33","Perturbed",4,34575
"CD33_CRISPRi_sgRNA_2||D1","CD33_CRISPRi_sgRNA_2","D1","CD33","Perturbed",38,385099
"CD33_CRISPRi_sgRNA_2||D2","CD33_CRISPRi_sgRNA_2","D2","CD33","Perturbed",29,217992
"CD33_CRISPRi_sgRNA_3||D1","CD33_CRISPRi_sgRNA_3","D1","CD33","Perturbed",3,29535
"CD33_CRISPRi_sgRNA_4||D1","CD33_CRISPRi_sgRNA_4","D1","CD33","Perturbed",22,172598
"CD33_CRISPRi_sgRNA_4||D2","CD33_CRISPRi_sgRNA_4","D2","CD33","Perturbed",10,75870
"CD33_CRISPRi_sgRNA_5||D1","CD33_CRISPRi_sgRNA_5","D1","CD33","Perturbed",12,86593
"CD33_CRISPRi_sgRNA_5||D2","CD33_CRISPRi_sgRNA_5","D2","CD33","Perturbed",4,24871
"CD37_CRISPRi_sgRNA_1||D1","CD37_CRISPRi_sgRNA_1","D1","CD37","Perturbed",24,238748
"CD37_CRISPRi_sgRNA_1||D2","CD37_CRISPRi_sgRNA_1","D2","CD37","Perturbed",9,59864
"CD37_CRISPRi_sgRNA_2||D1","CD37_CRISPRi_sgRNA_2","D1","CD37","Perturbed",20,179817
"CD37_CRISPRi_sgRNA_2||D2","CD37_CRISPRi_sgRNA_2","D2","CD37","Perturbed",11,82818
"CD37_CRISPRi_sgRNA_3||D1","CD37_CRISPRi_sgRNA_3","D1","CD37","Perturbed",20,186459
"CD37_CRISPRi_sgRNA_3||D2","CD37_CRISPRi_sgRNA_3","D2","CD37","Perturbed",12,91837
"CD37_CRISPRi_sgRNA_4||D1","CD37_CRISPRi_sgRNA_4","D1","CD37","Perturbed",6,62322
"CD37_CRISPRi_sgRNA_4||D2","CD37_CRISPRi_sgRNA_4","D2","CD37","Perturbed",5,35530
"CD37_CRISPRi_sgRNA_5||D1","CD37_CRISPRi_sgRNA_5","D1","CD37","Perturbed",9,72192
"CD37_CRISPRi_sgRNA_5||D2","CD37_CRISPRi_sgRNA_5","D2","CD37","Perturbed",9,90189
"CD40_CRISPRi_sgRNA_1||D1","CD40_CRISPRi_sgRNA_1","D1","CD40","Perturbed",10,74687
"CD40_CRISPRi_sgRNA_1||D2","CD40_CRISPRi_sgRNA_1","D2","CD40","Perturbed",14,110558
"CD40_CRISPRi_sgRNA_2||D1","CD40_CRISPRi_sgRNA_2","D1","CD40","Perturbed",17,192075
"CD40_CRISPRi_sgRNA_2||D2","CD40_CRISPRi_sgRNA_2","D2","CD40","Perturbed",6,61131
"CD40_CRISPRi_sgRNA_3||D1","CD40_CRISPRi_sgRNA_3","D1","CD40","Perturbed",9,92492
"CD40_CRISPRi_sgRNA_3||D2","CD40_CRISPRi_sgRNA_3","D2","CD40","Perturbed",6,43358
"CD40_CRISPRi_sgRNA_4||D1","CD40_CRISPRi_sgRNA_4","D1","CD40","Perturbed",13,135591
"CD40_CRISPRi_sgRNA_4||D2","CD40_CRISPRi_sgRNA_4","D2","CD40","Perturbed",7,55680
"CD40_CRISPRi_sgRNA_5||D1","CD40_CRISPRi_sgRNA_5","D1","CD40","Perturbed",7,47084
"CD40_CRISPRi_sgRNA_5||D2","CD40_CRISPRi_sgRNA_5","D2","CD40","Perturbed",7,67705
"CD44_CRISPRi_sgRNA_1||D1","CD44_CRISPRi_sgRNA_1","D1","CD44","Perturbed",18,166378
"CD44_CRISPRi_sgRNA_1||D2","CD44_CRISPRi_sgRNA_1","D2","CD44","Perturbed",9,52834
"CD44_CRISPRi_sgRNA_2||D1","CD44_CRISPRi_sgRNA_2","D1","CD44","Perturbed",9,88671
"CD44_CRISPRi_sgRNA_2||D2","CD44_CRISPRi_sgRNA_2","D2","CD44","Perturbed",6,44129
"CD44_CRISPRi_sgRNA_3||D1","CD44_CRISPRi_sgRNA_3","D1","CD44","Perturbed",18,155295
"CD44_CRISPRi_sgRNA_3||D2","CD44_CRISPRi_sgRNA_3","D2","CD44","Perturbed",8,70561
"CD44_CRISPRi_sgRNA_4||D1","CD44_CRISPRi_sgRNA_4","D1","CD44","Perturbed",16,143850
"CD44_CRISPRi_sgRNA_4||D2","CD44_CRISPRi_sgRNA_4","D2","CD44","Perturbed",6,35262
"CD44_CRISPRi_sgRNA_5||D1","CD44_CRISPRi_sgRNA_5","D1","CD44","Perturbed",15,128458
"CD44_CRISPRi_sgRNA_5||D2","CD44_CRISPRi_sgRNA_5","D2","CD44","Perturbed",6,32117
"CD48_CRISPRi_sgRNA_1||D1","CD48_CRISPRi_sgRNA_1","D1","CD48","Perturbed",17,176928
"CD48_CRISPRi_sgRNA_1||D2","CD48_CRISPRi_sgRNA_1","D2","CD48","Perturbed",9,68573
"CD48_CRISPRi_sgRNA_2||D1","CD48_CRISPRi_sgRNA_2","D1","CD48","Perturbed",8,84225
"CD48_CRISPRi_sgRNA_2||D2","CD48_CRISPRi_sgRNA_2","D2","CD48","Perturbed",3,27606
"CD48_CRISPRi_sgRNA_3||D1","CD48_CRISPRi_sgRNA_3","D1","CD48","Perturbed",2,7276
"CD48_CRISPRi_sgRNA_4||D1","CD48_CRISPRi_sgRNA_4","D1","CD48","Perturbed",19,178627
"CD48_CRISPRi_sgRNA_4||D2","CD48_CRISPRi_sgRNA_4","D2","CD48","Perturbed",9,57214
"CD48_CRISPRi_sgRNA_5||D1","CD48_CRISPRi_sgRNA_5","D1","CD48","Perturbed",18,174263
"CD48_CRISPRi_sgRNA_5||D2","CD48_CRISPRi_sgRNA_5","D2","CD48","Perturbed",11,81662
"CD52_CRISPRi_sgRNA_1||D1","CD52_CRISPRi_sgRNA_1","D1","CD52","Perturbed",1,6583
"CD52_CRISPRi_sgRNA_2||D1","CD52_CRISPRi_sgRNA_2","D1","CD52","Perturbed",20,216757
"CD52_CRISPRi_sgRNA_2||D2","CD52_CRISPRi_sgRNA_2","D2","CD52","Perturbed",13,113304
"CD52_CRISPRi_sgRNA_3||D1","CD52_CRISPRi_sgRNA_3","D1","CD52","Perturbed",12,124683
"CD52_CRISPRi_sgRNA_3||D2","CD52_CRISPRi_sgRNA_3","D2","CD52","Perturbed",5,37990
"CD52_CRISPRi_sgRNA_4||D1","CD52_CRISPRi_sgRNA_4","D1","CD52","Perturbed",12,125446
"CD52_CRISPRi_sgRNA_4||D2","CD52_CRISPRi_sgRNA_4","D2","CD52","Perturbed",6,39822
"CD52_CRISPRi_sgRNA_5||D1","CD52_CRISPRi_sgRNA_5","D1","CD52","Perturbed",2,16415
"CD58_CRISPRi_sgRNA_1||D1","CD58_CRISPRi_sgRNA_1","D1","CD58","Perturbed",30,261135
"CD58_CRISPRi_sgRNA_1||D2","CD58_CRISPRi_sgRNA_1","D2","CD58","Perturbed",17,131100
"CD58_CRISPRi_sgRNA_2||D1","CD58_CRISPRi_sgRNA_2","D1","CD58","Perturbed",10,100082
"CD58_CRISPRi_sgRNA_2||D2","CD58_CRISPRi_sgRNA_2","D2","CD58","Perturbed",3,28497
"CD58_CRISPRi_sgRNA_3||D1","CD58_CRISPRi_sgRNA_3","D1","CD58","Perturbed",25,226772
"CD58_CRISPRi_sgRNA_3||D2","CD58_CRISPRi_sgRNA_3","D2","CD58","Perturbed",12,77550
"CD58_CRISPRi_sgRNA_4||D1","CD58_CRISPRi_sgRNA_4","D1","CD58","Perturbed",3,26246
"CD58_CRISPRi_sgRNA_4||D2","CD58_CRISPRi_sgRNA_4","D2","CD58","Perturbed",5,48164
"CD58_CRISPRi_sgRNA_5||D1","CD58_CRISPRi_sgRNA_5","D1","CD58","Perturbed",5,39133
"CD68_CRISPRi_sgRNA_1||D1","CD68_CRISPRi_sgRNA_1","D1","CD68","Perturbed",9,77694
"CD68_CRISPRi_sgRNA_1||D2","CD68_CRISPRi_sgRNA_1","D2","CD68","Perturbed",9,65054
"CD68_CRISPRi_sgRNA_2||D1","CD68_CRISPRi_sgRNA_2","D1","CD68","Perturbed",34,309662
"CD68_CRISPRi_sgRNA_2||D2","CD68_CRISPRi_sgRNA_2","D2","CD68","Perturbed",19,143954
"CD68_CRISPRi_sgRNA_3||D1","CD68_CRISPRi_sgRNA_3","D1","CD68","Perturbed",36,329202
"CD68_CRISPRi_sgRNA_3||D2","CD68_CRISPRi_sgRNA_3","D2","CD68","Perturbed",19,142847
"CD68_CRISPRi_sgRNA_4||D1","CD68_CRISPRi_sgRNA_4","D1","CD68","Perturbed",18,144498
"CD68_CRISPRi_sgRNA_4||D2","CD68_CRISPRi_sgRNA_4","D2","CD68","Perturbed",7,40082
"CD68_CRISPRi_sgRNA_5||D1","CD68_CRISPRi_sgRNA_5","D1","CD68","Perturbed",11,75196
"CD69_CRISPRi_sgRNA_1||D1","CD69_CRISPRi_sgRNA_1","D1","CD69","Perturbed",9,64063
"CD69_CRISPRi_sgRNA_1||D2","CD69_CRISPRi_sgRNA_1","D2","CD69","Perturbed",4,24015
"CD69_CRISPRi_sgRNA_2||D1","CD69_CRISPRi_sgRNA_2","D1","CD69","Perturbed",11,89493
"CD69_CRISPRi_sgRNA_2||D2","CD69_CRISPRi_sgRNA_2","D2","CD69","Perturbed",4,38409
"CD69_CRISPRi_sgRNA_3||D1","CD69_CRISPRi_sgRNA_3","D1","CD69","Perturbed",16,152722
"CD69_CRISPRi_sgRNA_3||D2","CD69_CRISPRi_sgRNA_3","D2","CD69","Perturbed",5,25829
"CD69_CRISPRi_sgRNA_4||D1","CD69_CRISPRi_sgRNA_4","D1","CD69","Perturbed",32,249217
"CD69_CRISPRi_sgRNA_4||D2","CD69_CRISPRi_sgRNA_4","D2","CD69","Perturbed",20,161509
"CD69_CRISPRi_sgRNA_5||D1","CD69_CRISPRi_sgRNA_5","D1","CD69","Perturbed",20,181762
"CD69_CRISPRi_sgRNA_5||D2","CD69_CRISPRi_sgRNA_5","D2","CD69","Perturbed",13,102268
"CD80_CRISPRi_sgRNA_1||D1","CD80_CRISPRi_sgRNA_1","D1","CD80","Perturbed",16,114550
"CD80_CRISPRi_sgRNA_1||D2","CD80_CRISPRi_sgRNA_1","D2","CD80","Perturbed",2,14536
"CD80_CRISPRi_sgRNA_2||D1","CD80_CRISPRi_sgRNA_2","D1","CD80","Perturbed",6,68668
"CD80_CRISPRi_sgRNA_2||D2","CD80_CRISPRi_sgRNA_2","D2","CD80","Perturbed",4,32654
"CD80_CRISPRi_sgRNA_3||D1","CD80_CRISPRi_sgRNA_3","D1","CD80","Perturbed",1,8182
"CD80_CRISPRi_sgRNA_4||D1","CD80_CRISPRi_sgRNA_4","D1","CD80","Perturbed",3,24157
"CD80_CRISPRi_sgRNA_4||D2","CD80_CRISPRi_sgRNA_4","D2","CD80","Perturbed",1,6256
"CD80_CRISPRi_sgRNA_5||D1","CD80_CRISPRi_sgRNA_5","D1","CD80","Perturbed",9,68944
"CD80_CRISPRi_sgRNA_5||D2","CD80_CRISPRi_sgRNA_5","D2","CD80","Perturbed",11,86052
"CD81_CRISPRi_sgRNA_1||D1","CD81_CRISPRi_sgRNA_1","D1","CD81","Perturbed",26,210049
"CD81_CRISPRi_sgRNA_1||D2","CD81_CRISPRi_sgRNA_1","D2","CD81","Perturbed",9,60038
"CD81_CRISPRi_sgRNA_2||D1","CD81_CRISPRi_sgRNA_2","D1","CD81","Perturbed",29,282582
"CD81_CRISPRi_sgRNA_2||D2","CD81_CRISPRi_sgRNA_2","D2","CD81","Perturbed",16,137618
"CD81_CRISPRi_sgRNA_3||D1","CD81_CRISPRi_sgRNA_3","D1","CD81","Perturbed",13,121907
"CD81_CRISPRi_sgRNA_3||D2","CD81_CRISPRi_sgRNA_3","D2","CD81","Perturbed",4,22879
"CD81_CRISPRi_sgRNA_4||D1","CD81_CRISPRi_sgRNA_4","D1","CD81","Perturbed",3,30223
"CD81_CRISPRi_sgRNA_4||D2","CD81_CRISPRi_sgRNA_4","D2","CD81","Perturbed",2,14663
"CD81_CRISPRi_sgRNA_5||D1","CD81_CRISPRi_sgRNA_5","D1","CD81","Perturbed",14,131268
"CD81_CRISPRi_sgRNA_5||D2","CD81_CRISPRi_sgRNA_5","D2","CD81","Perturbed",2,10843
"CD86_CRISPRi_sgRNA_1||D1","CD86_CRISPRi_sgRNA_1","D1","CD86","Perturbed",21,169378
"CD86_CRISPRi_sgRNA_1||D2","CD86_CRISPRi_sgRNA_1","D2","CD86","Perturbed",10,104191
"CD86_CRISPRi_sgRNA_2||D1","CD86_CRISPRi_sgRNA_2","D1","CD86","Perturbed",34,288627
"CD86_CRISPRi_sgRNA_2||D2","CD86_CRISPRi_sgRNA_2","D2","CD86","Perturbed",21,156897
"CD86_CRISPRi_sgRNA_3||D1","CD86_CRISPRi_sgRNA_3","D1","CD86","Perturbed",35,318237
"CD86_CRISPRi_sgRNA_3||D2","CD86_CRISPRi_sgRNA_3","D2","CD86","Perturbed",21,145304
"CD86_CRISPRi_sgRNA_4||D1","CD86_CRISPRi_sgRNA_4","D1","CD86","Perturbed",9,106770
"CD86_CRISPRi_sgRNA_4||D2","CD86_CRISPRi_sgRNA_4","D2","CD86","Perturbed",9,64832
"CD86_CRISPRi_sgRNA_5||D1","CD86_CRISPRi_sgRNA_5","D1","CD86","Perturbed",8,89736
"CD86_CRISPRi_sgRNA_5||D2","CD86_CRISPRi_sgRNA_5","D2","CD86","Perturbed",9,77435
"CEMIP2_CRISPRi_sgRNA_1||D1","CEMIP2_CRISPRi_sgRNA_1","D1","CEMIP2","Perturbed",38,280108
"CEMIP2_CRISPRi_sgRNA_1||D2","CEMIP2_CRISPRi_sgRNA_1","D2","CEMIP2","Perturbed",23,167966
"CEMIP2_CRISPRi_sgRNA_2||D1","CEMIP2_CRISPRi_sgRNA_2","D1","CEMIP2","Perturbed",6,57431
"CEMIP2_CRISPRi_sgRNA_2||D2","CEMIP2_CRISPRi_sgRNA_2","D2","CEMIP2","Perturbed",5,48353
"CEMIP2_CRISPRi_sgRNA_3||D1","CEMIP2_CRISPRi_sgRNA_3","D1","CEMIP2","Perturbed",8,85706
"CEMIP2_CRISPRi_sgRNA_3||D2","CEMIP2_CRISPRi_sgRNA_3","D2","CEMIP2","Perturbed",1,21410
"CEMIP2_CRISPRi_sgRNA_4||D1","CEMIP2_CRISPRi_sgRNA_4","D1","CEMIP2","Perturbed",19,205115
"CEMIP2_CRISPRi_sgRNA_4||D2","CEMIP2_CRISPRi_sgRNA_4","D2","CEMIP2","Perturbed",9,89398
"CEMIP2_CRISPRi_sgRNA_5||D1","CEMIP2_CRISPRi_sgRNA_5","D1","CEMIP2","Perturbed",1,9148
"CHRNE_CRISPRi_sgRNA_1||D1","CHRNE_CRISPRi_sgRNA_1","D1","CHRNE","Perturbed",13,123186
"CHRNE_CRISPRi_sgRNA_1||D2","CHRNE_CRISPRi_sgRNA_1","D2","CHRNE","Perturbed",8,59435
"CHRNE_CRISPRi_sgRNA_2||D1","CHRNE_CRISPRi_sgRNA_2","D1","CHRNE","Perturbed",15,149615
"CHRNE_CRISPRi_sgRNA_2||D2","CHRNE_CRISPRi_sgRNA_2","D2","CHRNE","Perturbed",1,7542
"CHRNE_CRISPRi_sgRNA_3||D1","CHRNE_CRISPRi_sgRNA_3","D1","CHRNE","Perturbed",19,151868
"CHRNE_CRISPRi_sgRNA_3||D2","CHRNE_CRISPRi_sgRNA_3","D2","CHRNE","Perturbed",7,55592
"CHRNE_CRISPRi_sgRNA_4||D1","CHRNE_CRISPRi_sgRNA_4","D1","CHRNE","Perturbed",7,44549
"CHRNE_CRISPRi_sgRNA_4||D2","CHRNE_CRISPRi_sgRNA_4","D2","CHRNE","Perturbed",9,60543
"CHRNE_CRISPRi_sgRNA_5||D1","CHRNE_CRISPRi_sgRNA_5","D1","CHRNE","Perturbed",24,186255
"CHRNE_CRISPRi_sgRNA_5||D2","CHRNE_CRISPRi_sgRNA_5","D2","CHRNE","Perturbed",10,85591
"CLDN7_CRISPRi_sgRNA_1||D1","CLDN7_CRISPRi_sgRNA_1","D1","CLDN7","Perturbed",24,191751
"CLDN7_CRISPRi_sgRNA_1||D2","CLDN7_CRISPRi_sgRNA_1","D2","CLDN7","Perturbed",6,59252
"CLDN7_CRISPRi_sgRNA_2||D1","CLDN7_CRISPRi_sgRNA_2","D1","CLDN7","Perturbed",8,68413
"CLDN7_CRISPRi_sgRNA_2||D2","CLDN7_CRISPRi_sgRNA_2","D2","CLDN7","Perturbed",5,48681
"CLDN7_CRISPRi_sgRNA_3||D1","CLDN7_CRISPRi_sgRNA_3","D1","CLDN7","Perturbed",14,118180
"CLDN7_CRISPRi_sgRNA_3||D2","CLDN7_CRISPRi_sgRNA_3","D2","CLDN7","Perturbed",9,75399
"CLDN7_CRISPRi_sgRNA_4||D1","CLDN7_CRISPRi_sgRNA_4","D1","CLDN7","Perturbed",8,69767
"CLDN7_CRISPRi_sgRNA_4||D2","CLDN7_CRISPRi_sgRNA_4","D2","CLDN7","Perturbed",3,19374
"CLDN7_CRISPRi_sgRNA_5||D1","CLDN7_CRISPRi_sgRNA_5","D1","CLDN7","Perturbed",9,107167
"CLDN7_CRISPRi_sgRNA_5||D2","CLDN7_CRISPRi_sgRNA_5","D2","CLDN7","Perturbed",2,14833
"CLEC2B_CRISPRi_sgRNA_1||D1","CLEC2B_CRISPRi_sgRNA_1","D1","CLEC2B","Perturbed",7,56636
"CLEC2B_CRISPRi_sgRNA_1||D2","CLEC2B_CRISPRi_sgRNA_1","D2","CLEC2B","Perturbed",3,37808
"CLEC2B_CRISPRi_sgRNA_2||D1","CLEC2B_CRISPRi_sgRNA_2","D1","CLEC2B","Perturbed",3,41325
"CLEC2B_CRISPRi_sgRNA_2||D2","CLEC2B_CRISPRi_sgRNA_2","D2","CLEC2B","Perturbed",5,49135
"CLEC2B_CRISPRi_sgRNA_3||D2","CLEC2B_CRISPRi_sgRNA_3","D2","CLEC2B","Perturbed",2,10567
"CLEC2B_CRISPRi_sgRNA_4||D1","CLEC2B_CRISPRi_sgRNA_4","D1","CLEC2B","Perturbed",6,70412
"CLEC2B_CRISPRi_sgRNA_4||D2","CLEC2B_CRISPRi_sgRNA_4","D2","CLEC2B","Perturbed",9,101676
"CLEC2B_CRISPRi_sgRNA_5||D1","CLEC2B_CRISPRi_sgRNA_5","D1","CLEC2B","Perturbed",10,95189
"CLEC2B_CRISPRi_sgRNA_5||D2","CLEC2B_CRISPRi_sgRNA_5","D2","CLEC2B","Perturbed",9,55899
"CLEC2D_CRISPRi_sgRNA_1||D1","CLEC2D_CRISPRi_sgRNA_1","D1","CLEC2D","Perturbed",12,133145
"CLEC2D_CRISPRi_sgRNA_1||D2","CLEC2D_CRISPRi_sgRNA_1","D2","CLEC2D","Perturbed",6,46953
"CLEC2D_CRISPRi_sgRNA_2||D1","CLEC2D_CRISPRi_sgRNA_2","D1","CLEC2D","Perturbed",13,124506
"CLEC2D_CRISPRi_sgRNA_2||D2","CLEC2D_CRISPRi_sgRNA_2","D2","CLEC2D","Perturbed",18,149672
"CLEC2D_CRISPRi_sgRNA_3||D1","CLEC2D_CRISPRi_sgRNA_3","D1","CLEC2D","Perturbed",19,213513
"CLEC2D_CRISPRi_sgRNA_3||D2","CLEC2D_CRISPRi_sgRNA_3","D2","CLEC2D","Perturbed",16,112419
"CLEC2D_CRISPRi_sgRNA_4||D1","CLEC2D_CRISPRi_sgRNA_4","D1","CLEC2D","Perturbed",7,68333
