factor,fixture,optimizer_step,r2,representation,seed
15,dominant_axis_multifactor,50,-0.1723324985534882,target_final_slot_16,8114001
16,dominant_axis_multifactor,50,-0.24373961731934846,target_final_slot_16,8114001
17,dominant_axis_multifactor,50,-0.5017017658528693,target_final_slot_16,8114001
18,dominant_axis_multifactor,50,-1.0047173155796139,target_final_slot_16,8114001
19,dominant_axis_multifactor,50,-0.3607274101274802,target_final_slot_16,8114001
20,dominant_axis_multifactor,50,-0.25034409342697184,target_final_slot_16,8114001
21,dominant_axis_multifactor,50,-0.20855991482740244,target_final_slot_16,8114001
22,dominant_axis_multifactor,50,-0.3695739826134681,target_final_slot_16,8114001
23,dominant_axis_multifactor,50,-0.39573344276950206,target_final_slot_16,8114001
24,dominant_axis_multifactor,50,-0.1952201000243965,target_final_slot_16,8114001
25,dominant_axis_multifactor,50,-0.332490352300413,target_final_slot_16,8114001
26,dominant_axis_multifactor,50,-0.3071440118192277,target_final_slot_16,8114001
27,dominant_axis_multifactor,50,-0.7637766614778514,target_final_slot_16,8114001
28,dominant_axis_multifactor,50,-0.5210127264227009,target_final_slot_16,8114001
29,dominant_axis_multifactor,50,-0.03924554066456509,target_final_slot_16,8114001
30,dominant_axis_multifactor,50,-0.16631205900341461,target_final_slot_16,8114001
31,dominant_axis_multifactor,50,-0.3031668959719671,target_final_slot_16,8114001
0,dominant_axis_multifactor,50,0.27399182982017645,target_final_slot_17,8114001
1,dominant_axis_multifactor,50,-0.16176494987213852,target_final_slot_17,8114001
2,dominant_axis_multifactor,50,-0.41169884767817755,target_final_slot_17,8114001
3,dominant_axis_multifactor,50,0.006876309677449566,target_final_slot_17,8114001
4,dominant_axis_multifactor,50,-0.5190093202094901,target_final_slot_17,8114001
5,dominant_axis_multifactor,50,-0.46746471014239677,target_final_slot_17,8114001
6,dominant_axis_multifactor,50,-0.7973683904529729,target_final_slot_17,8114001
7,dominant_axis_multifactor,50,-0.4370576112503475,target_final_slot_17,8114001
8,dominant_axis_multifactor,50,-0.293668382933266,target_final_slot_17,8114001
9,dominant_axis_multifactor,50,-0.6431052394118846,target_final_slot_17,8114001
10,dominant_axis_multifactor,50,-0.6486187943371517,target_final_slot_17,8114001
11,dominant_axis_multifactor,50,-0.6357187865664722,target_final_slot_17,8114001
12,dominant_axis_multifactor,50,-0.9772429561903804,target_final_slot_17,8114001
13,dominant_axis_multifactor,50,-0.5049201331706623,target_final_slot_17,8114001
14,dominant_axis_multifactor,50,-0.3561220600628472,target_final_slot_17,8114001
15,dominant_axis_multifactor,50,0.09120425832958212,target_final_slot_17,8114001
16,dominant_axis_multifactor,50,-0.05850974845666612,target_final_slot_17,8114001
17,dominant_axis_multifactor,50,-0.6126840665465887,target_final_slot_17,8114001
18,dominant_axis_multifactor,50,-0.20415111806129782,target_final_slot_17,8114001
19,dominant_axis_multifactor,50,-0.48256456610075515,target_final_slot_17,8114001
20,dominant_axis_multifactor,50,-0.104907111866956,target_final_slot_17,8114001
21,dominant_axis_multifactor,50,-0.32537981620679646,target_final_slot_17,8114001
22,dominant_axis_multifactor,50,-0.3423116682328562,target_final_slot_17,8114001
23,dominant_axis_multifactor,50,-0.40149071143544224,target_final_slot_17,8114001
24,dominant_axis_multifactor,50,0.05361276386973546,target_final_slot_17,8114001
25,dominant_axis_multifactor,50,-0.5868333679726112,target_final_slot_17,8114001
26,dominant_axis_multifactor,50,-0.24664479906352077,target_final_slot_17,8114001
27,dominant_axis_multifactor,50,-0.8192498068755789,target_final_slot_17,8114001
28,dominant_axis_multifactor,50,-0.3779289098832934,target_final_slot_17,8114001
29,dominant_axis_multifactor,50,-0.134564531429322,target_final_slot_17,8114001
30,dominant_axis_multifactor,50,-0.8682011768785303,target_final_slot_17,8114001
31,dominant_axis_multifactor,50,-0.3451509601433522,target_final_slot_17,8114001
0,dominant_axis_multifactor,50,0.5611526724077843,target_final_slot_18,8114001
1,dominant_axis_multifactor,50,-0.11485462978666239,target_final_slot_18,8114001
2,dominant_axis_multifactor,50,0.0002849876622321723,target_final_slot_18,8114001
3,dominant_axis_multifactor,50,-0.23971474185603925,target_final_slot_18,8114001
4,dominant_axis_multifactor,50,-0.42886262728423197,target_final_slot_18,8114001
5,dominant_axis_multifactor,50,-0.22463025452197938,target_final_slot_18,8114001
6,dominant_axis_multifactor,50,-0.7477819695709693,target_final_slot_18,8114001
7,dominant_axis_multifactor,50,-0.26680598395564736,target_final_slot_18,8114001
8,dominant_axis_multifactor,50,-0.16091280558194243,target_final_slot_18,8114001
9,dominant_axis_multifactor,50,-0.5762521401116412,target_final_slot_18,8114001
10,dominant_axis_multifactor,50,-0.5118939681955956,target_final_slot_18,8114001
11,dominant_axis_multifactor,50,-0.22018916913425124,target_final_slot_18,8114001
12,dominant_axis_multifactor,50,-0.018474753480387962,target_final_slot_18,8114001
13,dominant_axis_multifactor,50,-0.6804701835436218,target_final_slot_18,8114001
14,dominant_axis_multifactor,50,-0.3352092069184702,target_final_slot_18,8114001
15,dominant_axis_multifactor,50,0.09820987755286792,target_final_slot_18,8114001
16,dominant_axis_multifactor,50,-0.39050510471939925,target_final_slot_18,8114001
17,dominant_axis_multifactor,50,-0.3495554540507759,target_final_slot_18,8114001
18,dominant_axis_multifactor,50,-0.20710024131285176,target_final_slot_18,8114001
19,dominant_axis_multifactor,50,-0.4095085560498517,target_final_slot_18,8114001
20,dominant_axis_multifactor,50,-0.1369062023701162,target_final_slot_18,8114001
21,dominant_axis_multifactor,50,-0.13998888057674863,target_final_slot_18,8114001
22,dominant_axis_multifactor,50,-0.6029865619587644,target_final_slot_18,8114001
23,dominant_axis_multifactor,50,-0.33944654478990377,target_final_slot_18,8114001
24,dominant_axis_multifactor,50,-0.014445018874559068,target_final_slot_18,8114001
25,dominant_axis_multifactor,50,-0.6432124178252017,target_final_slot_18,8114001
26,dominant_axis_multifactor,50,-0.030740840962538707,target_final_slot_18,8114001
27,dominant_axis_multifactor,50,-0.5735173261404263,target_final_slot_18,8114001
28,dominant_axis_multifactor,50,-0.2459737141847389,target_final_slot_18,8114001
29,dominant_axis_multifactor,50,-0.19354806692792992,target_final_slot_18,8114001
30,dominant_axis_multifactor,50,-0.5128818685487497,target_final_slot_18,8114001
31,dominant_axis_multifactor,50,-0.7062891233399906,target_final_slot_18,8114001
0,dominant_axis_multifactor,50,0.303871347864232,target_final_slot_19,8114001
1,dominant_axis_multifactor,50,-0.5714918347002358,target_final_slot_19,8114001
2,dominant_axis_multifactor,50,-0.31436595556729974,target_final_slot_19,8114001
3,dominant_axis_multifactor,50,-0.574156709218022,target_final_slot_19,8114001
4,dominant_axis_multifactor,50,-0.2678447944063884,target_final_slot_19,8114001
5,dominant_axis_multifactor,50,-0.34176030594725426,target_final_slot_19,8114001
6,dominant_axis_multifactor,50,-1.011926160174986,target_final_slot_19,8114001
7,dominant_axis_multifactor,50,-0.31480028531993853,target_final_slot_19,8114001
8,dominant_axis_multifactor,50,-0.36787772429229726,target_final_slot_19,8114001
9,dominant_axis_multifactor,50,-0.7963756062530629,target_final_slot_19,8114001
10,dominant_axis_multifactor,50,-0.780596258330722,target_final_slot_19,8114001
11,dominant_axis_multifactor,50,-0.15500620019238998,target_final_slot_19,8114001
12,dominant_axis_multifactor,50,-0.20113374257796846,target_final_slot_19,8114001
13,dominant_axis_multifactor,50,-0.32748137203389716,target_final_slot_19,8114001
14,dominant_axis_multifactor,50,-0.42068407895312787,target_final_slot_19,8114001
15,dominant_axis_multifactor,50,-0.7254102520158856,target_final_slot_19,8114001
16,dominant_axis_multifactor,50,-0.14365104118826166,target_final_slot_19,8114001
17,dominant_axis_multifactor,50,-0.3238982767244145,target_final_slot_19,8114001
18,dominant_axis_multifactor,50,-0.39621479493410505,target_final_slot_19,8114001
19,dominant_axis_multifactor,50,-0.656516393424039,target_final_slot_19,8114001
20,dominant_axis_multifactor,50,-0.5407083410618423,target_final_slot_19,8114001
21,dominant_axis_multifactor,50,-0.28842628125673886,target_final_slot_19,8114001
22,dominant_axis_multifactor,50,-0.7284873902058415,target_final_slot_19,8114001
23,dominant_axis_multifactor,50,-0.38780507763618655,target_final_slot_19,8114001
24,dominant_axis_multifactor,50,-0.4370680301872909,target_final_slot_19,8114001
25,dominant_axis_multifactor,50,-0.21412376766890273,target_final_slot_19,8114001
26,dominant_axis_multifactor,50,-0.5625482383794573,target_final_slot_19,8114001
27,dominant_axis_multifactor,50,-0.4215689878395448,target_final_slot_19,8114001
28,dominant_axis_multifactor,50,-0.8150780679630738,target_final_slot_19,8114001
29,dominant_axis_multifactor,50,-0.3233059254553803,target_final_slot_19,8114001
30,dominant_axis_multifactor,50,-0.3780188370951716,target_final_slot_19,8114001
31,dominant_axis_multifactor,50,-0.8427141627687271,target_final_slot_19,8114001
0,dominant_axis_multifactor,50,0.6265307097702081,target_final_slot_20,8114001
1,dominant_axis_multifactor,50,-0.42757713852364065,target_final_slot_20,8114001
2,dominant_axis_multifactor,50,-0.42727542436179977,target_final_slot_20,8114001
3,dominant_axis_multifactor,50,-0.07911008434840605,target_final_slot_20,8114001
4,dominant_axis_multifactor,50,-0.2701472110093508,target_final_slot_20,8114001
5,dominant_axis_multifactor,50,-1.3334461392711732,target_final_slot_20,8114001
6,dominant_axis_multifactor,50,-0.8258216303357524,target_final_slot_20,8114001
7,dominant_axis_multifactor,50,-0.9291947578697175,target_final_slot_20,8114001
8,dominant_axis_multifactor,50,-0.10456488929262653,target_final_slot_20,8114001
9,dominant_axis_multifactor,50,-0.7139833413969521,target_final_slot_20,8114001
10,dominant_axis_multifactor,50,-0.41908421908621163,target_final_slot_20,8114001
11,dominant_axis_multifactor,50,-0.20629406311320353,target_final_slot_20,8114001
12,dominant_axis_multifactor,50,-0.3516983220466914,target_final_slot_20,8114001
13,dominant_axis_multifactor,50,-0.4813636529373162,target_final_slot_20,8114001
14,dominant_axis_multifactor,50,-0.2381627698385027,target_final_slot_20,8114001
15,dominant_axis_multifactor,50,-0.08290818246189091,target_final_slot_20,8114001
16,dominant_axis_multifactor,50,0.049458430327815495,target_final_slot_20,8114001
17,dominant_axis_multifactor,50,-0.5592182142986488,target_final_slot_20,8114001
18,dominant_axis_multifactor,50,-0.4752533133319712,target_final_slot_20,8114001
19,dominant_axis_multifactor,50,-0.2533795363389493,target_final_slot_20,8114001
20,dominant_axis_multifactor,50,-0.3637013549424859,target_final_slot_20,8114001
21,dominant_axis_multifactor,50,-0.18453360690183906,target_final_slot_20,8114001
22,dominant_axis_multifactor,50,-0.9641003250902735,target_final_slot_20,8114001
23,dominant_axis_multifactor,50,-0.39572061254423474,target_final_slot_20,8114001
24,dominant_axis_multifactor,50,-0.7278166768936898,target_final_slot_20,8114001
25,dominant_axis_multifactor,50,-0.9163781482324256,target_final_slot_20,8114001
26,dominant_axis_multifactor,50,-0.11726923724348337,target_final_slot_20,8114001
27,dominant_axis_multifactor,50,-0.47247988777530114,target_final_slot_20,8114001
28,dominant_axis_multifactor,50,-0.4369911517124343,target_final_slot_20,8114001
29,dominant_axis_multifactor,50,-0.2840334555166446,target_final_slot_20,8114001
30,dominant_axis_multifactor,50,-0.4720995905709682,target_final_slot_20,8114001
31,dominant_axis_multifactor,50,-0.22250485723955093,target_final_slot_20,8114001
0,dominant_axis_multifactor,50,0.4889076513030637,target_final_slot_21,8114001
1,dominant_axis_multifactor,50,-0.21290836546791891,target_final_slot_21,8114001
2,dominant_axis_multifactor,50,-0.28977356452936354,target_final_slot_21,8114001
3,dominant_axis_multifactor,50,-0.43667182282109196,target_final_slot_21,8114001
4,dominant_axis_multifactor,50,-0.2726978142333796,target_final_slot_21,8114001
5,dominant_axis_multifactor,50,-0.4663869293828955,target_final_slot_21,8114001
6,dominant_axis_multifactor,50,-1.0458853194839501,target_final_slot_21,8114001
7,dominant_axis_multifactor,50,-0.2576742647481791,target_final_slot_21,8114001
8,dominant_axis_multifactor,50,-0.3754381778578284,target_final_slot_21,8114001
9,dominant_axis_multifactor,50,-0.44190785861515214,target_final_slot_21,8114001
10,dominant_axis_multifactor,50,-0.6317834368956841,target_final_slot_21,8114001
11,dominant_axis_multifactor,50,-0.41179258721382217,target_final_slot_21,8114001
12,dominant_axis_multifactor,50,-0.3866226622215392,target_final_slot_21,8114001
13,dominant_axis_multifactor,50,-0.8547493349877149,target_final_slot_21,8114001
14,dominant_axis_multifactor,50,-0.3307138593750547,target_final_slot_21,8114001
15,dominant_axis_multifactor,50,-0.014165790265490807,target_final_slot_21,8114001
16,dominant_axis_multifactor,50,0.14973840030547947,target_final_slot_21,8114001
17,dominant_axis_multifactor,50,-0.5635567450085357,target_final_slot_21,8114001
18,dominant_axis_multifactor,50,-0.2630313111645457,target_final_slot_21,8114001
19,dominant_axis_multifactor,50,-0.3699369710638034,target_final_slot_21,8114001
20,dominant_axis_multifactor,50,-0.524179327261409,target_final_slot_21,8114001
21,dominant_axis_multifactor,50,0.08054229545769753,target_final_slot_21,8114001
22,dominant_axis_multifactor,50,-0.2887750531977529,target_final_slot_21,8114001
23,dominant_axis_multifactor,50,-0.26402794235100857,target_final_slot_21,8114001
24,dominant_axis_multifactor,50,-0.392344984241372,target_final_slot_21,8114001
25,dominant_axis_multifactor,50,-0.40018295685484295,target_final_slot_21,8114001
26,dominant_axis_multifactor,50,-0.4649553810914213,target_final_slot_21,8114001
27,dominant_axis_multifactor,50,-0.6336156593811795,target_final_slot_21,8114001
28,dominant_axis_multifactor,50,-0.3430624255452128,target_final_slot_21,8114001
29,dominant_axis_multifactor,50,-0.6193967984286786,target_final_slot_21,8114001
30,dominant_axis_multifactor,50,-0.18951925694849248,target_final_slot_21,8114001
31,dominant_axis_multifactor,50,-0.4322190731393183,target_final_slot_21,8114001
0,dominant_axis_multifactor,50,0.3311324499101904,target_final_slot_22,8114001
1,dominant_axis_multifactor,50,-0.32805065344092665,target_final_slot_22,8114001
2,dominant_axis_multifactor,50,-0.4970807556662995,target_final_slot_22,8114001
3,dominant_axis_multifactor,50,-0.27797307648985603,target_final_slot_22,8114001
4,dominant_axis_multifactor,50,-0.5078614886506401,target_final_slot_22,8114001
5,dominant_axis_multifactor,50,-1.0031358993063093,target_final_slot_22,8114001
6,dominant_axis_multifactor,50,-0.37104773908509814,target_final_slot_22,8114001
7,dominant_axis_multifactor,50,-0.8916770676237089,target_final_slot_22,8114001
8,dominant_axis_multifactor,50,-0.35956261568821946,target_final_slot_22,8114001
9,dominant_axis_multifactor,50,-0.13825707449817193,target_final_slot_22,8114001
10,dominant_axis_multifactor,50,-0.19463616008043116,target_final_slot_22,8114001
11,dominant_axis_multifactor,50,-1.0234687393945667,target_final_slot_22,8114001
12,dominant_axis_multifactor,50,-0.40028716457506763,target_final_slot_22,8114001
13,dominant_axis_multifactor,50,-0.1456058501894304,target_final_slot_22,8114001
14,dominant_axis_multifactor,50,-0.38520903832844344,target_final_slot_22,8114001
15,dominant_axis_multifactor,50,0.19534402733362632,target_final_slot_22,8114001
16,dominant_axis_multifactor,50,-0.2801171534204452,target_final_slot_22,8114001
17,dominant_axis_multifactor,50,-0.4269490130518989,target_final_slot_22,8114001
18,dominant_axis_multifactor,50,-0.5624786972947791,target_final_slot_22,8114001
19,dominant_axis_multifactor,50,-0.14580394692306675,target_final_slot_22,8114001
