dataset_id,study_id,local_path,file_object_type,modality,intended_project_role,foundation_eligible,pathology_bearing,holdout_validation_adapter,size_bytes,registered_downloaded_asset,downloaded_but_unregistered,registry_sources,local_file_exists,registered_sha256,duplicate_physical_sha256,feature_count,feature_identifier_fields_available
GSE280460,GSE280460_human_HYP_Xenium,data/external/v4/stage81a3_context/GSE280460_human_HYP_Xenium/GSM8598173_X86_reg2--x5993B_F--singlesampMetadataGEO.txt.gz,.txt.gz,spatial RNA,context_qualification_or_reference,False,False,True,534834,True,False,data/external/v4/stage81a3_context/GSE280460_human_HYP_Xenium/DOWNLOAD_INVENTORY.csv,True,9bcd541f731ad3296bdfe23c1f9d23a341426ab8764994f320e0ac90b248161e,,,
GSE280460,GSE280460_human_HYP_Xenium,data/external/v4/stage81a3_context/GSE280460_human_HYP_Xenium/GSM8598173_x5993B_F-cell_boundaries.csv.gz,.csv.gz,spatial RNA,context_qualification_or_reference,False,False,True,8940647,True,False,data/external/v4/stage81a3_context/GSE280460_human_HYP_Xenium/DOWNLOAD_INVENTORY.csv,True,eba73b36594c9c341895217b126ff95102dc528adad0e6dc0fa74cf97eb60696,,,
GSE280460,GSE280460_human_HYP_Xenium,data/external/v4/stage81a3_context/GSE280460_human_HYP_Xenium/GSM8598173_x5993B_F-cell_feature_matrix.h5,.h5,spatial RNA,context_qualification_or_reference,False,False,True,6539664,True,False,data/external/v4/stage81a3_context/GSE280460_human_HYP_Xenium/DOWNLOAD_INVENTORY.csv,True,867bedaaa6ba07cbad6794165b06865c9bfb1ac33287ac4d1c1be0d6b1bf801b,,541.0,matrix/features/id|name|feature_type
GSE280460,GSE280460_human_HYP_Xenium,data/external/v4/stage81a3_context/GSE280460_human_HYP_Xenium/GSM8598173_x5993B_F-nucleus_boundaries.csv.gz,.csv.gz,spatial RNA,context_qualification_or_reference,False,False,True,8358255,True,False,data/external/v4/stage81a3_context/GSE280460_human_HYP_Xenium/DOWNLOAD_INVENTORY.csv,True,6b6869bb8d00dd2bbfbcba33975b0f8f9b610cf0f4df0bbeb47546ee17e3f72a,,,
GSE280460,GSE280460_human_HYP_Xenium,data/external/v4/stage81a3_context/GSE280460_human_HYP_Xenium/GSM8598174_X86_reg3--x5993C_F--singlesampMetadataGEO.txt.gz,.txt.gz,spatial RNA,context_qualification_or_reference,False,False,True,470246,True,False,data/external/v4/stage81a3_context/GSE280460_human_HYP_Xenium/DOWNLOAD_INVENTORY.csv,True,4343c35cfc18f8ca184c779819280ce18ab846380ff10d8bf65aba26d321b1eb,,,
GSE280460,GSE280460_human_HYP_Xenium,data/external/v4/stage81a3_context/GSE280460_human_HYP_Xenium/GSM8598174_x5993C_F-cell_boundaries.csv.gz,.csv.gz,spatial RNA,context_qualification_or_reference,False,False,True,7774687,True,False,data/external/v4/stage81a3_context/GSE280460_human_HYP_Xenium/DOWNLOAD_INVENTORY.csv,True,d6661822a96096e97f17d6b23a73827d7f4c31e1fb0a66eaf310deb133f05c8b,,,
GSE280460,GSE280460_human_HYP_Xenium,data/external/v4/stage81a3_context/GSE280460_human_HYP_Xenium/GSM8598174_x5993C_F-cell_feature_matrix.h5,.h5,spatial RNA,context_qualification_or_reference,False,False,True,6411455,True,False,data/external/v4/stage81a3_context/GSE280460_human_HYP_Xenium/DOWNLOAD_INVENTORY.csv,True,4b28cf1a2bc10e041b624e19113eef7e1201d22091a118eee5bff1cd5fce0501,,541.0,matrix/features/id|name|feature_type
GSE280460,GSE280460_human_HYP_Xenium,data/external/v4/stage81a3_context/GSE280460_human_HYP_Xenium/GSM8598174_x5993C_F-nucleus_boundaries.csv.gz,.csv.gz,spatial RNA,context_qualification_or_reference,False,False,True,7290143,True,False,data/external/v4/stage81a3_context/GSE280460_human_HYP_Xenium/DOWNLOAD_INVENTORY.csv,True,f8d1b6b427e973d14a0e9e26655dda4636e9499e168c659e8db1060c261a9973,,,
GSE280460,GSE280460_human_HYP_Xenium,data/external/v4/stage81a3_context/GSE280460_human_HYP_Xenium/GSM8598175_X97_reg1--x1735B_M--singlesampMetadataGEO.txt.gz,.txt.gz,spatial RNA,context_qualification_or_reference,False,False,True,578307,True,False,data/external/v4/stage81a3_context/GSE280460_human_HYP_Xenium/DOWNLOAD_INVENTORY.csv,True,bde9bdbe02a8f53951533b36156530bbaca31986695715b45aca1b7c30fdb0f4,,,
GSE280460,GSE280460_human_HYP_Xenium,data/external/v4/stage81a3_context/GSE280460_human_HYP_Xenium/GSM8598175_x1735B_M-cell_boundaries.csv.gz,.csv.gz,spatial RNA,context_qualification_or_reference,False,False,True,9744767,True,False,data/external/v4/stage81a3_context/GSE280460_human_HYP_Xenium/DOWNLOAD_INVENTORY.csv,True,13e2e73ebb0bc96fa12dd41f4c4a0e54a7754cfd96364ebfad4d72d190e71409,,,
GSE280460,GSE280460_human_HYP_Xenium,data/external/v4/stage81a3_context/GSE280460_human_HYP_Xenium/GSM8598175_x1735B_M-cell_feature_matrix.h5,.h5,spatial RNA,context_qualification_or_reference,False,False,True,8053168,True,False,data/external/v4/stage81a3_context/GSE280460_human_HYP_Xenium/DOWNLOAD_INVENTORY.csv,True,b019c01aa77ff21aaf0e1454529aee38022b91e614453b0c9d3842379a8b386b,,541.0,matrix/features/id|name|feature_type
GSE280460,GSE280460_human_HYP_Xenium,data/external/v4/stage81a3_context/GSE280460_human_HYP_Xenium/GSM8598175_x1735B_M-nucleus_boundaries.csv.gz,.csv.gz,spatial RNA,context_qualification_or_reference,False,False,True,9160088,True,False,data/external/v4/stage81a3_context/GSE280460_human_HYP_Xenium/DOWNLOAD_INVENTORY.csv,True,769154311da377712c9cbde5baaa35d4f75f9930cb4ee8d24f7e75b6a5f6c26f,,,
GSE280460,GSE280460_human_HYP_Xenium,data/external/v4/stage81a3_context/GSE280460_human_HYP_Xenium/GSM8598176_X97_reg2--x1735C_M--singlesampMetadataGEO.txt.gz,.txt.gz,spatial RNA,context_qualification_or_reference,False,False,True,467879,True,False,data/external/v4/stage81a3_context/GSE280460_human_HYP_Xenium/DOWNLOAD_INVENTORY.csv,True,6f84408a17715e69caeb8077259b2392f60770c9e37cec2f811b4372a340ef59,,,
GSE280460,GSE280460_human_HYP_Xenium,data/external/v4/stage81a3_context/GSE280460_human_HYP_Xenium/GSM8598176_x1735C_M-cell_boundaries.csv.gz,.csv.gz,spatial RNA,context_qualification_or_reference,False,False,True,7892182,True,False,data/external/v4/stage81a3_context/GSE280460_human_HYP_Xenium/DOWNLOAD_INVENTORY.csv,True,7f48d78d97ec445069ef255ffb93899de4e9faff9d3b4acc7c0f3132c7a6c575,,,
GSE280460,GSE280460_human_HYP_Xenium,data/external/v4/stage81a3_context/GSE280460_human_HYP_Xenium/GSM8598176_x1735C_M-cell_feature_matrix.h5,.h5,spatial RNA,context_qualification_or_reference,False,False,True,6146192,True,False,data/external/v4/stage81a3_context/GSE280460_human_HYP_Xenium/DOWNLOAD_INVENTORY.csv,True,313c5207d1fb6e18ab60a251d96aaa8d7154e57641d54b2b789ea22c8a9d6722,,541.0,matrix/features/id|name|feature_type
GSE280460,GSE280460_human_HYP_Xenium,data/external/v4/stage81a3_context/GSE280460_human_HYP_Xenium/GSM8598176_x1735C_M-nucleus_boundaries.csv.gz,.csv.gz,spatial RNA,context_qualification_or_reference,False,False,True,7358089,True,False,data/external/v4/stage81a3_context/GSE280460_human_HYP_Xenium/DOWNLOAD_INVENTORY.csv,True,d8d4d410d0ddfd9532f1dec9905a5d1959779e60c56ea6fcecb717f11466d48e,,,
GSE280460,GSE280460_human_HYP_Xenium,data/external/v4/stage81a3_context/GSE280460_human_HYP_Xenium/GSM8598177_X97_reg3--x6588C_F--singlesampMetadataGEO.txt.gz,.txt.gz,spatial RNA,context_qualification_or_reference,False,False,True,877197,True,False,data/external/v4/stage81a3_context/GSE280460_human_HYP_Xenium/DOWNLOAD_INVENTORY.csv,True,2467c77288bf4018b8592f67670eb2bfb4c48ebc0e7c49fc9221580d602e28ea,,,
GSE280460,GSE280460_human_HYP_Xenium,data/external/v4/stage81a3_context/GSE280460_human_HYP_Xenium/GSM8598177_x6588C_F-cell_boundaries.csv.gz,.csv.gz,spatial RNA,context_qualification_or_reference,False,False,True,15062658,True,False,data/external/v4/stage81a3_context/GSE280460_human_HYP_Xenium/DOWNLOAD_INVENTORY.csv,True,dd4a7af7ac8c54d0d6085f3f667fe1386f77dbc86c725c4c0f6f950cdcd5c9a5,,,
GSE280460,GSE280460_human_HYP_Xenium,data/external/v4/stage81a3_context/GSE280460_human_HYP_Xenium/GSM8598177_x6588C_F-cell_feature_matrix.h5,.h5,spatial RNA,context_qualification_or_reference,False,False,True,12860053,True,False,data/external/v4/stage81a3_context/GSE280460_human_HYP_Xenium/DOWNLOAD_INVENTORY.csv,True,719d31b3b87e5aa1c46417e5f8c7739325d3efee1e98239e1101339fc1f0ce8a,,541.0,matrix/features/id|name|feature_type
GSE280460,GSE280460_human_HYP_Xenium,data/external/v4/stage81a3_context/GSE280460_human_HYP_Xenium/GSM8598177_x6588C_F-nucleus_boundaries.csv.gz,.csv.gz,spatial RNA,context_qualification_or_reference,False,False,True,14167326,True,False,data/external/v4/stage81a3_context/GSE280460_human_HYP_Xenium/DOWNLOAD_INVENTORY.csv,True,ecbdbbb0fbfb0750f8a89f81514f4b04e5cc3be60ebe1b2b3da065bdbcd1d242,,,
GSE280460,GSE280460_human_HYP_Xenium,data/external/v4/stage81a3_context/GSE280460_human_HYP_Xenium/GSM8598178_X99_1225A--x1225B_M--singlesampMetadataGEO.txt.gz,.txt.gz,spatial RNA,context_qualification_or_reference,False,False,True,842342,True,False,data/external/v4/stage81a3_context/GSE280460_human_HYP_Xenium/DOWNLOAD_INVENTORY.csv,True,dbf6acb52c904d26b37d58195399074e0e6181af36a45a51f03e79af5ade7595,,,
GSE280460,GSE280460_human_HYP_Xenium,data/external/v4/stage81a3_context/GSE280460_human_HYP_Xenium/GSM8598178_x1225B_M-cell_boundaries.csv.gz,.csv.gz,spatial RNA,context_qualification_or_reference,False,False,True,14292647,True,False,data/external/v4/stage81a3_context/GSE280460_human_HYP_Xenium/DOWNLOAD_INVENTORY.csv,True,5cd986d20c33c9006f69efa1ee77f97fe2a327d9925ce22da03828a5da05bd34,,,
GSE280460,GSE280460_human_HYP_Xenium,data/external/v4/stage81a3_context/GSE280460_human_HYP_Xenium/GSM8598178_x1225B_M-cell_feature_matrix.h5,.h5,spatial RNA,context_qualification_or_reference,False,False,True,11463597,True,False,data/external/v4/stage81a3_context/GSE280460_human_HYP_Xenium/DOWNLOAD_INVENTORY.csv,True,3c0c95e24d0807ab7cae718d56403301a2e47848019b08408b1b660d25b6b946,,541.0,matrix/features/id|name|feature_type
GSE280460,GSE280460_human_HYP_Xenium,data/external/v4/stage81a3_context/GSE280460_human_HYP_Xenium/GSM8598178_x1225B_M-nucleus_boundaries.csv.gz,.csv.gz,spatial RNA,context_qualification_or_reference,False,False,True,13435564,True,False,data/external/v4/stage81a3_context/GSE280460_human_HYP_Xenium/DOWNLOAD_INVENTORY.csv,True,5b69078fe65a8197a6e934ccf541e0b571764700608847625e501c9efd30c477,,,
GSE280460,GSE280460_human_HYP_Xenium,data/external/v4/stage81a3_context/GSE280460_human_HYP_Xenium/GSM8598179_X99_1225B--x1225C_M--singlesampMetadataGEO.txt.gz,.txt.gz,spatial RNA,context_qualification_or_reference,False,False,True,638546,True,False,data/external/v4/stage81a3_context/GSE280460_human_HYP_Xenium/DOWNLOAD_INVENTORY.csv,True,cc7af9238db8e64ea508f5cf7afc921e92acf7e85f948bce9ee3033aa8edffd1,,,
GSE280460,GSE280460_human_HYP_Xenium,data/external/v4/stage81a3_context/GSE280460_human_HYP_Xenium/GSM8598179_x1225C_M-cell_boundaries.csv.gz,.csv.gz,spatial RNA,context_qualification_or_reference,False,False,True,10715548,True,False,data/external/v4/stage81a3_context/GSE280460_human_HYP_Xenium/DOWNLOAD_INVENTORY.csv,True,f705c8ba6d5efe02bc5a17a59fc4772f44f8191a89dfe22cafc9c37c47453206,,,
GSE280460,GSE280460_human_HYP_Xenium,data/external/v4/stage81a3_context/GSE280460_human_HYP_Xenium/GSM8598179_x1225C_M-cell_feature_matrix.h5,.h5,spatial RNA,context_qualification_or_reference,False,False,True,8288005,True,False,data/external/v4/stage81a3_context/GSE280460_human_HYP_Xenium/DOWNLOAD_INVENTORY.csv,True,e909364e5a7dd4f4bf6d17d2bfbb5c8724b46a142e646a7b3c526b14120c0667,,541.0,matrix/features/id|name|feature_type
GSE280460,GSE280460_human_HYP_Xenium,data/external/v4/stage81a3_context/GSE280460_human_HYP_Xenium/GSM8598179_x1225C_M-nucleus_boundaries.csv.gz,.csv.gz,spatial RNA,context_qualification_or_reference,False,False,True,9988110,True,False,data/external/v4/stage81a3_context/GSE280460_human_HYP_Xenium/DOWNLOAD_INVENTORY.csv,True,b5ec5e1f9da3510cec2896a6dba984b12f6dfc893fcb658024ce19015ffd56cf,,,
GSE280460,GSE280460_human_HYP_Xenium,data/external/v4/stage81a3_context/GSE280460_human_HYP_Xenium/GSM8598180_X99_8741C--x8741C_F--singlesampMetadataGEO.txt.gz,.txt.gz,spatial RNA,context_qualification_or_reference,False,False,True,544815,True,False,data/external/v4/stage81a3_context/GSE280460_human_HYP_Xenium/DOWNLOAD_INVENTORY.csv,True,a69cffbfccb44319c0401ac9820e80e0cf55a8fd7e388eeb794768ea45b11433,,,
GSE280460,GSE280460_human_HYP_Xenium,data/external/v4/stage81a3_context/GSE280460_human_HYP_Xenium/GSM8598180_x8741C_F-cell_boundaries.csv.gz,.csv.gz,spatial RNA,context_qualification_or_reference,False,False,True,9123707,True,False,data/external/v4/stage81a3_context/GSE280460_human_HYP_Xenium/DOWNLOAD_INVENTORY.csv,True,894b5d6af0c80d736fa260bfac28c75aeace6cead572b19e721d3a75c9891a8a,,,
GSE280460,GSE280460_human_HYP_Xenium,data/external/v4/stage81a3_context/GSE280460_human_HYP_Xenium/GSM8598180_x8741C_F-cell_feature_matrix.h5,.h5,spatial RNA,context_qualification_or_reference,False,False,True,7109016,True,False,data/external/v4/stage81a3_context/GSE280460_human_HYP_Xenium/DOWNLOAD_INVENTORY.csv,True,b4c6c94d167c519a4313921b8d0c3d5dbd1742d50c4d9fa153a96b4fe06c3c84,,541.0,matrix/features/id|name|feature_type
GSE280460,GSE280460_human_HYP_Xenium,data/external/v4/stage81a3_context/GSE280460_human_HYP_Xenium/GSM8598180_x8741C_F-nucleus_boundaries.csv.gz,.csv.gz,spatial RNA,context_qualification_or_reference,False,False,True,8601557,True,False,data/external/v4/stage81a3_context/GSE280460_human_HYP_Xenium/DOWNLOAD_INVENTORY.csv,True,54a4ae1e9c9d4f5d430c9cdaa46e8df96778f8adc522be6943e14f2e2eca3aa4,,,
GSE280460,GSE280460_human_HYP_Xenium,data/external/v4/stage81a3_context/GSE280460_human_HYP_Xenium/GSM8598181_X99_8741D--x8741D_F--singlesampMetadataGEO.txt.gz,.txt.gz,spatial RNA,context_qualification_or_reference,False,False,True,488490,True,False,data/external/v4/stage81a3_context/GSE280460_human_HYP_Xenium/DOWNLOAD_INVENTORY.csv,True,feb079665516d19a3ca5cfcbf240cec8c04aa9891bfceadd3a056643534d8060,,,
GSE280460,GSE280460_human_HYP_Xenium,data/external/v4/stage81a3_context/GSE280460_human_HYP_Xenium/GSM8598181_x8741D_F-cell_boundaries.csv.gz,.csv.gz,spatial RNA,context_qualification_or_reference,False,False,True,8103372,True,False,data/external/v4/stage81a3_context/GSE280460_human_HYP_Xenium/DOWNLOAD_INVENTORY.csv,True,1e185dc1d3fbc5c2b38b440e32bae46f414d7d3d2ba8b88c3a257e131cb0c5f1,,,
GSE280460,GSE280460_human_HYP_Xenium,data/external/v4/stage81a3_context/GSE280460_human_HYP_Xenium/GSM8598181_x8741D_F-cell_feature_matrix.h5,.h5,spatial RNA,context_qualification_or_reference,False,False,True,6298397,True,False,data/external/v4/stage81a3_context/GSE280460_human_HYP_Xenium/DOWNLOAD_INVENTORY.csv,True,9f055f8cf193bcc5a63c0fa04c7d6863838ef8b48f1852226628ece6135ab3fb,,541.0,matrix/features/id|name|feature_type
GSE280460,GSE280460_human_HYP_Xenium,data/external/v4/stage81a3_context/GSE280460_human_HYP_Xenium/GSM8598181_x8741D_F-nucleus_boundaries.csv.gz,.csv.gz,spatial RNA,context_qualification_or_reference,False,False,True,7649283,True,False,data/external/v4/stage81a3_context/GSE280460_human_HYP_Xenium/DOWNLOAD_INVENTORY.csv,True,c7a36fb7e3269240a75b6798e22530557358f5502449ac0dd79edf0305056eef,,,
GSE280460,GSE280460,data/external/v4/stage81a3_context/GSE280460_human_HYP_Xenium/SHA256SUMS.txt,.txt,spatial RNA,downloaded_unregistered_role_requires_review,False,False,True,6114,False,True,,True,,,,
GSE280460,GSE280460,data/external/v4/stage81a3_context/GSE280460_human_HYP_Xenium/SOURCE_PROVENANCE.json,.json,spatial RNA,downloaded_unregistered_role_requires_review,False,False,True,19316,False,True,,True,,,,
GSE280460,GSE280460_human_HYP_Xenium,data/external/v4/stage81a3_context/GSE280460_human_HYP_Xenium/official_filelist.txt,.txt,spatial RNA,context_qualification_or_reference,False,False,True,6670,True,False,data/external/v4/stage81a3_context/GSE280460_human_HYP_Xenium/DOWNLOAD_INVENTORY.csv,True,21de2a8ae9236dc113f1504929a1683946de9f2a04a55ddd03576a9beec08f93,,,
GSE292141,GSE292141,data/external/v4/living_human/geo/GSE292141/GSE292141_RAW.tar,.tar,gene-level RNA,living_nph_blood_csf_context_and_adapter_candidate,False,False,True,986593280,True,False,results/v4/stage81a1d_living_human_download_hashes.csv,True,aa786c57423fca4faf02be91638c931b4479814bfafe92f6ea366d236ebd4a5b,,,
GSE292141,GSE292141,data/external/v4/living_human/geo/GSE292141/GSE292141_family.soft.gz,.soft.gz,gene-level RNA,living_nph_blood_csf_context_and_adapter_candidate,False,False,True,3881,True,False,results/v4/stage81a1d_living_human_download_hashes.csv,True,6078284dc39ab6740010f6c14d208e33308accc9de183356a85a5210e2369480,,,
GSE293118,GSE293118,data/external/v4/perturbation/GSE293118/GSE293118.soft.txt,.soft.txt,gene-level RNA,downloaded_unregistered_role_requires_review,False,False,True,3589,False,True,,True,,,,
GSE293118,GSE293118,data/external/v4/perturbation/GSE293118/GSE293118_RAW.tar,.tar,gene-level RNA,regulatory_element_perturbation,False,False,True,1113804800,True,False,results/v4/stage81a1c_p_download_hashes.csv,True,caeef49f695223bacaedb41a9dbfe745a25471683c55c4ef8371982d29f199eb,,,
GSE293118,GSE293118,data/external/v4/perturbation/GSE293118/GSE293118_RAW.tar.sha256,.tar.sha256,gene-level RNA,downloaded_unregistered_role_requires_review,False,False,True,65,False,True,,True,,,,
GSE293118,GSE293118,data/external/v4/perturbation/GSE293118/GSE293118_RAW.tar.verification.json,.tar.verification.json,gene-level RNA,downloaded_unregistered_role_requires_review,False,False,True,800,False,True,,True,,,,
GSE293118,GSE293118,data/external/v4/perturbation/GSE293118/GSE293118_feature_reference.csv.gz,.csv.gz,gene-level RNA,regulatory_element_perturbation,False,False,True,4626,True,False,results/v4/stage81a1c_p_download_hashes.csv,True,3b8cc0b9368040c5dd8e60758a6582181fe25817a46f008bf099660ac5346a48,,269.0,tabular feature fields
GSE293118,GSE293118,data/external/v4/perturbation/GSE293118/GSE293118_feature_reference.csv.gz.sha256,.csv.gz.sha256,gene-level RNA,downloaded_unregistered_role_requires_review,False,False,True,65,False,True,,True,,,,
GSE293118,GSE293118,data/external/v4/perturbation/GSE293118/GSE293118_feature_reference.csv.gz.verification.json,.csv.gz.verification.json,gene-level RNA,downloaded_unregistered_role_requires_review,False,False,True,635,False,True,,True,,,,
GSE301119,GSE301119,data/external/v4/perturbation/GSE301119/GSE301119.soft.txt,.soft.txt,gene-level RNA,downloaded_unregistered_role_requires_review,False,False,True,4486,False,True,,True,,,,
GSE301119,GSE301119,data/external/v4/perturbation/GSE301119/GSE301119_CRISPRa_seurat5.rds,.rds,gene-level RNA,myeloid_auxiliary_training,False,False,True,345798341,True,False,results/v4/stage81a1c_p_download_hashes.csv,True,2f700baff2390e257a7ae1b301204bceb5feeb823671c21f10fd3f1038450829,,19162.0,R rownames
GSE301119,GSE301119,data/external/v4/perturbation/GSE301119/GSE301119_CRISPRa_seurat5.rds.sha256,.rds.sha256,gene-level RNA,downloaded_unregistered_role_requires_review,False,False,True,65,False,True,,True,,,,
GSE301119,GSE301119,data/external/v4/perturbation/GSE301119/GSE301119_CRISPRa_seurat5.rds.verification.json,.rds.verification.json,gene-level RNA,downloaded_unregistered_role_requires_review,False,False,True,705,False,True,,True,,,,
GSE301119,GSE301119,data/external/v4/perturbation/GSE301119/GSE301119_CRISPRi_seurat5.rds,.rds,gene-level RNA,myeloid_auxiliary_training,False,False,True,406836813,True,False,results/v4/stage81a1c_p_download_hashes.csv,True,fc2584fad6327defb32b939c94e89fa174d3287399ab66e91b6189569b108eb3,,36601.0,R rownames
GSE301119,GSE301119,data/external/v4/perturbation/GSE301119/GSE301119_CRISPRi_seurat5.rds.sha256,.rds.sha256,gene-level RNA,downloaded_unregistered_role_requires_review,False,False,True,65,False,True,,True,,,,
GSE301119,GSE301119,data/external/v4/perturbation/GSE301119/GSE301119_CRISPRi_seurat5.rds.verification.json,.rds.verification.json,gene-level RNA,downloaded_unregistered_role_requires_review,False,False,True,705,False,True,,True,,,,
GSE302937,GSE302937,data/external/v4/living_human/geo/GSE302937/GSE302937_RAW.tar,.tar,gene-level RNA,living_olfactory_neural_immune_adapter_candidate,False,False,True,5387233280,True,False,results/v4/stage81a1d_living_human_download_hashes.csv,True,03b03383ecea3be9cd2f9696e1a05f282847ff9466ee374de08d72c641b29784,,,
GSE302937,GSE302937,data/external/v4/living_human/geo/GSE302937/GSE302937_family.soft.gz,.soft.gz,gene-level RNA,living_olfactory_neural_immune_adapter_candidate,False,False,True,3648,True,False,results/v4/stage81a1d_living_human_download_hashes.csv,True,82b035d8c0ab0b320016f6cd6b35fc96688ab63f4e80da6d6b3714b20ec581d6,,,
GSE305625,GSE305625,data/external/v4/living_human/geo/GSE305625/GSE305625_family.soft.gz,.soft.gz,miRNA,living_biofluid_mirna_secondary_validation_candidate,False,False,True,56318,True,False,results/v4/stage81a1d_living_human_download_hashes.csv,True,eec48c4ed27880b816bf26ac48da852c2e11aacf3547d7abed69a9a504f472c0,,,
GSE305625,GSE305625,data/external/v4/living_human/geo/GSE305625/GSE305625_non_normalized.txt.gz,.txt.gz,miRNA,living_biofluid_mirna_secondary_validation_candidate,False,False,True,191511,True,False,results/v4/stage81a1d_living_human_download_hashes.csv,True,3b1449f5d2d07e5b17815cd2ef1f1b833da7005602a930b6fe030efe4e820242,,193.0,matrix row/column feature axis
GSE305625,GSE305625,data/external/v4/living_human/geo/GSE305625/GSE305625_normalized_data.txt.gz,.txt.gz,miRNA,living_biofluid_mirna_secondary_validation_candidate,False,False,True,82956,True,False,results/v4/stage81a1d_living_human_download_hashes.csv,True,426e338b3f19fc843515e71c84a62404515ee53c2e2a42b47a9ffdedf08951fc,,65.0,matrix row/column feature axis
GSE307586,GSE307586,data/external/v4/stage81a3_context/GSE307586_human_NAc_Visium/DOWNLOAD_INVENTORY.csv,.csv,spatial RNA,downloaded_unregistered_role_requires_review,False,False,True,771,False,True,,True,,,,
GSE307586,GSE307586_human_NAc_Visium,data/external/v4/stage81a3_context/GSE307586_human_NAc_Visium/GSE307586_RAW.tar,.tar,spatial RNA,context_qualification_or_reference,False,False,True,1736345600,True,False,data/external/v4/stage81a3_context/GSE307586_human_NAc_Visium/DOWNLOAD_INVENTORY.csv,True,21d64644efa97e0eb012fd5b10cd21fcf64941a06db057af4834c6b9ee49ad22,,,
GSE307586,GSE307586_human_NAc_Visium,data/external/v4/stage81a3_context/GSE307586_human_NAc_Visium/GSE307586_family.soft.gz,.soft.gz,spatial RNA,context_qualification_or_reference,False,False,True,6278,True,False,data/external/v4/stage81a3_context/GSE307586_human_NAc_Visium/DOWNLOAD_INVENTORY.csv,True,21f5bf7bf9cd048c1ec7fedeb8f9b6d1c1ab94bffc874e7bad8056425f7bcfd9,,,
GSE307586,GSE307586,data/external/v4/stage81a3_context/GSE307586_human_NAc_Visium/SHA256SUMS.txt,.txt,spatial RNA,downloaded_unregistered_role_requires_review,False,False,True,263,False,True,,True,,,,
GSE307586,GSE307586,data/external/v4/stage81a3_context/GSE307586_human_NAc_Visium/SOURCE_PROVENANCE.json,.json,spatial RNA,downloaded_unregistered_role_requires_review,False,False,True,2736,False,True,,True,,,,
GSE307586,GSE307586_human_NAc_Visium,data/external/v4/stage81a3_context/GSE307586_human_NAc_Visium/official_filelist.txt,.txt,spatial RNA,context_qualification_or_reference,False,False,True,27003,True,False,data/external/v4/stage81a3_context/GSE307586_human_NAc_Visium/DOWNLOAD_INVENTORY.csv,True,8529cf06b18c9e6d8066b79214f53695afea556a301315fe68a7ecaab008a4cd,,,
GSE307587,GSE307587,data/external/v4/stage81a3_context/GSE307587_human_NAc_snRNA/DOWNLOAD_INVENTORY.csv,.csv,gene-level RNA,downloaded_unregistered_role_requires_review,False,False,True,770,False,True,,True,,,,
GSE307587,GSE307587_human_NAc_snRNA,data/external/v4/stage81a3_context/GSE307587_human_NAc_snRNA/GSE307587_RAW.tar,.tar,gene-level RNA,context_qualification_or_reference,False,False,True,3296604160,True,False,data/external/v4/stage81a3_context/GSE307587_human_NAc_snRNA/DOWNLOAD_INVENTORY.csv,True,018c50a67edb74f52a551f24765313a7833e9773aea384577d519703d3429b72,,,
GSE307587,GSE307587_human_NAc_snRNA,data/external/v4/stage81a3_context/GSE307587_human_NAc_snRNA/GSE307587_family.soft.gz,.soft.gz,gene-level RNA,context_qualification_or_reference,False,False,True,4252,True,False,data/external/v4/stage81a3_context/GSE307587_human_NAc_snRNA/DOWNLOAD_INVENTORY.csv,True,9564eaf12793a49cab91347a0ea71e8a8ef3b89a982fd8478a75657c662d81d3,,,
GSE307587,GSE307587,data/external/v4/stage81a3_context/GSE307587_human_NAc_snRNA/SHA256SUMS.txt,.txt,gene-level RNA,downloaded_unregistered_role_requires_review,False,False,True,263,False,True,,True,,,,
GSE307587,GSE307587,data/external/v4/stage81a3_context/GSE307587_human_NAc_snRNA/SOURCE_PROVENANCE.json,.json,gene-level RNA,downloaded_unregistered_role_requires_review,False,False,True,2747,False,True,,True,,,,
GSE307587,GSE307587_human_NAc_snRNA,data/external/v4/stage81a3_context/GSE307587_human_NAc_snRNA/official_filelist.txt,.txt,gene-level RNA,context_qualification_or_reference,False,False,True,4367,True,False,data/external/v4/stage81a3_context/GSE307587_human_NAc_snRNA/DOWNLOAD_INVENTORY.csv,True,8fc75409d7f5950d846edf3d075f5ca8df1a589469a5239896c8fcbcd3b6025d,,,
GSE311359,GSE311359,data/external/v4/perturbation/GSE311359/GSE311359.soft.txt,.soft.txt,gene-level RNA,downloaded_unregistered_role_requires_review,False,False,True,3915,False,True,,True,,,,
GSE311359,GSE311359,data/external/v4/perturbation/GSE311359/GSE311359_RAW.tar,.tar,gene-level RNA,microglial_auxiliary_training,False,False,True,670300160,True,False,results/v4/stage81a1c_p_download_hashes.csv,True,0c9cdf8722bf6ff0cf0d25b1da2363c0f63f0aa7a9d08683528f77d79846459a,,,
GSE311359,GSE311359,data/external/v4/perturbation/GSE311359/GSE311359_RAW.tar.sha256,.tar.sha256,gene-level RNA,downloaded_unregistered_role_requires_review,False,False,True,65,False,True,,True,,,,
GSE311359,GSE311359,data/external/v4/perturbation/GSE311359/GSE311359_RAW.tar.verification.json,.tar.verification.json,gene-level RNA,downloaded_unregistered_role_requires_review,False,False,True,1445,False,True,,True,,,,
