vocabulary_index,canonical_ensembl_gene_id,canonical_hgnc_symbol,eligible_study_family_fraction,training_donor_measurement_fraction,donor_balanced_detection_rate,donor_balanced_expression_variability,broad_cell_class_coverage,cross_study_rank_stability,missingness_entropy,technical_flags,selection_score,vocabulary_eligible,selection_reason,vocabulary_hash
1986,ENSG00000152409,JMY,1.0,1.0,0.532500821669876,0.003127380773468412,1.0,0.9337356715438409,0.0,,0.7536545925244152,True,exact_donor_balanced_cross_family_eligible,f2759db27218c7f9e716974bbdb7c6bcdfc2858a6b3e1acca4d7d97eea2abecb
1987,ENSG00000007047,MARK4,1.0,1.0,0.5237489185457149,0.007534343436823552,1.0,0.9551936057944371,0.0,,0.753631164239542,True,exact_donor_balanced_cross_family_eligible,f2759db27218c7f9e716974bbdb7c6bcdfc2858a6b3e1acca4d7d97eea2abecb
1988,ENSG00000168016,TRANK1,1.0,1.0,0.5437563368943967,0.005706591667862856,1.0,0.8805606838170454,0.0,,0.7536304332589054,True,exact_donor_balanced_cross_family_eligible,f2759db27218c7f9e716974bbdb7c6bcdfc2858a6b3e1acca4d7d97eea2abecb
1989,ENSG00000023318,ERP44,1.0,1.0,0.5300598062087654,0.003436376491322718,1.0,0.9414048543715432,0.0,,0.7535958951975374,True,exact_donor_balanced_cross_family_eligible,f2759db27218c7f9e716974bbdb7c6bcdfc2858a6b3e1acca4d7d97eea2abecb
1990,ENSG00000172845,SP3,1.0,1.0,0.5245850244908458,0.002891531338003926,1.0,0.9647093821617877,0.0,,0.7535849531798756,True,exact_donor_balanced_cross_family_eligible,f2759db27218c7f9e716974bbdb7c6bcdfc2858a6b3e1acca4d7d97eea2abecb
1991,ENSG00000163374,YY1AP1,1.0,1.0,0.5286867535501646,0.005196538096995482,1.0,0.9410140817065347,0.0,,0.7535635058489666,True,exact_donor_balanced_cross_family_eligible,f2759db27218c7f9e716974bbdb7c6bcdfc2858a6b3e1acca4d7d97eea2abecb
1992,ENSG00000126216,TUBGCP3,1.0,1.0,0.5276483818391219,0.0034803386687462068,1.0,0.9496106265652053,0.0,,0.7535304478843523,True,exact_donor_balanced_cross_family_eligible,f2759db27218c7f9e716974bbdb7c6bcdfc2858a6b3e1acca4d7d97eea2abecb
1993,ENSG00000198797,BRINP2,1.0,1.0,0.5322000890867635,0.011703258824215705,1.0,0.906836549684778,0.0,,0.753517026846497,True,exact_donor_balanced_cross_family_eligible,f2759db27218c7f9e716974bbdb7c6bcdfc2858a6b3e1acca4d7d97eea2abecb
1994,ENSG00000137497,NUMA1,1.0,1.0,0.5176997210606759,0.007875084534655108,1.0,0.9757682514503728,0.0,,0.7535003896072964,True,exact_donor_balanced_cross_family_eligible,f2759db27218c7f9e716974bbdb7c6bcdfc2858a6b3e1acca4d7d97eea2abecb
1995,ENSG00000125388,GRK4,1.0,1.0,0.5384231086958511,0.007329054227546756,1.0,0.8944788122073969,0.0,,0.7534999218507064,True,exact_donor_balanced_cross_family_eligible,f2759db27218c7f9e716974bbdb7c6bcdfc2858a6b3e1acca4d7d97eea2abecb
1996,ENSG00000033867,SLC4A7,1.0,1.0,0.5318215493225438,0.005459340216909837,1.0,0.9263987737608863,0.0,,0.7534987032000775,True,exact_donor_balanced_cross_family_eligible,f2759db27218c7f9e716974bbdb7c6bcdfc2858a6b3e1acca4d7d97eea2abecb
1997,ENSG00000114166,KAT2B,1.0,1.0,0.5308741075294757,0.011886111134125013,1.0,0.9109521026513862,0.0,,0.7534844002938993,True,exact_donor_balanced_cross_family_eligible,f2759db27218c7f9e716974bbdb7c6bcdfc2858a6b3e1acca4d7d97eea2abecb
1998,ENSG00000235954,TTC28-AS1,1.0,1.0,0.5245769597364484,0.006026632512982688,1.0,0.9531987663632048,0.0,,0.7534739097341557,True,exact_donor_balanced_cross_family_eligible,f2759db27218c7f9e716974bbdb7c6bcdfc2858a6b3e1acca4d7d97eea2abecb
1999,ENSG00000160216,AGPAT3,1.0,1.0,0.5247220168194187,0.005434232637211257,1.0,0.9543101712666386,0.0,,0.7534706411316945,True,exact_donor_balanced_cross_family_eligible,f2759db27218c7f9e716974bbdb7c6bcdfc2858a6b3e1acca4d7d97eea2abecb
2000,ENSG00000114520,SNX4,1.0,1.0,0.5319196514262917,0.004428730597690121,1.0,0.9280724183049961,0.0,,0.7534489317140447,True,exact_donor_balanced_cross_family_eligible,f2759db27218c7f9e716974bbdb7c6bcdfc2858a6b3e1acca4d7d97eea2abecb
2001,ENSG00000182256,GABRG3,1.0,1.0,0.5588515851181352,0.023469788657116575,1.0,0.7638232638600442,0.0,,0.753401218582709,True,exact_donor_balanced_cross_family_eligible,f2759db27218c7f9e716974bbdb7c6bcdfc2858a6b3e1acca4d7d97eea2abecb
2002,ENSG00000277363,SRCIN1,1.0,1.0,0.5396598009926895,0.015377298218321317,1.0,0.8632364117559561,0.0,,0.7533654434843255,True,exact_donor_balanced_cross_family_eligible,f2759db27218c7f9e716974bbdb7c6bcdfc2858a6b3e1acca4d7d97eea2abecb
2003,ENSG00000072518,MARK2,1.0,1.0,0.5269462253720055,0.0049272605433400216,1.0,0.9440963815941552,0.0,,0.7533295294066898,True,exact_donor_balanced_cross_family_eligible,f2759db27218c7f9e716974bbdb7c6bcdfc2858a6b3e1acca4d7d97eea2abecb
2004,ENSG00000152413,HOMER1,1.0,1.0,0.5419376543237133,0.02334742822113081,1.0,0.8297261150292334,0.0,,0.753296050945953,True,exact_donor_balanced_cross_family_eligible,f2759db27218c7f9e716974bbdb7c6bcdfc2858a6b3e1acca4d7d97eea2abecb
2005,ENSG00000030066,NUP160,1.0,1.0,0.521026977977831,0.0043361905945670295,1.0,0.9687140615015679,0.0,,0.7532887190544127,True,exact_donor_balanced_cross_family_eligible,f2759db27218c7f9e716974bbdb7c6bcdfc2858a6b3e1acca4d7d97eea2abecb
2006,ENSG00000198853,RUSC2,1.0,1.0,0.52475259233765,0.004940947658047495,1.0,0.9519211648980657,0.0,,0.7532840749210936,True,exact_donor_balanced_cross_family_eligible,f2759db27218c7f9e716974bbdb7c6bcdfc2858a6b3e1acca4d7d97eea2abecb
2007,ENSG00000135931,ARMC9,1.0,1.0,0.5460410390770479,0.005380316852497819,1.0,0.8649383112526778,0.0,,0.7532578519717376,True,exact_donor_balanced_cross_family_eligible,f2759db27218c7f9e716974bbdb7c6bcdfc2858a6b3e1acca4d7d97eea2abecb
2008,ENSG00000185129,PURA,1.0,1.0,0.5277076586335397,0.005296188865995273,1.0,0.9380132829708648,0.0,,0.7532324389286894,True,exact_donor_balanced_cross_family_eligible,f2759db27218c7f9e716974bbdb7c6bcdfc2858a6b3e1acca4d7d97eea2abecb
2009,ENSG00000131409,LRRC4B,1.0,1.0,0.5269444215299689,0.007632251979974007,1.0,0.9338781862814585,0.0,,0.7532189599096496,True,exact_donor_balanced_cross_family_eligible,f2759db27218c7f9e716974bbdb7c6bcdfc2858a6b3e1acca4d7d97eea2abecb
2010,ENSG00000158296,SLC13A3,1.0,1.0,0.5279386706803643,0.012898160649107959,1.0,0.9139479367611059,0.0,,0.7531952184562956,True,exact_donor_balanced_cross_family_eligible,f2759db27218c7f9e716974bbdb7c6bcdfc2858a6b3e1acca4d7d97eea2abecb
2011,ENSG00000105499,PLA2G4C,1.0,1.0,0.511770897463545,0.012744788927741413,1.0,0.9789541006189406,0.0,,0.7531895450281206,True,exact_donor_balanced_cross_family_eligible,f2759db27218c7f9e716974bbdb7c6bcdfc2858a6b3e1acca4d7d97eea2abecb
2012,ENSG00000132300,PTCD3,1.0,1.0,0.5274721352623509,0.004896794971803291,1.0,0.9390383414416796,0.0,,0.7531772841070935,True,exact_donor_balanced_cross_family_eligible,f2759db27218c7f9e716974bbdb7c6bcdfc2858a6b3e1acca4d7d97eea2abecb
2013,ENSG00000153147,SMARCA5,1.0,1.0,0.5141142737869742,0.005217527753266604,1.0,0.9913503222577515,0.0,,0.7531689378385079,True,exact_donor_balanced_cross_family_eligible,f2759db27218c7f9e716974bbdb7c6bcdfc2858a6b3e1acca4d7d97eea2abecb
2014,ENSG00000204116,CHIC1,1.0,1.0,0.5306949575597207,0.004510882381478142,1.0,0.9270575213204304,0.0,,0.7531654614325366,True,exact_donor_balanced_cross_family_eligible,f2759db27218c7f9e716974bbdb7c6bcdfc2858a6b3e1acca4d7d97eea2abecb
2015,ENSG00000066651,TRMT11,1.0,1.0,0.5507422075475003,0.004371524408001934,1.0,0.8470155767973143,0.0,,0.7531520949532996,True,exact_donor_balanced_cross_family_eligible,f2759db27218c7f9e716974bbdb7c6bcdfc2858a6b3e1acca4d7d97eea2abecb
2016,ENSG00000118420,UBE3D,1.0,1.0,0.5310821066655866,0.005613938530063538,1.0,0.9215412681715598,0.0,,0.7531308744667626,True,exact_donor_balanced_cross_family_eligible,f2759db27218c7f9e716974bbdb7c6bcdfc2858a6b3e1acca4d7d97eea2abecb
2017,ENSG00000184009,ACTG1,1.0,1.0,0.5202992019762703,0.019098298537745775,1.0,0.9250995187873622,0.0,,0.7531258746837259,True,exact_donor_balanced_cross_family_eligible,f2759db27218c7f9e716974bbdb7c6bcdfc2858a6b3e1acca4d7d97eea2abecb
2018,ENSG00000197563,PIGN,1.0,1.0,0.5220535780409266,0.006003588260277896,1.0,0.9563239620904652,0.0,,0.7531220777554125,True,exact_donor_balanced_cross_family_eligible,f2759db27218c7f9e716974bbdb7c6bcdfc2858a6b3e1acca4d7d97eea2abecb
2019,ENSG00000127946,HIP1,1.0,1.0,0.5257749354612691,0.022296439893888964,1.0,0.8938476058792021,0.0,,0.7531188900616039,True,exact_donor_balanced_cross_family_eligible,f2759db27218c7f9e716974bbdb7c6bcdfc2858a6b3e1acca4d7d97eea2abecb
2020,ENSG00000166471,TMEM41B,1.0,1.0,0.5326112102264008,0.007278104665425282,1.0,0.910229565301799,0.0,,0.7531175478002732,True,exact_donor_balanced_cross_family_eligible,f2759db27218c7f9e716974bbdb7c6bcdfc2858a6b3e1acca4d7d97eea2abecb
2021,ENSG00000171109,MFN1,1.0,1.0,0.5303937882558464,0.006592908635500339,1.0,0.9205319337385993,0.0,,0.7530878133707838,True,exact_donor_balanced_cross_family_eligible,f2759db27218c7f9e716974bbdb7c6bcdfc2858a6b3e1acca4d7d97eea2abecb
2022,ENSG00000136636,KCTD3,1.0,1.0,0.527752429489246,0.005101935439088968,1.0,0.9352774672268851,0.0,,0.7530757649324689,True,exact_donor_balanced_cross_family_eligible,f2759db27218c7f9e716974bbdb7c6bcdfc2858a6b3e1acca4d7d97eea2abecb
2023,ENSG00000139697,SBNO1,1.0,1.0,0.5276058710221814,0.0031657282355518784,1.0,0.9404669913172401,0.0,,0.7530178844742849,True,exact_donor_balanced_cross_family_eligible,f2759db27218c7f9e716974bbdb7c6bcdfc2858a6b3e1acca4d7d97eea2abecb
2024,ENSG00000139174,PRICKLE1,1.0,1.0,0.5397576811345537,0.008972263312737924,1.0,0.8741793653671206,0.0,,0.752994376144515,True,exact_donor_balanced_cross_family_eligible,f2759db27218c7f9e716974bbdb7c6bcdfc2858a6b3e1acca4d7d97eea2abecb
2025,ENSG00000070785,EIF2B3,1.0,1.0,0.5238627081782018,0.003062052618170176,1.0,0.9550347178810338,0.0,,0.7529821832908827,True,exact_donor_balanced_cross_family_eligible,f2759db27218c7f9e716974bbdb7c6bcdfc2858a6b3e1acca4d7d97eea2abecb
2026,ENSG00000183576,SETD3,1.0,1.0,0.5244922582062533,0.0034053596577341785,1.0,0.9511562598515122,0.0,,0.7529653350147483,True,exact_donor_balanced_cross_family_eligible,f2759db27218c7f9e716974bbdb7c6bcdfc2858a6b3e1acca4d7d97eea2abecb
2027,ENSG00000137504,CREBZF,1.0,1.0,0.5296028073467283,0.0061227243671801495,1.0,0.9225838308365516,0.0,,0.7529625727227593,True,exact_donor_balanced_cross_family_eligible,f2759db27218c7f9e716974bbdb7c6bcdfc2858a6b3e1acca4d7d97eea2abecb
2028,ENSG00000160633,SAFB,1.0,1.0,0.5149362582449676,0.007004572610705685,1.0,0.9784688095222769,0.0,,0.7529540696034062,True,exact_donor_balanced_cross_family_eligible,f2759db27218c7f9e716974bbdb7c6bcdfc2858a6b3e1acca4d7d97eea2abecb
2029,ENSG00000163046,ANKRD30BL,1.0,1.0,0.5503931893000232,0.025610604952791886,1.0,0.7822568384901333,0.0,,0.7529371418558348,True,exact_donor_balanced_cross_family_eligible,f2759db27218c7f9e716974bbdb7c6bcdfc2858a6b3e1acca4d7d97eea2abecb
2030,ENSG00000096746,HNRNPH3,1.0,1.0,0.5202623193198667,0.0032932257972636526,1.0,0.9673771319201596,0.0,,0.752913682868984,True,exact_donor_balanced_cross_family_eligible,f2759db27218c7f9e716974bbdb7c6bcdfc2858a6b3e1acca4d7d97eea2abecb
2031,ENSG00000120742,SERP1,1.0,1.0,0.5142084378933084,0.005583245295420634,1.0,0.9838951341463993,0.0,,0.7528692811478042,True,exact_donor_balanced_cross_family_eligible,f2759db27218c7f9e716974bbdb7c6bcdfc2858a6b3e1acca4d7d97eea2abecb
2032,ENSG00000092978,GPATCH2,1.0,1.0,0.530043802445116,0.007712780088898772,1.0,0.9139659623494952,0.0,,0.7528551208680807,True,exact_donor_balanced_cross_family_eligible,f2759db27218c7f9e716974bbdb7c6bcdfc2858a6b3e1acca4d7d97eea2abecb
2033,ENSG00000064763,FAR2,1.0,1.0,0.5332818664209075,0.007870303726601748,1.0,0.9003901595279671,0.0,,0.7528472081214123,True,exact_donor_balanced_cross_family_eligible,f2759db27218c7f9e716974bbdb7c6bcdfc2858a6b3e1acca4d7d97eea2abecb
2034,ENSG00000198756,COLGALT2,1.0,1.0,0.5154886036912391,0.00889513170676628,1.0,0.9674942583638388,0.0,,0.7527949395483631,True,exact_donor_balanced_cross_family_eligible,f2759db27218c7f9e716974bbdb7c6bcdfc2858a6b3e1acca4d7d97eea2abecb
2035,ENSG00000088930,XRN2,1.0,1.0,0.5206705905638174,0.005594415314730747,1.0,0.9556821679513647,0.0,,0.7527527203026892,True,exact_donor_balanced_cross_family_eligible,f2759db27218c7f9e716974bbdb7c6bcdfc2858a6b3e1acca4d7d97eea2abecb
2036,ENSG00000004487,KDM1A,1.0,1.0,0.5301919024961749,0.0042888601532526825,1.0,0.9213994411347093,0.0,,0.7527489342138112,True,exact_donor_balanced_cross_family_eligible,f2759db27218c7f9e716974bbdb7c6bcdfc2858a6b3e1acca4d7d97eea2abecb
2037,ENSG00000170500,LONRF2,1.0,1.0,0.5686699549433546,0.008829133737699153,0.9523809523809524,0.8492106712940389,0.0,,0.7527453991476195,True,exact_donor_balanced_cross_family_eligible,f2759db27218c7f9e716974bbdb7c6bcdfc2858a6b3e1acca4d7d97eea2abecb
2038,ENSG00000198794,SCAMP5,1.0,1.0,0.5363264891645771,0.009733758693868779,1.0,0.880636565260146,0.0,,0.752743114993005,True,exact_donor_balanced_cross_family_eligible,f2759db27218c7f9e716974bbdb7c6bcdfc2858a6b3e1acca4d7d97eea2abecb
2039,ENSG00000138592,USP8,1.0,1.0,0.5209501961424857,0.0028735614769487307,1.0,0.9624331021475854,0.0,,0.752741493503089,True,exact_donor_balanced_cross_family_eligible,f2759db27218c7f9e716974bbdb7c6bcdfc2858a6b3e1acca4d7d97eea2abecb
2040,ENSG00000197008,ZNF138,1.0,1.0,0.5337643690343268,0.005681338327436894,1.0,0.9021069887223948,0.0,,0.7527056097029277,True,exact_donor_balanced_cross_family_eligible,f2759db27218c7f9e716974bbdb7c6bcdfc2858a6b3e1acca4d7d97eea2abecb
2041,ENSG00000163527,STT3B,1.0,1.0,0.5220352647765235,0.0043577295089692976,1.0,0.9527975288578496,0.0,,0.7526977527125803,True,exact_donor_balanced_cross_family_eligible,f2759db27218c7f9e716974bbdb7c6bcdfc2858a6b3e1acca4d7d97eea2abecb
2042,ENSG00000172995,ARPP21,1.0,1.0,0.5632100405038395,0.019544214901748454,0.9523809523809524,0.8387813682183666,0.0,,0.7526946058824197,True,exact_donor_balanced_cross_family_eligible,f2759db27218c7f9e716974bbdb7c6bcdfc2858a6b3e1acca4d7d97eea2abecb
2043,ENSG00000175354,PTPN2,1.0,1.0,0.5299167777352111,0.0038226969918065587,1.0,0.9224534185735696,0.0,,0.7526772474199067,True,exact_donor_balanced_cross_family_eligible,f2759db27218c7f9e716974bbdb7c6bcdfc2858a6b3e1acca4d7d97eea2abecb
2044,ENSG00000140391,TSPAN3,1.0,1.0,0.5199327250252171,0.003013323704383461,1.0,0.9633080885709984,0.0,,0.7526025900631595,True,exact_donor_balanced_cross_family_eligible,f2759db27218c7f9e716974bbdb7c6bcdfc2858a6b3e1acca4d7d97eea2abecb
2045,ENSG00000101079,NDRG3,1.0,1.0,0.526725548594633,0.0036765691932789776,1.0,0.9339776853578119,0.0,,0.7525934592188641,True,exact_donor_balanced_cross_family_eligible,f2759db27218c7f9e716974bbdb7c6bcdfc2858a6b3e1acca4d7d97eea2abecb
2046,ENSG00000113441,LNPEP,1.0,1.0,0.5233573571184151,0.0062452076778225325,1.0,0.9386351016692405,0.0,,0.7525341935761314,True,exact_donor_balanced_cross_family_eligible,f2759db27218c7f9e716974bbdb7c6bcdfc2858a6b3e1acca4d7d97eea2abecb
2047,ENSG00000134480,CCNH,1.0,1.0,0.5603239917639019,0.014054623266264608,1.0,0.7672685344013697,0.0,,0.7525071993623691,True,exact_donor_balanced_cross_family_eligible,f2759db27218c7f9e716974bbdb7c6bcdfc2858a6b3e1acca4d7d97eea2abecb
2048,ENSG00000125107,CNOT1,1.0,1.0,0.5173882530911819,0.0029543750124402975,1.0,0.9714426870357511,0.0,,0.7524916358287538,True,exact_donor_balanced_cross_family_eligible,f2759db27218c7f9e716974bbdb7c6bcdfc2858a6b3e1acca4d7d97eea2abecb
2049,ENSG00000151693,ASAP2,1.0,1.0,0.5152100582780107,0.007204847179646356,1.0,0.9671535440253897,0.0,,0.7524726851594343,True,exact_donor_balanced_cross_family_eligible,f2759db27218c7f9e716974bbdb7c6bcdfc2858a6b3e1acca4d7d97eea2abecb
2050,ENSG00000133612,AGAP3,1.0,1.0,0.5257101300882178,0.009214924006735365,1.0,0.918957843874783,0.0,,0.7524595358895704,True,exact_donor_balanced_cross_family_eligible,f2759db27218c7f9e716974bbdb7c6bcdfc2858a6b3e1acca4d7d97eea2abecb
2051,ENSG00000146282,RARS2,1.0,1.0,0.5232951394189641,0.004500224810621766,1.0,0.9425013214151888,0.0,,0.7524561034821964,True,exact_donor_balanced_cross_family_eligible,f2759db27218c7f9e716974bbdb7c6bcdfc2858a6b3e1acca4d7d97eea2abecb
2052,ENSG00000198373,WWP2,1.0,1.0,0.5148437444407489,0.004667356132138194,1.0,0.9757575546942645,0.0,,0.7524534775910443,True,exact_donor_balanced_cross_family_eligible,f2759db27218c7f9e716974bbdb7c6bcdfc2858a6b3e1acca4d7d97eea2abecb
2053,ENSG00000047932,GOPC,1.0,1.0,0.5092882500081254,0.005701487157186173,1.0,0.994583180453838,0.0,,0.7524371836976164,True,exact_donor_balanced_cross_family_eligible,f2759db27218c7f9e716974bbdb7c6bcdfc2858a6b3e1acca4d7d97eea2abecb
2054,ENSG00000116350,SRSF4,1.0,1.0,0.5390068353137959,0.007557094945530825,1.0,0.8697176722542025,0.0,,0.7524123127166342,True,exact_donor_balanced_cross_family_eligible,f2759db27218c7f9e716974bbdb7c6bcdfc2858a6b3e1acca4d7d97eea2abecb
2055,ENSG00000147650,LRP12,1.0,1.0,0.5520430904380305,0.010473166933791633,1.0,0.8088906382686094,0.0,,0.7524078424871674,True,exact_donor_balanced_cross_family_eligible,f2759db27218c7f9e716974bbdb7c6bcdfc2858a6b3e1acca4d7d97eea2abecb
2056,ENSG00000117643,MAN1C1,1.0,1.0,0.527948930221109,0.007527753267351612,1.0,0.913305479585702,0.0,,0.7523757864615043,True,exact_donor_balanced_cross_family_eligible,f2759db27218c7f9e716974bbdb7c6bcdfc2858a6b3e1acca4d7d97eea2abecb
2057,ENSG00000070367,EXOC5,1.0,1.0,0.5228945482390558,0.003982412797684062,1.0,0.9436167826816408,0.0,,0.7523547411961408,True,exact_donor_balanced_cross_family_eligible,f2759db27218c7f9e716974bbdb7c6bcdfc2858a6b3e1acca4d7d97eea2abecb
2058,ENSG00000173226,IQCB1,1.0,1.0,0.5226438785984518,0.005726276863611824,1.0,0.938665606531746,0.0,,0.7523161070433546,True,exact_donor_balanced_cross_family_eligible,f2759db27218c7f9e716974bbdb7c6bcdfc2858a6b3e1acca4d7d97eea2abecb
2059,ENSG00000196911,KPNA5,1.0,1.0,0.5232554221455735,0.0031845082404474063,1.0,0.9436462151918206,0.0,,0.7523095550896446,True,exact_donor_balanced_cross_family_eligible,f2759db27218c7f9e716974bbdb7c6bcdfc2858a6b3e1acca4d7d97eea2abecb
2060,ENSG00000092096,SLC22A17,1.0,1.0,0.5266079065720233,0.011337045053921377,1.0,0.9054364185980128,0.0,,0.7522748958338115,True,exact_donor_balanced_cross_family_eligible,f2759db27218c7f9e716974bbdb7c6bcdfc2858a6b3e1acca4d7d97eea2abecb
2061,ENSG00000175455,CCDC14,1.0,1.0,0.5287350266570645,0.006176302816394036,1.0,0.9120185807364115,0.0,,0.7522686929071355,True,exact_donor_balanced_cross_family_eligible,f2759db27218c7f9e716974bbdb7c6bcdfc2858a6b3e1acca4d7d97eea2abecb
2062,ENSG00000161813,LARP4,1.0,1.0,0.5222282956477672,0.003620385253139125,1.0,0.9455244274085457,0.0,,0.752262979301829,True,exact_donor_balanced_cross_family_eligible,f2759db27218c7f9e716974bbdb7c6bcdfc2858a6b3e1acca4d7d97eea2abecb
2063,ENSG00000131966,ACTR10,1.0,1.0,0.5186436068486272,0.0034073245719120223,1.0,0.9603379204131143,0.0,,0.7522549805106922,True,exact_donor_balanced_cross_family_eligible,f2759db27218c7f9e716974bbdb7c6bcdfc2858a6b3e1acca4d7d97eea2abecb
2064,ENSG00000149084,HSD17B12,1.0,1.0,0.548586592898586,0.008924606387933737,1.0,0.8239278960797447,0.0,,0.7522405627337097,True,exact_donor_balanced_cross_family_eligible,f2759db27218c7f9e716974bbdb7c6bcdfc2858a6b3e1acca4d7d97eea2abecb
2065,ENSG00000145335,SNCA,1.0,1.0,0.520768033591457,0.010357506453022495,1.0,0.9304045729313186,0.0,,0.7522115346030285,True,exact_donor_balanced_cross_family_eligible,f2759db27218c7f9e716974bbdb7c6bcdfc2858a6b3e1acca4d7d97eea2abecb
2066,ENSG00000152910,CNTNAP4,1.0,1.0,0.5307137937940062,0.019292330977452362,1.0,0.8636567799622032,0.0,,0.752164674985956,True,exact_donor_balanced_cross_family_eligible,f2759db27218c7f9e716974bbdb7c6bcdfc2858a6b3e1acca4d7d97eea2abecb
2067,ENSG00000018510,AGPS,1.0,1.0,0.5201178481795126,0.0038942640314397568,1.0,0.9511492127688621,0.0,,0.7521629039094934,True,exact_donor_balanced_cross_family_eligible,f2759db27218c7f9e716974bbdb7c6bcdfc2858a6b3e1acca4d7d97eea2abecb
2068,ENSG00000136717,BIN1,1.0,1.0,0.5172680854541687,0.011528005584065054,1.0,0.938714251648871,0.0,,0.7520988234570024,True,exact_donor_balanced_cross_family_eligible,f2759db27218c7f9e716974bbdb7c6bcdfc2858a6b3e1acca4d7d97eea2abecb
2069,ENSG00000042317,SPATA7,1.0,1.0,0.5245058546823608,0.011388533894544264,1.0,0.9098763505119255,0.0,,0.7520840328074732,True,exact_donor_balanced_cross_family_eligible,f2759db27218c7f9e716974bbdb7c6bcdfc2858a6b3e1acca4d7d97eea2abecb
2070,ENSG00000100811,YY1,1.0,1.0,0.5083114042383796,0.005382639839757728,1.0,0.9921876303134904,0.0,,0.7520747356848595,True,exact_donor_balanced_cross_family_eligible,f2759db27218c7f9e716974bbdb7c6bcdfc2858a6b3e1acca4d7d97eea2abecb
2071,ENSG00000119844,AFTPH,1.0,1.0,0.5201278823480228,0.003930164188593168,1.0,0.9491569367847037,0.0,,0.7520706400788085,True,exact_donor_balanced_cross_family_eligible,f2759db27218c7f9e716974bbdb7c6bcdfc2858a6b3e1acca4d7d97eea2abecb
2072,ENSG00000102226,USP11,1.0,1.0,0.5211582475264486,0.008017389866529796,1.0,0.9325638654586985,0.0,,0.7520528861642506,True,exact_donor_balanced_cross_family_eligible,f2759db27218c7f9e716974bbdb7c6bcdfc2858a6b3e1acca4d7d97eea2abecb
2073,ENSG00000164588,HCN1,1.0,1.0,0.5770991826118047,0.021465981082865713,0.9523809523809524,0.763576197120119,0.0,,0.7519889730388111,True,exact_donor_balanced_cross_family_eligible,f2759db27218c7f9e716974bbdb7c6bcdfc2858a6b3e1acca4d7d97eea2abecb
2074,ENSG00000197121,PGAP1,1.0,1.0,0.5235974506505939,0.012474110020801102,1.0,0.9077840893774269,0.0,,0.7519567581539996,True,exact_donor_balanced_cross_family_eligible,f2759db27218c7f9e716974bbdb7c6bcdfc2858a6b3e1acca4d7d97eea2abecb
2075,ENSG00000198053,SIRPA,1.0,1.0,0.5165866496743708,0.009477793955620371,1.0,0.9444952102715117,0.0,,0.7519504117625544,True,exact_donor_balanced_cross_family_eligible,f2759db27218c7f9e716974bbdb7c6bcdfc2858a6b3e1acca4d7d97eea2abecb
2076,ENSG00000119650,IFT43,1.0,1.0,0.5196453674687244,0.004294534917992156,1.0,0.9472183141051486,0.0,,0.7519314148120089,True,exact_donor_balanced_cross_family_eligible,f2759db27218c7f9e716974bbdb7c6bcdfc2858a6b3e1acca4d7d97eea2abecb
2077,ENSG00000165323,FAT3,1.0,1.0,0.5520833500388349,0.020502667869460995,0.9523809523809524,0.8651452727466493,0.0,,0.7519256419557012,True,exact_donor_balanced_cross_family_eligible,f2759db27218c7f9e716974bbdb7c6bcdfc2858a6b3e1acca4d7d97eea2abecb
