coordinate,family,hidden_genes,maximum_decomposition_error,measurement_noise_fraction,measurement_noise_variance,oracle_generator_label_diagnostic_only,prior_mean,prior_variance,view,visible_genes
132,COEXPRESSION_BLOCK_40,1638,1.0547118733938987e-14,0.5865881443023682,0.17138856649398804,False,3.3527612686157227e-08,0.2921787202358246,3,2458
133,COEXPRESSION_BLOCK_40,1638,1.0547118733938987e-14,0.6006978154182434,0.16773925721645355,False,-1.5522043650406658e-09,0.2792406678199768,3,2458
134,COEXPRESSION_BLOCK_40,1638,1.0547118733938987e-14,0.5998420119285583,0.16203945875167847,False,4.967053879312289e-09,0.27013689279556274,3,2458
135,COEXPRESSION_BLOCK_40,1638,1.0547118733938987e-14,0.5816401839256287,0.16460052132606506,False,-4.346172310931706e-09,0.28299373388290405,3,2458
136,COEXPRESSION_BLOCK_40,1638,1.0547118733938987e-14,0.5872037410736084,0.16096188127994537,False,2.4524828390326547e-08,0.2741158902645111,3,2458
137,COEXPRESSION_BLOCK_40,1638,1.0547118733938987e-14,0.5767306685447693,0.15760505199432373,False,2.514570951461792e-08,0.273273229598999,3,2458
138,COEXPRESSION_BLOCK_40,1638,1.0547118733938987e-14,0.5604138374328613,0.1671038419008255,False,-3.0423205288343524e-08,0.29817935824394226,3,2458
139,COEXPRESSION_BLOCK_40,1638,1.0547118733938987e-14,0.5395395755767822,0.16670376062393188,False,-1.1175870895385742e-08,0.30897411704063416,3,2458
140,COEXPRESSION_BLOCK_40,1638,1.0547118733938987e-14,0.6125916242599487,0.16595537960529327,False,-1.30385160446167e-08,0.27090704441070557,3,2458
141,COEXPRESSION_BLOCK_40,1638,1.0547118733938987e-14,0.6063112616539001,0.17138542234897614,False,-2.110997954218874e-08,0.2826690375804901,3,2458
142,COEXPRESSION_BLOCK_40,1638,1.0547118733938987e-14,0.5846928358078003,0.17871560156345367,False,1.9247334392957782e-08,0.3056572377681732,3,2458
143,COEXPRESSION_BLOCK_40,1638,1.0547118733938987e-14,0.6194243431091309,0.17425136268138885,False,6.51925802230835e-09,0.2813117802143097,3,2458
144,COEXPRESSION_BLOCK_40,1638,1.0547118733938987e-14,0.5624544620513916,0.166337788105011,False,-1.9247334392957782e-08,0.29573556780815125,3,2458
145,COEXPRESSION_BLOCK_40,1638,1.0547118733938987e-14,0.5825432538986206,0.16821511089801788,False,-6.208817349140361e-10,0.28875985741615295,3,2458
146,COEXPRESSION_BLOCK_40,1638,1.0547118733938987e-14,0.5757027864456177,0.16985805332660675,False,-4.346172310931706e-09,0.2950446903705597,3,2458
147,COEXPRESSION_BLOCK_40,1638,1.0547118733938987e-14,0.5750186443328857,0.17845280468463898,False,4.656612873077393e-10,0.3103426396846771,3,2458
148,COEXPRESSION_BLOCK_40,1638,1.0547118733938987e-14,0.49694859981536865,0.18620243668556213,False,3.1044088188991736e-08,0.37469154596328735,3,2458
149,COEXPRESSION_BLOCK_40,1638,1.0547118733938987e-14,0.6133384108543396,0.17593809962272644,False,-2.1420419216156006e-08,0.28685322403907776,3,2458
150,COEXPRESSION_BLOCK_40,1638,1.0547118733938987e-14,0.5402515530586243,0.16950993239879608,False,3.228585043757448e-08,0.3137611150741577,3,2458
151,COEXPRESSION_BLOCK_40,1638,1.0547118733938987e-14,0.5167477130889893,0.17069074511528015,False,-7.140140034778142e-09,0.3303173780441284,3,2458
152,COEXPRESSION_BLOCK_40,1638,1.0547118733938987e-14,0.5962616801261902,0.16602936387062073,False,-3.8727499429569434e-08,0.27845048904418945,3,2458
153,COEXPRESSION_BLOCK_40,1638,1.0547118733938987e-14,0.5597060918807983,0.17150436341762543,False,2.1730860666480112e-08,0.30641859769821167,3,2458
154,COEXPRESSION_BLOCK_40,1638,1.0547118733938987e-14,0.49607038497924805,0.16793160140514374,False,4.967053879312289e-09,0.3385237455368042,3,2458
155,COEXPRESSION_BLOCK_40,1638,1.0547118733938987e-14,0.5447914004325867,0.16101115942001343,False,9.934107758624577e-09,0.29554644227027893,3,2458
156,COEXPRESSION_BLOCK_40,1638,1.0547118733938987e-14,0.6067467331886292,0.17935483157634735,False,3.3527612686157227e-08,0.2956008315086365,3,2458
157,COEXPRESSION_BLOCK_40,1638,1.0547118733938987e-14,0.5787829160690308,0.17076517641544342,False,1.5987705381803607e-08,0.2950418293476105,3,2458
158,COEXPRESSION_BLOCK_40,1638,1.0547118733938987e-14,0.5722419619560242,0.1725224405527115,False,-2.173086155465853e-09,0.3014851212501526,3,2458
159,COEXPRESSION_BLOCK_40,1638,1.0547118733938987e-14,0.5238074660301208,0.17245827615261078,False,2.1730860666480112e-08,0.3292398154735565,3,2458
0,ORACLE_COVERAGE_40,1638,1.176836406102666e-14,,,True,,,0,2458
1,ORACLE_COVERAGE_40,1638,1.176836406102666e-14,,,True,,,0,2458
2,ORACLE_COVERAGE_40,1638,1.176836406102666e-14,,,True,,,0,2458
3,ORACLE_COVERAGE_40,1638,1.176836406102666e-14,,,True,,,0,2458
4,ORACLE_COVERAGE_40,1638,1.176836406102666e-14,,,True,,,0,2458
5,ORACLE_COVERAGE_40,1638,1.176836406102666e-14,,,True,,,0,2458
6,ORACLE_COVERAGE_40,1638,1.176836406102666e-14,,,True,,,0,2458
7,ORACLE_COVERAGE_40,1638,1.176836406102666e-14,,,True,,,0,2458
8,ORACLE_COVERAGE_40,1638,1.176836406102666e-14,,,True,,,0,2458
9,ORACLE_COVERAGE_40,1638,1.176836406102666e-14,,,True,,,0,2458
10,ORACLE_COVERAGE_40,1638,1.176836406102666e-14,,,True,,,0,2458
11,ORACLE_COVERAGE_40,1638,1.176836406102666e-14,,,True,,,0,2458
12,ORACLE_COVERAGE_40,1638,1.176836406102666e-14,,,True,,,0,2458
13,ORACLE_COVERAGE_40,1638,1.176836406102666e-14,,,True,,,0,2458
14,ORACLE_COVERAGE_40,1638,1.176836406102666e-14,,,True,,,0,2458
15,ORACLE_COVERAGE_40,1638,1.176836406102666e-14,,,True,,,0,2458
16,ORACLE_COVERAGE_40,1638,1.176836406102666e-14,,,True,,,0,2458
17,ORACLE_COVERAGE_40,1638,1.176836406102666e-14,,,True,,,0,2458
18,ORACLE_COVERAGE_40,1638,1.176836406102666e-14,,,True,,,0,2458
19,ORACLE_COVERAGE_40,1638,1.176836406102666e-14,,,True,,,0,2458
20,ORACLE_COVERAGE_40,1638,1.176836406102666e-14,,,True,,,0,2458
21,ORACLE_COVERAGE_40,1638,1.176836406102666e-14,,,True,,,0,2458
22,ORACLE_COVERAGE_40,1638,1.176836406102666e-14,,,True,,,0,2458
23,ORACLE_COVERAGE_40,1638,1.176836406102666e-14,,,True,,,0,2458
24,ORACLE_COVERAGE_40,1638,1.176836406102666e-14,,,True,,,0,2458
25,ORACLE_COVERAGE_40,1638,1.176836406102666e-14,,,True,,,0,2458
26,ORACLE_COVERAGE_40,1638,1.176836406102666e-14,,,True,,,0,2458
27,ORACLE_COVERAGE_40,1638,1.176836406102666e-14,,,True,,,0,2458
28,ORACLE_COVERAGE_40,1638,1.176836406102666e-14,,,True,,,0,2458
29,ORACLE_COVERAGE_40,1638,1.176836406102666e-14,,,True,,,0,2458
30,ORACLE_COVERAGE_40,1638,1.176836406102666e-14,,,True,,,0,2458
31,ORACLE_COVERAGE_40,1638,1.176836406102666e-14,,,True,,,0,2458
32,ORACLE_COVERAGE_40,1638,1.176836406102666e-14,,,True,,,0,2458
33,ORACLE_COVERAGE_40,1638,1.176836406102666e-14,,,True,,,0,2458
34,ORACLE_COVERAGE_40,1638,1.176836406102666e-14,,,True,,,0,2458
35,ORACLE_COVERAGE_40,1638,1.176836406102666e-14,,,True,,,0,2458
36,ORACLE_COVERAGE_40,1638,1.176836406102666e-14,,,True,,,0,2458
37,ORACLE_COVERAGE_40,1638,1.176836406102666e-14,,,True,,,0,2458
38,ORACLE_COVERAGE_40,1638,1.176836406102666e-14,,,True,,,0,2458
39,ORACLE_COVERAGE_40,1638,1.176836406102666e-14,,,True,,,0,2458
40,ORACLE_COVERAGE_40,1638,1.176836406102666e-14,,,True,,,0,2458
41,ORACLE_COVERAGE_40,1638,1.176836406102666e-14,,,True,,,0,2458
42,ORACLE_COVERAGE_40,1638,1.176836406102666e-14,,,True,,,0,2458
43,ORACLE_COVERAGE_40,1638,1.176836406102666e-14,,,True,,,0,2458
44,ORACLE_COVERAGE_40,1638,1.176836406102666e-14,,,True,,,0,2458
45,ORACLE_COVERAGE_40,1638,1.176836406102666e-14,,,True,,,0,2458
46,ORACLE_COVERAGE_40,1638,1.176836406102666e-14,,,True,,,0,2458
47,ORACLE_COVERAGE_40,1638,1.176836406102666e-14,,,True,,,0,2458
48,ORACLE_COVERAGE_40,1638,1.176836406102666e-14,,,True,,,0,2458
49,ORACLE_COVERAGE_40,1638,1.176836406102666e-14,,,True,,,0,2458
50,ORACLE_COVERAGE_40,1638,1.176836406102666e-14,,,True,,,0,2458
51,ORACLE_COVERAGE_40,1638,1.176836406102666e-14,,,True,,,0,2458
52,ORACLE_COVERAGE_40,1638,1.176836406102666e-14,,,True,,,0,2458
53,ORACLE_COVERAGE_40,1638,1.176836406102666e-14,,,True,,,0,2458
54,ORACLE_COVERAGE_40,1638,1.176836406102666e-14,,,True,,,0,2458
55,ORACLE_COVERAGE_40,1638,1.176836406102666e-14,,,True,,,0,2458
56,ORACLE_COVERAGE_40,1638,1.176836406102666e-14,,,True,,,0,2458
57,ORACLE_COVERAGE_40,1638,1.176836406102666e-14,,,True,,,0,2458
58,ORACLE_COVERAGE_40,1638,1.176836406102666e-14,,,True,,,0,2458
59,ORACLE_COVERAGE_40,1638,1.176836406102666e-14,,,True,,,0,2458
60,ORACLE_COVERAGE_40,1638,1.176836406102666e-14,,,True,,,0,2458
61,ORACLE_COVERAGE_40,1638,1.176836406102666e-14,,,True,,,0,2458
62,ORACLE_COVERAGE_40,1638,1.176836406102666e-14,,,True,,,0,2458
63,ORACLE_COVERAGE_40,1638,1.176836406102666e-14,,,True,,,0,2458
64,ORACLE_COVERAGE_40,1638,1.176836406102666e-14,,,True,,,0,2458
65,ORACLE_COVERAGE_40,1638,1.176836406102666e-14,,,True,,,0,2458
66,ORACLE_COVERAGE_40,1638,1.176836406102666e-14,,,True,,,0,2458
67,ORACLE_COVERAGE_40,1638,1.176836406102666e-14,,,True,,,0,2458
68,ORACLE_COVERAGE_40,1638,1.176836406102666e-14,,,True,,,0,2458
69,ORACLE_COVERAGE_40,1638,1.176836406102666e-14,,,True,,,0,2458
70,ORACLE_COVERAGE_40,1638,1.176836406102666e-14,,,True,,,0,2458
71,ORACLE_COVERAGE_40,1638,1.176836406102666e-14,,,True,,,0,2458
72,ORACLE_COVERAGE_40,1638,1.176836406102666e-14,,,True,,,0,2458
73,ORACLE_COVERAGE_40,1638,1.176836406102666e-14,,,True,,,0,2458
74,ORACLE_COVERAGE_40,1638,1.176836406102666e-14,,,True,,,0,2458
75,ORACLE_COVERAGE_40,1638,1.176836406102666e-14,,,True,,,0,2458
76,ORACLE_COVERAGE_40,1638,1.176836406102666e-14,,,True,,,0,2458
77,ORACLE_COVERAGE_40,1638,1.176836406102666e-14,,,True,,,0,2458
78,ORACLE_COVERAGE_40,1638,1.176836406102666e-14,,,True,,,0,2458
79,ORACLE_COVERAGE_40,1638,1.176836406102666e-14,,,True,,,0,2458
80,ORACLE_COVERAGE_40,1638,1.176836406102666e-14,,,True,,,0,2458
81,ORACLE_COVERAGE_40,1638,1.176836406102666e-14,,,True,,,0,2458
82,ORACLE_COVERAGE_40,1638,1.176836406102666e-14,,,True,,,0,2458
83,ORACLE_COVERAGE_40,1638,1.176836406102666e-14,,,True,,,0,2458
84,ORACLE_COVERAGE_40,1638,1.176836406102666e-14,,,True,,,0,2458
85,ORACLE_COVERAGE_40,1638,1.176836406102666e-14,,,True,,,0,2458
86,ORACLE_COVERAGE_40,1638,1.176836406102666e-14,,,True,,,0,2458
87,ORACLE_COVERAGE_40,1638,1.176836406102666e-14,,,True,,,0,2458
88,ORACLE_COVERAGE_40,1638,1.176836406102666e-14,,,True,,,0,2458
89,ORACLE_COVERAGE_40,1638,1.176836406102666e-14,,,True,,,0,2458
90,ORACLE_COVERAGE_40,1638,1.176836406102666e-14,,,True,,,0,2458
91,ORACLE_COVERAGE_40,1638,1.176836406102666e-14,,,True,,,0,2458
92,ORACLE_COVERAGE_40,1638,1.176836406102666e-14,,,True,,,0,2458
93,ORACLE_COVERAGE_40,1638,1.176836406102666e-14,,,True,,,0,2458
94,ORACLE_COVERAGE_40,1638,1.176836406102666e-14,,,True,,,0,2458
95,ORACLE_COVERAGE_40,1638,1.176836406102666e-14,,,True,,,0,2458
96,ORACLE_COVERAGE_40,1638,1.176836406102666e-14,,,True,,,0,2458
97,ORACLE_COVERAGE_40,1638,1.176836406102666e-14,,,True,,,0,2458
98,ORACLE_COVERAGE_40,1638,1.176836406102666e-14,,,True,,,0,2458
99,ORACLE_COVERAGE_40,1638,1.176836406102666e-14,,,True,,,0,2458
100,ORACLE_COVERAGE_40,1638,1.176836406102666e-14,,,True,,,0,2458
101,ORACLE_COVERAGE_40,1638,1.176836406102666e-14,,,True,,,0,2458
102,ORACLE_COVERAGE_40,1638,1.176836406102666e-14,,,True,,,0,2458
103,ORACLE_COVERAGE_40,1638,1.176836406102666e-14,,,True,,,0,2458
104,ORACLE_COVERAGE_40,1638,1.176836406102666e-14,,,True,,,0,2458
105,ORACLE_COVERAGE_40,1638,1.176836406102666e-14,,,True,,,0,2458
106,ORACLE_COVERAGE_40,1638,1.176836406102666e-14,,,True,,,0,2458
107,ORACLE_COVERAGE_40,1638,1.176836406102666e-14,,,True,,,0,2458
108,ORACLE_COVERAGE_40,1638,1.176836406102666e-14,,,True,,,0,2458
109,ORACLE_COVERAGE_40,1638,1.176836406102666e-14,,,True,,,0,2458
110,ORACLE_COVERAGE_40,1638,1.176836406102666e-14,,,True,,,0,2458
111,ORACLE_COVERAGE_40,1638,1.176836406102666e-14,,,True,,,0,2458
112,ORACLE_COVERAGE_40,1638,1.176836406102666e-14,,,True,,,0,2458
113,ORACLE_COVERAGE_40,1638,1.176836406102666e-14,,,True,,,0,2458
114,ORACLE_COVERAGE_40,1638,1.176836406102666e-14,,,True,,,0,2458
115,ORACLE_COVERAGE_40,1638,1.176836406102666e-14,,,True,,,0,2458
116,ORACLE_COVERAGE_40,1638,1.176836406102666e-14,,,True,,,0,2458
117,ORACLE_COVERAGE_40,1638,1.176836406102666e-14,,,True,,,0,2458
118,ORACLE_COVERAGE_40,1638,1.176836406102666e-14,,,True,,,0,2458
119,ORACLE_COVERAGE_40,1638,1.176836406102666e-14,,,True,,,0,2458
120,ORACLE_COVERAGE_40,1638,1.176836406102666e-14,,,True,,,0,2458
121,ORACLE_COVERAGE_40,1638,1.176836406102666e-14,,,True,,,0,2458
122,ORACLE_COVERAGE_40,1638,1.176836406102666e-14,,,True,,,0,2458
123,ORACLE_COVERAGE_40,1638,1.176836406102666e-14,,,True,,,0,2458
124,ORACLE_COVERAGE_40,1638,1.176836406102666e-14,,,True,,,0,2458
125,ORACLE_COVERAGE_40,1638,1.176836406102666e-14,,,True,,,0,2458
126,ORACLE_COVERAGE_40,1638,1.176836406102666e-14,,,True,,,0,2458
127,ORACLE_COVERAGE_40,1638,1.176836406102666e-14,,,True,,,0,2458
128,ORACLE_COVERAGE_40,1638,1.176836406102666e-14,,,True,,,0,2458
129,ORACLE_COVERAGE_40,1638,1.176836406102666e-14,,,True,,,0,2458
130,ORACLE_COVERAGE_40,1638,1.176836406102666e-14,,,True,,,0,2458
131,ORACLE_COVERAGE_40,1638,1.176836406102666e-14,,,True,,,0,2458
132,ORACLE_COVERAGE_40,1638,1.176836406102666e-14,,,True,,,0,2458
133,ORACLE_COVERAGE_40,1638,1.176836406102666e-14,,,True,,,0,2458
134,ORACLE_COVERAGE_40,1638,1.176836406102666e-14,,,True,,,0,2458
135,ORACLE_COVERAGE_40,1638,1.176836406102666e-14,,,True,,,0,2458
136,ORACLE_COVERAGE_40,1638,1.176836406102666e-14,,,True,,,0,2458
137,ORACLE_COVERAGE_40,1638,1.176836406102666e-14,,,True,,,0,2458
138,ORACLE_COVERAGE_40,1638,1.176836406102666e-14,,,True,,,0,2458
139,ORACLE_COVERAGE_40,1638,1.176836406102666e-14,,,True,,,0,2458
140,ORACLE_COVERAGE_40,1638,1.176836406102666e-14,,,True,,,0,2458
141,ORACLE_COVERAGE_40,1638,1.176836406102666e-14,,,True,,,0,2458
142,ORACLE_COVERAGE_40,1638,1.176836406102666e-14,,,True,,,0,2458
143,ORACLE_COVERAGE_40,1638,1.176836406102666e-14,,,True,,,0,2458
144,ORACLE_COVERAGE_40,1638,1.176836406102666e-14,,,True,,,0,2458
145,ORACLE_COVERAGE_40,1638,1.176836406102666e-14,,,True,,,0,2458
146,ORACLE_COVERAGE_40,1638,1.176836406102666e-14,,,True,,,0,2458
147,ORACLE_COVERAGE_40,1638,1.176836406102666e-14,,,True,,,0,2458
148,ORACLE_COVERAGE_40,1638,1.176836406102666e-14,,,True,,,0,2458
149,ORACLE_COVERAGE_40,1638,1.176836406102666e-14,,,True,,,0,2458
150,ORACLE_COVERAGE_40,1638,1.176836406102666e-14,,,True,,,0,2458
151,ORACLE_COVERAGE_40,1638,1.176836406102666e-14,,,True,,,0,2458
152,ORACLE_COVERAGE_40,1638,1.176836406102666e-14,,,True,,,0,2458
153,ORACLE_COVERAGE_40,1638,1.176836406102666e-14,,,True,,,0,2458
154,ORACLE_COVERAGE_40,1638,1.176836406102666e-14,,,True,,,0,2458
155,ORACLE_COVERAGE_40,1638,1.176836406102666e-14,,,True,,,0,2458
156,ORACLE_COVERAGE_40,1638,1.176836406102666e-14,,,True,,,0,2458
157,ORACLE_COVERAGE_40,1638,1.176836406102666e-14,,,True,,,0,2458
158,ORACLE_COVERAGE_40,1638,1.176836406102666e-14,,,True,,,0,2458
159,ORACLE_COVERAGE_40,1638,1.176836406102666e-14,,,True,,,0,2458
0,ORACLE_COVERAGE_40,1638,1.176836406102666e-14,,,True,,,1,2458
1,ORACLE_COVERAGE_40,1638,1.176836406102666e-14,,,True,,,1,2458
2,ORACLE_COVERAGE_40,1638,1.176836406102666e-14,,,True,,,1,2458
3,ORACLE_COVERAGE_40,1638,1.176836406102666e-14,,,True,,,1,2458
4,ORACLE_COVERAGE_40,1638,1.176836406102666e-14,,,True,,,1,2458
5,ORACLE_COVERAGE_40,1638,1.176836406102666e-14,,,True,,,1,2458
6,ORACLE_COVERAGE_40,1638,1.176836406102666e-14,,,True,,,1,2458
7,ORACLE_COVERAGE_40,1638,1.176836406102666e-14,,,True,,,1,2458
8,ORACLE_COVERAGE_40,1638,1.176836406102666e-14,,,True,,,1,2458
9,ORACLE_COVERAGE_40,1638,1.176836406102666e-14,,,True,,,1,2458
10,ORACLE_COVERAGE_40,1638,1.176836406102666e-14,,,True,,,1,2458
11,ORACLE_COVERAGE_40,1638,1.176836406102666e-14,,,True,,,1,2458
12,ORACLE_COVERAGE_40,1638,1.176836406102666e-14,,,True,,,1,2458
13,ORACLE_COVERAGE_40,1638,1.176836406102666e-14,,,True,,,1,2458
14,ORACLE_COVERAGE_40,1638,1.176836406102666e-14,,,True,,,1,2458
15,ORACLE_COVERAGE_40,1638,1.176836406102666e-14,,,True,,,1,2458
16,ORACLE_COVERAGE_40,1638,1.176836406102666e-14,,,True,,,1,2458
17,ORACLE_COVERAGE_40,1638,1.176836406102666e-14,,,True,,,1,2458
18,ORACLE_COVERAGE_40,1638,1.176836406102666e-14,,,True,,,1,2458
19,ORACLE_COVERAGE_40,1638,1.176836406102666e-14,,,True,,,1,2458
20,ORACLE_COVERAGE_40,1638,1.176836406102666e-14,,,True,,,1,2458
21,ORACLE_COVERAGE_40,1638,1.176836406102666e-14,,,True,,,1,2458
22,ORACLE_COVERAGE_40,1638,1.176836406102666e-14,,,True,,,1,2458
23,ORACLE_COVERAGE_40,1638,1.176836406102666e-14,,,True,,,1,2458
24,ORACLE_COVERAGE_40,1638,1.176836406102666e-14,,,True,,,1,2458
25,ORACLE_COVERAGE_40,1638,1.176836406102666e-14,,,True,,,1,2458
26,ORACLE_COVERAGE_40,1638,1.176836406102666e-14,,,True,,,1,2458
27,ORACLE_COVERAGE_40,1638,1.176836406102666e-14,,,True,,,1,2458
28,ORACLE_COVERAGE_40,1638,1.176836406102666e-14,,,True,,,1,2458
29,ORACLE_COVERAGE_40,1638,1.176836406102666e-14,,,True,,,1,2458
30,ORACLE_COVERAGE_40,1638,1.176836406102666e-14,,,True,,,1,2458
31,ORACLE_COVERAGE_40,1638,1.176836406102666e-14,,,True,,,1,2458
32,ORACLE_COVERAGE_40,1638,1.176836406102666e-14,,,True,,,1,2458
33,ORACLE_COVERAGE_40,1638,1.176836406102666e-14,,,True,,,1,2458
34,ORACLE_COVERAGE_40,1638,1.176836406102666e-14,,,True,,,1,2458
35,ORACLE_COVERAGE_40,1638,1.176836406102666e-14,,,True,,,1,2458
36,ORACLE_COVERAGE_40,1638,1.176836406102666e-14,,,True,,,1,2458
37,ORACLE_COVERAGE_40,1638,1.176836406102666e-14,,,True,,,1,2458
38,ORACLE_COVERAGE_40,1638,1.176836406102666e-14,,,True,,,1,2458
39,ORACLE_COVERAGE_40,1638,1.176836406102666e-14,,,True,,,1,2458
40,ORACLE_COVERAGE_40,1638,1.176836406102666e-14,,,True,,,1,2458
41,ORACLE_COVERAGE_40,1638,1.176836406102666e-14,,,True,,,1,2458
42,ORACLE_COVERAGE_40,1638,1.176836406102666e-14,,,True,,,1,2458
43,ORACLE_COVERAGE_40,1638,1.176836406102666e-14,,,True,,,1,2458
44,ORACLE_COVERAGE_40,1638,1.176836406102666e-14,,,True,,,1,2458
45,ORACLE_COVERAGE_40,1638,1.176836406102666e-14,,,True,,,1,2458
46,ORACLE_COVERAGE_40,1638,1.176836406102666e-14,,,True,,,1,2458
47,ORACLE_COVERAGE_40,1638,1.176836406102666e-14,,,True,,,1,2458
48,ORACLE_COVERAGE_40,1638,1.176836406102666e-14,,,True,,,1,2458
49,ORACLE_COVERAGE_40,1638,1.176836406102666e-14,,,True,,,1,2458
50,ORACLE_COVERAGE_40,1638,1.176836406102666e-14,,,True,,,1,2458
51,ORACLE_COVERAGE_40,1638,1.176836406102666e-14,,,True,,,1,2458
52,ORACLE_COVERAGE_40,1638,1.176836406102666e-14,,,True,,,1,2458
53,ORACLE_COVERAGE_40,1638,1.176836406102666e-14,,,True,,,1,2458
54,ORACLE_COVERAGE_40,1638,1.176836406102666e-14,,,True,,,1,2458
55,ORACLE_COVERAGE_40,1638,1.176836406102666e-14,,,True,,,1,2458
56,ORACLE_COVERAGE_40,1638,1.176836406102666e-14,,,True,,,1,2458
57,ORACLE_COVERAGE_40,1638,1.176836406102666e-14,,,True,,,1,2458
58,ORACLE_COVERAGE_40,1638,1.176836406102666e-14,,,True,,,1,2458
59,ORACLE_COVERAGE_40,1638,1.176836406102666e-14,,,True,,,1,2458
60,ORACLE_COVERAGE_40,1638,1.176836406102666e-14,,,True,,,1,2458
61,ORACLE_COVERAGE_40,1638,1.176836406102666e-14,,,True,,,1,2458
62,ORACLE_COVERAGE_40,1638,1.176836406102666e-14,,,True,,,1,2458
63,ORACLE_COVERAGE_40,1638,1.176836406102666e-14,,,True,,,1,2458
64,ORACLE_COVERAGE_40,1638,1.176836406102666e-14,,,True,,,1,2458
65,ORACLE_COVERAGE_40,1638,1.176836406102666e-14,,,True,,,1,2458
66,ORACLE_COVERAGE_40,1638,1.176836406102666e-14,,,True,,,1,2458
67,ORACLE_COVERAGE_40,1638,1.176836406102666e-14,,,True,,,1,2458
68,ORACLE_COVERAGE_40,1638,1.176836406102666e-14,,,True,,,1,2458
69,ORACLE_COVERAGE_40,1638,1.176836406102666e-14,,,True,,,1,2458
70,ORACLE_COVERAGE_40,1638,1.176836406102666e-14,,,True,,,1,2458
71,ORACLE_COVERAGE_40,1638,1.176836406102666e-14,,,True,,,1,2458
72,ORACLE_COVERAGE_40,1638,1.176836406102666e-14,,,True,,,1,2458
73,ORACLE_COVERAGE_40,1638,1.176836406102666e-14,,,True,,,1,2458
74,ORACLE_COVERAGE_40,1638,1.176836406102666e-14,,,True,,,1,2458
75,ORACLE_COVERAGE_40,1638,1.176836406102666e-14,,,True,,,1,2458
76,ORACLE_COVERAGE_40,1638,1.176836406102666e-14,,,True,,,1,2458
77,ORACLE_COVERAGE_40,1638,1.176836406102666e-14,,,True,,,1,2458
78,ORACLE_COVERAGE_40,1638,1.176836406102666e-14,,,True,,,1,2458
79,ORACLE_COVERAGE_40,1638,1.176836406102666e-14,,,True,,,1,2458
80,ORACLE_COVERAGE_40,1638,1.176836406102666e-14,,,True,,,1,2458
81,ORACLE_COVERAGE_40,1638,1.176836406102666e-14,,,True,,,1,2458
82,ORACLE_COVERAGE_40,1638,1.176836406102666e-14,,,True,,,1,2458
83,ORACLE_COVERAGE_40,1638,1.176836406102666e-14,,,True,,,1,2458
84,ORACLE_COVERAGE_40,1638,1.176836406102666e-14,,,True,,,1,2458
85,ORACLE_COVERAGE_40,1638,1.176836406102666e-14,,,True,,,1,2458
86,ORACLE_COVERAGE_40,1638,1.176836406102666e-14,,,True,,,1,2458
87,ORACLE_COVERAGE_40,1638,1.176836406102666e-14,,,True,,,1,2458
88,ORACLE_COVERAGE_40,1638,1.176836406102666e-14,,,True,,,1,2458
89,ORACLE_COVERAGE_40,1638,1.176836406102666e-14,,,True,,,1,2458
90,ORACLE_COVERAGE_40,1638,1.176836406102666e-14,,,True,,,1,2458
91,ORACLE_COVERAGE_40,1638,1.176836406102666e-14,,,True,,,1,2458
92,ORACLE_COVERAGE_40,1638,1.176836406102666e-14,,,True,,,1,2458
93,ORACLE_COVERAGE_40,1638,1.176836406102666e-14,,,True,,,1,2458
94,ORACLE_COVERAGE_40,1638,1.176836406102666e-14,,,True,,,1,2458
95,ORACLE_COVERAGE_40,1638,1.176836406102666e-14,,,True,,,1,2458
96,ORACLE_COVERAGE_40,1638,1.176836406102666e-14,,,True,,,1,2458
97,ORACLE_COVERAGE_40,1638,1.176836406102666e-14,,,True,,,1,2458
98,ORACLE_COVERAGE_40,1638,1.176836406102666e-14,,,True,,,1,2458
99,ORACLE_COVERAGE_40,1638,1.176836406102666e-14,,,True,,,1,2458
100,ORACLE_COVERAGE_40,1638,1.176836406102666e-14,,,True,,,1,2458
101,ORACLE_COVERAGE_40,1638,1.176836406102666e-14,,,True,,,1,2458
102,ORACLE_COVERAGE_40,1638,1.176836406102666e-14,,,True,,,1,2458
103,ORACLE_COVERAGE_40,1638,1.176836406102666e-14,,,True,,,1,2458
104,ORACLE_COVERAGE_40,1638,1.176836406102666e-14,,,True,,,1,2458
105,ORACLE_COVERAGE_40,1638,1.176836406102666e-14,,,True,,,1,2458
106,ORACLE_COVERAGE_40,1638,1.176836406102666e-14,,,True,,,1,2458
107,ORACLE_COVERAGE_40,1638,1.176836406102666e-14,,,True,,,1,2458
108,ORACLE_COVERAGE_40,1638,1.176836406102666e-14,,,True,,,1,2458
109,ORACLE_COVERAGE_40,1638,1.176836406102666e-14,,,True,,,1,2458
110,ORACLE_COVERAGE_40,1638,1.176836406102666e-14,,,True,,,1,2458
111,ORACLE_COVERAGE_40,1638,1.176836406102666e-14,,,True,,,1,2458
112,ORACLE_COVERAGE_40,1638,1.176836406102666e-14,,,True,,,1,2458
113,ORACLE_COVERAGE_40,1638,1.176836406102666e-14,,,True,,,1,2458
114,ORACLE_COVERAGE_40,1638,1.176836406102666e-14,,,True,,,1,2458
115,ORACLE_COVERAGE_40,1638,1.176836406102666e-14,,,True,,,1,2458
116,ORACLE_COVERAGE_40,1638,1.176836406102666e-14,,,True,,,1,2458
117,ORACLE_COVERAGE_40,1638,1.176836406102666e-14,,,True,,,1,2458
