source_id,source_type,access_tier,blocker,required_for_stage81a1d_pass
syn29807094,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn29807100,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn29807103,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn29807107,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn29807112,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn29807119,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn29807132,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn29807147,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn29807153,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn29807156,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn29807162,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn29808551,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn29808552,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn29808553,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn29808554,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn29808555,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn29808558,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn29808559,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn29808560,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn29808561,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn29808562,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn29808563,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn29808564,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn29808565,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn29808566,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn29808567,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn29808569,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn29808655,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn29808656,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn29808657,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn29808658,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn29808661,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn29808662,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn29808663,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn29808666,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn29808667,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn29808668,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn29808669,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn29808670,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn29808671,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn29808672,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn29808673,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn29808674,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn29808675,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn29808676,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn29808677,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn29808678,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn29808679,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn29808680,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn29808681,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn29808682,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn29808683,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn29808688,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn29808689,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn29808690,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn29808691,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn29808692,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn29808693,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn29808694,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn29808980,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn29808988,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn29808989,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn29808990,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn29808991,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn29808992,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn29808993,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn29808994,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn29809021,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn29809071,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn29809099,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn29809141,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn29809198,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn29809218,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn29809232,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn29809271,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn29809648,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn29809692,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn29809740,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn29809837,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn29809854,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn29809893,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn29809923,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn29809935,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn29809942,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn29809953,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn29809967,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn29810000,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn29810012,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn29810030,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn29810048,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn29810068,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn29810088,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn29810129,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn29810149,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn29810264,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn29810326,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn29810352,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
