stratum_type,stratum_key,mask_fraction,n_mask_evaluations,n_unique_cells,visible_measured_genes_p05,visible_measured_genes_p25,visible_measured_genes_p50,visible_measured_genes_p75,visible_measured_genes_p95,visible_detected_genes_p05,visible_detected_genes_p25,visible_detected_genes_p50,visible_detected_genes_p75,visible_detected_genes_p95,fraction_detected_genes_retained_p05,fraction_detected_genes_retained_p25,fraction_detected_genes_retained_p50,fraction_detected_genes_retained_p75,fraction_detected_genes_retained_p95,fraction_transformed_signal_retained_p05,fraction_transformed_signal_retained_p25,fraction_transformed_signal_retained_p50,fraction_transformed_signal_retained_p75,fraction_transformed_signal_retained_p95,fraction_raw_vocab_count_mass_retained_p05,fraction_raw_vocab_count_mass_retained_p25,fraction_raw_vocab_count_mass_retained_p50,fraction_raw_vocab_count_mass_retained_p75,fraction_raw_vocab_count_mass_retained_p95,fraction_cells_below_100_visible_detected,fraction_cells_below_250_visible_detected,fraction_cells_below_500_visible_detected
source_x_broad_cell_class,NPH52|MG,0.6,108,36,1639.0,1639.0,1639.0,1639.0,1639.0,207.9,398.75,463.5,570.25,666.0999999999997,0.38464518834888867,0.3920985005658242,0.40066225165562913,0.4078451061021642,0.42121366001474225,0.38125581559498684,0.39039084342704805,0.3997936417046458,0.4088811896392448,0.422527023215379,0.35609052867932234,0.37878167855268985,0.39759033453130055,0.4231175608221275,0.4496841241138532,0.0,0.1111111111111111,0.5833333333333334
source_x_broad_cell_class,NPH52|MG,0.7,108,36,1229.0,1229.0,1229.0,1229.0,1229.0,159.5,296.0,349.5,420.25,500.8499999999999,0.28299876471961405,0.29311139316598345,0.30024636532156757,0.3070612091881944,0.32097136669987414,0.28198077770209284,0.2926739025410403,0.2998503225024125,0.30801189478682645,0.3215769008666959,0.25996022611497416,0.28348115718953837,0.2977079829467673,0.3214042195318941,0.35061191700330513,0.0,0.1388888888888889,0.9444444444444444
source_x_broad_cell_class,NPH52|OPC,0.15,108,36,3482.0,3482.0,3482.0,3482.0,3482.0,967.0000000000001,1517.5,1764.5,2004.5,2196.7,0.8405532142059496,0.8459362742228207,0.8493894976892165,0.8530811475693842,0.85912566123422,0.8372116479422557,0.8449493651266414,0.848901275443124,0.8537122210850766,0.8604428313009469,0.8133439680922937,0.8400496994963539,0.8497812184649949,0.863041734235106,0.8760224176551679,0.0,0.0,0.0
source_x_broad_cell_class,NPH52|OPC,0.25,108,36,3072.0,3072.0,3072.0,3072.0,3072.0,851.95,1334.0,1554.5,1764.25,1937.3499999999997,0.7395916052183777,0.7445326996099602,0.7486990367664361,0.7536853901774592,0.7603838995651843,0.7355335374886194,0.7438984697050531,0.7489998289517998,0.7546052337567202,0.7600712840734589,0.7023093891410109,0.7314558739992937,0.7487479835326277,0.7630129030077746,0.7841893662244781,0.0,0.0,0.0
source_x_broad_cell_class,NPH52|OPC,0.4,108,36,2458.0,2458.0,2458.0,2458.0,2458.0,679.75,1074.25,1248.5,1412.5,1539.65,0.5873112967675642,0.5945684599049449,0.5996137297624118,0.6046045057687621,0.6109088951728683,0.5847993076939169,0.5921857319608006,0.5996472873174294,0.6053617995385931,0.6113564312991568,0.5471438450899032,0.5768891195749863,0.5953302272949164,0.6168771121516027,0.6392128563174836,0.0,0.0,0.027777777777777776
source_x_broad_cell_class,NPH52|OPC,0.5,108,36,2048.0,2048.0,2048.0,2048.0,2048.0,567.0500000000001,885.25,1053.0,1180.5,1279.1999999999998,0.48666557525658044,0.49427106251729513,0.4993350461381868,0.5046761818006639,0.5128850800073964,0.4849244444915207,0.4936577965317819,0.4990366205195451,0.5047499439831292,0.5121019988652055,0.45522003034901365,0.4772726345420346,0.4949112479187707,0.5143256809243042,0.5385989856366056,0.0,0.0,0.027777777777777776
source_x_broad_cell_class,NPH52|OPC,0.6,108,36,1639.0,1639.0,1639.0,1639.0,1639.0,450.8,706.75,837.5,944.25,1033.65,0.38846179949193943,0.393526405451448,0.39990863228029166,0.4046105523865058,0.4111872163011028,0.38468334180000896,0.3937057021299419,0.39890619592848275,0.4061126943674668,0.41388013349080643,0.3543494875757814,0.37558373507279097,0.39347894620853774,0.41584607662928075,0.44157345271858345,0.0,0.0,0.06481481481481481
source_x_broad_cell_class,NPH52|OPC,0.7,108,36,1229.0,1229.0,1229.0,1229.0,1229.0,339.5,524.5,624.5,710.25,772.3,0.28764866017992113,0.2953273570773649,0.2993017634218803,0.30475584121594307,0.31068841984096224,0.2858098496726813,0.29293073725332336,0.2984416564474547,0.30515347906275236,0.31243710093483285,0.2542625595169706,0.2782685825551968,0.29216593193236157,0.31060669856407996,0.33914376435307836,0.0,0.027777777777777776,0.2037037037037037
source_x_broad_cell_class,NPH52|Oligo,0.15,108,36,3482.0,3482.0,3482.0,3482.0,3482.0,486.45000000000005,958.25,1348.0,1594.25,1988.4999999999986,0.8359275450138505,0.844528898621365,0.8492729188619599,0.8549221957383496,0.8622683105903441,0.8342466659647128,0.8434561597390577,0.8493925900473741,0.8546451467594762,0.8643952503416431,0.8074559854088668,0.8408151787910361,0.8541243646211802,0.8641458082157629,0.8769882285386161,0.0,0.0,0.05555555555555555
source_x_broad_cell_class,NPH52|Oligo,0.25,108,36,3072.0,3072.0,3072.0,3072.0,3072.0,426.25,845.5,1189.0,1425.5,1757.2999999999988,0.731355162464963,0.7427619036770637,0.7498913987836664,0.7549840131324692,0.7635303096524687,0.7297853210961579,0.7418703143713363,0.7491557255453736,0.7567987817708915,0.7653722421445552,0.6894414556968905,0.7250859576983796,0.7535664846615466,0.7729500370649907,0.7874874950114871,0.0,0.0,0.10185185185185185
source_x_broad_cell_class,NPH52|Oligo,0.4,108,36,2458.0,2458.0,2458.0,2458.0,2458.0,335.35,688.0,941.5,1136.5,1390.649999999999,0.5839079868836594,0.5931139528269459,0.5985591725187671,0.6054484357175063,0.6160439242664069,0.5808726910549494,0.5899511348829989,0.5993590254815546,0.6071125750730426,0.6162561370484697,0.5436837792543688,0.5702488877907693,0.5924080328114053,0.6232591023049318,0.6458140907224958,0.0,0.0,0.1388888888888889
source_x_broad_cell_class,NPH52|Oligo,0.5,108,36,2048.0,2048.0,2048.0,2048.0,2048.0,281.25,578.5,788.0,949.25,1155.499999999999,0.48271129264904317,0.49298380167167316,0.4997609421612218,0.5054552899605813,0.517114632092528,0.4788539631576566,0.4913447662706637,0.4994973839888314,0.5061739974529684,0.5177052857165567,0.44955181732563093,0.4721014003549109,0.49885615029650043,0.5208768143521368,0.5516538049544666,0.0,0.027777777777777776,0.19444444444444445
source_x_broad_cell_class,NPH52|Oligo,0.6,108,36,1639.0,1639.0,1639.0,1639.0,1639.0,227.05,456.5,629.0,753.5,922.7999999999994,0.3819850678834788,0.3931687218702979,0.3992246915706267,0.4068935821049986,0.41589475858769637,0.37997019281124045,0.3922241736804375,0.3992525881834187,0.4072710464899094,0.4167316444789383,0.3517998663941505,0.3679188474659538,0.39252398766182406,0.4227105195115645,0.465925385023898,0.0,0.10185185185185185,0.3055555555555556
source_x_broad_cell_class,NPH52|Oligo,0.7,108,36,1229.0,1229.0,1229.0,1229.0,1229.0,163.0,340.0,466.0,560.25,692.5999999999998,0.2773987957287357,0.29289418950583157,0.29951944373303846,0.30676019679597266,0.31429719242182147,0.27921485439654525,0.29207361397546083,0.29785211578180404,0.30588328364082173,0.3163450257979643,0.2582995951417004,0.2703002725587188,0.28725606415442484,0.31563786858734233,0.354160303390399,0.0,0.1388888888888889,0.6018518518518519
source_x_broad_cell_class,SEA_AD|AstrocyteSubclass,0.15,222,74,3482.0,3482.0,3482.0,3482.0,3482.0,867.55,1521.25,1864.0,2341.5,2749.7999999999993,0.8394968835467018,0.8462808540443054,0.8492378685878965,0.8527505882905245,0.8607959393010829,0.8370071330419485,0.844154673023264,0.849060027267863,0.8537987909789011,0.8613175436926305,0.7922651591164004,0.8415351728713515,0.8563297851625884,0.8701611531535329,0.8832670992057244,0.0,0.0,0.013513513513513514
source_x_broad_cell_class,SEA_AD|AstrocyteSubclass,0.25,222,74,3072.0,3072.0,3072.0,3072.0,3072.0,769.4,1344.75,1654.5,2068.0,2427.6499999999996,0.7366257721101022,0.7455903936917233,0.7491012200472285,0.7541053575310875,0.7626068147481992,0.733700957835741,0.7436360995382244,0.7496589322544742,0.7553078608174727,0.763773950893802,0.6613383796845703,0.7348832081674106,0.7580160127615423,0.7771168345738177,0.7997545928641799,0.0,0.0,0.013513513513513514
source_x_broad_cell_class,SEA_AD|AstrocyteSubclass,0.4,222,74,2458.0,2458.0,2458.0,2458.0,2458.0,614.1,1070.0,1319.5,1649.5,1934.9499999999998,0.5848868623728286,0.5956336613541507,0.5996810692402934,0.6048955588980259,0.6121946180793195,0.5811860941287749,0.5930609804016462,0.6006859360727439,0.6069906822575595,0.614651019474504,0.5059851113606557,0.5630541840789418,0.6087697769359754,0.6311236366327306,0.6692411238428138,0.0,0.0,0.013513513513513514
source_x_broad_cell_class,SEA_AD|AstrocyteSubclass,0.5,222,74,2048.0,2048.0,2048.0,2048.0,2048.0,504.6,883.25,1091.0,1371.0,1607.55,0.48622540798923053,0.49494460283171315,0.49975133503237945,0.503876552789752,0.5131808536804737,0.4805330738758437,0.492639551416983,0.5004173328922943,0.507044882257642,0.5182450916429571,0.42057371902038376,0.45859472985105176,0.4952279205304785,0.5314433338080277,0.5833847541835403,0.0,0.0,0.04054054054054054
source_x_broad_cell_class,SEA_AD|AstrocyteSubclass,0.6,222,74,1639.0,1639.0,1639.0,1639.0,1639.0,409.5,702.0,874.5,1097.75,1291.75,0.38461468165968615,0.39499335413878145,0.39896526993666853,0.40366782335088813,0.4135753136598284,0.380577216168958,0.39272729219396435,0.40036319762955586,0.40701581427382943,0.41644544595281663,0.3261804494821962,0.36267066517516094,0.38993220727269484,0.43582810462372507,0.47807613113304104,0.0,0.013513513513513514,0.11711711711711711
source_x_broad_cell_class,SEA_AD|AstrocyteSubclass,0.7,222,74,1229.0,1229.0,1229.0,1229.0,1229.0,306.2,522.25,657.5,822.75,961.8499999999999,0.2848226289534745,0.295828055288783,0.29989810096306,0.30366579270328065,0.3105580205805385,0.2856223097889436,0.2942003860362611,0.2998925626216167,0.30556577695843967,0.31312093455934625,0.24043284575345114,0.2661725984043198,0.28993661132748516,0.3229232898531178,0.3842489567175731,0.0,0.013513513513513514,0.22072072072072071
source_x_broad_cell_class,SEA_AD|CN LAMP5-CXCL14 GABASubclass,0.15,222,74,3482.0,3482.0,3482.0,3482.0,3482.0,756.5,1924.0,2349.0,2743.25,3163.6499999999996,0.8425077749960421,0.8468262199547877,0.8502616428534486,0.8525606944509025,0.8576103352349088,0.8393637027847016,0.8458907766659177,0.8503944118004185,0.8545074188166861,0.8608328927381094,0.804513401212106,0.8392035862192029,0.8534635843688061,0.8643933443122832,0.8758132157324239,0.0,0.0,0.0
source_x_broad_cell_class,SEA_AD|CN LAMP5-CXCL14 GABASubclass,0.25,222,74,3072.0,3072.0,3072.0,3072.0,3072.0,672.9,1693.75,2073.0,2411.75,2794.6499999999996,0.7392032017464071,0.7466513585916571,0.7501879095240092,0.753106930643863,0.7624190102700553,0.7374639292178076,0.7450808194505134,0.750044077433764,0.7558124277032148,0.7635916008673417,0.7041683282370231,0.7305174306177228,0.7512234520953867,0.765305520541085,0.7851105228119363,0.0,0.0,0.0
source_x_broad_cell_class,SEA_AD|CN LAMP5-CXCL14 GABASubclass,0.4,222,74,2458.0,2458.0,2458.0,2458.0,2458.0,542.3,1363.0,1648.5,1931.75,2234.5999999999995,0.5903792268637639,0.5973289619962872,0.6007210603183453,0.6038788853534689,0.6114939965364103,0.5873752955476573,0.5960138395211356,0.600816882648206,0.6064495398420586,0.6159129170588801,0.5549625927422471,0.5792907072146032,0.602713345970249,0.6215283062526915,0.643365047571357,0.0,0.0,0.03153153153153153
source_x_broad_cell_class,SEA_AD|CN LAMP5-CXCL14 GABASubclass,0.5,222,74,2048.0,2048.0,2048.0,2048.0,2048.0,447.15,1128.5,1378.5,1610.0,1867.5499999999997,0.48758941127273875,0.4972150903189984,0.5,0.5030374536206301,0.5104339253960088,0.4859210990637457,0.49489477503528323,0.5001591477509755,0.5060769280360797,0.5138826288845093,0.46116761360932274,0.47980495615682034,0.5009296968310506,0.5239346934881769,0.5454601214257025,0.0,0.0,0.09009009009009009
source_x_broad_cell_class,SEA_AD|CN LAMP5-CXCL14 GABASubclass,0.6,222,74,1639.0,1639.0,1639.0,1639.0,1639.0,354.0,902.5,1101.0,1285.75,1494.0499999999997,0.3886843452114388,0.3963166175107678,0.400032605151614,0.4029038904798491,0.41037537313432837,0.38490417120622195,0.3941288948680257,0.39960667741063416,0.4060381871425742,0.41589572142076525,0.3605286161389813,0.381069614297908,0.40182167704137683,0.421992504359004,0.4531695795324957,0.0,0.0,0.11261261261261261
source_x_broad_cell_class,SEA_AD|CN LAMP5-CXCL14 GABASubclass,0.7,222,74,1229.0,1229.0,1229.0,1229.0,1229.0,268.05,678.5,826.0,962.75,1118.8,0.2884080686929263,0.29719368340943686,0.30045371051658276,0.3035837615413304,0.3087106375481076,0.2870916199099913,0.2953359748278459,0.3006070025292223,0.30573185703974215,0.3138612714192772,0.26530800271916,0.283219110510581,0.29783964892137504,0.31652732232433184,0.3491710603586801,0.0,0.03153153153153153,0.17567567567567569
source_x_broad_cell_class,SEA_AD|CN ST18 GABASubclass,0.15,222,74,3482.0,3482.0,3482.0,3482.0,3482.0,714.3500000000004,2198.25,2611.0,2786.5,3059.7,0.8433743122519246,0.8473653822008502,0.8498747092982846,0.8520632748239709,0.8567299880196643,0.8414019511295362,0.8466401386319481,0.8500023234984994,0.8541261325359026,0.859345351201092,0.804780901047605,0.8391784608641689,0.8548380381672078,0.864477419649806,0.8771043929628033,0.0,0.0,0.0
source_x_broad_cell_class,SEA_AD|CN ST18 GABASubclass,0.25,222,74,3072.0,3072.0,3072.0,3072.0,3072.0,641.7000000000003,1943.25,2307.0,2458.25,2698.9,0.7421883121101871,0.7471320759807519,0.7498808820135219,0.75226430986143,0.7574103506300802,0.7363405185300104,0.7451085437112142,0.7495935938854639,0.7541448243217529,0.760808310127365,0.6959804475960903,0.730026129808578,0.7534618394777186,0.7648318075965838,0.7827045479953572,0.0,0.0,0.013513513513513514
source_x_broad_cell_class,SEA_AD|CN ST18 GABASubclass,0.4,222,74,2458.0,2458.0,2458.0,2458.0,2458.0,512.8500000000003,1558.75,1836.5,1968.75,2158.0,0.5901932438078421,0.5975371763141116,0.6000312207305651,0.603165971088718,0.6094734430653842,0.5872634832152757,0.5952690223538534,0.5994570435594991,0.6046008971818086,0.6110849295081657,0.5464526019947911,0.5771211671612265,0.6024668929540193,0.6191857113862149,0.6401050720912953,0.0,0.0,0.05405405405405406
source_x_broad_cell_class,SEA_AD|CN ST18 GABASubclass,0.5,222,74,2048.0,2048.0,2048.0,2048.0,2048.0,428.4500000000002,1298.75,1531.0,1637.75,1794.9,0.4909276273040318,0.4967943486230711,0.4997397508033293,0.5025425458204011,0.5080965422509102,0.48639645248791585,0.49444125754402135,0.49939384767893213,0.5037035056975079,0.511955944579677,0.44444093794484196,0.47400677955959364,0.49745270552650767,0.5191058822016492,0.5434425022138959,0.0,0.0,0.05405405405405406
source_x_broad_cell_class,SEA_AD|CN ST18 GABASubclass,0.6,222,74,1639.0,1639.0,1639.0,1639.0,1639.0,355.50000000000017,1037.0,1225.5,1310.75,1435.95,0.3897431142268228,0.3967053577719345,0.39899541780590797,0.4022390031622851,0.40781996944739624,0.3866960757170614,0.39455959895363485,0.3992612425119121,0.40498778702898336,0.41135993003578714,0.3551595395939651,0.37599231865471255,0.39776314101815413,0.4196706619130044,0.44985529409768876,0.0,0.0,0.05405405405405406
source_x_broad_cell_class,SEA_AD|CN ST18 GABASubclass,0.7,222,74,1229.0,1229.0,1229.0,1229.0,1229.0,264.6500000000001,769.5,920.5,987.75,1078.95,0.29214828579780344,0.2969144937614584,0.29971901342491414,0.3020074536731122,0.306886104181897,0.2885103815141419,0.29486549688731534,0.29980761497986264,0.3045959031924331,0.31017008491094983,0.26142952821602666,0.27893527424292075,0.2952361187723572,0.3189801045437735,0.3503713852343299,0.0,0.04954954954954955,0.06756756756756757
source_x_broad_cell_class,SEA_AD|EndothelialSubclass,0.15,222,74,3482.0,3482.0,3482.0,3482.0,3482.0,297.05,568.0,1931.0,2948.0,3229.85,0.8398436945568093,0.8481272218649649,0.850967500928959,0.8547754329004329,0.8658906669950811,0.8377919800567496,0.8469400181546426,0.851018353062011,0.8568077683840152,0.8677800648407203,0.776514058048335,0.8404381849667653,0.8588678569392902,0.8711863002996659,0.881659358073106,0.0,0.02252252252252252,0.1891891891891892
source_x_broad_cell_class,SEA_AD|EndothelialSubclass,0.25,222,74,3072.0,3072.0,3072.0,3072.0,3072.0,268.45,496.5,1705.5,2603.25,2844.7,0.7363728088055442,0.7481328194905518,0.7506229365638899,0.754500586732933,0.7732400302913398,0.734985748500521,0.7449697748393598,0.7516459556181558,0.7575083312760766,0.7724717650395797,0.6673076923076923,0.7242629306182139,0.7581511808326912,0.7771243221250835,0.7965102373482794,0.0,0.03153153153153153,0.26126126126126126
source_x_broad_cell_class,SEA_AD|EndothelialSubclass,0.4,222,74,2458.0,2458.0,2458.0,2458.0,2458.0,225.0,393.0,1350.5,2088.0,2281.2999999999997,0.5844355160187147,0.5972016639279568,0.6003284622069153,0.6064831331618274,0.6254202254202254,0.5796846484502134,0.5947520626850569,0.6006514500822009,0.6078063293212608,0.6266047799966228,0.5211814576977725,0.5603695604675945,0.6058573853989813,0.6336318294042689,0.6620854772469789,0.0,0.1036036036036036,0.3333333333333333
source_x_broad_cell_class,SEA_AD|EndothelialSubclass,0.5,222,74,2048.0,2048.0,2048.0,2048.0,2048.0,180.05,327.25,1124.0,1739.0,1904.2499999999998,0.479286540386328,0.49696976246630703,0.5002037393005758,0.5053244225091182,0.5232688633213879,0.4739588758323824,0.49497716189693075,0.5012854317950436,0.508119180692709,0.5219003931242928,0.42968985496869944,0.46613862652962534,0.49843157987487885,0.531238108828006,0.5797409932053047,0.0,0.16216216216216217,0.33783783783783783
source_x_broad_cell_class,SEA_AD|EndothelialSubclass,0.6,222,74,1639.0,1639.0,1639.0,1639.0,1639.0,143.05,264.75,906.5,1391.5,1519.85,0.3788180398836137,0.39660788218225335,0.4005365053794373,0.40502283668405964,0.4185301786214004,0.37840766695792255,0.3932657325603028,0.40090060129070704,0.4075371566768114,0.4195914792933324,0.3349135118631264,0.36540978949236314,0.3944186718961984,0.4311708949608616,0.4742382079709272,0.0045045045045045045,0.22522522522522523,0.38738738738738737
source_x_broad_cell_class,SEA_AD|EndothelialSubclass,0.7,222,74,1229.0,1229.0,1229.0,1229.0,1229.0,106.1,194.25,680.5,1042.75,1138.9,0.28141650353968023,0.2964448244056942,0.30007215007215005,0.3036521600441406,0.31976455391089537,0.27927361244542637,0.29369496910528625,0.30035467129881077,0.30636112667016,0.3206115502095238,0.25003171770659155,0.27119194085784987,0.29311992115984453,0.32032036641047346,0.3624892579281264,0.036036036036036036,0.31981981981981983,0.44594594594594594
source_x_broad_cell_class,SEA_AD|EpendymalSubclass,0.15,201,67,3482.0,3482.0,3482.0,3482.0,3482.0,881.0,1548.0,1807.0,2144.0,2505.0,0.8399778516057586,0.8460943542150039,0.85002043318349,0.8536585365853658,0.8595139300533492,0.8362728206752298,0.8452248700789396,0.8502409034305004,0.8561022957510388,0.861778295909512,0.7748387096774193,0.8485644965628791,0.8615042458552366,0.870293640785444,0.8854591555506559,0.0,0.0,0.014925373134328358
source_x_broad_cell_class,SEA_AD|EpendymalSubclass,0.25,201,67,3072.0,3072.0,3072.0,3072.0,3072.0,782.0,1361.0,1584.0,1896.0,2217.0,0.7388090349075975,0.7459893048128342,0.7501699524133243,0.7535211267605634,0.7615944806439249,0.7352657723603139,0.7446697009316189,0.7503048231255067,0.7567886038862097,0.7650671339615333,0.6565846033606878,0.7438833940655908,0.7659840550257934,0.7801725867951034,0.8003562794248632,0.0,0.0,0.014925373134328358
source_x_broad_cell_class,SEA_AD|EpendymalSubclass,0.4,201,67,2458.0,2458.0,2458.0,2458.0,2458.0,629.0,1086.0,1273.0,1510.0,1772.0,0.5862369337979094,0.5948827292110874,0.5991735537190083,0.6047337278106509,0.6122334455667789,0.5851269579927447,0.5925292623376337,0.6006952965025086,0.6061596411628248,0.6144564327843639,0.5164992826398852,0.566093951733042,0.6149285113540791,0.6369982547993019,0.6680851063829787,0.0,0.004975124378109453,0.029850746268656716
source_x_broad_cell_class,SEA_AD|EpendymalSubclass,0.5,201,67,2048.0,2048.0,2048.0,2048.0,2048.0,529.0,908.0,1067.0,1253.0,1479.0,0.48558421851289835,0.4953475643130816,0.5003903200624512,0.5051055139550715,0.513126491646778,0.4822010843087189,0.4932543882246462,0.5010983579201367,0.5064607587033667,0.5169731362353931,0.42244655581947743,0.46674175954470004,0.501203408573473,0.5373656262142209,0.5776738183577996,0.0,0.014925373134328358,0.04975124378109453
source_x_broad_cell_class,SEA_AD|EpendymalSubclass,0.6,201,67,1639.0,1639.0,1639.0,1639.0,1639.0,419.0,736.0,854.0,1010.0,1186.0,0.38553259141494434,0.39471403812824957,0.4,0.40558292282430214,0.414792899408284,0.38196795923865834,0.3929079632821996,0.40078762025883624,0.4070715598397662,0.420514303475951,0.3308007013442431,0.36439648395626384,0.3894936109796498,0.4311377245508982,0.47256176853055915,0.0,0.014925373134328358,0.0945273631840796
source_x_broad_cell_class,SEA_AD|EpendymalSubclass,0.7,201,67,1229.0,1229.0,1229.0,1229.0,1229.0,320.0,553.0,645.0,754.0,892.0,0.28815489749430523,0.29534313725490197,0.300187617260788,0.30559757942511345,0.31346153846153846,0.2846815849242094,0.2932820446902318,0.29945698206195837,0.30714456669295104,0.3183082710966523,0.24113924050632912,0.2662986580374988,0.2862547288776797,0.3200588764412462,0.3703414416424905,0.0,0.029850746268656716,0.1890547263681592
source_x_broad_cell_class,SEA_AD|LSXSubclass,0.15,105,35,3482.0,3482.0,3482.0,3482.0,3482.0,1730.4,2218.0,2779.0,3170.0,3305.3999999999996,0.8444944559399038,0.8486183420104125,0.8502961766289715,0.8520368946963874,0.8543401596478881,0.8399042815790698,0.8464482037737124,0.8493833815780526,0.8525389107083206,0.8597708547591101,0.8172205603142928,0.8401456230349165,0.8512063113475828,0.8620369295087679,0.8772842820513215,0.0,0.0,0.0
source_x_broad_cell_class,SEA_AD|LSXSubclass,0.25,105,35,3072.0,3072.0,3072.0,3072.0,3072.0,1534.0,1968.0,2450.0,2795.0,2920.6,0.7443340201531421,0.7483347813495511,0.7500782962730974,0.7525614754098361,0.7563581771428467,0.738690611644881,0.7465355815970439,0.7498298198855261,0.7537714227526519,0.7591462016952373,0.715166815882132,0.7367424242424242,0.7494605914456149,0.7630038279666742,0.7815299307451813,0.0,0.0,0.0
source_x_broad_cell_class,SEA_AD|LSXSubclass,0.4,105,35,2458.0,2458.0,2458.0,2458.0,2458.0,1225.8,1568.0,1969.0,2230.0,2341.0,0.5914977144035825,0.5984930032292788,0.6006415396952687,0.6027151639344263,0.6074773727371221,0.5879996076742624,0.5958009719570316,0.6007415304061426,0.604375374860267,0.6104992025296258,0.5638057169486597,0.5827728613569322,0.6001284285845335,0.6157246235087033,0.6363452721504945,0.0,0.0,0.0
source_x_broad_cell_class,SEA_AD|LSXSubclass,0.5,105,35,2048.0,2048.0,2048.0,2048.0,2048.0,1026.6,1316.0,1639.0,1862.0,1947.3999999999999,0.4920943259001102,0.49886506935687264,0.5010621348911312,0.5036200405444541,0.5069955634478095,0.48837170245742295,0.496692056034403,0.5005402483331578,0.5050424064548632,0.5114266815389727,0.4650731125792025,0.48364602653730915,0.500671509675844,0.5177227482398641,0.541728519211069,0.0,0.0,0.0
source_x_broad_cell_class,SEA_AD|LSXSubclass,0.6,105,35,1639.0,1639.0,1639.0,1639.0,1639.0,821.8,1057.0,1316.0,1490.0,1561.6,0.38988233579526865,0.3986846226119637,0.4011270491803279,0.4035928143712575,0.4075917189254539,0.38589497440832343,0.39770207134485674,0.40076067792540276,0.4057896889346908,0.4117177296774612,0.36260511230832093,0.3864634753860785,0.39932588256164625,0.4152738705940758,0.4443750825364389,0.0,0.0,0.0
source_x_broad_cell_class,SEA_AD|LSXSubclass,0.7,105,35,1229.0,1229.0,1229.0,1229.0,1229.0,608.8,796.0,988.0,1117.0,1170.6,0.29270198202743314,0.29851190476190476,0.30031864046733936,0.30303030303030304,0.30790362867865556,0.2878862544098179,0.2968033363672442,0.3016181811246298,0.30607665632670905,0.3112258620467697,0.2707893984794354,0.2857054697303191,0.2986437141366719,0.3145539906103286,0.342578919746316,0.0,0.0,0.0
source_x_broad_cell_class,SEA_AD|Microglia-PVMSubclass,0.15,222,74,3482.0,3482.0,3482.0,3482.0,3482.0,575.35,999.25,1427.5,1702.0,2945.5499999999997,0.8380823208025215,0.8459424200759353,0.8496323561083476,0.8537985306225853,0.8605644851992608,0.8363757849277343,0.8439898629005955,0.8494065837641769,0.8544884813216245,0.8624732045440309,0.8045145723771191,0.8416521807624094,0.8563812230191012,0.8652352995329549,0.8776532818643396,0.0,0.0,0.0
source_x_broad_cell_class,SEA_AD|Microglia-PVMSubclass,0.25,222,74,3072.0,3072.0,3072.0,3072.0,3072.0,510.25,882.0,1268.0,1496.75,2597.8999999999996,0.7368092332437164,0.7453412144656134,0.7504514051439849,0.7554584994117358,0.7647222222222222,0.7352351882767918,0.7432027213095004,0.7500664612083081,0.756592818228373,0.7672806803298806,0.6921344977652317,0.742939936207096,0.756542890814609,0.7728763121075036,0.7874702506428444,0.0,0.0,0.04054054054054054
source_x_broad_cell_class,SEA_AD|Microglia-PVMSubclass,0.4,222,74,2458.0,2458.0,2458.0,2458.0,2458.0,421.05,712.5,1009.5,1197.5,2072.65,0.5882425959460249,0.595070829598651,0.6010747805818061,0.6070366665686016,0.6156088360522176,0.5842341311989071,0.5950574835863776,0.6015047411878534,0.6077669349647693,0.6192405313814349,0.5470876235961721,0.5790432073849616,0.6093162870154722,0.6304918864478757,0.6497179430056838,0.0,0.0,0.11261261261261261
source_x_broad_cell_class,SEA_AD|Microglia-PVMSubclass,0.5,222,74,2048.0,2048.0,2048.0,2048.0,2048.0,352.15,589.25,839.5,995.75,1729.55,0.4857522665520509,0.49504655783495394,0.5013280402594031,0.5084051125312586,0.5161389733616802,0.48430565209416676,0.4945170761061834,0.5009324993199002,0.5072025539301359,0.5172166347095467,0.4455186691379426,0.473844423566212,0.5013195168292932,0.530548006354458,0.5583587068559396,0.0,0.0,0.1891891891891892
source_x_broad_cell_class,SEA_AD|Microglia-PVMSubclass,0.6,222,74,1639.0,1639.0,1639.0,1639.0,1639.0,280.55,484.25,674.0,801.75,1381.0,0.38613185591372995,0.39522664891104264,0.4006595099897863,0.407061266874351,0.4170905334971024,0.3838816555728725,0.3939783233258995,0.4004364200404721,0.40774852754899293,0.4181787935332832,0.3476525560526717,0.37791248748474604,0.3929315022107038,0.4287115233216351,0.46318317186910035,0.0,0.03153153153153153,0.25675675675675674
source_x_broad_cell_class,SEA_AD|Microglia-PVMSubclass,0.7,222,74,1229.0,1229.0,1229.0,1229.0,1229.0,216.15,368.0,501.0,602.0,1042.85,0.28565694203303754,0.29540848593591196,0.30026087114601513,0.30461098721325186,0.3166112750082484,0.28363883344120955,0.29406935786402094,0.3001193244971664,0.3063659559403751,0.31880424186280865,0.2546189622802526,0.279891707932,0.2939705754360651,0.3176640168021698,0.3660153797119652,0.0,0.11261261261261261,0.5
