feature_id,display_name,sample,n_cells,n_nt_units,median_log2fc,n_abs_gt_1
SLC25A19_sig_e2_g4,SLC25A19_sig_e2_g4,S4,9,13,0.0,6880
SLC25A19_sig_e2_g4,SLC25A19_sig_e2_g4,S5,1,15,0.0,9623
SLC25A19_sig_e2_g4,SLC25A19_sig_e2_g4,S6,5,13,0.0,8349
SLC25A19_sig_e2_g4,SLC25A19_sig_e2_g4,S7,5,13,0.0,8800
SLC25A19_sig_e2_g5,SLC25A19_sig_e2_g5,S1,23,15,0.0,8382
SLC25A19_sig_e2_g5,SLC25A19_sig_e2_g5,S2,24,12,0.0,7287
SLC25A19_sig_e2_g5,SLC25A19_sig_e2_g5,S3,18,14,0.0,7624
SLC25A19_sig_e2_g5,SLC25A19_sig_e2_g5,S4,29,13,0.0,6006
SLC25A19_sig_e2_g5,SLC25A19_sig_e2_g5,S5,17,15,0.0,7847
SLC25A19_sig_e2_g5,SLC25A19_sig_e2_g5,S6,20,13,0.0,7559
SLC25A19_sig_e2_g5,SLC25A19_sig_e2_g5,S7,20,13,0.0,7510
SLC25A19_sig_e3_g1,SLC25A19_sig_e3_g1,S1,11,15,0.0,8334
SLC25A19_sig_e3_g1,SLC25A19_sig_e3_g1,S2,7,12,0.0,8163
SLC25A19_sig_e3_g1,SLC25A19_sig_e3_g1,S3,7,14,0.0,8242
SLC25A19_sig_e3_g1,SLC25A19_sig_e3_g1,S4,10,13,0.0,6898
SLC25A19_sig_e3_g1,SLC25A19_sig_e3_g1,S5,12,15,0.0,8190
SLC25A19_sig_e3_g1,SLC25A19_sig_e3_g1,S6,11,13,0.0,7851
SLC25A19_sig_e3_g1,SLC25A19_sig_e3_g1,S7,16,13,0.0,7698
SLC25A19_sig_e3_g2,SLC25A19_sig_e3_g2,S1,1,15,0.0,9549
SLC25A19_sig_e3_g2,SLC25A19_sig_e3_g2,S2,2,12,0.0,9755
SLC25A19_sig_e3_g2,SLC25A19_sig_e3_g2,S3,1,14,0.0,9810
SLC25A19_sig_e3_g2,SLC25A19_sig_e3_g2,S4,2,13,0.0,9544
SLC25A19_sig_e3_g2,SLC25A19_sig_e3_g2,S5,4,15,0.0,8798
SLC25A19_sig_e3_g2,SLC25A19_sig_e3_g2,S6,4,13,0.0,8418
SLC25A19_sig_e3_g2,SLC25A19_sig_e3_g2,S7,4,13,0.0,8815
SLC25A19_sig_e3_g3,SLC25A19_sig_e3_g3,S1,10,15,0.0,8269
SLC25A19_sig_e3_g3,SLC25A19_sig_e3_g3,S2,12,12,0.0,7807
SLC25A19_sig_e3_g3,SLC25A19_sig_e3_g3,S3,13,14,0.0,7957
SLC25A19_sig_e3_g3,SLC25A19_sig_e3_g3,S4,11,13,0.0,6330
SLC25A19_sig_e3_g3,SLC25A19_sig_e3_g3,S5,16,15,0.0,7736
SLC25A19_sig_e3_g3,SLC25A19_sig_e3_g3,S6,17,13,0.0,7661
SLC25A19_sig_e3_g3,SLC25A19_sig_e3_g3,S7,15,13,0.0,7732
SLC25A19_sig_e3_g4,SLC25A19_sig_e3_g4,S1,14,15,0.0,8458
SLC25A19_sig_e3_g4,SLC25A19_sig_e3_g4,S2,21,12,0.0,7321
SLC25A19_sig_e3_g4,SLC25A19_sig_e3_g4,S3,17,14,0.0,7587
SLC25A19_sig_e3_g4,SLC25A19_sig_e3_g4,S4,12,13,0.0,6610
SLC25A19_sig_e3_g4,SLC25A19_sig_e3_g4,S5,11,15,0.0,8113
SLC25A19_sig_e3_g4,SLC25A19_sig_e3_g4,S6,22,13,0.0,7706
SLC25A19_sig_e3_g4,SLC25A19_sig_e3_g4,S7,16,13,0.0,7727
SLC25A19_sig_e3_g5,SLC25A19_sig_e3_g5,S1,1,15,0.0,9468
SLC25A19_sig_e3_g5,SLC25A19_sig_e3_g5,S2,4,12,0.0,8958
SLC25A19_sig_e3_g5,SLC25A19_sig_e3_g5,S3,3,14,0.0,8984
SLC25A19_sig_e3_g5,SLC25A19_sig_e3_g5,S4,3,13,0.0,8508
SLC25A19_sig_e3_g5,SLC25A19_sig_e3_g5,S6,4,13,0.0,8542
SLC25A19_sig_e3_g5,SLC25A19_sig_e3_g5,S7,4,13,0.0,8638
SLC25A19_sig_e4_g1,SLC25A19_sig_e4_g1,S1,13,15,0.0,8451
SLC25A19_sig_e4_g1,SLC25A19_sig_e4_g1,S2,15,12,0.0,7510
SLC25A19_sig_e4_g1,SLC25A19_sig_e4_g1,S3,10,14,0.0,7938
SLC25A19_sig_e4_g1,SLC25A19_sig_e4_g1,S4,15,13,0.0,6542
SLC25A19_sig_e4_g1,SLC25A19_sig_e4_g1,S5,12,15,0.0,8058
SLC25A19_sig_e4_g1,SLC25A19_sig_e4_g1,S6,11,13,0.0,7833
SLC25A19_sig_e4_g1,SLC25A19_sig_e4_g1,S7,17,13,0.0,7620
SLC25A19_sig_e4_g2,SLC25A19_sig_e4_g2,S1,10,15,0.0,8423
SLC25A19_sig_e4_g2,SLC25A19_sig_e4_g2,S2,4,12,0.0,9042
SLC25A19_sig_e4_g2,SLC25A19_sig_e4_g2,S3,12,14,0.0,7825
SLC25A19_sig_e4_g2,SLC25A19_sig_e4_g2,S4,16,13,0.0,6292
SLC25A19_sig_e4_g2,SLC25A19_sig_e4_g2,S5,5,15,0.0,8601
SLC25A19_sig_e4_g2,SLC25A19_sig_e4_g2,S6,10,13,0.0,7765
SLC25A19_sig_e4_g2,SLC25A19_sig_e4_g2,S7,12,13,0.0,7927
SLC25A19_sig_e4_g3,SLC25A19_sig_e4_g3,S1,12,15,0.0,8366
SLC25A19_sig_e4_g3,SLC25A19_sig_e4_g3,S2,15,12,0.0,7411
SLC25A19_sig_e4_g3,SLC25A19_sig_e4_g3,S3,15,14,0.0,7870
SLC25A19_sig_e4_g3,SLC25A19_sig_e4_g3,S4,18,13,0.0,6279
SLC25A19_sig_e4_g3,SLC25A19_sig_e4_g3,S5,14,15,0.0,7810
SLC25A19_sig_e4_g3,SLC25A19_sig_e4_g3,S6,17,13,0.0,7620
SLC25A19_sig_e4_g3,SLC25A19_sig_e4_g3,S7,10,13,0.0,8033
SLC25A19_sig_e4_g4,SLC25A19_sig_e4_g4,S1,11,15,0.0,8526
SLC25A19_sig_e4_g4,SLC25A19_sig_e4_g4,S2,8,12,0.0,8150
SLC25A19_sig_e4_g4,SLC25A19_sig_e4_g4,S3,17,14,0.0,7618
SLC25A19_sig_e4_g4,SLC25A19_sig_e4_g4,S4,23,13,0.0,5964
SLC25A19_sig_e4_g4,SLC25A19_sig_e4_g4,S5,13,15,0.0,7961
SLC25A19_sig_e4_g4,SLC25A19_sig_e4_g4,S6,13,13,0.0,7696
SLC25A19_sig_e4_g4,SLC25A19_sig_e4_g4,S7,17,13,0.0,7614
SLC25A19_sig_e4_g5,SLC25A19_sig_e4_g5,S1,1,15,0.0,9498
SLC25A19_sig_e4_g5,SLC25A19_sig_e4_g5,S6,1,13,0.0,9485
SLC25A19_sig_e4_g5,SLC25A19_sig_e4_g5,S7,1,13,0.0,9796
SLC25A19_sig_e4_g6,SLC25A19_sig_e4_g6,S1,33,15,0.0,8885
SLC25A19_sig_e4_g6,SLC25A19_sig_e4_g6,S2,44,12,0.0,7935
SLC25A19_sig_e4_g6,SLC25A19_sig_e4_g6,S3,29,14,0.0,7579
SLC25A19_sig_e4_g6,SLC25A19_sig_e4_g6,S4,51,13,0.0,6290
SLC25A19_sig_e4_g6,SLC25A19_sig_e4_g6,S5,42,15,0.0,8348
SLC25A19_sig_e4_g6,SLC25A19_sig_e4_g6,S6,39,13,0.0,7837
SLC25A19_sig_e4_g6,SLC25A19_sig_e4_g6,S7,26,13,0.0,8015
SLC25A19_sig_e4_g7,SLC25A19_sig_e4_g7,S1,1,15,0.0,9541
SLC25A19_sig_e4_g7,SLC25A19_sig_e4_g7,S2,6,12,0.0,8267
SLC25A19_sig_e4_g7,SLC25A19_sig_e4_g7,S3,7,14,0.0,8120
SLC25A19_sig_e4_g7,SLC25A19_sig_e4_g7,S4,5,13,0.0,8483
SLC25A19_sig_e4_g7,SLC25A19_sig_e4_g7,S5,6,15,0.0,8369
SLC25A19_sig_e4_g7,SLC25A19_sig_e4_g7,S6,3,13,0.0,8742
SLC25A19_sig_e4_g7,SLC25A19_sig_e4_g7,S7,4,13,0.0,9053
SLC25A19_sig_e4_g8,SLC25A19_sig_e4_g8,S1,14,15,0.0,8680
SLC25A19_sig_e4_g8,SLC25A19_sig_e4_g8,S2,22,12,0.0,7712
SLC25A19_sig_e4_g8,SLC25A19_sig_e4_g8,S3,14,14,0.0,7781
SLC25A19_sig_e4_g8,SLC25A19_sig_e4_g8,S4,17,13,0.0,6296
SLC25A19_sig_e4_g8,SLC25A19_sig_e4_g8,S5,11,15,0.0,8173
SLC25A19_sig_e4_g8,SLC25A19_sig_e4_g8,S6,14,13,0.0,8132
SLC25A19_sig_e4_g8,SLC25A19_sig_e4_g8,S7,15,13,0.0,7618
SLC25A19_sig_e4_g9,SLC25A19_sig_e4_g9,S1,7,15,0.0,8695
SLC25A19_sig_e4_g9,SLC25A19_sig_e4_g9,S2,6,12,0.0,8435
SLC25A19_sig_e4_g9,SLC25A19_sig_e4_g9,S3,22,14,0.0,7757
SLC25A19_sig_e4_g9,SLC25A19_sig_e4_g9,S4,9,13,0.0,7069
SLC25A19_sig_e4_g9,SLC25A19_sig_e4_g9,S5,14,15,0.0,8402
SLC25A19_sig_e4_g9,SLC25A19_sig_e4_g9,S6,8,13,0.0,8045
SLC25A19_sig_e4_g9,SLC25A19_sig_e4_g9,S7,8,13,0.0,8244
SLC25A19_sig_e4_g10,SLC25A19_sig_e4_g10,S1,11,15,0.0,8440
SLC25A19_sig_e4_g10,SLC25A19_sig_e4_g10,S2,11,12,0.0,7665
SLC25A19_sig_e4_g10,SLC25A19_sig_e4_g10,S3,18,14,0.0,7411
SLC25A19_sig_e4_g10,SLC25A19_sig_e4_g10,S4,14,13,0.0,6297
SLC25A19_sig_e4_g10,SLC25A19_sig_e4_g10,S5,5,15,0.0,8526
SLC25A19_sig_e4_g10,SLC25A19_sig_e4_g10,S6,7,13,0.0,7973
SLC25A19_sig_e4_g10,SLC25A19_sig_e4_g10,S7,12,13,0.0,7920
SLC25A19_sig_e4_g11,SLC25A19_sig_e4_g11,S1,11,15,0.0,8324
SLC25A19_sig_e4_g11,SLC25A19_sig_e4_g11,S2,9,12,0.0,8065
SLC25A19_sig_e4_g11,SLC25A19_sig_e4_g11,S3,14,14,0.0,7655
SLC25A19_sig_e4_g11,SLC25A19_sig_e4_g11,S4,13,13,0.0,6561
SLC25A19_sig_e4_g11,SLC25A19_sig_e4_g11,S5,17,15,0.0,8215
SLC25A19_sig_e4_g11,SLC25A19_sig_e4_g11,S6,13,13,0.0,7680
SLC25A19_sig_e4_g11,SLC25A19_sig_e4_g11,S7,11,13,0.0,7974
SLC25A19_sig_e4_g12,SLC25A19_sig_e4_g12,S1,12,15,0.0,8325
SLC25A19_sig_e4_g12,SLC25A19_sig_e4_g12,S2,12,12,0.0,7570
SLC25A19_sig_e4_g12,SLC25A19_sig_e4_g12,S3,12,14,0.0,7775
SLC25A19_sig_e4_g12,SLC25A19_sig_e4_g12,S4,16,13,0.0,6347
SLC25A19_sig_e4_g12,SLC25A19_sig_e4_g12,S5,8,15,0.0,8027
SLC25A19_sig_e4_g12,SLC25A19_sig_e4_g12,S6,12,13,0.0,7743
SLC25A19_sig_e4_g12,SLC25A19_sig_e4_g12,S7,10,13,0.0,8016
SLC25A19_sig_e4_g13,SLC25A19_sig_e4_g13,S1,10,15,0.0,8388
SLC25A19_sig_e4_g13,SLC25A19_sig_e4_g13,S2,20,12,0.0,7395
SLC25A19_sig_e4_g13,SLC25A19_sig_e4_g13,S3,18,14,0.0,7931
SLC25A19_sig_e4_g13,SLC25A19_sig_e4_g13,S4,14,13,0.0,6325
SLC25A19_sig_e4_g13,SLC25A19_sig_e4_g13,S5,14,15,0.0,7865
SLC25A19_sig_e4_g13,SLC25A19_sig_e4_g13,S6,14,13,0.0,7593
SLC25A19_sig_e4_g13,SLC25A19_sig_e4_g13,S7,10,13,0.0,7998
SLC25A19_sig_e4_g14,SLC25A19_sig_e4_g14,S1,19,15,0.0,8458
SLC25A19_sig_e4_g14,SLC25A19_sig_e4_g14,S2,20,12,0.0,7333
SLC25A19_sig_e4_g14,SLC25A19_sig_e4_g14,S3,20,14,0.0,8073
SLC25A19_sig_e4_g14,SLC25A19_sig_e4_g14,S4,15,13,0.0,6460
SLC25A19_sig_e4_g14,SLC25A19_sig_e4_g14,S5,16,15,0.0,8334
SLC25A19_sig_e4_g14,SLC25A19_sig_e4_g14,S6,18,13,0.0,7649
SLC25A19_sig_e4_g14,SLC25A19_sig_e4_g14,S7,19,13,0.0,7737
SLC25A19_sig_e4_g15,SLC25A19_sig_e4_g15,S1,3,15,0.0,9019
SLC25A19_sig_e4_g15,SLC25A19_sig_e4_g15,S2,3,12,0.0,9486
SLC25A19_sig_e4_g15,SLC25A19_sig_e4_g15,S3,3,14,0.0,9610
SLC25A19_sig_e4_g15,SLC25A19_sig_e4_g15,S4,1,13,0.0,10193
SLC25A19_sig_e4_g15,SLC25A19_sig_e4_g15,S5,5,15,0.0,8246
SLC25A19_sig_e4_g15,SLC25A19_sig_e4_g15,S6,5,13,0.0,8398
SLC25A19_sig_e4_g15,SLC25A19_sig_e4_g15,S7,3,13,0.0,9275
SLC25A19_sig_e4_g16,SLC25A19_sig_e4_g16,S1,11,15,0.0,8315
SLC25A19_sig_e4_g16,SLC25A19_sig_e4_g16,S2,11,12,0.0,7651
SLC25A19_sig_e4_g16,SLC25A19_sig_e4_g16,S3,15,14,0.0,7806
SLC25A19_sig_e4_g16,SLC25A19_sig_e4_g16,S4,11,13,0.0,6612
SLC25A19_sig_e4_g16,SLC25A19_sig_e4_g16,S5,8,15,0.0,8019
SLC25A19_sig_e4_g16,SLC25A19_sig_e4_g16,S6,13,13,0.0,7765
SLC25A19_sig_e4_g16,SLC25A19_sig_e4_g16,S7,10,13,0.0,8011
SLC25A19_sig_e4_g17,SLC25A19_sig_e4_g17,S1,14,15,0.0,8348
SLC25A19_sig_e4_g17,SLC25A19_sig_e4_g17,S2,10,12,0.0,7735
SLC25A19_sig_e4_g17,SLC25A19_sig_e4_g17,S3,18,14,0.0,7491
SLC25A19_sig_e4_g17,SLC25A19_sig_e4_g17,S4,11,13,0.0,7123
SLC25A19_sig_e4_g17,SLC25A19_sig_e4_g17,S5,8,15,0.0,7967
SLC25A19_sig_e4_g17,SLC25A19_sig_e4_g17,S6,9,13,0.0,8257
SLC25A19_sig_e4_g17,SLC25A19_sig_e4_g17,S7,7,13,0.0,8308
SLC25A19_sig_e4_g18,SLC25A19_sig_e4_g18,S1,7,15,0.0,8935
SLC25A19_sig_e4_g18,SLC25A19_sig_e4_g18,S2,11,12,0.0,7799
SLC25A19_sig_e4_g18,SLC25A19_sig_e4_g18,S3,8,14,0.0,8065
SLC25A19_sig_e4_g18,SLC25A19_sig_e4_g18,S4,10,13,0.0,6706
SLC25A19_sig_e4_g18,SLC25A19_sig_e4_g18,S5,5,15,0.0,8445
SLC25A19_sig_e4_g18,SLC25A19_sig_e4_g18,S6,4,13,0.0,8673
SLC25A19_sig_e4_g18,SLC25A19_sig_e4_g18,S7,7,13,0.0,8403
SLC25A19_sig_e4_g19,SLC25A19_sig_e4_g19,S1,5,15,0.0,8678
SLC25A19_sig_e4_g19,SLC25A19_sig_e4_g19,S2,6,12,0.0,8483
SLC25A19_sig_e4_g19,SLC25A19_sig_e4_g19,S3,3,14,0.0,9039
SLC25A19_sig_e4_g19,SLC25A19_sig_e4_g19,S4,7,13,0.0,7114
SLC25A19_sig_e4_g19,SLC25A19_sig_e4_g19,S5,5,15,0.0,8518
SLC25A19_sig_e4_g19,SLC25A19_sig_e4_g19,S6,3,13,0.0,8619
SLC25A19_sig_e4_g19,SLC25A19_sig_e4_g19,S7,5,13,0.0,8991
SLC25A19_sig_e4_g20,SLC25A19_sig_e4_g20,S1,20,15,0.0,8740
SLC25A19_sig_e4_g20,SLC25A19_sig_e4_g20,S2,19,12,0.0,7265
SLC25A19_sig_e4_g20,SLC25A19_sig_e4_g20,S3,12,14,0.0,7818
SLC25A19_sig_e4_g20,SLC25A19_sig_e4_g20,S4,23,13,0.0,6322
SLC25A19_sig_e4_g20,SLC25A19_sig_e4_g20,S5,18,15,0.0,7874
SLC25A19_sig_e4_g20,SLC25A19_sig_e4_g20,S6,11,13,0.0,7884
SLC25A19_sig_e4_g20,SLC25A19_sig_e4_g20,S7,13,13,0.0,7964
SLC25A19_sig_e5_g1,SLC25A19_sig_e5_g1,S1,2,15,0.0,9319
SLC25A19_sig_e5_g1,SLC25A19_sig_e5_g1,S2,11,12,0.0,7769
SLC25A19_sig_e5_g1,SLC25A19_sig_e5_g1,S3,11,14,0.0,7832
SLC25A19_sig_e5_g1,SLC25A19_sig_e5_g1,S4,5,13,0.0,7686
SLC25A19_sig_e5_g1,SLC25A19_sig_e5_g1,S5,8,15,0.0,8275
SLC25A19_sig_e5_g1,SLC25A19_sig_e5_g1,S6,10,13,0.0,7825
SLC25A19_sig_e5_g1,SLC25A19_sig_e5_g1,S7,9,13,0.0,8041
SLC25A19_sig_e5_g2,SLC25A19_sig_e5_g2,S1,21,15,0.0,9032
SLC25A19_sig_e5_g2,SLC25A19_sig_e5_g2,S2,22,12,0.0,7422
SLC25A19_sig_e5_g2,SLC25A19_sig_e5_g2,S3,22,14,0.0,7646
SLC25A19_sig_e5_g2,SLC25A19_sig_e5_g2,S4,20,13,0.0,6036
SLC25A19_sig_e5_g2,SLC25A19_sig_e5_g2,S5,22,15,0.0,7990
SLC25A19_sig_e5_g2,SLC25A19_sig_e5_g2,S6,24,13,0.0,7938
SLC25A19_sig_e5_g2,SLC25A19_sig_e5_g2,S7,24,13,0.0,7834
SLC25A19_sig_e5_g3,SLC25A19_sig_e5_g3,S1,4,15,0.0,8860
SLC25A19_sig_e5_g3,SLC25A19_sig_e5_g3,S2,12,12,0.0,7670
SLC25A19_sig_e5_g3,SLC25A19_sig_e5_g3,S3,6,14,0.0,8163
SLC25A19_sig_e5_g3,SLC25A19_sig_e5_g3,S4,7,13,0.0,7338
SLC25A19_sig_e5_g3,SLC25A19_sig_e5_g3,S5,5,15,0.0,8570
SLC25A19_sig_e5_g3,SLC25A19_sig_e5_g3,S6,6,13,0.0,8287
SLC25A19_sig_e5_g3,SLC25A19_sig_e5_g3,S7,9,13,0.0,8145
SLC25A19_sig_e5_g4,SLC25A19_sig_e5_g4,S1,6,15,0.0,8562
SLC25A19_sig_e5_g4,SLC25A19_sig_e5_g4,S2,7,12,0.0,8256
SLC25A19_sig_e5_g4,SLC25A19_sig_e5_g4,S3,11,14,0.0,7907
SLC25A19_sig_e5_g4,SLC25A19_sig_e5_g4,S4,8,13,0.0,7017
SLC25A19_sig_e5_g4,SLC25A19_sig_e5_g4,S5,9,15,0.0,8134
SLC25A19_sig_e5_g4,SLC25A19_sig_e5_g4,S6,10,13,0.0,7917
SLC25A19_sig_e5_g4,SLC25A19_sig_e5_g4,S7,9,13,0.0,8053
SLC25A19_sig_e5_g5,SLC25A19_sig_e5_g5,S2,1,12,0.0,10173
SLC25A19_sig_e5_g5,SLC25A19_sig_e5_g5,S3,1,14,0.0,9532
SLC25A19_sig_e5_g5,SLC25A19_sig_e5_g5,S4,1,13,0.0,10240
SLC25A19_sig_e5_g5,SLC25A19_sig_e5_g5,S5,2,15,0.0,8985
SLC25A19_sig_e5_g5,SLC25A19_sig_e5_g5,S6,1,13,0.0,9372
SLC25A19_sig_e5_g5,SLC25A19_sig_e5_g5,S7,1,13,0.0,10143
SLC25A19_sig_e6_g1,SLC25A19_sig_e6_g1,S1,15,15,0.0,8476
SLC25A19_sig_e6_g1,SLC25A19_sig_e6_g1,S2,11,12,0.0,7730
SLC25A19_sig_e6_g1,SLC25A19_sig_e6_g1,S3,8,14,0.0,8094
SLC25A19_sig_e6_g1,SLC25A19_sig_e6_g1,S4,12,13,0.0,6581
SLC25A19_sig_e6_g1,SLC25A19_sig_e6_g1,S5,7,15,0.0,8118
SLC25A19_sig_e6_g1,SLC25A19_sig_e6_g1,S6,12,13,0.0,7813
SLC25A19_sig_e6_g1,SLC25A19_sig_e6_g1,S7,8,13,0.0,8526
SLC25A19_sig_e6_g2,SLC25A19_sig_e6_g2,S1,10,15,0.0,8346
SLC25A19_sig_e6_g2,SLC25A19_sig_e6_g2,S2,8,12,0.0,8093
SLC25A19_sig_e6_g2,SLC25A19_sig_e6_g2,S3,11,14,0.0,8178
SLC25A19_sig_e6_g2,SLC25A19_sig_e6_g2,S4,12,13,0.0,6294
SLC25A19_sig_e6_g2,SLC25A19_sig_e6_g2,S5,9,15,0.0,8213
SLC25A19_sig_e6_g2,SLC25A19_sig_e6_g2,S6,10,13,0.0,7909
SLC25A19_sig_e6_g2,SLC25A19_sig_e6_g2,S7,9,13,0.0,8209
SLC25A19_sig_e6_g3,SLC25A19_sig_e6_g3,S1,15,15,0.0,8354
SLC25A19_sig_e6_g3,SLC25A19_sig_e6_g3,S2,18,12,0.0,7441
SLC25A19_sig_e6_g3,SLC25A19_sig_e6_g3,S3,21,14,0.0,7698
SLC25A19_sig_e6_g3,SLC25A19_sig_e6_g3,S4,14,13,0.0,6362
SLC25A19_sig_e6_g3,SLC25A19_sig_e6_g3,S5,19,15,0.0,7845
SLC25A19_sig_e6_g3,SLC25A19_sig_e6_g3,S6,21,13,0.0,7710
SLC25A19_sig_e6_g3,SLC25A19_sig_e6_g3,S7,20,13,0.0,7933
SLC25A19_sig_e6_g5,SLC25A19_sig_e6_g5,S1,13,15,0.0,8537
SLC25A19_sig_e6_g5,SLC25A19_sig_e6_g5,S2,15,12,0.0,7324
SLC25A19_sig_e6_g5,SLC25A19_sig_e6_g5,S3,9,14,0.0,7923
SLC25A19_sig_e6_g5,SLC25A19_sig_e6_g5,S4,10,13,0.0,7183
SLC25A19_sig_e6_g5,SLC25A19_sig_e6_g5,S5,16,15,0.0,8036
SLC25A19_sig_e6_g5,SLC25A19_sig_e6_g5,S6,7,13,0.0,8150
SLC25A19_sig_e6_g5,SLC25A19_sig_e6_g5,S7,12,13,0.0,7891
SLC25A19_sig_e7_g1,SLC25A19_sig_e7_g1,S1,22,15,0.0,8492
SLC25A19_sig_e7_g1,SLC25A19_sig_e7_g1,S2,23,12,0.0,7329
SLC25A19_sig_e7_g1,SLC25A19_sig_e7_g1,S3,24,14,0.0,7777
SLC25A19_sig_e7_g1,SLC25A19_sig_e7_g1,S4,24,13,0.0,6136
SLC25A19_sig_e7_g1,SLC25A19_sig_e7_g1,S5,9,15,0.0,8052
SLC25A19_sig_e7_g1,SLC25A19_sig_e7_g1,S6,30,13,0.0,7931
SLC25A19_sig_e7_g1,SLC25A19_sig_e7_g1,S7,21,13,0.0,7396
SLC25A19_sig_e7_g2,SLC25A19_sig_e7_g2,S1,2,15,0.0,9255
SLC25A19_sig_e7_g2,SLC25A19_sig_e7_g2,S2,10,12,0.0,7630
SLC25A19_sig_e7_g2,SLC25A19_sig_e7_g2,S3,2,14,0.0,9445
SLC25A19_sig_e7_g2,SLC25A19_sig_e7_g2,S4,5,13,0.0,7770
SLC25A19_sig_e7_g2,SLC25A19_sig_e7_g2,S5,3,15,0.0,8922
SLC25A19_sig_e7_g2,SLC25A19_sig_e7_g2,S6,3,13,0.0,9016
SLC25A19_sig_e7_g2,SLC25A19_sig_e7_g2,S7,1,13,0.0,10084
SLC25A19_sig_e7_g3,SLC25A19_sig_e7_g3,S1,15,15,0.0,8198
SLC25A19_sig_e7_g3,SLC25A19_sig_e7_g3,S2,5,12,0.0,8376
SLC25A19_sig_e7_g3,SLC25A19_sig_e7_g3,S3,8,14,0.0,8159
SLC25A19_sig_e7_g3,SLC25A19_sig_e7_g3,S4,10,13,0.0,6797
SLC25A19_sig_e7_g3,SLC25A19_sig_e7_g3,S5,8,15,0.0,8114
SLC25A19_sig_e7_g3,SLC25A19_sig_e7_g3,S6,10,13,0.0,7946
SLC25A19_sig_e7_g3,SLC25A19_sig_e7_g3,S7,5,13,0.0,8824
SLC25A19_sig_e7_g4,SLC25A19_sig_e7_g4,S1,2,15,0.0,9168
SLC25A19_sig_e7_g4,SLC25A19_sig_e7_g4,S2,3,12,0.0,9424
SLC25A19_sig_e7_g4,SLC25A19_sig_e7_g4,S3,4,14,0.0,8927
SLC25A19_sig_e7_g4,SLC25A19_sig_e7_g4,S4,2,13,0.0,9234
SLC25A19_sig_e7_g4,SLC25A19_sig_e7_g4,S5,1,15,0.0,9508
SLC25A19_sig_e7_g4,SLC25A19_sig_e7_g4,S6,1,13,0.0,9421
SLC25A19_sig_e7_g4,SLC25A19_sig_e7_g4,S7,3,13,0.0,9108
SLC25A19_sig_e7_g5,SLC25A19_sig_e7_g5,S1,1,15,0.0,9499
SLC25A19_sig_e7_g5,SLC25A19_sig_e7_g5,S2,3,12,0.0,9079
SLC25A19_sig_e7_g5,SLC25A19_sig_e7_g5,S3,1,14,0.0,9897
SLC25A19_sig_e7_g5,SLC25A19_sig_e7_g5,S4,1,13,0.0,10010
IFNGR1_sig_e1_g1,IFNGR1_sig_e1_g1,S1,6,15,0.0,8615
IFNGR1_sig_e1_g1,IFNGR1_sig_e1_g1,S2,6,12,0.0,8309
IFNGR1_sig_e1_g1,IFNGR1_sig_e1_g1,S3,6,14,0.0,8168
IFNGR1_sig_e1_g1,IFNGR1_sig_e1_g1,S4,10,13,0.0,6630
IFNGR1_sig_e1_g1,IFNGR1_sig_e1_g1,S5,15,15,0.0,7906
IFNGR1_sig_e1_g1,IFNGR1_sig_e1_g1,S6,5,13,0.0,8366
IFNGR1_sig_e1_g1,IFNGR1_sig_e1_g1,S7,10,13,0.0,8104
IFNGR1_sig_e1_g2,IFNGR1_sig_e1_g2,S1,7,15,0.0,8467
IFNGR1_sig_e1_g2,IFNGR1_sig_e1_g2,S2,7,12,0.0,8234
IFNGR1_sig_e1_g2,IFNGR1_sig_e1_g2,S3,9,14,0.0,8006
IFNGR1_sig_e1_g2,IFNGR1_sig_e1_g2,S4,5,13,0.0,7708
IFNGR1_sig_e1_g2,IFNGR1_sig_e1_g2,S5,8,15,0.0,8175
IFNGR1_sig_e1_g2,IFNGR1_sig_e1_g2,S6,6,13,0.0,8258
IFNGR1_sig_e1_g2,IFNGR1_sig_e1_g2,S7,4,13,0.0,9230
IFNGR1_sig_e1_g3,IFNGR1_sig_e1_g3,S1,7,15,0.0,8572
IFNGR1_sig_e1_g3,IFNGR1_sig_e1_g3,S2,15,12,0.0,7490
IFNGR1_sig_e1_g3,IFNGR1_sig_e1_g3,S3,10,14,0.0,7883
IFNGR1_sig_e1_g3,IFNGR1_sig_e1_g3,S4,18,13,0.0,6073
IFNGR1_sig_e1_g3,IFNGR1_sig_e1_g3,S5,14,15,0.0,8036
IFNGR1_sig_e1_g3,IFNGR1_sig_e1_g3,S6,14,13,0.0,7598
IFNGR1_sig_e1_g3,IFNGR1_sig_e1_g3,S7,15,13,0.0,7915
IFNGR1_sig_e1_g4,IFNGR1_sig_e1_g4,S1,12,15,0.0,8471
IFNGR1_sig_e1_g4,IFNGR1_sig_e1_g4,S2,24,12,0.0,7044
IFNGR1_sig_e1_g4,IFNGR1_sig_e1_g4,S3,17,14,0.0,7592
IFNGR1_sig_e1_g4,IFNGR1_sig_e1_g4,S4,15,13,0.0,6488
IFNGR1_sig_e1_g4,IFNGR1_sig_e1_g4,S5,16,15,0.0,8013
IFNGR1_sig_e1_g4,IFNGR1_sig_e1_g4,S6,12,13,0.0,7898
IFNGR1_sig_e1_g4,IFNGR1_sig_e1_g4,S7,11,13,0.0,8041
